areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
W00006099,87,12.3,0,0.4,0.4
W00006100,95.9,3.3,0.4,0,0.4
W00006101,97.9,1.8,0,0,0.4
W00006102,97.5,1.8,0.5,0.3,0
W00006103,99.3,0.2,0.2,0,0.2
W00006252,97.2,1.1,0.3,0,1.4
W00006253,98.6,1.1,0.4,0,0
W00006254,99.1,0.9,0,0,0
W00006255,98.9,1.1,0,0,0
W00006257,97.9,2.1,0,0,0
W00006259,95.6,2.7,0.5,0.7,0.5
W00006262,99.5,0.5,0,0,0
W00006264,99.4,0.3,0.3,0,0
W00006419,97.6,1.4,0.7,0.3,0
W00006420,96.8,2.7,0.5,0,0
W00006421,97.3,1.8,0.9,0,0
W00006422,98.8,1.2,0,0,0
W00006423,99.7,0.3,0,0,0
W00006424,99.7,0.3,0,0,0
W00006425,98.8,0.3,0.9,0,0
W00006426,95.7,4.3,0,0,0
W00006427,98.7,1.3,0,0,0
W00006428,96.1,3.4,0.6,0,0
W00006767,90.8,5.2,2.3,0.7,0.9
W00006768,97.1,2.5,0.4,0,0
W00006769,94.1,3,3,0,0
W00006770,95.8,1.8,2.1,0,0.4
W00006772,91,5.5,3.2,0.3,0
W00006773,97.2,2.3,0.3,0.3,0
W00006774,95.6,3.2,0.7,0.5,0
W00006775,99.3,0.7,0,0,0
W00006776,97.8,2.2,0,0,0
W00006777,93.1,4,3,0,0
W00006779,96.1,3,0.7,0.2,0
W00006780,95.8,2.8,0,0,1.4
W00006781,92,5.1,0.6,1.3,1
W00006782,94.2,5.4,0.3,0,0
W00006783,94.7,4.4,0,0.9,0
W00006784,92.4,5.9,1.4,0.3,0
W00006785,94,4.2,0,0.8,1.1
W00006786,95.8,3.6,0,0.3,0.3
W00006787,88.1,7.9,1.1,1.4,1.4
W00006788,85.3,6.6,3.9,2.3,1.9
W00006789,90,6.1,2.6,0,1.3
W00006790,91.1,5.1,2.1,1,0.7
W00006791,89.9,8.2,0,1.6,0.3
W00006792,90.8,5.5,2,1,0.7
W00006793,88.2,4.2,6.1,1.5,0
W00006794,94.9,4.3,0.4,0.4,0
W00006795,88,6,3.3,1,1.7
W00006796,94.8,3.7,1.5,0,0
W00006797,92.4,4.4,0.8,0,2.4
W00006798,84.8,9.5,4.7,0.3,0.7
W00006799,91.7,6.1,1.1,0.8,0.3
W00006800,93.7,2.1,0.8,1.1,2.4
W00006801,98.5,0.4,0.7,0.4,0
W00006802,97.6,0.7,0.7,0.7,0.3
W00006803,99.4,0.6,0,0,0
W00006804,98.5,0.6,0.9,0,0
W00006805,95.2,3.2,0,1.1,0.5
W00006806,94.4,4,0.7,0.3,0.7
W00006807,100,0,0,0,0
W00006808,90.9,5.3,3.2,0.3,0.3
W00006809,97,0.4,2.1,0.4,0
W00006810,90.5,4.6,1.9,1.1,1.9
W00006811,88.5,10.2,0.6,0.6,0
W00006812,89.4,9,1.6,0,0
W00006813,92.1,4.1,3.4,0.3,0
W00006814,87.7,3.9,2.8,2,3.6
W00006815,90.3,4.5,2.6,2.4,0.2
W00006816,89.8,6.4,2.8,0.2,0.7
W00006817,72.8,2.1,0,0,25.1
W00006818,85.8,5.2,4.9,3,1.1
W00006819,99.6,0.4,0,0,0
W00006820,95.2,3.1,1.7,0,0
W00006821,91.4,2.3,2.3,2,2
W00006822,78.9,10.7,4,3.7,2.7
W00006823,90.6,4,1.5,3.6,0.3
W00006824,89.1,5,4,0.9,0.9
W00006825,94.9,3.3,0,1.8,0
W00006826,90.6,2.9,4.4,1.5,0.6
W00006840,96.7,1.4,0.5,0,1.4
W00006841,96.5,1.3,0,1.8,0.4
W00006842,77.6,8.6,5.1,4.2,4.5
W00006843,93.9,4.9,0,0.8,0.4
W00006844,92.2,5.5,1.7,0.6,0
W00006845,93.8,4.8,0.7,0.3,0.3
W00006846,96.4,2.6,0,0.3,0.7
W00006847,92.3,3.7,2.5,0.3,1.2
W00006848,95.1,3.1,0,0.7,1
W00006849,99.3,0.7,0,0,0
W00006850,92.4,3,3.6,1,0
W00006851,81.7,8,5.9,2.8,1.7
W00006852,91.2,7.8,0.6,0.3,0
W00006853,96,2.9,0,0.7,0.4
W00006854,93.1,1.2,1.9,1.9,1.9
W00006855,88.9,6.9,3.3,0.3,0.7
W00006856,95,5,0,0,0
W00006857,92.8,6.9,0,0.3,0
W00006858,99.7,0.3,0,0,0
W00006859,93,6.2,0.3,0.5,0
W00006860,89.7,5.7,2,1.1,1.4
W00006861,97.9,1.2,0.9,0,0
W00006862,92.1,5.9,0.7,0,1.3
W00006863,91.2,6,2.1,0.4,0.4
W00006864,96.7,2.3,1,0,0
W00006865,88,7,3.7,0.7,0.7
W00006866,91.9,3.2,2.5,1.8,0.7
W00006867,94.6,4.7,0.4,0.4,0
W00006868,95.6,4.1,0,0,0.3
W00006869,93.8,3,0.9,0.6,1.8
W00006870,91.8,3.4,3.1,1.4,0.3
W00006871,91.8,7.3,0.8,0,0
W00006890,73.8,9.1,8.3,5.2,3.6
W00006891,90.1,4.3,1.1,3.4,1.1
W00006892,84.8,5.1,2.9,4.7,2.5
W00006893,71.1,8.9,3.2,7.5,9.3
W00006894,98,1,0.3,0.5,0.3
W00006895,97.6,0,0,2,0.3
W00006896,94,4.3,1.8,0,0
W00006897,92.8,1.4,0.6,2.9,2.3
W00006898,78.8,9.8,4.1,1.6,5.7
W00006899,95.1,3.9,0.7,0,0.4
W00006900,98.1,1.7,0,0,0.2
W00006901,92.1,2.2,2.9,1.1,1.8
W00006902,97.5,1.4,0,0.7,0.4
W00006903,95.8,2.5,1.8,0,0
