areacd,heating_type_3a-001,heating_type_3a-002
W00006099,0.9,99.1
W00006100,3.4,96.6
W00006101,0.8,99.2
W00006102,0.6,99.4
W00006103,0.5,99.5
W00006252,0.6,99.4
W00006253,1.5,98.5
W00006254,0,100
W00006255,0,100
W00006257,0.6,99.4
W00006259,1.1,98.9
W00006262,0,100
W00006264,0,100
W00006419,0,100
W00006420,0,100
W00006421,0.8,99.2
W00006422,0,100
W00006423,0,100
W00006424,0,100
W00006425,0,100
W00006426,0.8,99.2
W00006427,1.6,98.4
W00006428,0,100
W00006767,0,100
W00006768,1.6,98.4
W00006769,0.8,99.2
W00006770,2.4,97.6
W00006772,0,100
W00006773,0,100
W00006774,1.1,98.9
W00006775,1.1,98.9
W00006776,0.6,99.4
W00006777,0.9,99.1
W00006779,0.4,99.6
W00006780,0,100
W00006781,1.6,98.4
W00006782,1.6,98.4
W00006783,0,100
W00006784,0.9,99.1
W00006785,0,100
W00006786,1.6,98.4
W00006787,4.2,95.8
W00006788,3,97
W00006789,0,100
W00006790,1.6,98.4
W00006791,1.3,98.7
W00006792,1.4,98.6
W00006793,2.3,97.7
W00006794,1.7,98.3
W00006795,1.4,98.6
W00006796,0.7,99.3
W00006797,0.8,99.2
W00006798,0.8,99.2
W00006799,2,98
W00006800,0,100
W00006801,0,100
W00006802,0,100
W00006803,1.5,98.5
W00006804,0,100
W00006805,0,100
W00006806,0.8,99.2
W00006807,0,100
W00006808,1.4,98.6
W00006809,0.8,99.2
W00006810,0.9,99.1
W00006811,0,100
W00006812,0,100
W00006813,0,100
W00006814,3,97
W00006815,0,100
W00006816,1.2,98.8
W00006817,0,100
W00006818,1.7,98.3
W00006819,0.8,99.2
W00006820,0.9,99.1
W00006821,0.8,99.2
W00006822,0.8,99.2
W00006823,0.8,99.2
W00006824,0,100
W00006825,0.9,99.1
W00006826,0.7,99.3
W00006840,0,100
W00006841,0.8,99.2
W00006842,4.5,95.5
W00006843,1.6,98.4
W00006844,0,100
W00006845,0,100
W00006846,0,100
W00006847,0.7,99.3
W00006848,0.7,99.3
W00006849,0,100
W00006850,0,100
W00006851,0.7,99.3
W00006852,0,100
W00006853,0,100
W00006854,0.8,99.2
W00006855,0,100
W00006856,0,100
W00006857,0,100
W00006858,0.8,99.2
W00006859,0,100
W00006860,0.8,99.2
W00006861,0.8,99.2
W00006862,0,100
W00006863,0.8,99.2
W00006864,1.2,98.8
W00006865,0,100
W00006866,0.7,99.3
W00006867,0.9,99.1
W00006868,0,100
W00006869,0,100
W00006870,0.8,99.2
W00006871,0.9,99.1
W00006890,3.4,96.6
W00006891,1.2,98.8
W00006892,0.7,99.3
W00006893,1.8,98.2
W00006894,1.2,98.8
W00006895,0.6,99.4
W00006896,0.8,99.2
W00006897,0.7,99.3
W00006898,0,100
W00006899,2.3,97.7
W00006900,1.6,98.4
W00006901,4.5,95.5
W00006902,0.8,99.2
W00006903,1.5,98.5
W00006904,0.8,99.2
W00006905,1.1,98.9
W00006906,0,100
W00006907,0,100
W00006909,2.3,97.7
W00006910,0,100
W00006931,0.8,99.2
W00006932,1.5,98.5
W00006933,1.7,98.3
W00006934,1.5,98.5
W00006935,1,99
W00006936,0.8,99.2
W00006937,0,100
W00006938,1,99
W00006940,0,100
W00006941,0,100
W00006942,0,100
W00009771,3.8,96.2
W00009912,0,100
W00009916,1.1,98.9
W00009917,0.6,99.4
W00010109,0,100
W00010110,0.7,99.3
W00010111,0,100
W00010268,1,99
W00010274,0,100
W00010281,0,100
W00010287,1.2,98.8
W00010299,1.1,98.9
W00010301,0.8,99.2
W00010302,0,100
