areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00006099,56.8,1.3,41.9
W00006100,56.7,1.7,41.6
W00006101,54.4,3.8,41.8
W00006102,60.6,2.5,36.9
W00006103,54.3,2.7,42.9
W00006252,52.2,5.6,42.2
W00006253,54.1,0.4,45.4
W00006254,55.8,1.4,42.8
W00006255,43.4,5.5,51.1
W00006257,57.9,4.7,37.4
W00006259,40.5,2.3,57.2
W00006262,25.8,7,67.2
W00006264,58.5,0.4,41.1
W00006419,38.7,7.2,54.1
W00006420,33.2,3.5,63.4
W00006421,34.8,3.9,61.3
W00006422,33.6,5.9,60.5
W00006423,45,4,51
W00006424,50.6,3.3,46.1
W00006425,37.2,3.6,59.3
W00006426,42.1,1.5,56.4
W00006427,36,5.1,58.9
W00006428,36.4,8,55.6
W00006767,58.8,3.4,37.8
W00006768,46.3,0.4,53.3
W00006769,51.8,2.7,45.5
W00006770,49.3,4.6,46.1
W00006772,44.9,4.3,50.9
W00006773,53.7,2.6,43.8
W00006774,60.6,1.1,38.3
W00006775,59,1.8,39.2
W00006776,57.8,2.1,40.1
W00006777,44,1.1,54.9
W00006779,57.7,3.2,39.1
W00006780,38.3,4.9,56.8
W00006781,43.6,6.9,49.5
W00006782,46.6,5.5,47.9
W00006783,52.9,5.2,42
W00006784,51.5,1.5,47
W00006785,49.5,1.8,48.6
W00006786,59.1,2.2,38.7
W00006787,61.4,3.1,35.5
W00006788,51.9,4.7,43.5
W00006789,56.7,4.4,38.9
W00006790,64.8,2.2,33
W00006791,59.8,3.4,36.8
W00006792,59,5.7,35.2
W00006793,59.3,4.2,36.6
W00006794,53.5,1,45.5
W00006795,58.7,6.3,34.9
W00006796,44.2,4.7,51.1
W00006797,63.2,2,34.8
W00006798,53,4.6,42.4
W00006799,41.7,3.3,55
W00006800,67.4,2.2,30.4
W00006801,51.8,4.5,43.8
W00006802,58.2,2.4,39.4
W00006803,51.7,1.9,46.3
W00006804,44.4,4.7,50.9
W00006805,49.3,2,48.7
W00006806,57.3,2.4,40.2
W00006807,46.9,6.3,46.9
W00006808,58.7,2.1,39.1
W00006809,44.1,7.4,48.5
W00006810,30.8,4.5,64.7
W00006811,49.6,4.4,46
W00006812,41.6,0,58.4
W00006813,51,6.6,42.4
W00006814,47.2,8.5,44.3
W00006815,46.8,5.9,47.3
W00006816,47.2,3.5,49.3
W00006817,63.2,5.3,31.6
W00006818,46.9,5.2,47.9
W00006819,41.3,5.3,53.4
W00006820,40.5,7.7,51.8
W00006821,45.5,6,48.5
W00006822,50.2,5.6,44.2
W00006823,55.1,4.1,40.8
W00006824,49.2,1.6,49.2
W00006825,45.1,6.8,48.1
W00006826,55.4,3.9,40.7
W00006840,15,2.5,82.5
W00006841,45.6,3.1,51.3
W00006842,52.7,3.7,43.7
W00006843,48.6,1.4,50
W00006844,63.4,1.8,34.8
W00006845,42.2,2.4,55.4
W00006846,56.9,2.7,40.4
W00006847,68.5,3.1,28.3
W00006848,58.7,3.1,38.2
W00006849,61,2,37.1
W00006850,30.7,9.6,59.6
W00006851,55.8,5.4,38.8
W00006852,37.3,3,59.7
W00006853,57.7,3.5,38.8
W00006854,62.9,3.6,33.5
W00006855,59.5,2.2,38.3
W00006856,48.2,2.6,49.1
W00006857,45.8,4.2,50
W00006858,50,4.4,45.6
W00006859,53.3,1.7,45
W00006860,34.8,2.8,62.3
W00006861,48.8,5.2,46
W00006862,60.7,3.3,36
W00006863,43.9,4.3,51.7
W00006864,55.2,2.2,42.5
W00006865,55.9,0.8,43.2
W00006866,63.3,2.3,34.4
W00006867,58.2,3.4,38.5
W00006868,54,1.7,44.4
W00006869,58.7,2.2,39.1
W00006870,61.8,2.1,36.1
W00006871,46.2,2.4,51.4
W00006890,61.7,4.8,33.4
W00006891,57.2,4.3,38.5
W00006892,59.2,3.7,37.1
W00006893,58.8,3.3,38
W00006894,63.9,0.6,35.5
W00006895,53.1,4.6,42.3
W00006896,52,4,44
W00006897,68,2.9,29.1
W00006898,20.8,4.2,75
W00006899,54.2,5,40.8
W00006900,59.3,2.5,38.2
W00006901,59.2,3.9,36.9
W00006902,56.6,3.5,39.9
W00006903,60.1,3.4,36.6
W00006904,42.9,2.8,54.2
W00006905,58.4,2.2,39.4
W00006906,61.8,1.4,36.7
W00006907,60.6,2.8,36.6
W00006909,61.5,2.9,35.7
W00006910,49,4.4,46.6
W00006931,52.6,0.9,46.6
W00006932,56.2,3,40.8
W00006933,45.9,4.8,49.3
W00006934,45.2,4.8,50
W00006935,52.7,0.5,46.7
W00006936,52.8,3.2,44
W00006937,50.6,4.1,45.4
W00006938,50.8,1,48.2
W00006940,57.1,3.8,39.1
W00006941,45.8,3.4,50.8
W00006942,47.5,3.9,48.6
W00009771,54.1,2.1,43.8
W00009912,69.5,3.1,27.4
W00009916,46,6.2,47.8
W00009917,33.2,2.8,64
W00010109,73.1,0.3,26.6
W00010110,79.8,0.4,19.8
W00010111,60.4,2.6,37
W00010268,64.6,1.6,33.8
W00010274,41.4,3.9,54.6
W00010281,29,2.2,68.8
W00010287,65.6,3.6,30.8
W00010299,79.5,2.5,18
W00010301,69.4,2,28.7
W00010302,56.3,2.8,40.9
