areacd,in_full_time_education-001,in_full_time_education-002
W00006099,15.7,84.3
W00006100,14.6,85.4
W00006101,18.9,81.1
W00006102,18,82
W00006103,16.2,83.8
W00006252,18.4,81.6
W00006253,15.3,84.7
W00006254,17.9,82.1
W00006255,28.2,71.8
W00006257,19.8,80.2
W00006259,13.4,86.6
W00006262,13.8,86.2
W00006264,17.5,82.5
W00006419,24.6,75.4
W00006420,10.6,89.4
W00006421,33.1,66.9
W00006422,31.8,68.2
W00006423,21.1,78.9
W00006424,22.8,77.2
W00006425,22.8,77.2
W00006426,18.4,81.6
W00006427,17.3,82.7
W00006428,27.2,72.8
W00006767,21.8,78.2
W00006768,12.9,87.1
W00006769,19.9,80.1
W00006770,22.9,77.1
W00006772,33.5,66.5
W00006773,25.6,74.4
W00006774,17.1,82.9
W00006775,20.8,79.2
W00006776,16.8,83.2
W00006777,11.6,88.4
W00006779,19,81
W00006780,14.2,85.8
W00006781,32.9,67.1
W00006782,27.3,72.7
W00006783,21.2,78.8
W00006784,30.5,69.5
W00006785,17,83
W00006786,14.4,85.6
W00006787,17.9,82.1
W00006788,14.8,85.2
W00006789,18.3,81.7
W00006790,16.2,83.8
W00006791,17.4,82.6
W00006792,20.1,79.9
W00006793,17.8,82.2
W00006794,15.2,84.8
W00006795,20.4,79.6
W00006796,14.2,85.8
W00006797,14.2,85.8
W00006798,27.5,72.5
W00006799,16.2,83.8
W00006800,16,84
W00006801,16.3,83.7
W00006802,13,87
W00006803,15.8,84.2
W00006804,19.4,80.6
W00006805,20.4,79.6
W00006806,18.4,81.6
W00006807,24.5,75.5
W00006808,15.8,84.2
W00006809,13.8,86.2
W00006810,21.9,78.1
W00006811,19.2,80.8
W00006812,15.1,84.9
W00006813,27.3,72.7
W00006814,33.2,66.8
W00006815,25.1,74.9
W00006816,32.1,67.9
W00006817,20.7,79.3
W00006818,20.1,79.9
W00006819,24.1,75.9
W00006820,24.5,75.5
W00006821,20.6,79.4
W00006822,34.3,65.7
W00006823,27.1,72.9
W00006824,24.3,75.7
W00006825,22.9,77.1
W00006826,16.1,83.9
W00006840,20.7,79.3
W00006841,16.4,83.6
W00006842,24.4,75.6
W00006843,11.3,88.7
W00006844,19.6,80.4
W00006845,13.2,86.8
W00006846,16.4,83.6
W00006847,20.3,79.7
W00006848,9.8,90.2
W00006849,17.4,82.6
W00006850,17.4,82.6
W00006851,14.3,85.7
W00006852,22.4,77.6
W00006853,18.2,81.8
W00006854,11.4,88.6
W00006855,22,78
W00006856,23.4,76.6
W00006857,26.5,73.5
W00006858,21,79
W00006859,25.9,74.1
W00006860,27.9,72.1
W00006861,24.9,75.1
W00006862,19.8,80.2
W00006863,21.1,78.9
W00006864,17.5,82.5
W00006865,22,78
W00006866,16,84
W00006867,22.7,77.3
W00006868,20.3,79.7
W00006869,22.2,77.8
W00006870,17.3,82.7
W00006871,13.4,86.6
W00006890,14.6,85.4
W00006891,13.3,86.7
W00006892,8.5,91.5
W00006893,11.6,88.4
W00006894,17.4,82.6
W00006895,15.4,84.6
W00006896,12.7,87.3
W00006897,22.8,77.2
W00006898,10.2,89.8
W00006899,15.1,84.9
W00006900,26.9,73.1
W00006901,17.4,82.6
W00006902,16.5,83.5
W00006903,14.8,85.2
W00006904,19.8,80.2
W00006905,16,84
W00006906,16.9,83.1
W00006907,17.7,82.3
W00006909,18.6,81.4
W00006910,15.7,84.3
W00006931,20.5,79.5
W00006932,22.1,77.9
W00006933,12.1,87.9
W00006934,18.3,81.7
W00006935,14.5,85.5
W00006936,14.4,85.6
W00006937,13.4,86.6
W00006938,16,84
W00006940,18.1,81.9
W00006941,13.9,86.1
W00006942,24,76
W00009771,12.5,87.5
W00009912,27.4,72.6
W00009916,24.5,75.5
W00009917,30.4,69.6
W00010109,22.1,77.9
W00010110,18,82
W00010111,18.4,81.6
W00010268,23.2,76.8
W00010274,22.2,77.8
W00010281,9.1,90.9
W00010287,27.6,72.4
W00010299,21.1,78.9
W00010301,22.5,77.5
W00010302,21.4,78.6
