areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00000135,21.1,48.6,25.7,4.6
E00000136,15,46.7,26.7,11.7
E00000137,32.4,45.9,19.6,2
E00000138,30.5,40.6,21.9,7
E00000139,28.5,42.4,22.9,6.3
E00000140,17.5,53.3,24.1,5.1
E00000141,40.6,48.6,8.7,2.2
E00000142,45.2,42.7,12.1,0
E00000143,23,40.7,26.5,9.7
E00000144,13.8,53.2,25.7,7.3
E00000145,21,57.1,16.2,5.7
E00000146,19.8,38.5,33,8.8
E00000147,16.2,41.9,33.3,8.5
E00000148,41,48,8,3
E00000149,31.7,38.2,22,8.1
E00000150,16.8,44.8,28,10.4
E00000151,24.3,50,16.7,9
E00000152,32.2,36.4,25.4,5.9
E00000153,27.5,45.8,18.3,8.4
E00000154,38.1,44,15.7,2.2
E00000155,46,42.9,8.9,2.2
E00000156,28.2,38.9,24.4,8.4
E00000157,28.8,39.8,27.1,4.2
E00000158,32.5,45,16.3,6.3
E00000159,29.9,45.2,19.8,5.1
E00000160,33.1,38.5,20.8,7.7
E00000161,42.4,36,15.2,6.4
E00000162,38.3,36.4,19.6,5.6
E00000163,35.8,46.8,14.7,2.6
E00000164,41.3,43.3,14.7,0.7
E00000165,25.5,50.9,19.1,4.5
E00000166,50,39.1,10.9,0
E00000183,29.8,40.4,23.7,6.1
E00000186,17.2,46.9,28.9,7
E00000482,24.4,46.5,26,3.1
E00000483,25.6,46.4,21.6,6.4
E00000510,46.5,44.5,7.7,1.3
E00000545,24.1,46.6,22.4,6.9
E00000547,19.2,47.7,22.3,10.8
E00000548,33.8,41.9,22.1,2.2
E00000549,36.6,54.5,8.2,0.7
E00000550,16.8,53.4,26.7,3.1
E00000551,40.2,51.2,7.1,1.6
E00000552,20,51.2,23.2,5.6
E00000553,31.8,39.7,21.2,7.3
E00000560,28.8,51.8,15.1,4.3
E00000561,18,53.3,18,10.7
E00000562,15.3,44,31.3,9.3
E00000563,52.8,36.6,7.7,2.8
E00000564,12.2,46.1,27.8,13.9
E00000565,22.1,54.9,18.6,4.4
E00000566,41,49.1,8.1,1.7
E00000567,26.1,58.3,12.2,3.5
E00000568,54.6,32.6,9.2,3.5
E00000569,22.9,41.5,27.1,8.5
E00000570,26.2,50.5,16.8,6.5
E00000571,26.7,47.4,21.5,4.4
E00000572,30.3,46.2,18.2,5.3
E00000573,20.5,55.4,19.9,4.2
E00000574,25.5,54.7,15.1,4.7
E00000575,23,53.2,21.4,2.4
E00011202,28.7,54.1,13.3,3.9
E00011203,24.8,47.1,24,4.1
E00011204,16.2,42.3,29.2,12.3
E00011208,40.2,34.8,18.9,6.1
E00011209,29.1,37.2,18.9,14.9
E00011210,31.1,47.9,16.8,4.2
E00011211,37.4,40,18.3,4.3
E00011212,30.8,40.8,20,8.3
E00011214,24.8,50.4,20.5,4.3
E00011215,40.3,44.3,10.4,5
E00011216,38.6,41.7,17.4,2.3
E00011217,30.4,42.6,20,7
E00011218,34.2,38.3,21.7,5.8
E00011219,36.9,48.1,12.4,2.6
E00011220,34.3,44.8,14.9,6
E00011221,20,44.4,26.7,8.9
E00011222,19.8,56,19,5.2
E00011223,26.4,47.9,20.1,5.6
E00011224,22,55.1,18.6,4.2
E00011225,16.8,47.1,33.6,2.5
E00011226,25.4,41.5,28,5.1
E00011229,19.5,53.4,24.6,2.5
E00011230,31.1,52.5,13.9,2.5
E00011231,19.4,46.3,25.4,9
E00011232,31,53.4,12.9,2.6
E00011233,16.4,42.6,28.7,12.3
E00011234,24.2,53.1,21.1,1.6
E00011235,21.1,52.2,23.6,3.1
E00011237,20.5,45.7,26.8,7.1
E00011238,12.8,47.9,25.6,13.7
E00011240,15.6,38.5,30.4,15.6
E00011241,18.9,45.9,24.6,10.7
E00011242,20.2,35.7,31,13.2
E00011243,16.3,50.6,20.6,12.5
E00011244,22.4,44.8,25.2,7.7
E00011493,16.7,44.4,29.4,9.5
E00011494,33.3,41.1,20.2,5.4
E00011496,10.4,45.6,32.8,11.2
E00011498,11.2,41.4,32.8,14.7
E00011499,9.1,35.6,35.6,19.7
E00011500,18.6,38,28.7,14.7
E00011501,20.3,38.5,30.8,10.5
E00011502,9.7,40.3,33.9,16.1
E00011503,21.2,41.5,26.3,11
E00011504,17.3,42.7,29.3,10.7
E00011505,13.3,37.8,34.8,14.1
E00011506,40.6,38.5,16.8,4.2
E00011507,14.4,38.1,30.5,16.9
E00011508,17.8,39.1,31.4,11.8
E00011509,24.6,38.8,29.9,6.7
E00011510,14.4,38.7,33.3,13.5
E00011511,18,44.6,28.8,8.6
E00011512,32.7,44.5,19.1,3.6
E00011513,27.8,52.2,13.9,6.1
E00011515,23.4,43.3,27,6.4
E00011516,7.4,42.6,36,14
E00011517,12.2,40,28.7,19.1
E00011518,18.5,41.5,29.2,10.8
E00011519,15.7,47.1,29.3,7.9
E00011520,13.5,42.3,32.7,11.5
E00011521,18.2,40.2,34.8,6.8
E00011523,9.8,41,36.9,12.3
E00011525,12.1,44.9,29,14
E00011526,19.4,39.4,30.9,10.3
E00011527,12.1,42.7,29,16.1
E00011528,21.9,48.4,24.2,5.5
E00011530,24.3,40.8,21.7,13.2
E00011611,29.9,47.4,20.4,2.2
E00011612,12,38.5,36.8,12.8
E00011613,23.5,41.9,27.9,6.6
E00011614,12.8,52.1,23.9,11.1
E00011615,13.7,47.4,25.3,13.7
E00011616,15.1,50,26.2,8.7
E00011617,13.5,42.9,29.3,14.3
E00011618,17.9,45.5,25.5,11
E00011619,9.2,46.2,28.5,16.2
E00011620,25,45,24.3,5.7
E00011621,15.4,41.5,29.3,13.8
E00011622,36.6,41.2,16,6.1
E00011623,16,40.8,32.8,10.4
E00011624,7,38.7,41.5,12.7
E00011625,34.2,42.4,19,4.4
E00011626,25.2,42.5,25.2,7.1
E00011627,9.9,44.6,32.2,13.2
E00011628,21.6,51.8,19.4,7.2
E00011629,25.2,36.6,28.2,9.9
E00011630,15.1,45.2,26.2,13.5
E00011631,11.4,42.1,30.7,15.8
E00011632,24.2,43,24.2,8.7
E00011633,17.6,50.4,24.4,7.6
E00011634,37.4,42,11.5,9.2
E00011635,9.8,45.1,32,13.1
E00011636,15.3,43.5,33.6,7.6
E00011637,40.6,40.6,16.1,2.8
E00011638,15.9,38.9,31,14.2
E00011639,11.3,39.1,29.3,20.3
E00011640,14.2,41.8,32.8,11.2
E00011641,11.4,52.9,27.1,8.6
E00011642,13.4,49.6,24.4,12.6
E00011643,22.7,45.4,21,10.9
E00011644,15,40,35,10
E00011645,17.6,40.8,33.6,8
E00011646,13.5,43.8,32.6,10.1
E00011647,18,32,38.3,11.7
E00011648,20,49.3,21.3,9.3
E00011649,18.1,44.4,29.9,7.6
E00011650,31.6,41.9,19.7,6.8
E00011651,21.2,46.2,22.7,9.8
E00011653,8.8,40.4,34.2,16.7
E00011654,20,40.9,32.2,7
E00011658,12.5,41.4,31.3,14.8
E00011661,27.8,47.8,17.8,6.7
E00011662,30.8,41.5,24.6,3.1
E00011663,16.9,45.8,31,6.3
E00011665,12.9,53.2,25.8,8.1
E00011667,12.8,45.6,27.2,14.4
E00011671,27.3,46.3,19.8,6.6
E00011676,17.3,45.1,28.6,9
E00011690,12.8,43.1,27.5,16.5
E00011764,35.9,52.7,10.2,1.2
E00011765,25.6,47.6,20.7,6.1
E00018339,11.6,39.5,38.8,10.1
E00018342,26.4,56.4,15,2.1
E00018343,12.9,46.2,34.4,6.5
E00018348,17.6,51.3,22.7,8.4
E00018350,13,50.7,23.2,13
E00018351,14.9,49.6,24.8,10.7
E00018352,30,55.7,12.9,1.4
E00018353,17.5,49.2,21.7,11.7
E00018354,12.1,43.5,32.3,12.1
E00018358,18.4,49.3,27.2,5.1
E00018360,16.4,39.3,29.5,14.8
E00018364,27.3,41.3,19,12.4
E00018443,15.6,51.6,27,5.7
E00018444,48.8,43.2,7.2,0.8
E00018445,53.6,41.1,5.4,0
E00018446,33.6,41.8,19.7,4.9
E00018447,44.9,43.5,9.5,2
E00018448,20.3,45.3,25.8,8.6
E00018449,27.1,53.7,16,3.2
E00018450,14.9,45.6,29.8,9.6
E00018451,22.6,51.8,19,6.6
E00018452,12.9,43.6,32.1,11.4
E00018453,21.3,34.3,28.7,15.7
E00018454,18.7,43.9,30.9,6.5
E00018455,25.5,42.2,27.5,4.9
E00018456,29,46.8,19.4,4.8
E00018457,7.6,50,31.4,11
E00018458,15.7,42.5,25.2,16.5
