areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00000135,35.2,64.8
E00000136,30.7,69.3
E00000137,36.8,63.2
E00000138,27.5,72.5
E00000139,33.1,66.9
E00000140,26.2,73.8
E00000141,41,59
E00000142,36.7,63.3
E00000143,33.3,66.7
E00000144,36.7,63.3
E00000145,34.5,65.5
E00000146,31.9,68.1
E00000147,30.5,69.5
E00000148,30.4,69.6
E00000149,42,58
E00000150,29.9,70.1
E00000151,32.3,67.7
E00000152,31.7,68.3
E00000153,28.2,71.8
E00000154,36.4,63.6
E00000155,32.8,67.2
E00000156,31.7,68.3
E00000157,32,68
E00000158,34.5,65.5
E00000159,34.1,65.9
E00000160,41.6,58.4
E00000161,37.1,62.9
E00000162,25.6,74.4
E00000163,29.8,70.2
E00000164,43.4,56.6
E00000165,36.4,63.6
E00000166,31,69
E00000183,24.8,75.2
E00000186,31.1,68.9
E00000482,29.9,70.1
E00000483,33.7,66.3
E00000510,32.4,67.6
E00000545,28,72
E00000547,29.4,70.6
E00000548,27.7,72.3
E00000549,29.5,70.5
E00000550,30.2,69.8
E00000551,31,69
E00000552,36.6,63.4
E00000553,34.7,65.3
E00000560,35.1,64.9
E00000561,40.9,59.1
E00000562,30.7,69.3
E00000563,26.2,73.8
E00000564,30.5,69.5
E00000565,30.4,69.6
E00000566,30.7,69.3
E00000567,40.8,59.2
E00000568,38.4,61.6
E00000569,32.1,67.9
E00000570,40.3,59.7
E00000571,31,69
E00000572,31.7,68.3
E00000573,27.9,72.1
E00000574,28,72
E00000575,34.4,65.6
E00011202,29.1,70.9
E00011203,23.9,76.1
E00011204,24.3,75.7
E00011208,34.6,65.4
E00011209,30.8,69.2
E00011210,35.7,64.3
E00011211,25.6,74.4
E00011212,38.1,61.9
E00011214,37.6,62.4
E00011215,28.1,71.9
E00011216,37.3,62.7
E00011217,25.5,74.5
E00011218,24.8,75.2
E00011219,27.3,72.7
E00011220,20.6,79.4
E00011221,24.2,75.8
E00011222,24.1,75.9
E00011223,22.7,77.3
E00011224,26.8,73.2
E00011225,25.2,74.8
E00011226,23.7,76.3
E00011229,28.3,71.7
E00011230,27,73
E00011231,32.7,67.3
E00011232,29.5,70.5
E00011233,30.7,69.3
E00011234,28.9,71.1
E00011235,34,66
E00011237,31.6,68.4
E00011238,32.7,67.3
E00011240,26.5,73.5
E00011241,28.7,71.3
E00011242,26.9,73.1
E00011243,29.9,70.1
E00011244,23.3,76.7
E00011493,27.5,72.5
E00011494,40.8,59.2
E00011496,37.7,62.3
E00011498,26.4,73.6
E00011499,25.7,74.3
E00011500,36.7,63.3
E00011501,31.1,68.9
E00011502,27.9,72.1
E00011503,36.2,63.8
E00011504,28,72
E00011505,29.7,70.3
E00011506,37.5,62.5
E00011507,28.8,71.2
E00011508,33.8,66.2
E00011509,29.5,70.5
E00011510,31.7,68.3
E00011511,26.7,73.3
E00011512,31.5,68.5
E00011513,36.6,63.4
E00011515,31.4,68.6
E00011516,25.8,74.2
E00011517,30.4,69.6
E00011518,26.9,73.1
E00011519,27.5,72.5
E00011520,29.4,70.6
E00011521,34,66
E00011523,25.1,74.9
E00011525,31,69
E00011526,26.5,73.5
E00011527,33.3,66.7
E00011528,32.9,67.1
E00011530,27.2,72.8
E00011611,30.6,69.4
E00011612,30.2,69.8
E00011613,30.2,69.8
E00011614,25.6,74.4
E00011615,30.4,69.6
E00011616,35,65
E00011617,26.6,73.4
E00011618,27.3,72.7
E00011619,29.6,70.4
E00011620,32.5,67.5
