areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000135,53,9,38
E00000136,60.1,6.4,33.6
E00000137,53.8,7.2,39
E00000138,56.6,8.1,35.3
E00000139,50,7.6,42.4
E00000140,62,2.9,35.1
E00000141,55.5,6.8,37.7
E00000142,49.8,9.2,41
E00000143,63.2,5.1,31.6
E00000144,53.8,4.8,41.4
E00000145,43.7,3.6,52.8
E00000146,57.9,6,36.1
E00000147,54.4,3.9,41.7
E00000148,30.6,2.7,66.7
E00000149,57.3,5.1,37.6
E00000150,59.3,3.7,37
E00000151,54.9,4.9,40.2
E00000152,51.2,4.9,43.9
E00000153,49.3,6.3,44.4
E00000154,53.7,3.9,42.3
E00000155,60,6.6,33.4
E00000156,54.6,5.6,39.8
E00000157,59.7,8.3,32
E00000158,51.9,4.6,43.5
E00000159,63,5.4,31.6
E00000160,49.8,7.4,42.8
E00000161,56.3,5.3,38.4
E00000162,47.9,3,49.1
E00000163,63.8,8.1,28.1
E00000164,45.6,9.1,45.3
E00000165,55.9,4.2,39.8
E00000166,50,0.7,49.3
E00000183,53.4,5.3,41.2
E00000186,58.8,4.3,36.9
E00000482,62.8,2.5,34.7
E00000483,57.2,3.8,39.1
E00000510,50,5.2,44.8
E00000545,59.2,6.1,34.7
E00000547,64.8,3.8,31.4
E00000548,64.4,2.9,32.7
E00000549,64.7,4.5,30.8
E00000550,59.6,1.4,39
E00000551,55.7,8.9,35.3
E00000552,61.6,5.1,33.3
E00000553,59.6,5.4,35
E00000560,58.7,5.9,35.3
E00000561,63.1,4.8,32.1
E00000562,60.1,4.4,35.6
E00000563,38.9,5.4,55.7
E00000564,61.6,4,34.4
E00000565,66.5,3.5,30
E00000566,57.4,5.9,36.6
E00000567,67.1,2.1,30.8
E00000568,59.6,5.6,34.8
E00000569,61.7,6.3,32
E00000570,51.8,2.7,45.5
E00000571,65.8,2.2,32
E00000572,62.4,2.7,34.9
E00000573,66.7,4.7,28.7
E00000574,57.3,3.2,39.5
E00000575,64.6,5.1,30.3
E00011202,62.1,7.8,30.1
E00011203,63.7,7,29.3
E00011204,58.8,5.7,35.5
E00011208,57.4,4.6,38
E00011209,59.6,7.4,33
E00011210,57.5,2.4,40.1
E00011211,56.3,6.3,37.4
E00011212,56.2,7.3,36.5
E00011214,70.7,1.6,27.7
E00011215,63.2,5.3,31.5
E00011216,57.2,8.4,34.4
E00011217,63.9,4.6,31.5
E00011218,47.1,2.7,50.2
E00011219,68.8,4.8,26.3
E00011220,62.1,2.7,35.2
E00011221,66,6.8,27.2
E00011222,58.3,1,40.7
E00011223,58.9,5.7,35.4
E00011224,67.4,5.7,26.9
E00011225,62.8,2.6,34.6
E00011226,60.8,4.1,35.1
E00011229,37.8,2.2,59.9
E00011230,67,5.4,27.7
E00011231,56.2,5.3,38.5
E00011232,64.2,6.2,29.6
E00011233,61.5,2.1,36.4
E00011234,65,3,32
E00011235,59.3,5.1,35.7
E00011237,61.4,7.5,31
E00011238,60.4,4.2,35.3
E00011240,62.8,2.4,34.8
E00011241,50.4,2.9,46.6
E00011242,67.9,5.1,27
E00011243,56.8,3.2,40.1
E00011244,70.2,4.4,25.4
E00011493,53.4,2.8,43.8
E00011494,58.8,9.2,31.9
E00011496,56.5,5.9,37.5
E00011498,59,1.8,39.1
E00011499,68,1.8,30.2
E00011500,67.7,3.1,29.2
E00011501,58.4,5.8,35.7
E00011502,70.6,3.1,26.3
E00011503,57,4.1,38.8
E00011504,65.5,3.7,30.7
E00011505,57.8,5.3,36.9
E00011506,53.4,6.4,40.2
E00011507,64.3,2.8,32.9
E00011508,48.5,4.4,47.1
E00011509,56.1,5.4,38.5
E00011510,59.9,3.9,36.2
E00011511,41.8,2.2,56
E00011512,49.7,8.3,42
