areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00000135,20.5,44.9,34.6
E00000136,20.2,45.4,34.5
E00000137,20.8,37,42.2
E00000138,14.4,44.7,40.9
E00000139,15.8,51.9,32.3
E00000140,16.2,50.4,33.3
E00000141,15.3,36.7,48
E00000142,15.1,57.1,27.7
E00000143,12.8,39.4,47.9
E00000144,8.7,52.2,39.1
E00000145,9,67.6,23.4
E00000146,16.2,46.5,37.4
E00000147,13.8,47.7,38.5
E00000148,4,72.3,23.8
E00000149,17.5,46.5,36
E00000150,19.4,47,33.6
E00000151,15.4,45.5,39.1
E00000152,14.3,58,27.7
E00000153,11.7,60,28.3
E00000154,14.6,43.8,41.5
E00000155,13.6,49.1,37.3
E00000156,11.6,57.2,31.2
E00000157,21.8,36.6,41.6
E00000158,10.2,42,47.8
E00000159,18.2,38.6,43.2
E00000160,7.3,50.3,42.4
E00000161,8.9,45.2,46
E00000162,11.5,49.6,38.8
E00000163,15.3,33.9,50.8
E00000164,11.6,33.5,54.9
E00000165,12.4,41.9,45.7
E00000166,9.6,52.1,38.4
E00000183,14.9,55.4,29.8
E00000186,12.1,58.9,29
E00000482,13.3,40,46.7
E00000483,11,47.8,41.2
E00000510,9.6,50.7,39.7
E00000545,11.6,42.9,45.5
E00000547,10.8,51.4,37.8
E00000548,22.1,39.3,38.5
E00000549,16.7,48.7,34.6
E00000550,14,50.9,35.1
E00000551,17.1,38.1,44.8
E00000552,22.6,33.9,43.5
E00000553,16.1,37.2,46.7
E00000560,16,41.6,42.4
E00000561,16.7,42.6,40.7
E00000562,14.8,54.2,31
E00000563,5.9,61.8,32.4
E00000564,18.4,51,30.6
E00000565,15.3,45.9,38.8
E00000566,18.5,42.3,39.2
E00000567,20.8,42.7,36.5
E00000568,19.7,33.1,47.2
E00000569,21.6,40.5,37.9
E00000570,8.1,56.9,35
E00000571,14.5,46.4,39.1
E00000572,9.8,36.1,54.1
E00000573,21.3,40.4,38.3
E00000574,13.3,51.3,35.4
E00000575,29.1,26.2,44.7
E00011202,21.3,45.9,32.8
E00011203,17.2,57,25.8
E00011204,15,54.2,30.8
E00011208,13.3,48.3,38.3
E00011209,19.1,44.1,36.8
E00011210,16.3,47.1,36.5
E00011211,12.4,50.5,37.1
E00011212,16.4,42.2,41.4
E00011214,9.3,56,34.7
E00011215,13,54.2,32.8
E00011216,12.5,57.7,29.8
E00011217,18.2,55.7,26.1
E00011218,6.8,67.5,25.6
E00011219,20,56.3,23.7
E00011220,6.2,58.8,35.1
E00011221,17.2,47.5,35.4
E00011222,7.4,62.8,29.8
E00011223,11.6,50.7,37.7
E00011224,18.7,48,33.3
E00011225,22.1,50,27.9
E00011226,16,60.6,23.4
E00011229,3.1,46.9,50
E00011230,18.1,51,30.9
E00011231,17.2,55.7,27
E00011232,20.5,53.2,26.3
E00011233,12,57.4,30.6
E00011234,14.8,54.5,30.7
E00011235,17.6,45.9,36.5
E00011237,12.7,52.5,34.7
E00011238,17.1,54.1,28.8
E00011240,8.8,61.6,29.6
E00011241,12.6,61.7,25.7
E00011242,16.5,52.6,30.9
E00011243,10.9,46.3,42.9
E00011244,12.6,44.8,42.5
E00011493,13,50.4,36.6
E00011494,21.5,45.8,32.7
E00011496,13.4,59.8,26.8
E00011498,18,55.9,26.1
E00011499,12.5,64.6,22.9
E00011500,11.8,60.2,28
E00011501,11.7,54.7,33.6
E00011502,12.9,61.2,25.9
E00011503,10.6,62.5,26.9
E00011504,15.7,55.9,28.4
E00011505,15.1,55.5,29.4
E00011506,11.1,57.3,31.6
E00011507,15.6,61.1,23.3
E00011508,8,65.3,26.7
E00011509,15.7,52,32.3
E00011510,19.1,61.7,19.1
E00011511,7.2,67.5,25.4
E00011512,14.6,60.7,24.7
E00011513,20.2,52.3,27.5
E00011515,17,53.3,29.6
E00011516,7.6,73.7,18.6
E00011517,6.6,76.4,17
E00011518,15.3,58.4,26.3
E00011519,12.9,64.3,22.9
E00011520,16.5,62.4,21.2
E00011521,15.1,48.7,36.1
E00011523,11.2,65.4,23.4
E00011525,20.7,52.4,26.8
E00011526,19.9,48.6,31.5
E00011527,7.1,69.3,23.6
E00011528,13.2,58.8,28.1
E00011530,21,49.7,29.4
E00011611,13.9,55.7,30.4
E00011612,14.3,67.6,18.1
E00011613,13.5,59.5,27
E00011614,19.8,59.3,20.9
E00011615,15.5,57.1,27.4
E00011616,14.6,61.2,24.3
E00011617,10.1,56.3,33.6
E00011618,5.9,72.1,22.1
E00011619,8.3,64.8,26.9
E00011620,11.5,63.9,24.6
E00011621,9.9,61.2,28.9
E00011622,15.2,47.6,37.1
E00011623,12.1,67.2,20.7
E00011624,11.3,68.5,20.2
E00011625,11,62.1,26.9
E00011626,10.2,65.4,24.4
E00011627,10.5,61.9,27.6
E00011628,13.8,62.1,24.1
E00011629,9.9,59.5,30.5
E00011630,9.2,57.1,33.7
E00011631,9.5,53.7,36.8
E00011632,12,59.2,28.8
E00011633,12.8,64,23.3
E00011634,11.3,54.7,34
E00011635,10.7,65.2,24.1
E00011636,12.1,61.7,26.2
E00011637,9.9,60.3,29.8
E00011638,9.3,68,22.7
E00011639,21.9,63.5,14.6
E00011640,14.4,56.7,28.8
E00011641,13.8,62.4,23.9
E00011642,18.2,58.2,23.6
E00011643,10.2,58.3,31.5
E00011644,6.5,59.8,33.6
E00011645,14.8,61.1,24.1
E00011646,13.3,58,28.7
E00011647,10.8,68.5,20.7
E00011648,9.2,58.8,32.1
E00011649,7.4,68.6,24
E00011650,14.7,53.2,32.1
E00011651,15.8,58.3,25.8
E00011653,10.5,71.1,18.4
E00011654,10.9,70.3,18.8
E00011658,9.9,72.3,17.8
E00011661,13.7,67.1,19.2
E00011662,13.5,65.4,21.2
E00011663,16.4,61.2,22.4
E00011665,10.2,55.6,34.3
E00011667,14.1,57.8,28.1
E00011671,14.4,52.9,32.7
E00011676,10.4,59.4,30.2
