areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00000135,44.7,55.3
E00000136,46.6,53.4
E00000137,43.6,56.4
E00000138,41,59
E00000139,38.7,61.3
E00000140,52.3,47.7
E00000141,32.3,67.7
E00000142,25.4,74.6
E00000143,47.8,52.2
E00000144,51.6,48.4
E00000145,54,46
E00000146,48.1,51.9
E00000147,54.8,45.2
E00000148,32.9,67.1
E00000149,38.2,61.8
E00000150,40.9,59.1
E00000151,49.1,50.9
E00000152,47.8,52.2
E00000153,51.8,48.2
E00000154,47,53
E00000155,49.6,50.4
E00000156,38.8,61.2
E00000157,38.9,61.1
E00000158,35.5,64.5
E00000159,42.1,57.9
E00000160,33.7,66.3
E00000161,42.5,57.5
E00000162,34.8,65.2
E00000163,40.5,59.5
E00000164,32.8,67.2
E00000165,42.4,57.6
E00000166,38.4,61.6
E00000183,48.1,51.9
E00000186,55,45
E00000482,42.7,57.3
E00000483,50.9,49.1
E00000510,38.6,61.4
E00000545,44.4,55.6
E00000547,51.6,48.4
E00000548,44.3,55.7
E00000549,39.7,60.3
E00000550,52.6,47.4
E00000551,35.8,64.2
E00000552,50,50
E00000553,41.2,58.8
E00000560,49.2,50.8
E00000561,45.7,54.3
E00000562,57.2,42.8
E00000563,30.3,69.7
E00000564,55.2,44.8
E00000565,50,50
E00000566,43.2,56.8
E00000567,52.9,47.1
E00000568,36,64
E00000569,47.7,52.3
E00000570,50.8,49.2
E00000571,48.6,51.4
E00000572,50.4,49.6
E00000573,45.1,54.9
E00000574,47.8,52.2
E00000575,44.7,55.3
E00011202,38.3,61.7
E00011203,45.3,54.7
E00011204,45.6,54.4
E00011208,43.8,56.2
E00011209,39.7,60.3
E00011210,42.9,57.1
E00011211,36.5,63.5
E00011212,37.3,62.7
E00011214,52.7,47.3
E00011215,40.1,59.9
E00011216,33.6,66.4
E00011217,45.1,54.9
E00011218,47.7,52.3
E00011219,43.3,56.7
E00011220,45.7,54.3
E00011221,44.4,55.6
E00011222,44.5,55.5
E00011223,40.8,59.2
E00011224,47.1,52.9
E00011225,45.9,54.1
E00011226,46.5,53.5
E00011229,41.2,58.8
E00011230,34.7,65.3
E00011231,49.5,50.5
E00011232,38.6,61.4
E00011233,52.3,47.7
E00011234,46,54
E00011235,42.1,57.9
E00011237,46.8,53.2
E00011238,51.6,48.4
E00011240,49.4,50.6
E00011241,46.6,53.4
E00011242,47,53
E00011243,48.1,51.9
E00011244,36.2,63.8
E00011493,40.6,59.4
E00011494,32.8,67.2
E00011496,44.4,55.6
E00011498,53.3,46.7
E00011499,54.8,45.2
E00011500,44.6,55.4
E00011501,32.6,67.4
E00011502,45,55
E00011503,47.1,52.9
E00011504,43.8,56.2
E00011505,48.1,51.9
E00011506,26.2,73.8
E00011507,54,46
E00011508,42.1,57.9
E00011509,37.2,62.8
E00011510,55.4,44.6
E00011511,51.3,48.7
E00011512,37.2,62.8
E00011513,32.5,67.5
E00011515,41.2,58.8
E00011516,52.9,47.1
E00011517,54,46
E00011518,40.8,59.2
E00011519,45,55
E00011520,48.6,51.4
E00011521,42.7,57.3
E00011523,55.1,44.9
E00011525,48.1,51.9
E00011526,46.7,53.3
E00011527,50.7,49.3
E00011528,42.9,57.1
E00011530,47.5,52.5
E00011611,29.3,70.7
E00011612,54.5,45.5
E00011613,40.6,59.4
E00011614,48.8,51.2
E00011615,44.8,55.2
E00011616,44.1,55.9
E00011617,46.3,53.7
E00011618,56,44
E00011619,52.5,47.5
E00011620,44.5,55.5
E00011621,53.8,46.2
E00011622,44,56
E00011623,52.6,47.4
E00011624,54.9,45.1
E00011625,38.2,61.8
E00011626,46.4,53.6
E00011627,52.6,47.4
E00011628,40.7,59.3
E00011629,44.8,55.2
E00011630,40.6,59.4
E00011631,53.8,46.2
E00011632,47.2,52.8
E00011633,38.3,61.7
E00011634,30.6,69.4
E00011635,55.4,44.6
E00011636,46,54
E00011637,29.5,70.5
E00011638,51.4,48.6
E00011639,55.7,44.3
E00011640,54.5,45.5
E00011641,48.3,51.7
E00011642,52.1,47.9
E00011643,45.8,54.2
E00011644,51.9,48.1
E00011645,48,52
E00011646,48.9,51.1
E00011647,54.9,45.1
E00011648,43.3,56.7
E00011649,46.1,53.9
E00011650,41.7,58.3
E00011651,44.2,55.8
E00011653,56,44
E00011654,51.8,48.2
E00011658,54.4,45.6
E00011661,44.3,55.7
E00011662,41,59
E00011663,49.5,50.5
E00011665,55.6,44.4
E00011667,58.1,41.9
E00011671,44.7,55.3
E00011676,52.7,47.3
E00011690,58.5,41.5
E00011764,32.3,67.7
E00011765,40.8,59.2
E00018339,57.1,42.9
E00018342,49.3,50.7
E00018343,55.3,44.7
E00018348,47.1,52.9
E00018350,60.3,39.7
E00018351,60.5,39.5
E00018352,44.1,55.9
E00018353,53.6,46.4
E00018354,47.1,52.9
E00018358,55,45
E00018360,56,44
E00018364,61,39
E00018443,50.2,49.8
E00018444,42.1,57.9
E00018445,43.4,56.6
E00018446,50,50
E00018447,49.2,50.8
E00018448,46.9,53.1
E00018449,49.5,50.5
E00018450,48,52
E00018451,50.5,49.5
E00018452,59.3,40.7
E00018453,45.9,54.1
E00018454,50.8,49.2
E00018455,50.7,49.3
E00018456,51,49
E00018457,50.2,49.8
E00018458,49.1,50.9
E00018459,50.6,49.4
E00018460,60.3,39.7
E00018463,49.7,50.3
E00018464,53.3,46.7
E00018465,59.2,40.8
E00018466,55.9,44.1
E00018467,36,64
E00018468,58.3,41.7
E00018469,36.3,63.7
E00018470,46.1,53.9
E00018471,52.2,47.8
E00018472,52.4,47.6
E00018473,45.8,54.2
E00018474,51.9,48.1
E00018475,48.3,51.7
E00018476,47.2,52.8
E00018606,54.5,45.5
E00018611,56.4,43.6
E00018612,52.5,47.5
E00018613,46.7,53.3
E00018614,47.6,52.4
E00018617,45,55
E00018618,47.7,52.3
E00018619,50.7,49.3
E00018625,37,63
E00018638,53.7,46.3
E00018678,49.3,50.7
E00018679,60.1,39.9
E00018700,44.9,55.1
E00018701,37,63
E00018702,44.2,55.8
E00018703,58.4,41.6
E00018704,57.4,42.6
E00018705,54.6,45.4
E00018706,61,39
E00018708,58.6,41.4
E00018710,49.7,50.3
E00018711,36.2,63.8
E00018712,48.2,51.8
E00018714,45.7,54.3
E00018716,42.1,57.9
E00018717,59.8,40.2
E00018718,34.8,65.2
E00018719,47.2,52.8
E00018720,44,56
E00018721,45,55
E00018722,40.4,59.6
E00018723,41.8,58.2
E00018724,42.9,57.1
E00018725,49.7,50.3
E00018726,42.3,57.7
E00018727,37.4,62.6
E00018728,42.4,57.6
E00018729,52.1,47.9
E00018730,42.7,57.3
E00018731,42.1,57.9
E00018732,39.7,60.3
E00018733,47.3,52.7
E00018734,49.1,50.9
E00018735,38.5,61.5
E00018736,32.6,67.4
E00018737,40.8,59.2
E00018738,38.8,61.2
E00018739,40.3,59.7
E00018740,55.7,44.3
E00018741,47.7,52.3
E00018742,42.5,57.5
E00018743,49.8,50.2
E00018744,51.5,48.5
E00018745,37.4,62.6
E00018746,40.6,59.4
E00018747,51.4,48.6
E00018748,38.5,61.5
E00018749,48.7,51.3
E00018750,44.5,55.5
E00018859,53.6,46.4
E00018860,51.8,48.2
E00018862,52.2,47.8
E00018864,55.6,44.4
E00018865,49.7,50.3
E00018866,49.7,50.3
E00018868,54.2,45.8
E00018869,50.5,49.5
E00018872,46.4,53.6
E00018873,45.4,54.6
E00018878,51.9,48.1
E00018879,51.5,48.5
E00018880,53.6,46.4
E00018881,47.8,52.2
E00018884,45.6,54.4
E00018885,56.2,43.8
