areacd,sex-001,sex-002
E00046507,47.4,52.6
E00046508,51.8,48.2
E00046512,49.4,50.6
E00046515,54.2,45.8
E00046519,52.4,47.6
E00046520,58,42
E00046522,51.8,48.2
E00046524,55.2,44.8
E00046525,49.8,50.2
E00046528,48.1,51.9
E00163864,53.2,46.8
E00163870,54.5,45.5
E00163920,50.1,49.9
E00163931,46.3,53.7
E00164076,49.2,50.8
E00164078,48,52
E00164079,50,50
E00164080,54.3,45.7
E00164081,49.9,50.1
E00164082,52.1,47.9
E00164083,53.4,46.6
E00164084,48.8,51.2
E00164086,51.8,48.2
E00164087,49.7,50.3
E00164088,48.1,51.9
E00164089,50,50
E00164090,50,50
E00164091,51.5,48.5
E00164092,50.5,49.5
E00164093,47.8,52.2
E00164094,52.5,47.5
E00164096,48.9,51.1
E00164113,52.6,47.4
