areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00046507,24.3,27.8,38.2,9.7
E00046508,24.3,22.8,44.9,8.1
E00046512,18.5,25,51.9,4.6
E00046515,26.9,24.4,37.8,10.9
E00046519,14.7,19.6,55.9,9.8
E00046520,15.6,21.1,53.2,10.1
E00046522,13.5,23.4,45.9,17.1
E00046524,30.7,31.6,27.2,10.5
E00046525,12.9,11.3,66.1,9.7
E00046528,45.5,45.5,3.3,5.7
E00163864,69.8,26.7,0.9,2.6
E00163870,38.6,33.3,21.2,6.8
E00163920,61.6,35.8,0,2.6
E00163931,55.8,25.8,0.8,17.5
E00164076,63.1,25.2,0,11.7
E00164078,67.2,26.1,0,6.7
E00164079,54.6,32.2,6.9,6.3
E00164080,49.5,41,1.9,7.6
E00164081,55.6,35.3,5.9,3.3
E00164082,35.1,25.3,33.1,6.5
E00164083,33.3,45.5,10.3,10.9
E00164084,40.3,35.4,10.4,13.9
E00164086,34.9,46.1,2,17.1
E00164087,57.4,37.2,0.8,4.7
E00164088,57.6,37.9,1.5,3
E00164089,58,38.4,0.9,2.7
E00164090,56.9,32.8,4.3,6
E00164091,50,41.9,0.8,7.3
E00164092,50.4,35.2,1.6,12.8
E00164093,41.3,45.2,4,9.5
E00164094,46.4,32.8,9.6,11.2
E00164096,43.1,42.3,1.6,13
E00164113,48.6,32.8,6.2,12.4
