areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00046507,1.4,10.5,8.5,76.8,2.8
E00046508,2,9.6,6.6,81.7,0
E00046512,3.8,3.8,5.1,87.2,0
E00046515,2.9,2.9,7.2,87,0
E00046519,2.6,5.2,7.3,81.5,3.4
E00046520,3.4,8.1,7.2,78.7,2.6
E00046522,2.2,10.2,8.9,77.6,1
E00046524,1.1,3.3,2.2,93.3,0
E00046525,0.4,5.1,2.7,91.8,0
E00046528,0,2.9,5.5,90.3,1.3
E00163864,5.1,0.3,1.6,91,1.9
E00163870,0,1.1,2.2,96.4,0.4
E00163920,2.1,0,1.3,96.3,0.3
E00163931,2.4,0,2.4,94.6,0.6
E00164076,6.3,2.1,0.4,90.8,0.4
E00164078,2,1.2,3.5,91.4,2
E00164079,2.3,0,4.6,91.4,1.8
E00164080,6.5,0,1.3,92.2,0
E00164081,1.6,0.5,2.2,92.9,2.7
E00164082,0,0,1.5,98.2,0.3
E00164083,0.2,0.5,4.5,94.3,0.5
E00164084,0.9,1.2,5.5,92.1,0.3
E00164086,0,3.1,3.1,93.7,0
E00164087,5.8,1.9,3.2,89.1,0
E00164088,1.9,0,2.6,93.9,1.6
E00164089,0,0.8,0.4,98.8,0
E00164090,0,1.9,0,98.1,0
E00164091,0.3,0,2.9,96.7,0
E00164092,0,2.6,0,97.4,0
E00164093,0.3,0.6,0.3,98.8,0
E00164094,1.1,2.2,1.8,94.9,0
E00164096,0.7,0,3.9,95.4,0
E00164113,2.2,0.2,1.6,96,0
