areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00046507,39.3,5.5,55.2
E00046508,43.5,6.5,50
E00046512,44.4,6.1,49.5
E00046515,41,6.8,52.3
E00046519,38.8,9.7,51.5
E00046520,40.9,4.8,54.3
E00046522,38.6,3.9,57.5
E00046524,52.5,2.8,44.7
E00046525,33.5,5.5,61
E00046528,61.2,1.2,37.6
E00163864,34.4,0.4,65.2
E00163870,51.5,2.1,46.4
E00163920,62.5,1.2,36.3
E00163931,59.1,1.4,39.5
E00164076,45.8,0.5,53.8
E00164078,54,0.4,45.5
E00164079,55.2,1.2,43.6
E00164080,60.7,2,37.3
E00164081,54.1,2.3,43.6
E00164082,45.4,2.9,51.8
E00164083,67.1,3.4,29.5
E00164084,67.3,3.4,29.3
E00164086,71.3,0.3,28.3
E00164087,59,4.2,36.8
E00164088,53.4,3.4,43.2
E00164089,50.2,2.2,47.6
E00164090,51.6,3.6,44.8
E00164091,60.5,1.2,38.3
E00164092,55.6,1.6,42.8
E00164093,60.4,2.6,37
E00164094,54.7,4.3,41
E00164096,64.7,4,31.3
E00164113,61.1,2.8,36.1
