areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00046507,97.7,0.6,1.7
E00046508,97.7,0.3,2
E00046512,95.2,0.4,4.3
E00046515,92.8,1.1,6.1
E00046519,94.9,0.4,4.7
E00046520,97.4,0.4,2.2
E00046522,94.5,1.3,4.2
E00046524,96.3,0.7,3
E00046525,94.5,0.8,4.7
E00046528,99,0.3,0.7
E00163864,96.5,0.3,3.2
E00163870,99.6,0,0.4
E00163920,97.9,0.3,1.8
E00163931,97.3,1.5,1.2
E00164076,98.3,0.4,1.3
E00164078,95.7,3.1,1.2
E00164079,97.7,0.8,1.5
E00164080,94.9,0,5.1
E00164081,98.4,0,1.6
E00164082,98.7,0,1.3
E00164083,99.3,0.2,0.5
E00164084,97.9,0.6,1.5
E00164086,96.9,0.9,2.3
E00164087,98.1,1.3,0.6
E00164088,95.8,2.6,1.6
E00164089,97.6,0.4,2
E00164090,98.1,0.4,1.5
E00164091,99.7,0,0.3
E00164092,97.5,0.6,1.9
E00164093,98.8,0.3,0.9
E00164094,98.6,0.4,1.1
E00164096,96.4,1,2.6
E00164113,99.3,0,0.7
