areacd,disability_3a-001,disability_3a-002
E00046507,29.5,70.5
E00046508,30,70
E00046512,33.5,66.5
E00046515,29,71
E00046519,39.9,60.1
E00046520,31.6,68.4
E00046522,34.4,65.6
E00046524,26.9,73.1
E00046525,31.9,68.1
E00046528,12.3,87.7
E00163864,31.4,68.6
E00163870,27.3,72.7
E00163920,12.9,87.1
E00163931,27.2,72.8
E00164076,13,87
E00164078,16.9,83.1
E00164079,16.5,83.5
E00164080,12.8,87.2
E00164081,17.7,82.3
E00164082,28.3,71.7
E00164083,16.5,83.5
E00164084,16.2,83.8
E00164086,16,84
E00164087,13.4,86.6
E00164088,16.8,83.2
E00164089,16.1,83.9
E00164090,16.2,83.8
E00164091,20.3,79.7
E00164092,13.7,86.3
E00164093,19.1,80.9
E00164094,19.3,80.7
E00164096,15,85
E00164113,13.1,86.9
