areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00090512,73.8,5,21.1
E00090514,70.3,6.1,23.5
E00090515,77,6.3,16.7
E00090516,76.1,7.4,16.6
E00090517,80.3,3.8,15.9
E00090518,73.3,5.3,21.4
E00090519,79.8,2.8,17.4
E00090520,61.4,8.6,30
E00090521,65.1,8.7,26.2
E00090522,79.1,3.9,17
E00090523,78.3,2.8,18.9
E00090524,68.8,8.2,23
E00090525,87,2.4,10.6
E00090526,56.9,5.9,37.2
E00090527,76.9,4.3,18.8
E00090528,59.6,7.3,33.1
E00090529,76.7,6.4,16.9
E00090530,61.5,8.7,29.8
E00090531,76.5,3.9,19.6
E00090532,77.1,2.6,20.3
E00090533,82.2,4.1,13.6
E00090534,75.1,5.7,19.2
E00090535,79.6,4,16.4
E00090536,65.5,3.8,30.6
E00090537,71.8,3.1,25.1
E00090539,87,0.6,12.4
E00090540,81.8,4,14.2
E00090541,67.6,8.7,23.7
E00090542,76.4,4.2,19.5
E00090543,75.1,3.5,21.4
E00090545,73.4,6.6,20.1
E00090546,69.3,9.5,21.3
E00090547,58.1,9.6,32.2
E00090548,56.1,11.9,32
E00090549,60.3,10.8,28.9
E00090550,69.2,3.6,27.2
E00090551,78.2,5,16.7
E00090552,59.8,7.1,33.1
E00090553,71.7,9.2,19.1
E00090554,69,9,22
E00090555,76.8,7.7,15.4
E00090556,71.2,7.3,21.5
E00090557,73.7,6.4,19.9
E00090558,62.3,4.9,32.8
E00090559,69.7,8.8,21.5
E00090560,66.2,8,25.9
E00090561,69.1,10.3,20.6
E00090562,55.2,8.8,36
E00090563,54.6,10.2,35.2
E00090564,76.7,4.7,18.6
E00090565,70,3.2,26.8
E00090566,64,10,26
E00090567,65.4,10.6,24
E00090568,70.3,5.7,24
E00090569,63.2,8.4,28.5
E00090570,70.4,5.6,24
E00090571,78.1,2.6,19.3
E00090574,49.6,4,46.4
E00090575,63.9,7.8,28.3
E00090576,53.1,10.1,36.8
E00090577,62.7,9.3,28
E00090580,49.2,6.4,44.4
E00090581,64.7,10.5,24.8
E00090582,60.8,12.8,26.4
E00090583,68.7,9.5,21.8
E00090584,64.1,6.7,29.2
E00090586,80,6.4,13.6
E00090587,66.2,6.2,27.6
E00090588,76,7.5,16.5
E00090589,81.5,5.2,13.3
E00090590,85.4,0.4,14.2
E00090591,77.2,3.8,18.9
E00090592,72.1,5.2,22.6
E00090593,63.4,6.2,30.5
E00090594,77.2,4.8,18
E00090595,68.9,6,25.1
E00090596,66.3,9.9,23.8
E00090597,74.9,7.1,18
E00090598,72.6,4.1,23.2
E00090599,73.4,6.5,20.1
E00090600,74.6,11.3,14.1
E00090601,73.5,10,16.4
E00090602,62.1,5.8,32.1
E00090603,81.8,6.5,11.7
E00090604,64.1,3.9,32
E00090605,68.7,7.5,23.9
E00090606,74.8,7.4,17.8
E00090607,67.4,4.8,27.8
E00090608,67.1,7.1,25.8
E00090609,75.5,6.3,18.2
E00090610,56.9,4.3,38.8
E00090611,73.3,8,18.7
E00090612,71.2,5.6,23.2
E00090613,65.6,9.1,25.3
E00090614,73.8,4.6,21.6
E00090615,76.8,4.2,19
E00090616,71.4,8.6,20.1
E00090617,64.4,6.1,29.5
E00090618,62.6,5,32.4
E00090619,75.7,4.4,19.9
E00090620,68.3,6.7,25
E00090621,72.5,7.9,19.6
E00090622,65.9,11.3,22.8
E00090623,76.8,6.8,16.4
E00090624,72.8,8.1,19.2
E00090627,64.3,8.5,27.2
E00090628,70.4,2.7,26.9
E00090629,62.1,9.6,28.3
E00090630,50.9,6.5,42.7
E00090631,64.6,9.2,26.2
E00090632,69.4,8.9,21.6
E00090633,78.3,5.1,16.5
E00090634,76.1,3.9,20
E00090635,75.8,9.1,15.1
E00090636,70.1,4.5,25.3
E00090637,57.7,10.1,32.2
E00090638,56,6.5,37.5
E00090639,72.6,2.4,25
E00090640,69.1,6.4,24.5
E00090642,68.4,3.8,27.8
E00090643,54.6,10.6,34.8
E00090644,63.9,6.3,29.8
E00090645,72.8,6.4,20.8
E00090646,70.6,6.9,22.5
E00090647,84.3,2.8,12.8
E00090648,66.5,3.3,30.1
E00090649,75.3,7.7,17
E00090650,81,3.1,15.9
E00090651,61.9,5.2,33
E00090653,71.2,9.5,19.3
E00090654,71.4,5.5,23.1
E00090655,65.4,3.2,31.4
E00090656,76.1,3.6,20.3
E00090657,68.3,6.9,24.7
E00090658,75.2,6,18.9
E00090659,85.9,4.1,10
E00090660,77.4,9.5,13.2
E00090661,46.7,8.5,44.8
E00090662,70.5,11.2,18.2
E00090663,51.1,9.2,39.8
E00090664,82.1,4.1,13.7
E00090665,80.8,3,16.2
E00090666,69.7,4.4,25.8
E00090667,87.5,0.6,11.9
E00090668,76.8,3.7,19.5
E00090669,80.8,2.8,16.3
E00090670,72.2,6,21.9
E00090671,67.3,1.5,31.3
E00090672,76.5,3.7,19.7
E00090673,65.3,4,30.7
E00090674,73.3,4.3,22.5
E00090675,78.7,5.1,16.2
E00090676,67.6,4,28.4
E00090677,75.9,3.5,20.6
E00090678,67.4,0.9,31.8
E00090679,64.1,11.1,24.8
E00090680,72.3,5.1,22.6
E00090681,78.8,1.7,19.5
E00090682,75.4,4.3,20.4
E00090683,70.4,5.6,23.9
E00090684,67.1,5.6,27.3
E00090685,60.5,4.9,34.6
E00090686,64.4,6.8,28.8
E00090688,65.7,11.3,23
E00090689,69.4,3,27.7
E00090691,69.8,7.2,23.1
