areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00090512,12.9,45.6,41.5
E00090514,23.3,23.3,53.5
E00090515,16.2,24.8,59
E00090516,8.7,18.9,72.4
E00090517,16.9,24.4,58.7
E00090518,15.8,25.4,58.8
E00090519,17.5,13.5,69
E00090520,17.7,27.6,54.7
E00090521,11,29.2,59.7
E00090522,13.7,28.1,58.3
E00090523,4.2,40.3,55.5
E00090524,10.2,39.8,50
E00090525,8.6,32.1,59.3
E00090526,16,40.6,43.4
E00090527,2.3,25.2,72.5
E00090528,26.1,27,47
E00090529,11.6,23.2,65.2
E00090530,7.8,42.6,49.6
E00090531,19,19,62
E00090532,4,41,55
E00090533,16,17.6,66.4
E00090534,18.3,24.2,57.5
E00090535,8,48.7,43.4
E00090536,6.9,44.9,48.2
E00090537,17.1,17.9,65
E00090539,10.8,28.4,60.8
E00090540,2.5,39.3,58.2
E00090541,11.4,36.4,52.1
E00090542,9.7,22.6,67.7
E00090543,8.7,29.7,61.6
E00090545,14.8,34.4,50.8
E00090546,16,37.8,46.2
E00090547,18.9,40.2,41
E00090548,13.2,35.7,51.2
E00090549,10.4,34.3,55.2
E00090550,13.2,18.9,67.9
E00090551,11.7,28.2,60.1
E00090552,18.1,29.9,52
E00090553,12.4,20.2,67.4
E00090554,15.3,22.5,62.2
E00090555,10.6,26.5,62.8
E00090556,13.8,21.7,64.5
E00090557,10.1,37.8,52.1
E00090558,0.9,60.6,38.5
E00090559,11.3,20.2,68.5
E00090560,7.6,42.4,50
E00090561,9,32.1,59
E00090562,18.5,36.3,45.2
E00090563,8.3,48.1,43.5
E00090564,17.9,23.6,58.5
E00090565,15.7,37.3,47.1
E00090566,18.1,37,44.9
E00090567,18.5,21.7,59.8
E00090568,13.7,29.8,56.5
E00090569,8.6,23,68.3
E00090570,6.7,37,56.3
E00090571,7.9,34.1,57.9
E00090574,6.7,69.2,24
E00090575,9.6,40.4,50
E00090576,16.1,44.1,39.8
E00090577,11.1,17.8,71.1
E00090580,12.5,53.9,33.6
E00090581,9.4,37,53.5
E00090582,10,33.3,56.7
E00090583,15.4,20.3,64.2
E00090584,21,30.6,48.4
E00090586,8.9,20.2,71
E00090587,13.6,26.5,59.8
E00090588,13.3,21.9,64.8
E00090589,12.6,21.8,65.5
E00090590,4.7,43.3,52
E00090591,13.2,40.4,46.4
E00090592,7.9,21.1,71.1
E00090593,12.8,27.8,59.4
E00090594,10.5,17.8,71.7
E00090595,9,29.9,61.2
E00090596,15,18.3,66.7
E00090597,6.5,17.9,75.6
E00090598,9.2,19.2,71.5
E00090599,6,23.2,70.9
E00090600,2.5,13.1,84.4
E00090601,15.5,14,70.5
E00090602,5,44.6,50.4
E00090603,14.2,20,65.8
E00090604,9.9,38,52.1
E00090605,9.6,34.4,56
E00090606,10.5,16.5,72.9
E00090607,9.9,23.7,66.4
E00090608,12.9,21.8,65.3
E00090609,5.5,40.9,53.6
E00090610,13,29.3,57.6
E00090611,11,20.2,68.7
E00090612,14.6,31.2,54.1
E00090613,9.9,27.5,62.7
E00090614,8.8,20.5,70.7
E00090615,12,33.6,54.4
E00090616,7.8,34.9,57.4
E00090617,14,32.5,53.5
E00090618,14.3,28.6,57.1
E00090619,18.3,19,62.7
E00090620,11.7,27.6,60.7
E00090621,14.6,16.2,69.2
E00090622,3,42.4,54.5
E00090623,2.1,69,28.9
E00090624,15.1,20.2,64.7
E00090627,15.3,32.8,51.8
E00090628,17.2,50.7,32.1
E00090629,22.5,13.4,64.1
E00090630,16.9,58.1,25
E00090631,7.9,23.6,68.5
E00090632,24.6,14.8,60.7
E00090633,21.2,20.5,58.3
E00090634,16.5,20,63.5
E00090635,8.1,45,46.8
E00090636,8.1,27.6,64.2
E00090637,4.1,58.8,37.1
E00090638,27.5,16.7,55.8
E00090639,17.4,42.4,40.2
E00090640,13.9,19,67.2
E00090642,17.1,23.6,59.3
E00090643,16,44.2,39.7
E00090644,14.5,28.5,57
E00090645,13.1,49.7,37.1
E00090646,13.8,46.8,39.4
E00090647,7.4,26.8,65.8
E00090648,13.8,41.3,44.9
E00090649,8.9,35.7,55.4
E00090650,14.4,26.7,58.9
E00090651,11,27.1,61.9
E00090653,10.5,29.8,59.7
E00090654,9.2,56.1,34.7
E00090655,15.7,34.9,49.4
E00090656,18.1,18.1,63.8
E00090657,18.8,35.7,45.5
E00090658,9.9,22.1,67.9
E00090659,13.7,9.8,76.5
E00090660,16.4,27.6,56
E00090661,9.2,38.9,51.9
E00090662,12.5,33.9,53.6
E00090663,17.6,22.7,59.7
E00090664,5.7,29.1,65.1
E00090665,15.2,19.4,65.5
E00090666,10.7,28.7,60.7
E00090667,3.8,22.1,74
E00090668,9.8,40.8,49.5
E00090669,19,19.7,61.3
E00090670,13.8,26.8,59.4
E00090671,13.7,46.6,39.7
E00090672,12.5,27.5,60
E00090673,18.9,19.7,61.4
E00090674,9.1,39.1,51.8
E00090675,12.4,23.1,64.5
E00090676,6,37.6,56.4
E00090677,17.7,23.4,58.9
E00090678,10,49.2,40.8
E00090679,8.2,26.9,64.9
E00090680,10.5,19.6,69.9
E00090681,16.1,16.9,66.9
E00090682,22.8,29.7,47.6
E00090683,10.4,36.8,52.8
E00090684,13.8,27.6,58.5
E00090685,14.3,38.1,47.6
E00090686,16.8,24.1,59.1
E00090688,8.7,52,39.3
E00090689,10.8,33.8,55.4
E00090691,17.7,33.1,49.2
E00090692,10.5,37.1,52.4
E00090694,8.2,43.3,48.5
E00090695,6.9,41.5,51.5
E00090696,11.9,42.4,45.8
E00090697,18,37.5,44.5
E00090700,8.2,38.5,53.3
E00090701,9,55.2,35.9
E00090702,21.3,55.3,23.4
E00090703,7.5,58.9,33.6
E00090704,7.7,30,62.3
E00090705,11.4,35.1,53.5
E00090707,12,39.8,48.1
E00090708,7.8,43.3,48.9
E00090710,31.9,34.7,33.3
E00090712,32.9,27.8,39.2
E00090714,6.8,38.4,54.8
E00090715,25,13.9,61.1
E00090716,9.6,23,67.4
E00090717,7.9,29.8,62.3
E00090719,11.8,26.5,61.8
E00090720,7.1,25.7,67.3
E00090721,10.2,23.1,66.7
E00090723,19,31,50
E00090724,3.6,50,46.4
E00090726,11,31.9,57.1
E00090727,12.3,24.6,63
E00090728,10.9,32.6,56.5
E00090729,12.1,36.8,51.1
E00090730,17.9,58.9,23.2
E00090731,13.9,22.1,63.9
E00090733,18.9,31.5,49.6
E00090734,11.3,22.6,66
E00090736,21.5,35.5,43
E00090737,5.1,51.3,43.7
E00090738,12.3,30.9,56.8
E00090739,8.9,50.9,40.2
E00090740,10.7,41,48.4
E00090741,13,30.9,56.1
E00090742,11.3,52.2,36.5
E00090743,11,36.7,52.3
E00090744,20,18.9,61.1
E00090745,36.5,38.5,25
E00090746,10.3,40,49.7
E00090747,6.9,53.9,39.2
E00090748,25.8,35,39.3
E00090749,11.7,15.3,73
E00090750,20,35.6,44.4
E00090751,13.8,16.2,70
E00090752,5.1,12.4,82.5
E00090753,14.8,25.3,59.9
E00090754,8.6,21.9,69.5
E00090755,17.7,20.4,61.9
E00090756,5.8,18.3,75.8
E00090757,12.7,26.4,60.9
E00090758,9.3,15.3,75.4
E00090759,33.9,20.9,45.2
E00090760,5.2,13.8,81
E00090762,5.8,23.3,70.8
E00090763,8.6,28.3,63.2
E00090765,6.8,23.3,69.9
E00090766,18.8,29.9,51.3
E00090767,13.5,29.8,56.7
E00090768,21.3,12.6,66.1
E00090771,11.6,40.8,47.6
E00090772,16.7,14.9,68.4
E00090773,16.2,20.3,63.5
E00090774,13.5,31.6,54.8
E00090775,10.5,37.5,52
E00090777,19.7,44.1,36.2
E00090778,22.3,36.9,40.8
E00090779,38.8,18.4,42.7
E00090780,22.7,25.4,51.9
E00090781,21.1,22.3,56.6
E00090782,5.9,38.2,55.9
E00090783,12.4,27,60.7
E00090785,9.4,29.1,61.4
E00090786,22.7,25.2,52.1
E00090788,30,25.5,44.5
E00090789,35.5,14.5,50
E00090790,22.2,23.5,54.3
E00090791,14.8,18.2,67
E00090792,17.5,26.2,56.3
E00090793,22,28,50
E00090794,9.8,42.4,47.8
E00090795,17,32.7,50.3
E00090796,7.8,20.6,71.6
E00090797,20.8,35.8,43.4
E00090798,7.3,61,31.7
E00090799,20.8,29.6,49.6
E00090800,32.1,14.3,53.6
E00090801,29.8,18.1,52.1
E00090802,13.2,41.2,45.6
E00090803,10.4,42.5,47.2
E00090804,17.9,22.8,59.3
E00090805,4.2,49.2,46.7
E00090806,5.7,54.7,39.6
E00090808,15.5,54.1,30.4
E00090809,10.3,41.8,47.9
E00090811,6.7,51.3,42
E00090816,12.1,24.2,63.7
E00090817,6.5,60.2,33.3
E00090820,4.9,32,63.1
E00090822,4.8,32.8,62.4
E00090824,4.5,23.9,71.6
E00090825,5.8,38.3,55.8
E00090826,13.7,32.1,54.2
E00090827,9.5,26.3,64.2
E00090828,5.1,36.8,58.1
E00090829,8.6,19.5,71.9
E00090830,13.7,46.6,39.7
E00090831,12.5,28.1,59.4
E00090832,8.9,32.1,58.9
E00090833,9.7,20.1,70.1
E00090834,12.3,24.6,63
E00090835,14.9,40.4,44.7
E00090836,15.2,37.7,47.1
E00090837,9.1,25.5,65.5
E00090838,17.2,45.5,37.3
E00090839,9.7,32,58.3
E00090840,10.3,24.7,65.1
E00090841,16.5,27.3,56.1
E00090842,16.3,48.2,35.5
E00090843,7.8,44,48.2
E00090844,7,26.6,66.4
E00090845,8.8,47.1,44.1
E00090846,10.1,78.8,11.1
E00090847,3.7,77.2,19.1
E00090848,12,48.6,39.4
E00090849,12.5,55,32.5
E00090850,4.6,40,55.4
E00090851,5.2,17.7,77.1
E00090852,5,17.8,77.2
E00090853,6.9,28.2,64.9
E00090854,1.7,26.7,71.7
E00090855,5.5,19.6,74.9
E00090856,4.8,22.4,72.8
E00090857,3.4,20.7,75.9
E00090858,6.2,23.8,70
E00090861,2.7,18.7,78.7
E00090862,3.4,33.3,63.2
E00090863,4.4,19.3,76.3
E00090864,4.9,29.4,65.7
E00090869,3.8,17.6,78.7
E00091091,4,36.8,59.2
E00091092,2.4,28.2,69.4
E00091093,4.6,24.1,71.3
E00091094,2.2,23.9,73.9
E00091095,7.3,20,72.7
E00091096,5.3,21.2,73.5
E00091896,2.1,26.7,71.2
E00091897,3.4,20.4,76.2
E00091898,2.8,16.9,80.3
E00091899,2,28.6,69.4
E00091900,3.2,23.8,73
E00091908,2.7,16.7,80.6
E00091909,0.9,50,49.1
E00091910,2.5,30.8,66.7
E00091911,8.4,25.2,66.4
E00091912,7.8,20.3,71.9
E00091913,5,24.8,70.2
E00091914,1,31.4,67.6
E00091915,5.2,28.8,66
E00091916,2.5,21.5,76
E00091917,5.1,19.7,75.2
E00091918,5.7,44.7,49.6
E00091919,8.3,34.2,57.5
E00091920,2.8,23.4,73.8
E00091921,5.9,40.4,53.7
E00091922,5.1,22.1,72.8
E00091924,1.6,15.6,82.8
E00091925,6,20.1,73.8
E00091926,3,19.4,77.6
E00091927,4.1,31.1,64.8
E00091928,4.5,39.6,55.9
E00091929,5.6,19.8,74.6
E00091930,3.5,22.6,73.9
E00091931,5.4,24.8,69.8
E00091932,10.1,23.3,66.7
E00091933,4.8,36.5,58.7
E00091934,13.6,29.6,56.8
E00091935,2.2,27.8,70
E00091970,5.6,21.6,72.8
E00091971,6.3,25,68.8
E00091972,2.2,28.5,69.3
E00091973,4.8,39.9,55.4
E00091974,3.2,32.9,63.9
E00091975,5.3,22.9,71.8
E00091976,3.8,28.5,67.7
E00091996,4.5,21.2,74.4
E00091997,2.5,25.2,72.4
E00091998,3.6,27.5,68.9
E00091999,6.3,25.2,68.5
E00092001,2.8,13.8,83.4
E00092002,5.1,15.9,79
E00092003,8.5,27.5,64.1
E00092004,3,40.9,56.1
E00092005,4.8,18.7,76.5
E00092006,3.8,21.5,74.6
E00092007,3.9,22.7,73.4
E00092008,4,28.7,67.3
E00092009,1.7,27.1,71.2
E00092010,2.8,18.8,78.5
E00092011,5.9,19.1,75
E00092012,5.4,23.1,71.5
E00092013,7.1,22,70.9
E00092014,4,17.3,78.6
E00092015,5.3,29.1,65.6
E00092016,1.1,14.8,84.1
E00092017,6.1,27.4,66.5
E00092018,5.1,24.8,70.1
E00092019,3.5,56.5,40
E00092020,5.7,39.6,54.7
E00092021,4.6,36.6,58.8
E00092022,1.6,19.7,78.7
E00092023,6.1,16.7,77.2
E00092024,3,23,74.1
E00092025,6.9,41.2,51.9
E00092026,5.8,26.6,67.6
E00092027,11.1,21.4,67.5
E00092028,3,36.8,60.2
E00092029,5.1,23.9,70.9
E00092030,4.8,11.5,83.7
E00092031,4.1,32.5,63.4
E00092048,4.7,24,71.3
E00092049,4.6,38.3,57.1
E00092050,5.4,16.2,78.4
E00092051,8.8,21.9,69.3
E00092052,3.5,36.8,59.6
E00092056,6.6,33.6,59.8
E00092057,3.1,37.4,59.5
E00092058,6.3,26.8,66.9
E00092059,5.8,23.1,71.1
E00092060,1.8,15.8,82.5
E00092061,5,23.3,71.7
E00092062,1.9,30.3,67.8
E00092063,7,18.5,74.5
E00092064,8.1,13,78.9
E00092065,5.4,30,64.6
E00092066,1.8,23.9,74.3
E00092067,5.7,15.9,78.3
E00092068,3.9,42.6,53.5
E00092069,2.6,17.8,79.6
E00092070,5.3,21.8,72.9
E00092071,6,19.3,74.7
E00092072,4.7,22.6,72.6
E00092075,3,25.8,71.2
E00092076,3.1,15.5,81.4
E00092077,2.4,29.4,68.3
E00092079,1.7,27.4,70.9
E00092080,3.3,21.7,75
E00092081,2.4,23.6,74
E00092082,9.2,22.5,68.3
E00092083,3.9,28.1,68
E00092084,4.1,26.7,69.2
E00092085,6.5,20.9,72.7
E00092086,3.6,64.5,31.9
E00092087,3.1,35.1,61.8
E00092088,0,21.2,78.8
E00092089,6.9,16,77.1
E00092090,4.9,24.3,70.8
E00092091,3.8,47.2,49.1
E00092092,4.6,30,65.4
E00092093,1.4,26.1,72.5
E00092094,1.2,44,54.8
E00092095,3.6,27,69.3
E00092096,2.9,21.3,75.7
E00092097,8,29,62.9
E00092098,3.9,46.4,49.7
E00092099,2.9,36.4,60.7
E00092100,2.4,28.4,69.2
E00092101,7,16.5,76.5
E00092102,2.1,26.6,71.3
E00092103,4.5,14.4,81.1
E00092105,12.1,22.2,65.7
E00092106,10.3,25.3,64.4
E00092107,6.3,15,78.7
E00092108,4.1,21.2,74.6
E00092109,2.8,27.6,69.7
E00092110,2.3,31.8,65.9
E00092111,1.3,45,53.8
E00092112,5.8,26.2,68
E00092113,1.6,26,72.4
E00092114,5.1,28.5,66.5
E00092115,4,11.3,84.7
E00092116,4.9,24.3,70.9
E00092117,4,26.3,69.7
E00092118,7,40.9,52.2
E00092119,0,29.1,70.9
E00092120,6.3,28.8,64.9
E00092121,5.4,27.7,66.9
E00092122,5.1,29.7,65.2
E00092123,4.6,24.5,70.9
E00092124,6.1,26.3,67.7
E00092125,8.3,20.8,70.8
E00092136,1.5,21.5,76.9
E00092137,3.8,40.7,55.5
E00092138,5.1,28.8,66.1
E00092139,3.8,23.8,72.3
E00092140,5.1,21.9,73
E00092141,6.7,26.1,67.2
E00092142,0.8,29,70.2
E00092143,2.9,17.4,79.7
E00092144,3.4,29.1,67.6
E00092145,3.3,34,62.7
E00092146,4.1,42,53.9
E00092147,8.3,29.3,62.4
E00092148,3.7,29.6,66.7
E00092149,2.9,32.4,64.7
E00092150,3,22.6,74.4
E00092151,5.3,32.8,61.8
E00092152,6.1,21.4,72.5
E00092153,4.4,27.9,67.6
E00092155,0.8,20.9,78.3
E00092156,6.2,36.3,57.5
E00092157,6.6,14.8,78.7
E00092158,8.4,20,71.6
E00092159,6.6,11.5,82
E00092160,7,30.5,62.5
E00092161,3.2,33.1,63.6
E00092162,5.4,57.8,36.7
E00092163,7,17.2,75.8
E00092164,6,48.9,45.1
E00092165,6.3,21,72.7
E00092166,4.7,25.8,69.5
E00092167,8.7,15.1,76.2
E00092168,5.6,18.4,76
E00092169,9.2,24.4,66.4
E00092170,13.6,34.8,51.5
E00092171,0.9,25.9,73.3
E00092172,6.2,41.5,52.3
E00092173,5.3,20.3,74.3
E00092174,1.9,54.6,43.5
E00092175,3.5,22,74.5
E00092195,6.9,15.3,77.8
E00092196,6.4,20.6,73
E00092197,4,23.3,72.7
E00092198,5.7,25.7,68.6
E00092199,6,23,71
E00092200,5.1,41.4,53.5
E00092201,3.2,26.7,70.1
E00092202,1.4,44,54.6
E00092203,0.7,26.3,73
