areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00090512,46.5,24.3,10.4,18.8
E00090514,23.4,35.9,17.2,23.4
E00090515,24.6,34.7,20.3,20.3
E00090516,20.3,39.1,19.5,21.1
E00090517,23.8,25,22.7,28.5
E00090518,25.7,36,17.7,20.6
E00090519,13.5,36.5,19,31
E00090520,27.2,42.1,15.8,14.9
E00090521,29.9,38.3,16.9,14.9
E00090522,28.7,19.9,17.6,33.8
E00090523,40.7,31.4,12.7,15.3
E00090524,40.2,20.5,16.4,23
E00090525,30.9,25.2,12.9,30.9
E00090526,40.6,43.4,13.2,2.8
E00090527,25,28,26.5,20.5
E00090528,25.8,31.7,21.7,20.8
E00090529,23.5,30.1,22.1,24.3
E00090530,42.6,36.4,8.5,12.4
E00090531,18.9,32.1,18.9,30.2
E00090532,40.6,39.6,7.3,12.5
E00090533,18.1,32.8,20.7,28.4
E00090534,23.6,33.8,18.5,24.2
E00090535,49.6,32.2,13,5.2
E00090536,44.9,33.2,12.6,9.3
E00090537,17.9,39.3,14.3,28.6
E00090539,25,34.2,10.5,30.3
E00090540,39.3,36.1,10.7,13.9
E00090541,35.9,24.6,16.9,22.5
E00090542,22.8,35.8,17.1,24.4
E00090543,29.9,39.4,13.1,17.5
E00090545,33.8,23.8,16.9,25.4
E00090546,36.9,33.1,12.5,17.5
E00090547,40.2,32,18.9,9
E00090548,35.7,41.1,15.5,7.8
E00090549,34.4,35.1,13.7,16.8
E00090550,18.9,30.2,30.2,20.8
E00090551,28.2,28.2,17.8,25.8
E00090552,29.4,28.6,19,23
E00090553,19.8,36.3,17.6,26.4
E00090554,21.6,24.3,25.2,28.8
E00090555,26.5,29.2,18.6,25.7
E00090556,23.7,26.6,21.6,28.1
E00090557,37.8,34.5,11.8,16
E00090558,58.9,25,8,8
E00090559,20.7,28.9,19,31.4
E00090560,42.4,31.8,13.6,12.1
E00090561,33.8,25.4,14.6,26.2
E00090562,36.6,35.9,14.5,13.1
E00090563,48.6,33,10.1,8.3
E00090564,24.3,33,18.4,24.3
E00090565,37.3,29.4,17.6,15.7
E00090566,37.5,31.3,16.4,14.8
E00090567,21.3,44.7,18.1,16
E00090568,29.8,25.2,17.6,27.5
E00090569,24.1,42.6,15.6,17.7
E00090570,38.3,35.7,10.4,15.7
E00090571,33.9,24.2,12.1,29.7
E00090574,67.3,20.6,8.4,3.7
E00090575,40,33,13,13.9
E00090576,42.5,35,14.2,8.3
E00090577,17.8,48.9,17.8,15.6
E00090580,54.7,28.1,10.9,6.3
E00090581,37.5,35.2,14.8,12.5
E00090582,31.5,36.2,15.7,16.5
E00090583,20.2,41.9,9.7,28.2
E00090584,30.7,26.8,28.3,14.2
E00090586,19.7,27.9,26.2,26.2
E00090587,27.1,42.6,17.8,12.4
E00090588,20.8,40,15.2,24
E00090589,21.8,26.1,21.8,30.3
E00090590,44.7,27.6,20.3,7.3
E00090591,40.4,29.5,12.3,17.8
E00090592,21.1,36.8,17.5,24.6
E00090593,27.8,32.3,18,21.8
E00090594,18,24.7,26,31.3
E00090595,29.6,28.1,21.5,20.7
E00090596,20,30,19.2,30.8
E00090597,17.6,40.8,20.8,20.8
E00090598,19.5,42.3,10.6,27.6
E00090599,23.2,37.7,16.6,22.5
E00090600,13.8,44.7,14.6,26.8
E00090601,14.7,39.5,17.8,27.9
E00090602,43.9,31.7,13.8,10.6
E00090603,20.2,34.5,16,29.4
E00090604,38,33.1,10.7,18.2
E00090605,35.2,30.3,19.7,14.8
E00090606,15.8,35.3,23.3,25.6
E00090607,23.6,27.6,18.1,30.7
E00090608,21.8,32,15.6,30.6
E00090609,40.5,25.2,12.6,21.6
E00090610,29.7,40.7,9.9,19.8
E00090611,20.2,28.2,18.4,33.1
E00090612,29.9,28,16.6,25.5
E00090613,28.3,34.8,18.8,18.1
E00090614,20.9,41.7,18.7,18.7
E00090615,34.1,25.2,15.4,25.2
E00090616,33.6,27.5,16,22.9
E00090617,31.9,31.9,15.5,20.7
E00090618,28.8,33.6,27.4,10.3
E00090619,19.1,23.4,26.2,31.2
E00090620,27.8,35.4,19.4,17.4
E00090621,16.5,27.6,22.8,33.1
E00090622,42.3,11.3,38.7,7.7
E00090623,70,22.9,4.3,2.9
E00090624,21.1,28.5,14.6,35.8
E00090627,32.6,35.5,12.3,19.6
E00090628,51.1,21.1,17.3,10.5
E00090629,12.9,26.6,26.6,33.8
E00090630,58.1,19.4,10.5,12.1
E00090631,25.8,25.8,25.8,22.6
E00090632,14.6,29.3,23.6,32.5
E00090633,20.6,17.6,19.1,42.7
E00090634,19.8,27.6,17.2,35.3
E00090635,46.3,26.9,11.1,15.7
E00090636,27.4,35.5,19.4,17.7
E00090637,60,28.4,6.3,5.3
E00090638,16.9,27.1,25.4,30.5
E00090639,41.5,23.4,11.7,23.4
E00090640,19.3,33.3,27.4,20
E00090642,23.6,29.3,17.9,29.3
E00090643,44.8,35.7,10.4,9.1
E00090644,28.7,33.3,20.5,17.5
E00090645,48.6,35,7.3,9
E00090646,47.3,24.5,13.6,14.7
E00090647,26.7,33.8,15.9,23.6
E00090648,40.7,33.6,17.1,8.6
E00090649,35.2,24.5,21.4,18.9
E00090650,27.3,30.8,14.7,27.3
E00090651,27,44.3,12.3,16.4
E00090653,29.9,33.5,21.6,14.9
E00090654,56.1,23.5,12.2,8.2
E00090655,34.5,31,18.5,16.1
E00090656,17.4,28.2,25.5,28.9
E00090657,36,28.8,18.9,16.2
E00090658,22.1,38.9,15.3,23.7
E00090659,11.4,38.1,16.2,34.3
E00090660,30.4,15.2,18.8,35.7
E00090661,39.2,26.9,6.2,27.7
E00090662,32.5,37.6,18.8,11.1
E00090663,23.3,40,22.5,14.2
E00090664,29,29.5,20.5,21
E00090665,20.2,35.1,13.7,31
E00090666,28.5,35.1,21.2,15.2
E00090667,22.3,32.3,20,25.4
E00090668,41,29.5,16.9,12.6
E00090669,19,31,21.1,28.9
E00090670,26.8,38.4,15.2,19.6
E00090671,44.9,27.9,14,13.2
E00090672,26.5,29.9,22.2,21.4
E00090673,19.7,34.1,22.7,23.5
E00090674,39.8,19.4,15.7,25
E00090675,22.4,31.2,19.2,27.2
E00090676,37.6,26.3,15.8,20.3
E00090677,23.4,32.3,9.7,34.7
E00090678,48.8,28.1,9.9,13.2
E00090679,27.1,41.4,18.8,12.8
E00090680,19.6,31.5,21,28
E00090681,16.5,31.4,28.1,24
E00090682,28.7,24.7,11.3,35.3
E00090683,36.5,27,20.6,15.9
E00090684,26.4,32.2,17.4,24
E00090685,38.3,20.6,14,27.1
E00090686,24.1,33.6,19,23.4
E00090688,52.7,25.7,10.8,10.8
E00090689,33.8,40,14.6,11.5
E00090691,33.1,27.6,16.5,22.8
E00090692,38.6,23.4,15.2,22.8
E00090694,41.9,30.1,16.2,11.8
E00090695,43.2,28,13.6,15.2
E00090696,41.5,30.9,12.2,15.4
E00090697,38.1,28.6,9.5,23.8
E00090700,37.3,26.2,16.7,19.8
E00090701,55.9,29.4,7.7,7
E00090702,54.8,17.2,10.8,17.2
E00090703,61.2,26.2,8.7,3.9
E00090704,29.5,38,18.6,14
E00090705,34.7,40.7,13.6,11
E00090707,39,39,11.8,10.3
E00090708,42.4,39.6,7.9,10.1
E00090710,34.2,20.5,19.2,26
E00090712,26.6,36.7,12.7,24.1
E00090714,38.6,38.6,8.6,14.3
E00090715,15.7,41.4,11.4,31.4
E00090716,22.7,39.4,9.8,28
E00090717,30.9,28.2,20,20.9
E00090719,26.9,34.3,17.2,21.6
E00090720,26.8,33,16.1,24.1
E00090721,23.1,44.4,12,20.4
E00090723,29.3,34.1,22,14.6
E00090724,50,32.5,10.5,7
E00090726,31.5,41.3,10.9,16.3
E00090727,25.2,41.7,14.4,18.7
E00090728,32.1,43.1,13.9,10.9
E00090729,36.8,35.7,9.9,17.6
E00090730,59.5,18.9,6.3,15.3
E00090731,22.5,39.2,20,18.3
E00090733,30.2,41.3,16.7,11.9
E00090734,22.6,42.5,16,18.9
E00090736,36.1,25.2,15.1,23.5
E00090737,51.3,26.6,10.8,11.4
E00090738,31,35.5,19.4,14.2
E00090739,50.9,34.8,9.8,4.5
E00090740,40.7,31.7,13.8,13.8
E00090741,31.4,33.9,20.3,14.4
E00090742,52.6,31.6,11.4,4.4
E00090743,37,38,11.1,13.9
E00090744,19.1,36,19.1,25.8
E00090745,40,22,16,22
E00090746,39.1,41,10.3,9.6
E00090747,53.9,21.6,9.8,14.7
E00090748,35.2,32.7,13.8,18.2
E00090749,16,37.4,17.6,29
E00090750,36.1,31.6,10.5,21.8
E00090751,16.4,27.3,29.7,26.6
E00090752,12.3,60.2,11.9,15.7
E00090753,24.8,31.5,15.2,28.5
E00090754,22,29.3,14.6,34.1
E00090755,20.3,27.7,29.1,23
E00090756,17.7,34.7,15.3,32.3
E00090757,26.4,37.3,15.5,20.9
E00090758,14.2,45,19.2,21.7
E00090759,20.8,27.5,30.3,21.3
E00090760,13.7,42.7,19.7,23.9
E00090762,23.7,46.6,8.5,21.2
E00090763,28.7,36,18,17.3
E00090765,23.7,37.4,19.1,19.8
E00090766,29.9,28.2,23.9,17.9
E00090767,29.5,31.4,18.1,21
E00090768,13.5,36.8,20,29.7
E00090771,41.6,29,12.1,17.3
E00090772,14.8,29.6,20,35.7
E00090773,20.5,28.1,21.2,30.1
E00090774,32.2,37.5,14.5,15.8
E00090775,38.3,31.5,14.8,15.4
E00090777,43.2,31.6,14.2,11
E00090778,38.8,28.6,14.3,18.4
E00090779,18.3,31.7,24,26
E00090780,25.6,33.3,21.1,20
E00090781,22.8,25.7,17.5,33.9
E00090782,37.6,29.7,13.9,18.8
E00090783,27.3,35.2,20.5,17
E00090785,28.9,23.4,25.8,21.9
E00090786,24.4,39,20.3,16.3
E00090788,25.5,40.6,17.9,16
E00090789,14.4,31.5,16.2,37.8
E00090790,23.4,28.5,18.4,29.7
E00090791,17.4,39.5,18.6,24.4
E00090792,27.5,49,14.7,8.8
E00090793,28,27,21,24
E00090794,42.4,46.7,6.5,4.3
E00090795,32.3,43.9,14.2,9.7
E00090796,20.8,37.6,22.8,18.8
E00090797,36.9,36,13.5,13.5
E00090798,58.8,31.8,4.7,4.7
E00090799,31.2,36.8,12.8,19.2
E00090800,14.3,34.5,19,32.1
E00090801,16.7,27.1,18.8,37.5
E00090802,43.9,34.8,9.1,12.1
E00090803,41.7,32.4,13.9,12
E00090804,22.8,37.7,10.5,29
E00090805,50.4,28.2,9.4,12
E00090806,54.2,29.9,10.3,5.6
E00090808,53.7,30.6,10.2,5.4
E00090809,42.4,31.9,17.4,8.3
E00090811,51.7,33.9,5.1,9.3
E00090816,24.4,31.7,23.6,20.3
E00090817,58.9,22.1,8.4,10.5
E00090820,31.7,31,15.1,22.2
E00090822,31.7,39.7,15.1,13.5
E00090824,22.8,42.6,11,23.5
E00090825,37.2,46.3,11.6,5
E00090826,31.8,32.6,16.7,18.9
E00090827,23.6,37.1,17.1,22.1
E00090828,36,29.5,10.1,24.5
E00090829,20,37.6,21.6,20.8
E00090830,45.9,37.8,5.4,10.8
E00090831,27.4,36.8,12.6,23.2
E00090832,32.1,17.9,18.8,31.3
E00090833,20.1,44.8,13.6,21.4
E00090834,24.6,32.1,12.7,30.6
E00090835,38.6,32.9,13.6,15
E00090836,36.9,28.4,16.3,18.4
E00090837,25.5,25.5,23.6,25.5
E00090838,46.2,26.5,8.3,18.9
E00090839,32,37.9,15,15
E00090840,24.2,33.6,19.5,22.8
E00090841,26.3,34.3,19.7,19.7
E00090842,47.2,31.3,13.2,8.3
E00090843,45.2,36.1,7.2,11.4
E00090844,26.8,36.2,15.7,21.3
E00090845,46.4,40.6,5.8,7.2
E00090846,78,12,10,0
E00090847,77.2,22.1,0.7,0
E00090848,48.9,39,7.1,5
E00090849,57.1,22.7,13.4,6.7
E00090850,40.6,33.6,15.6,10.2
E00090851,16.1,39.8,18.3,25.8
E00090852,17.3,41.3,16.3,25
E00090853,28.5,28,18.3,25.3
E00090854,26.7,45,10.8,17.5
E00090855,19,40.5,14.5,26
E00090856,22.2,42.1,12.7,23
E00090857,20.4,36.7,16.3,26.5
E00090858,23.3,31,22.5,23.3
E00090861,18.9,40.5,13.5,27
E00090862,32.2,43.3,10,14.4
E00090863,20.4,44.4,17.6,17.6
E00090864,29.7,39.6,18.8,11.9
E00090869,17,44.3,17.9,20.9
E00091091,38.2,36.6,11.4,13.8
E00091092,28.1,47.1,12.4,12.4
E00091093,23.9,34.1,15.9,26.1
E00091094,25,35.4,20.8,18.8
E00091095,20.3,43.2,15.5,20.9
E00091096,20.9,29.3,27.2,22.5
E00091896,25.5,46.9,12.4,15.2
E00091897,20.3,43.9,18.2,17.6
E00091898,16.9,47.9,16.2,19
E00091899,28.6,38.8,17.7,15
E00091900,23.6,46.5,12.6,17.3
E00091908,17.3,41.1,18.4,23.2
E00091909,50,27.9,9.6,12.5
E00091910,30.8,39.2,15,15
E00091911,25.6,44.2,11.6,18.6
E00091912,18.3,45.2,15.9,20.6
E00091913,25.8,41.5,20.8,11.9
E00091914,32,35,18,15
E00091915,28.8,34.6,18.3,18.3
E00091916,20.3,51.7,12.7,15.3
E00091917,18.8,46.2,20.5,14.5
E00091918,45.1,28.7,16.4,9.8
E00091919,34.2,34.2,15,16.7
E00091920,25,36.5,21.2,17.3
E00091921,41.4,31.6,11.3,15.8
E00091922,21.4,39.3,17.9,21.4
E00091924,15.4,49.6,12.2,22.8
E00091925,20.5,35.6,16.4,27.4
E00091926,21.2,40.9,18.2,19.7
E00091927,31.1,34.4,11.5,23
E00091928,40.4,34.9,11.9,12.8
E00091929,19.7,44.1,14.2,22
E00091930,22.6,39.1,16.5,21.7
E00091931,25,28.9,15.6,30.5
E00091932,23.3,31,15.5,30.2
E00091933,36.8,40,11.2,12
E00091934,29.3,39.8,15.4,15.4
E00091935,27.3,30.7,21.6,20.5
E00091970,22.4,30.4,23.2,24
E00091971,25.2,33.1,22,19.7
E00091972,27.9,42.6,13.2,16.2
E00091973,41.4,27.8,11.7,19.1
E00091974,32.3,38.6,15.2,13.9
E00091975,23.5,39.4,16.7,20.5
E00091976,29.5,34.9,17.1,18.6
E00091996,22.2,37.9,16.3,23.5
E00091997,25,38.4,11,25.6
E00091998,28,42.1,11,18.9
E00091999,24.4,40.5,15.3,19.8
E00092001,13.9,43.3,15,27.8
E00092002,16.7,40.6,15.9,26.8
E00092003,27.1,31.6,16.8,24.5
E00092004,40.6,36.1,15.8,7.5
E00092005,18.3,45.1,14.6,22
E00092006,21.1,39.8,18.8,20.3
E00092007,22.7,37.7,20.1,19.5
E00092008,28.9,34.9,10.7,25.5
E00092009,27.1,40.7,14.4,17.8
E00092010,18.8,45.1,12.5,23.6
E00092011,19.1,34.6,19.1,27.2
E00092012,23.8,41.5,13.8,20.8
E00092013,21.6,40,16,22.4
E00092014,18,44.8,15.7,21.5
E00092015,28.9,34.2,21.7,15.1
E00092016,14.6,58.4,14.6,12.4
E00092017,28,33.5,18.3,20.1
E00092018,24.2,29.9,24.8,21
E00092019,56,22,11.2,10.8
E00092020,40.4,30.1,13.5,16
E00092021,36.6,38.2,13.7,11.5
E00092022,19.4,40.3,17.7,22.6
E00092023,16.2,47,14.5,22.2
E00092024,24.4,45.9,15.6,14.1
E00092025,42.2,28.9,12.5,16.4
E00092026,26.1,30.4,20.8,22.7
E00092027,22.1,35.2,18.9,23.8
E00092028,37.1,37.1,12.9,12.9
E00092029,21.7,42.6,13,22.6
E00092030,11,36.7,23.9,28.4
E00092031,32.3,36.3,19.4,12.1
