areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00090512,80.6,16.7,2.7
E00090514,88.4,11.3,0.3
E00090515,84,13.9,2
E00090516,88.9,9.5,1.6
E00090517,88.2,10.4,1.3
E00090518,81.6,16.3,2.1
E00090519,88.9,9.7,1.4
E00090520,79.5,18.1,2.4
E00090521,82.9,16.8,0.3
E00090522,83.8,13.8,2.4
E00090523,84.3,15.3,0.4
E00090524,71.6,23.1,5.3
E00090525,88.9,7.5,3.6
E00090526,67.2,27.2,5.6
E00090527,84.6,12.2,3.2
E00090528,73.2,23.2,3.5
E00090529,82.7,15.5,1.8
E00090530,75.3,21.1,3.6
E00090531,78.4,18.6,3
E00090532,79.8,18,2.2
E00090533,87.5,11.9,0.6
E00090534,84.9,13.3,1.8
E00090535,85.6,13.8,0.5
E00090536,84.8,14.5,0.7
E00090537,78.7,18.7,2.7
E00090539,94.2,5.2,0.6
E00090540,79.2,18.6,2.2
E00090541,76.2,19.9,3.9
E00090542,82.9,14.1,3
E00090543,84.9,14.1,1
E00090545,74.8,18.5,6.7
E00090546,80,17.6,2.4
E00090547,76.2,20,3.8
E00090548,83.3,14.7,2
E00090549,84.6,15.1,0.3
E00090550,81.8,17.7,0.5
E00090551,80.5,17.5,2
E00090552,68.3,27.4,4.3
E00090553,80.2,17.5,2.3
E00090554,78.3,17.9,3.8
E00090555,78.7,18.9,2.4
E00090556,85,14.1,0.8
E00090557,82.7,14,3.3
E00090558,77.3,18.8,4
E00090559,82.1,17,0.9
E00090560,80,17.6,2.4
E00090561,81.5,16.2,2.3
E00090562,78,19.7,2.3
E00090563,75.5,24.5,0
E00090564,90.9,8.7,0.4
E00090565,81.9,15.7,2.3
E00090566,84.1,15.6,0.3
E00090567,85.7,12.2,2.1
E00090568,74.6,20.4,5
E00090569,80.8,18,1.3
E00090570,78.3,15.8,5.8
E00090571,82.8,14,3.2
E00090574,74.7,25.3,0
E00090575,77,20.8,2.2
E00090576,73.3,25.3,1.4
E00090577,82.1,17.9,0
E00090580,60.6,37.2,2.2
E00090581,82,16.8,1.2
E00090582,78.1,20.1,1.8
E00090583,87,12.1,0.9
E00090584,75.3,22.2,2.4
E00090586,94.8,5.2,0
E00090587,82.9,16.4,0.7
E00090588,93.9,5.8,0.3
E00090589,86.1,13,0.9
E00090590,90.7,6.6,2.7
E00090591,76.1,19.6,4.2
E00090592,79.5,18.7,1.8
E00090593,76.8,21.3,1.9
E00090594,80.4,16.5,3.1
E00090595,66.7,29.6,3.7
E00090596,81.6,17.5,0.9
E00090597,79.3,19.1,1.7
E00090598,80.4,18.5,1.2
E00090599,80.6,18.3,1.1
E00090600,85.2,13.9,0.9
E00090601,80,17.7,2.3
E00090602,68.8,28.7,2.5
E00090603,84,14.4,1.6
E00090604,67.5,26.8,5.7
E00090605,75.1,18.8,6.1
E00090606,81.7,16,2.2
E00090607,83.4,14.2,2.3
E00090608,78.4,21.1,0.5
E00090609,84.8,13.2,2.1
E00090610,66,31.6,2.4
E00090611,80.6,18.5,0.9
E00090612,83.6,13.2,3.2
E00090613,77.2,21.1,1.7
E00090614,79.7,17.6,2.7
E00090615,80.5,18.2,1.3
E00090616,84.6,13,2.4
E00090617,74.3,25,0.7
E00090618,76.7,23,0.3
E00090619,84.5,15,0.5
E00090620,79.8,19.3,0.9
E00090621,83.6,15,1.4
E00090622,82.2,16.4,1.5
E00090623,83.3,12.8,3.9
E00090624,82.8,15.7,1.5
E00090627,79.5,19.1,1.3
E00090628,82.7,16.9,0.4
E00090629,77.7,20.8,1.5
E00090630,61,27.6,11.4
E00090631,80.6,18.9,0.4
E00090632,85,13.8,1.2
E00090633,83.3,12.3,4.4
E00090634,80.2,17.3,2.5
E00090635,87,11.6,1.4
E00090636,79.1,20.5,0.4
E00090637,77.2,21.4,1.4
E00090638,72.3,25.6,2.1
E00090639,74.3,22.3,3.4
E00090640,80.4,18.1,1.5
E00090642,81,18.4,0.6
E00090643,73.6,23.4,2.9
E00090644,80.9,16.5,2.5
E00090645,80.9,16.6,2.5
E00090646,81.7,17.5,0.8
E00090647,87.8,10.3,1.9
E00090648,76.5,19.8,3.7
E00090649,86.1,11.7,2.2
E00090650,87,10.6,2.5
E00090651,73.9,23.3,2.7
E00090653,83.8,14.7,1.4
E00090654,77.4,15.8,6.8
E00090655,79.4,19.5,1.1
E00090656,79.9,16.2,3.9
E00090657,81.7,17.5,0.8
E00090658,87.3,11.7,1
E00090659,92.7,6.4,1
E00090660,82.6,12.4,5
E00090661,67.8,25.9,6.3
E00090662,80.5,17.9,1.6
E00090663,64.8,31.5,3.7
E00090664,89.3,8.6,2.1
E00090665,84.9,14.5,0.6
E00090666,79.7,17.7,2.6
E00090667,90.5,8,1.5
E00090668,82.4,15.7,1.9
E00090669,84.9,14.2,0.8
E00090670,84.9,14.5,0.6
E00090671,72.2,25.2,2.6
E00090672,82.2,16,1.7
E00090673,73.9,22.3,3.9
E00090674,81.5,14.9,3.6
E00090675,83.2,14.3,2.5
E00090676,71.8,23.2,4.9
E00090677,78.5,19.4,2.1
E00090678,73.3,24.4,2.2
E00090679,83.1,15.5,1.4
E00090680,80.1,16.8,3.1
E00090681,81.7,14.4,3.9
E00090682,84.4,13.8,1.8
E00090683,79.5,14.1,6.5
E00090684,75.2,22.5,2.3
E00090685,71.7,26.3,2
E00090686,79.4,19.4,1.2
E00090688,81.7,15.4,2.9
E00090689,76.6,21.1,2.3
E00090691,78.2,18.2,3.6
E00090692,78.2,18,3.8
E00090694,81.8,15.5,2.7
E00090695,82.1,15.3,2.6
E00090696,72.6,21.1,6.3
