areacd,heating_type_3a-001,heating_type_3a-002
E00090512,2.8,97.2
E00090514,3.1,96.9
E00090515,0,100
E00090516,0,100
E00090517,0,100
E00090518,1.1,98.9
E00090519,0.8,99.2
E00090520,1.5,98.5
E00090521,2.6,97.4
E00090522,1.5,98.5
E00090523,2.5,97.5
E00090524,0.8,99.2
E00090525,0,100
E00090526,2.9,97.1
E00090527,0.8,99.2
E00090528,0.9,99.1
E00090529,1.5,98.5
E00090530,3.1,96.9
E00090531,1.9,98.1
E00090532,0,100
E00090533,1.7,98.3
E00090534,1.3,98.7
E00090535,3.5,96.5
E00090536,2.8,97.2
E00090537,0.7,99.3
E00090539,0,100
E00090540,3.3,96.7
E00090541,2.2,97.8
E00090542,1.6,98.4
E00090543,1.5,98.5
E00090545,0.8,99.2
E00090546,3.1,96.9
E00090547,3.3,96.7
E00090548,0,100
E00090549,2.3,97.7
E00090550,0,100
E00090551,1.8,98.2
E00090552,1.6,98.4
E00090553,0,100
E00090554,0.9,99.1
E00090555,1.8,98.2
E00090556,0,100
E00090557,0.8,99.2
E00090558,2.8,97.2
E00090559,1.6,98.4
E00090560,1.6,98.4
E00090561,0,100
E00090562,2.1,97.9
E00090563,6.4,93.6
E00090564,1,99
E00090565,0,100
E00090566,3.1,96.9
E00090567,3.3,96.7
E00090568,0,100
E00090569,0,100
E00090570,0.9,99.1
E00090571,1.8,98.2
E00090574,1,99
E00090575,5.2,94.8
E00090576,2.5,97.5
E00090577,2.3,97.7
E00090580,0.8,99.2
E00090581,0,100
E00090582,1.6,98.4
E00090583,0,100
E00090584,1.6,98.4
E00090586,0.8,99.2
E00090587,0,100
E00090588,1.6,98.4
E00090589,0.8,99.2
E00090590,0.8,99.2
E00090591,2.1,97.9
E00090592,0,100
E00090593,3,97
E00090594,1.3,98.7
E00090595,2.2,97.8
E00090596,0,100
E00090597,1.6,98.4
E00090598,0,100
E00090599,0,100
E00090600,0,100
E00090601,0.8,99.2
E00090602,6.5,93.5
E00090603,0.8,99.2
E00090604,0,100
E00090605,0,100
E00090606,0.8,99.2
E00090607,0,100
E00090608,0,100
E00090609,0.9,99.1
E00090610,1.1,98.9
