areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00090512,16.8,4.4,4.4,73.4,1
E00090514,9.8,0.9,5.5,81.7,2.1
E00090515,11.8,2.7,1.3,81.5,2.7
E00090516,5.8,3.4,3.4,87.4,0
E00090517,9.4,0.9,3.2,85.9,0.6
E00090518,7.8,1.6,6.9,81.1,2.7
E00090519,8.9,2.2,4.2,81.9,2.8
E00090520,11.4,2.6,4.9,78.9,2.2
E00090521,8.2,4.4,5.6,80.4,1.5
E00090522,11.5,4.2,4.5,74.8,5
E00090523,6.8,4,3.2,81.7,4.4
E00090524,14.3,4.3,4.3,75.7,1.4
E00090525,8.4,6.2,2.7,80.3,2.4
E00090526,12.6,4.9,4.9,77,0.5
E00090527,12,5.6,5.9,73.5,3.1
E00090528,7.9,4.1,6.9,78.2,2.8
E00090529,11.3,5.2,5.5,74.4,3.5
E00090530,8.8,1.6,7.6,81.7,0.4
E00090531,16.6,2.8,3.4,75.4,1.8
E00090532,7.3,3.6,8.9,76.6,3.6
E00090533,16.6,1.5,3.8,78.1,0
E00090534,9.3,2.5,4.2,82.4,1.7
E00090535,7.5,2.5,5,81.6,3.5
E00090536,6.7,0.6,5.2,85,2.6
E00090537,10.8,3.6,3.3,76.7,5.6
E00090539,8,1.7,2.3,86.3,1.7
E00090540,8.1,3.7,2,83.3,2.8
E00090541,11.5,2.7,3.6,76.7,5.5
E00090542,14.6,1.3,3.8,77.8,2.5
E00090543,11.4,2.3,3.9,80.2,2.3
E00090545,23.9,1.8,3,65.4,6
E00090546,13.8,4,6,73.3,2.9
E00090547,10.6,0.7,5.5,81,2.2
E00090548,9.8,0.8,3.9,83.6,2
E00090549,4.6,0.7,4.6,86.2,3.9
E00090550,15.5,0.5,2.6,75.3,6.2
E00090551,12.3,5.1,7.5,72.9,2.2
E00090552,17.6,4.8,1.3,68.9,7.4
E00090553,5.1,0.4,4.7,88,1.8
E00090554,9.7,3.7,6,79.2,1.3
E00090555,14.6,2.7,6,72.8,4
E00090556,11.2,0.8,3,82,3
E00090557,1.2,2.8,4,88,4
E00090558,7.6,7,6.5,69.2,9.7
E00090559,15.1,1.5,3.8,76.5,3.2
E00090560,12.2,3,4.9,76,3.8
E00090561,17.9,1.9,5.4,71.8,2.9
E00090562,9.6,1.9,3.2,83.3,1.9
E00090563,6.2,0.5,4.1,86.2,3.1
E00090564,9.3,1.2,3.9,85.3,0.4
E00090565,7.8,0.5,2.7,85.8,3.2
E00090566,9.1,3.3,3.3,84,0.3
E00090567,4.1,1.6,3.3,88.9,2.1
E00090568,15.4,4.2,5.7,69.6,5.1
E00090569,6.8,3.7,3.7,83.1,2.8
E00090570,10.4,4.4,4.4,79.3,1.6
E00090571,16.1,1.9,4.5,76.8,0.7
E00090574,22.4,2.4,3.7,68.9,2.6
E00090575,7.9,0.9,7,81.7,2.6
E00090576,19,0.9,5.3,69.9,4.9
E00090577,23.1,2.7,5.9,66.5,1.8
E00090580,28.5,2.2,4.7,61.5,3
E00090581,10.9,0,2.6,80.4,6
E00090582,12.7,4.8,4.1,74.9,3.4
E00090583,9.9,1.5,4.6,81.7,2.2
E00090584,13.3,2,4.3,76.3,4
E00090586,7.8,0,3.9,88,0.3
E00090587,9,0,2.8,87.2,1
E00090588,4.7,0.3,4.1,88.1,2.8
E00090589,18,3.6,4.8,70,3.6
E00090590,7.6,1.7,3,83.1,4.7
E00090591,21.9,1.6,3.9,70.7,1.9
E00090592,23.5,1.4,3.8,67.5,3.8
E00090593,24.9,2.2,2.2,68.6,2.2
E00090594,24.1,0.5,6,65,4.4
E00090595,19.6,2.1,2.7,69.6,6
E00090596,20.9,2.1,5.4,66.6,5.1
E00090597,22.8,1.3,5.4,66,4.5
E00090598,22.8,0.3,2.4,72.5,2.1
E00090599,14.9,0,3.8,79.6,1.6
E00090600,18.3,0.3,2.2,76.4,2.8
E00090601,18.8,1.1,4.7,72.3,3
E00090602,21.5,2,4.9,65.2,6.5
E00090603,25.6,2.2,1.2,65.4,5.6
E00090604,31.6,2.7,2.7,56.3,6.8
E00090605,25.7,3.4,1.9,65.3,3.8
E00090606,27.8,0,2.8,67.2,2.2
E00090607,20.7,0,6.7,70.9,1.7
E00090608,23,4.8,6.8,63,2.3
E00090609,22.5,1.2,3.6,70.8,2
E00090610,23.2,2.4,3.8,66.4,4.3
E00090611,23.6,2,1.6,70.7,2.2
E00090612,20.7,2.5,3.8,70.5,2.5
E00090613,26.1,1.6,2.8,64.5,5
E00090614,18.8,3.9,6,65.8,5.5
E00090615,16.1,1.6,2.9,76.5,2.9
E00090616,17.4,4.6,5.6,68.4,3.9
E00090617,19.7,0,6.1,69.5,4.7
E00090618,15.7,0.6,3.8,77.1,2.8
E00090619,16.9,2.9,6.6,69.9,3.7
E00090620,12,2.1,4.7,76.8,4.4
E00090621,12.5,1.4,4.9,77.2,4.1
E00090622,4.6,0,3.9,88.2,3.4
E00090623,6.7,1.4,4.8,83.7,3.4
E00090624,15.5,2.2,4.4,75.1,2.8
E00090627,17.3,1,4.6,74.5,2.6
E00090628,20.9,4.2,3,68.1,3.8
E00090629,15.7,0.7,5.8,71.5,6.3
E00090630,14.7,1.3,0.4,81,2.6
E00090631,26.5,0.9,4.8,66.1,1.7
E00090632,13.5,4.2,4.8,73.2,4.4
E00090633,23.5,3.6,9.4,59.1,4.4
E00090634,14.5,1.2,4.2,76.5,3.6
E00090635,9.7,3.2,7.4,77,2.8
E00090636,7.3,2.1,4.9,82.2,3.5
E00090637,13.2,2,9.3,73.5,2
E00090638,25.5,1.8,4.7,59.3,8.6
E00090639,21.6,4.9,3,66,4.6
E00090640,13.3,1.7,3.5,78.6,2.9
E00090642,16.3,1.5,4.3,74.8,3.1
E00090643,7.7,2.1,3.9,83.8,2.5
E00090644,15.8,3.2,3.4,75.5,2.1
E00090645,4.9,0.3,4,89.5,1.2
E00090646,6.4,0.8,4,87.1,1.6
E00090647,8.7,3.7,7.5,79.3,0.8
E00090648,9.6,2.2,3.3,82.2,2.6
E00090649,4.3,2.9,2.7,87.7,2.4
E00090650,7.7,0,3.6,86.4,2.2
E00090651,9.8,4.5,3.4,80.8,1.5
E00090653,3.9,1.2,6.7,85.4,2.8
E00090654,9.4,0,1.7,85,3.9
E00090655,6.2,2.7,3.8,83.9,3.5
E00090656,11.2,2.1,6.4,77.9,2.4
E00090657,9.2,1.2,4.6,85,0
E00090658,6.9,1.9,3.1,87.8,0.3
E00090659,10,3.7,4,78.5,3.7
E00090660,31.2,2.3,5.7,60.7,0
E00090661,9,31.7,2,55.1,2.2
E00090662,10.4,0,3.5,85.3,0.8
E00090663,16.5,3.2,1.8,76.8,1.8
E00090664,2.6,3.7,19.9,72.5,1.3
E00090665,7.1,0.8,5.9,85,1.2
E00090666,9.5,1.7,3.1,82.7,3.1
E00090667,2.6,7.5,8,78.4,3.4
E00090668,7.2,2.9,1.6,85.8,2.4
E00090669,10.2,5.5,4.7,76.5,3.1
E00090670,5.7,3.6,3.3,84.8,2.7
E00090671,15.2,2.9,5.4,75.1,1.4
E00090672,5.1,1,4.4,89.1,0.3
E00090673,9.1,3.1,6.8,78.9,2
E00090674,4.3,5.4,4.7,82.9,2.7
E00090675,12.2,1.2,4.7,78.9,3
E00090676,8.1,7,6.7,77.5,0.7
E00090677,10.9,2.4,2.4,82.3,2.1
E00090678,18.7,2.6,3.4,72.3,3
E00090679,7.7,1,3.7,85.9,1.7
E00090680,13.2,6.1,4.8,73.3,2.5
E00090681,7.8,4.3,3.3,83.6,0.9
E00090682,11.5,3,3.5,80,2
E00090683,15.8,6.3,2.8,71.8,3.2
E00090684,13.9,4.3,7.7,69.4,4.6
E00090685,20.4,3.4,6,67.9,2.3
E00090686,7.1,2.1,6.8,82.2,1.8
E00090688,8,0,3.6,84.7,3.6
E00090689,9.1,2.2,4.4,81.1,3.3
E00090691,13,4.3,4,74.6,4
E00090692,13.4,5.6,3.6,75.7,1.8
E00090694,9.8,4,3.3,81.2,1.8
E00090695,2.8,2.5,4.1,89.6,0.9
E00090696,13.4,2,5.3,79.3,0
E00090697,9.5,7.2,3.6,77.7,2
E00090700,5.5,0,6.6,85.5,2.4
E00090701,15,1.5,5.8,73.8,3.8
E00090702,6.3,3.4,3.4,84.9,2
E00090703,7.9,0.6,5.1,85.9,0.6
E00090704,5.5,0.3,7.2,81.8,5.2
E00090705,4.4,0,4.8,87.3,3.5
E00090707,3.8,1.9,6.1,85.8,2.3
E00090708,7,0,5.5,85.7,1.8
E00090710,17.9,2.5,6.2,70.8,2.7
E00090712,15.4,1.8,5.8,74.9,2.1
E00090714,6.4,3.5,4.7,85.5,0
E00090715,15.5,1.6,4.3,75.3,3.4
E00090716,11.3,2.1,5.1,80.1,1.5
E00090717,6.1,1.1,4.6,83.5,4.6
E00090719,6.4,1.8,8,81.3,2.4
E00090720,3.2,0,2.2,90.3,4.3
E00090721,6.6,0.4,7,84.1,1.9
E00090723,19,2.3,6.1,70.5,2
E00090724,16.8,1,1.5,77.2,3.6
E00090726,6.5,1.6,3.2,82.2,6.5
E00090727,5.4,0,3.5,90.9,0.3
E00090728,3.9,2.1,2.5,90.9,0.7
E00090729,7.3,0,5.4,82.4,4.9
E00090730,17.3,4.3,3.9,69.3,5.2
E00090731,1.4,2.1,3.4,92.8,0.3
E00090733,18.8,0,4.5,74.8,1.9
E00090734,6.2,0,6.2,86,1.6
E00090736,13.1,0,2.7,74.9,9.4
E00090737,7.7,1.7,5,83.9,1.7
E00090738,16.8,1.4,5.9,70.4,5.6
E00090739,12.9,1.1,5.4,78,2.7
E00090740,15.4,2.8,7.1,70,4.7
E00090741,15.5,4.1,2.6,75.5,2.2
E00090742,8.9,1.6,1.6,87.5,0.5
E00090743,16.7,1.6,4.1,72.2,5.3
E00090744,9.8,7.5,6.1,73.5,3
E00090745,29.4,3.3,4.2,60.5,2.6
E00090746,5.2,1.3,4.3,82.6,6.6
E00090747,4,0,9.5,81.6,5
E00090748,12.5,2.3,5.4,77.1,2.8
E00090749,9.5,0,6.9,82.8,0.8
E00090750,12.8,1.2,0.9,82.4,2.7
E00090751,11.2,1.4,4.2,81.8,1.4
E00090752,11.1,1.6,1.1,83.9,2.3
E00090753,16.2,0,3.2,77.6,3
E00090754,26.4,0,2.5,66.7,4.4
E00090755,19.4,3,9.3,65.5,2.8
E00090756,4.3,1.5,6.7,87.2,0.3
E00090757,23,0,3,69.1,4.9
E00090758,15.4,1.3,6.2,75.1,2
E00090759,21.2,1.7,3.2,70.9,3
E00090760,18.2,0.3,6.3,69.9,5.3
E00090762,12.5,0.7,5.4,80,1.4
E00090763,6.5,0.9,5.4,84.4,2.8
E00090765,9.6,1.3,2.6,85.6,1
E00090766,10.3,0,6.6,80.6,2.6
E00090767,26.1,0.8,6.5,64.5,2
E00090768,14.5,1,14.2,70.3,0
E00090771,19.8,4.3,6.9,66,3
E00090772,30.1,0,2,66.7,1.2
E00090773,18.5,2.2,4.4,71.9,3
E00090774,7.9,0.6,5.6,83.3,2.6
E00090775,17.4,2.7,6.2,71.1,2.7
E00090777,8.3,0.6,4.4,84.8,1.9
E00090778,21.1,6,4.9,65.8,2.2
E00090779,13.9,0.3,3.1,79.2,3.5
E00090780,20.6,2,6.1,66.3,5
E00090781,12.6,1.9,19.6,59.8,6.1
E00090782,7.8,0.9,4.1,87.2,0
E00090783,10.6,0,3.7,83.3,2.3
E00090785,9.4,1.9,6.6,77.2,5
E00090786,10.4,0,5.7,81,2.9
E00090788,8.2,0,3.9,85.5,2.4
E00090789,43.6,1,2.6,51,1.8
E00090790,14.8,4.2,8.4,70.3,2.4
E00090791,1.4,1.4,4.1,92.8,0.5
E00090792,11.1,2.2,6.2,77.3,3.1
E00090793,6.1,1.6,3.3,89,0
E00090794,7.5,3.1,4.4,81.9,3.1
E00090795,3.9,1.9,4.9,88,1.3
E00090796,10,0.4,4,84.7,0.8
E00090797,15.4,2.1,4.3,76.5,1.7
E00090798,11.9,1.6,1.6,80.2,4.8
E00090799,10.2,3.5,4.6,80.2,1.4
E00090800,9.8,1.5,4.2,81.1,3.4
E00090801,15.3,3.5,4.9,73.6,2.8
E00090802,13.3,3.8,5.7,72.8,4.4
E00090803,10.6,2.3,7.9,77.8,1.4
E00090804,9.2,0.7,7.7,81.2,1.2
E00090805,7.2,0,4.7,87.7,0.4
E00090806,15.6,3.3,6.7,68.9,5.6
E00090808,12.7,2.5,5.5,76.9,2.5
E00090809,11.7,0,9.6,74.2,4.5
E00090811,8.1,2.4,2.4,81.5,5.7
E00090816,7,0,5,85.4,2.6
E00090817,11.6,3.7,7.3,75,2.4
E00090820,12.7,2,5.3,75,5
E00090822,13.2,2.3,5,75.6,3.9
E00090824,2.5,0.3,2.8,92.9,1.5
E00090825,11.3,0.5,5.4,74.7,8.1
E00090826,6.2,0,4.9,84.9,3.9
E00090827,4.7,1.8,2.9,88.8,1.8
E00090828,5.3,0,3.5,87.7,3.5
E00090829,6.4,0,1.9,90.1,1.6
E00090830,13.5,0,7.7,74.1,4.7
E00090831,4.5,0.4,8.5,84.8,1.8
E00090832,15.1,2,9,69.6,4.3
E00090833,9.3,1.3,3.7,85.7,0
E00090834,11.3,3.9,5.6,76.3,2.8
E00090835,4.5,0.7,3.1,89,2.7
E00090836,8.6,2.5,5.1,79.4,4.4
E00090837,5.2,0,4.2,87.8,2.8
E00090838,9.5,1.4,4.9,83.5,0.7
E00090839,8.8,2,6.4,81.6,1.1
E00090840,4,0.8,3.5,89.3,2.4
E00090841,7.2,0,7.2,84.7,0.9
E00090842,7.4,1.1,4,84.9,2.6
E00090843,18.1,1.7,3,74.4,2.8
E00090844,1.6,0.6,4.5,91.2,1.9
E00090845,4.9,3.3,0.8,87.8,3.3
E00090846,15,0,3,77.4,4.5
E00090847,10.6,2.9,6.5,77.1,2.9
E00090848,15.1,0.8,2.5,78.2,3.4
E00090849,7.6,1.3,1.8,86.1,3.1
E00090850,12.5,3.8,1.9,80.4,1.5
E00090851,1.2,1.2,0.4,96.7,0.4
E00090852,1.5,0,6.5,90.5,1.5
E00090853,9.8,0.7,3.5,84.9,1.1
E00090854,4.4,0,1.6,94,0
E00090855,6.2,2.7,1.2,90,0
E00090856,4.3,0.5,1.6,92.8,0.9
E00090857,4.9,0,2.4,91.1,1.6
E00090858,4.3,2.5,4.3,89,0
E00090861,0,1.6,2.6,95.8,0
E00090862,1.1,0,2.7,94.6,1.6
E00090863,3,0.4,0,95.9,0.7
E00090864,0.9,0,6.1,93,0
E00090869,2.7,0.2,0,97,0.2
E00091091,1.5,0.4,1.9,94.3,1.9
E00091092,0.4,0.8,0.8,97.7,0.4
E00091093,3.1,0.4,1.8,94.7,0
E00091094,1.7,0.9,1.7,94.9,0.9
E00091095,1.1,1.1,1.4,95.3,1.1
E00091096,2.2,0,1.4,96.2,0.2
E00091896,0,0,0,99.7,0.3
E00091897,2.3,0,2.8,94.3,0.6
E00091898,0.9,0,3.7,94.6,0.9
E00091899,4.3,0,1.9,93.8,0
E00091900,0,0.4,1.1,98.6,0
E00091908,1.2,1.4,2,95.3,0
E00091909,2.6,1,8.7,87.7,0
E00091910,8.8,4.6,3.4,80.2,3.1
E00091911,9,1.7,1.7,86.3,1.3
E00091912,5.1,0.3,0.9,92.4,1.3
E00091913,4.3,1.4,2.3,90.8,1.1
E00091914,5.9,1.4,3.2,85.8,3.7
E00091915,9.3,2.5,0.8,84.6,2.8
E00091916,1.9,0,1.9,92.9,3.4
E00091917,4.4,0,1.8,93.4,0.4
E00091918,4.2,3.4,2.1,87.7,2.5
E00091919,0.4,2.3,2.7,94.6,0
E00091920,3.3,0,2,93.1,1.6
E00091921,3.2,3.2,2.5,91,0
E00091922,2.4,0,3.5,91.4,2.7
E00091924,1,0,2,94.4,2.6
E00091925,2.8,1.5,1.3,94.4,0
E00091926,3.7,1.2,8,84,3.1
E00091927,4,2.5,4.3,88.8,0.4
E00091928,4.5,1.3,3.1,90.1,0.9
E00091929,8.3,3.2,2.9,84.4,1.3
E00091930,3.3,0,4,92.7,0
E00091931,2.6,0,3.2,94.2,0
E00091932,3.9,1.5,4.5,89.3,0.9
E00091933,1.2,0.4,3.9,91.9,2.7
E00091934,6.8,0.4,0.7,91.8,0.4
E00091935,2.9,0,3.4,91.8,1.9
E00091970,2.2,0.6,4.1,92.4,0.6
E00091971,6.9,0,3.6,88.5,1
E00091972,4,0,3,91.7,1.3
E00091973,3.1,1.1,1.7,92.1,2
E00091974,4,0.3,1.4,93.7,0.6
E00091975,3.7,0,0,95.7,0.6
E00091976,2.7,1.3,2,93,1
E00091996,1.6,0.3,2.7,95.2,0.3
E00091997,6.4,0,3.7,88.7,1.2
E00091998,1.9,0.3,2.7,94,1.1
E00091999,4.3,1.4,1.2,91.9,1.2
E00092001,1.5,0.2,1.5,96.9,0
E00092002,3,0,1.7,95.3,0
E00092003,1.8,0,0.8,96,1.3
E00092004,1.1,0.4,0.4,98.1,0
E00092005,4.4,0,3.2,92.3,0
E00092006,3,0.6,0.6,95.8,0
E00092007,1.9,0,2.1,95.7,0.3
E00092008,1.1,1.1,2.2,94.1,1.6
E00092009,0.4,0,0.4,98.5,0.8
E00092010,1.1,0.3,4.7,93.9,0
E00092011,0.3,0.3,2,97.2,0.3
E00092012,1.9,0.6,2.5,95,0
E00092013,1.3,0.7,2.3,95.7,0
E00092014,2.8,0.2,2.3,94.4,0.2
E00092015,0.6,0.9,4.7,93.8,0
E00092016,2,0,0,97.5,0.5
E00092017,2,0,2.3,94.2,1.5
E00092018,28.4,2.8,2.3,58.8,7.7
E00092019,5,1.4,0.5,93.1,0
E00092020,25.1,2,2.3,67.7,2.9
E00092021,2.9,0,3.7,93.4,0
E00092022,11.1,0,3.6,84,1.3
E00092023,10.9,0.3,2,85,1.7
E00092024,2.6,1,2,93.4,1
E00092025,12.3,1.1,2.2,83.7,0.7
E00092026,11.4,2.5,3.5,79.5,3.1
E00092027,10.5,1.6,3.8,81.8,2.2
E00092028,5.1,0,2.9,90.3,1.8
E00092029,5,0.3,3.6,90.8,0.3
E00092030,6.7,0.9,5.2,87.1,0
E00092031,29.2,5.6,2.6,59.6,3
E00092048,3.5,1.3,4.2,89.4,1.6
E00092049,5.9,0.9,1.4,91.7,0
E00092050,7.1,0,2,86.3,4.6
E00092051,11.8,0.3,1.9,80.5,5.6
E00092052,4.2,2.7,1.9,89.4,1.9
E00092056,7.5,0,2,86.2,4.3
E00092057,4.5,1.5,2.6,89.4,1.9
E00092058,3.7,1.9,3.3,88.1,3
E00092059,10,0.3,3.1,86.2,0.3
E00092060,2.1,0,2.8,94.8,0.3
E00092061,3.6,0.4,3.2,91.3,1.4
E00092062,3.6,1.1,1.7,93.2,0.4
E00092063,3.7,2.1,6.1,86.2,1.9
E00092064,4.2,0,3.6,89.8,2.4
E00092065,4.7,2,3,88.6,1.7
E00092066,4,0,1.8,93.9,0.4
E00092067,6.5,3.5,4,85,1
E00092068,4.9,1.4,0,92.6,1.1
E00092069,11.5,1.3,2.6,83.2,1.3
E00092070,7.7,1.5,1.2,88.1,1.5
E00092071,9.1,0.9,2.6,86,1.4
E00092072,3.8,2.3,2.7,90.5,0.8
E00092075,3.8,1.9,1.3,93,0
E00092076,0.6,0,1.8,97.6,0
E00092077,0.7,0,1.6,97.4,0.3
E00092079,2.7,3.4,4,88.3,1.7
E00092080,4.3,0.7,7,88,0
E00092081,1.1,0.4,2.2,96.4,0
E00092082,1.4,0,1.1,97.2,0.4
E00092083,1.4,0.3,1.9,96.4,0
E00092084,2.1,0,4.5,91.9,1.5
E00092085,2.1,0,3.5,93.9,0.5
E00092086,2.7,1.3,2.7,92.3,1
E00092087,1.1,0.4,2.5,93.5,2.5
E00092088,2.8,0.9,5.9,90.4,0
E00092089,3.1,0.3,1.7,95,0
E00092090,2.3,1.7,2,92.5,1.4
E00092091,0.9,0,0.9,98.1,0
E00092092,1.7,0,3.4,95,0
E00092093,0.6,0.6,4.4,93.1,1.4
E00092094,2.7,0,1.8,95.5,0
E00092095,3.4,0,2.5,92.9,1.2
E00092096,3.3,0,4.7,92,0
E00092097,9.3,3.3,3.7,83.1,0.6
E00092098,2.7,0.3,1,93.6,2.3
E00092099,7.4,1.3,1.7,89.6,0
E00092100,9.9,2.6,1.8,84.6,1
E00092101,1,1,4.7,93.2,0
E00092102,9.3,0,4.9,85.4,0.4
E00092103,2.7,0,1.1,96.2,0
E00092105,5.2,1.5,5.6,87.8,0
E00092106,6,4.3,2.2,86.2,1.3
E00092107,1.8,0,2.4,94.6,1.2
E00092108,3.8,0,4.6,90.5,1
E00092109,6.3,2.4,3,88,0.3
E00092110,2.6,0,2.6,94.4,0.5
E00092111,2,0,0.6,97.4,0
E00092112,0.5,1.6,1.2,96.8,0
E00092113,1.4,0.3,2.4,94.4,1.4
E00092114,1.7,0.8,0.8,95.5,1.1
E00092115,2.2,0,1.4,96.1,0.3
E00092116,4.1,0,0,93.4,2.5
E00092117,0.2,0,3.2,96.4,0.2
E00092118,0.4,4.2,0,95.4,0
E00092119,1.9,0,2.3,94.3,1.5
E00092120,4.2,0,3,92.4,0.4
E00092121,2.1,0,0.6,96.6,0.6
E00092122,0.3,0.3,0.3,98.4,0.6
E00092123,3.6,0.6,2.8,93.1,0
E00092124,2.6,0,1.7,95.3,0.4
E00092125,0,0.9,0.9,97.4,0.9
E00092136,0,0.6,1.3,98.1,0
E00092137,1.5,1,2.8,93.9,0.8
E00092138,0.8,0.4,0.4,98,0.4
E00092139,2.9,0,1.6,95.2,0.3
E00092140,1.9,0,3.6,91.2,3.3
E00092141,0.3,0,1,98.7,0
E00092142,1.4,0.7,1,95.5,1.4
E00092143,3.1,0,2.8,93.8,0.3
E00092144,2.3,1.9,2.8,92.6,0.5
E00092145,4.3,0,1.8,92.7,1.2
E00092146,1.6,0.2,1.8,96.4,0
E00092147,3.3,2.3,1,91,2.3
E00092148,3.7,0,0.5,95.8,0
E00092149,1.9,0.6,2.2,94.6,0.6
E00092150,1,0.7,1,96.3,1
E00092151,1.8,1.6,1.3,93.8,1.6
E00092152,0.6,0,2.5,96.6,0.3
E00092153,1.1,0.3,1.7,95.7,1.1
E00092155,1.6,0,1.9,94.2,2.3
E00092156,2.8,1.6,2,93.7,0
E00092157,3.6,0.6,0.6,95.2,0
E00092158,1.4,0,2.5,96.2,0
E00092159,9.7,3.5,3.5,81.7,1.5
E00092160,6.1,0,1.4,87.8,4.7
E00092161,12.7,1.5,4.5,79.7,1.5
E00092162,0,2,1.6,93.2,3.2
E00092163,10,0,2.4,87.6,0
E00092164,8.9,1.2,1.6,86.3,2
E00092165,13.2,2.7,3.9,76.3,3.9
E00092166,4.8,0,4.8,87.3,3.1
E00092167,8.8,1.5,4.8,83.9,0.9
E00092168,11,2.5,2.5,81.4,2.5
E00092169,8.6,1,5.6,81.1,3.6
E00092170,12.9,1.4,3.6,80.7,1.4
E00092171,6.7,0,3,89.9,0.3
E00092172,12.7,2.9,2.5,80.7,1.2
E00092173,0.4,0,1.9,97.4,0.2
E00092174,2.1,0,3.5,94.4,0
