areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00090512,20.7,31.5,4,42.2,1.6
E00090514,3.9,24,2.2,68.8,1.1
E00090515,19.8,33.9,7.3,35.5,3.6
E00090516,20.2,33.1,4.2,42.6,0
E00090517,35.5,32.1,3.6,26.9,1.8
E00090518,14.8,30.1,2.2,50.5,2.5
E00090519,26.1,32.1,5.9,32.1,3.8
E00090520,9.9,19.5,3.6,64.9,2.2
E00090521,5.4,27.2,1.7,63.9,1.7
E00090522,29.3,36.7,3.3,28,2.7
E00090523,28.6,25.9,6.3,37,2.1
E00090524,21.9,33.5,3.7,39.1,1.9
E00090525,23.5,36.8,4.9,33.7,1.1
E00090526,11.4,20.6,2.9,62.9,2.3
E00090527,19.4,45.8,4,25.6,5.3
E00090528,12.2,24.8,5.8,55.4,1.8
E00090529,18.6,40.5,3.4,34.5,3
E00090530,14.7,28.1,5.1,49.8,2.3
E00090531,17.1,36,5.6,38.5,2.8
E00090532,21.3,28.1,3.8,44.4,2.5
E00090533,19.6,27.5,5.3,44.5,3
E00090534,13.5,30.7,4.7,47.7,3.5
E00090535,21.9,29.9,3.7,40.6,3.7
E00090536,6.3,13.2,1.7,77.3,1.5
E00090537,24.8,29,5.5,40.1,0.7
E00090539,25.7,35.1,8.8,27,3.4
E00090540,24.4,30.5,6.6,35.5,3
E00090541,17.9,33.7,6.1,42.3,0
E00090542,9.4,30.7,3.5,54.7,1.6
E00090543,10.7,14.8,5.5,69,0
E00090545,22.7,28,4.3,41.1,3.9
E00090546,18.8,24.8,3,50.5,3
E00090547,11.8,28,3.7,56.1,0.4
E00090548,3.5,16.7,0.4,79.4,0
E00090549,3.9,18.1,0,74.8,3.1
E00090550,5.8,18,0.6,74.4,1.2
E00090551,19.7,31.9,7.6,38.5,2.3
E00090552,23.6,30,2.6,36,7.9
E00090553,29,23.8,3.7,40.2,3.3
E00090554,20.9,31.1,4.7,40,3.4
E00090555,18.2,30.7,5.3,41.8,4
E00090556,9,21.4,4.3,61.5,3.7
E00090557,14.4,29.3,6.7,46.2,3.4
E00090558,18.8,32.9,5.4,37.6,5.4
E00090559,17.2,30.5,3.9,45.9,2.5
E00090560,20.7,22.9,6.6,46.7,3.1
E00090561,8.4,29.6,4.8,55.2,2
E00090562,7.9,18.3,1.8,68.8,3.2
E00090563,2.9,13.8,0.6,79.3,3.4
E00090564,6.5,20.4,2.3,69.4,1.4
E00090565,10.7,21.4,3.6,62.8,1.5
E00090566,2.7,15.5,1.5,80.3,0
E00090567,6,21.8,2.8,67.1,2.3
E00090568,13.7,33.3,3.3,47.4,2.2
E00090569,7,17.9,3.7,67.4,4
E00090570,24.8,32,6.8,34,2.4
E00090571,19.9,32.8,3,40.7,3.6
E00090574,5.4,26.3,2.1,62.3,3.9
E00090575,7,14.4,1.5,74.6,2.5
E00090576,5,11.4,2,81.7,0
E00090577,0.5,70.2,0.2,28.8,0.5
E00090580,6,27.4,1.8,61.9,3
E00090581,12.7,16.1,5.1,64,2.1
E00090582,12,22.2,4.3,59.4,2.1
E00090583,4.5,17.1,1.1,75.5,1.9
E00090584,11.6,22,5.8,56.8,3.9
E00090586,3.8,20.4,1.2,74.6,0
E00090587,3.6,11.2,2.4,80.3,2.4
E00090588,5,16.4,3.6,75,0
E00090589,19.6,36.4,5.2,38.8,0
E00090590,25.9,33.8,3,34.8,2.5
E00090591,23.2,28.7,5.9,38.6,3.7
E00090592,24,33.8,2.7,36.4,3.1
E00090593,12.4,23,4,56.6,4
E00090594,21.8,30.5,5.9,38.6,3.1
E00090595,14.2,33.8,4.6,45.8,1.5
E00090596,10.5,19.1,1.6,67.7,1.2
E00090597,10.7,31.2,7.9,44.3,5.9
E00090598,16.2,24.2,7.6,48.7,3.2
