areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00090512,8.3,17.2,68.6,5.9
E00090514,13.4,15.1,57,14.5
E00090515,14.3,25.5,53.4,6.8
E00090516,10.7,22.5,59.6,7.3
E00090517,14.3,17.8,60.9,7
E00090518,11.6,16.9,61,10.5
E00090519,13,22.4,55.2,9.4
E00090520,7.7,11.9,71.1,9.3
E00090521,7.7,17.8,59.1,15.4
E00090522,10.2,22.8,60.5,6.6
E00090523,9.6,16.3,68.3,5.8
E00090524,11.4,16.3,65,7.3
E00090525,16.1,22.8,53,8.1
E00090526,8.5,13.1,71.5,6.9
E00090527,11.7,32.8,51.6,3.9
E00090528,6.4,18.2,68,7.4
E00090529,9.9,25.5,58.4,6.2
E00090530,8.8,14.9,71.6,4.7
E00090531,8.3,22.9,61.3,7.5
E00090532,5.7,19.5,71.3,3.4
E00090533,13.7,19.2,57.1,9.9
E00090534,13.5,22.3,52.8,11.4
E00090535,13.5,19.8,62.5,4.2
E00090536,7.2,10.8,59.2,22.7
E00090537,9.6,22,59.8,8.6
E00090539,22.2,19.8,51.9,6.2
E00090540,9.3,13.1,69.2,8.4
E00090541,9,20.6,65.2,5.2
E00090542,9.9,21.1,60.9,8.1
E00090543,12.2,10.9,63.3,13.6
E00090545,11.8,23,55.1,10.1
E00090546,11.6,13.3,64.7,10.4
E00090547,8.7,16.8,66.4,8.1
E00090548,16.1,8.4,64.5,11
E00090549,10.6,14.9,55.3,19.3
E00090550,21.1,13.7,50.5,14.7
E00090551,10.5,21.5,63.5,4.5
E00090552,8.6,17.8,63.8,9.8
E00090553,14.8,17.4,57.4,10.4
E00090554,8.9,21.2,62.3,7.5
E00090555,14.3,18.4,60.5,6.8
E00090556,9,16,65.5,9.5
E00090557,13.3,17.2,57,12.5
E00090558,8.9,17.8,65.6,7.8
E00090559,6.4,15.7,68,9.9
E00090560,7.9,17.5,69.8,4.8
E00090561,10.7,15.7,64.8,8.8
E00090562,6.8,13,65.2,15
E00090563,5.9,14.4,74.6,5.1
E00090564,14.6,15.4,60.2,9.8
E00090565,8.9,17.9,59.3,13.8
E00090566,7,14.6,60.1,18.4
E00090567,14.4,17.8,53.4,14.4
E00090568,9,20.5,61.4,9
E00090569,11.8,12.4,66,9.8
E00090570,8.9,13,67.5,10.6
E00090571,8.4,23.6,61.2,6.7
E00090574,28.7,10.9,51.5,8.9
E00090575,10.3,9.5,66.7,13.5
E00090576,6.1,10.7,73.3,9.9
E00090577,40,5.5,42.3,12.3
E00090580,15.6,13.3,60.9,10.2
E00090581,13.4,11.2,64.9,10.4
E00090582,11.7,15.6,63.6,9.1
E00090583,20.7,18,50,11.3
E00090584,7.4,20.1,60.4,12.1
E00090586,13.6,13.6,59.1,13.6
E00090587,9,13.5,61.5,16
E00090588,9.7,14.5,63.6,12.1
E00090589,11,22.7,58.9,7.4
E00090590,17.3,19.2,51,12.5
E00090591,11.8,12.4,67.7,8.1
E00090592,11.4,12.1,68.9,7.6
E00090593,7,19.9,62.4,10.8
E00090594,14.5,17.8,62.1,5.6
E00090595,10.7,15.7,67.4,6.2
E00090596,7.1,15.4,69.8,7.7
E00090597,9.7,26.1,55.8,8.5
E00090598,8.4,11.7,72.6,7.3
E00090599,6.9,14.8,69.5,8.9
E00090600,14.9,20.3,60.1,4.7
E00090601,8.3,15.5,65.5,10.7
E00090602,7.3,16.4,64.8,11.5
E00090603,11.8,15.3,67.4,5.6
E00090604,9.6,15.2,66.4,8.8
E00090605,13.1,18.9,63.9,4.1
