geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00025651,76.4,16.2,7.4
E00025654,79.1,13.1,7.8
E00025727,61,22,16.9
E00025730,77.8,14.1,8.1
E00025756,77.2,12.3,10.5
E00025758,71.4,18.3,10.3
E00025759,79.1,14.2,6.7
E00026788,77,13.8,9.1
E00026789,81.3,14.8,3.9
E00026790,86,9.4,4.6
E00026791,74,14.9,11.2
E00026792,66.4,21.4,12.2
E00026793,75.4,15.1,9.5
E00026795,75.2,19.6,5.2
E00026796,75.5,14.2,10.3
E00026797,77.7,16,6.3
E00026798,79.7,14.2,6
E00026799,46.3,37.9,15.8
E00026800,78.3,15.6,6.1
E00026801,78.7,15.5,5.8
E00026802,82.2,11.9,5.9
E00026803,80.7,15.1,4.2
E00026804,79,12.9,8.2
E00026812,70.2,19.4,10.5
E00026818,75.3,13,11.7
E00026819,76.2,14.2,9.6
E00026906,69,18.4,12.6
E00026907,80.1,13.3,6.6
E00026909,67.6,18.6,13.9
E00026910,76.8,14.9,8.3
E00026912,76.2,13.8,10
E00026913,68,20.7,11.3
E00026914,81.2,11.4,7.4
E00026915,72.9,16.6,10.5
E00026916,86.4,11.4,2.2
E00026917,75.5,16.2,8.4
E00026918,76.3,15.6,8.1
E00026919,73,19,8
E00026920,84.8,10.6,4.5
E00026921,84.6,11,4.4
E00026922,79.3,15.1,5.6
E00026923,70.5,22.6,6.9
E00026924,78.7,13.1,8.2
E00026925,72.2,17,10.8
E00026926,80.3,13.2,6.5
E00026927,75.4,17.8,6.8
E00026928,73.4,16.1,10.5
E00026929,74.9,18.3,6.8
E00026930,79.9,12.4,7.8
E00026931,68,24.2,7.8
E00026932,78.1,14.3,7.6
E00026934,69.7,17.2,13.1
E00026935,78.7,16,5.3
E00026936,61.1,15.3,23.5
E00026937,79.1,15.1,5.8
E00026938,72.3,16.2,11.5
E00026939,77.7,13.8,8.5
E00026940,74.9,17.1,7.9
E00026941,78.3,14,7.7
E00026942,81.4,11.5,7.1
E00026943,78.8,13.5,7.7
E00029219,86.7,9.7,3.6
E00029220,80.8,14.2,5
E00029258,78.7,16.3,5
E00029266,85.3,11.5,3.2
E00029268,68.2,19.5,12.2
E00029276,80.8,14.2,5.1
E00029278,81.5,12.9,5.6
E00029279,82.1,13.8,4.2
E00029280,85.5,12.8,1.7
E00029282,74.8,17.4,7.8
E00029307,84.5,10.3,5.2
E00029316,80,15.5,4.5
E00029320,89.8,8.7,1.5
E00029335,81.5,12.7,5.8
E00029338,73.1,13.6,13.3
E00029341,92.5,5.9,1.6
E00029343,65.2,20.4,14.4
E00029344,88.5,8.4,3.1
E00029347,86.5,9.9,3.7
E00029350,90.2,8.3,1.5
E00029353,90.3,8.4,1.3
E00029591,84.3,11.4,4.4
E00029592,84,10.7,5.3
E00029593,78.1,14.1,7.8
E00029594,84.6,10.6,4.7
E00029595,83.2,12.8,4
E00029596,81.7,14.5,3.8
E00029597,87.8,9.1,3.1
E00029598,83.7,11.7,4.7
E00029599,84.3,13,2.8
E00029600,89.5,8.3,2.2
E00029601,82.6,12.8,4.6
E00029602,68.2,19.8,12
E00029603,88.4,8.2,3.5
E00029605,78.3,16.5,5.2
E00029606,81.9,11.7,6.4
E00029607,83.7,13.4,3
E00029608,82.5,10.6,6.8
E00029609,82.6,11.4,6
E00029610,70.1,19.7,10.2
E00029611,87.1,9.4,3.6
E00029612,79.2,17,3.9
E00029613,83,12.4,4.5
E00029614,83.4,13.2,3.4
E00029615,88.7,8.3,3
E00029616,78.3,17.5,4.2
E00029617,82.3,10.8,6.9
E00029618,83.3,13.8,2.9
E00029619,83.1,12.1,4.8
E00029620,86.5,10.1,3.4
E00029621,81.2,15.2,3.6
E00029622,88.7,8.7,2.7
E00029623,83.2,9.9,6.8
E00029624,83.8,12.3,3.9
E00029625,82.6,11.2,6.3
E00029626,86.9,9.4,3.8
E00029627,89.3,8,2.7
E00029628,81.9,12.9,5.2
E00029629,80.5,12.9,6.6
E00029630,79.5,13.4,7.1
E00093765,85.9,10.1,3.9
E00093766,91.7,6.8,1.5
E00093767,86.7,9.9,3.4
E00093768,90.1,8.4,1.5
E00093769,94.6,4.6,0.8
E00093770,90.2,7.5,2.3
E00093771,86.5,10.7,2.9
E00093773,80.9,16.4,2.6
E00093774,92.4,5.9,1.7
E00093775,91.5,8.5,0
E00093776,90.5,8.1,1.4
E00093778,89,8.6,2.4
E00093781,90.9,8,1.1
E00093782,78.6,16.4,5
E00093823,78.1,15.7,6.2
E00093824,76.6,16.1,7.2
E00093825,83.7,13.1,3.2
E00093826,84.4,10.1,5.6
E00093827,81.1,13.2,5.8
E00093828,85.9,8.2,5.9
E00093829,87.5,9,3.5
E00093830,80.5,14.3,5.2
E00093831,78,12.7,9.3
E00093832,77.4,13.4,9.2
E00093834,73.3,18.8,7.9
E00093835,75.7,15.9,8.4
E00093836,75,14.8,10.2
E00093837,74,19.3,6.8
E00093838,78.7,14.6,6.7
E00093839,76.8,12.7,10.5
E00093840,82.3,12.2,5.5
E00093841,76.3,18,5.7
E00093842,90.9,7.1,2.1
E00093843,73.2,15.8,10.9
E00093844,80.8,13.1,6.2
E00093845,89.9,7,3.1
E00093846,84.1,11.9,4.1
E00093847,88.8,7.7,3.5
E00093848,68.2,20.3,11.5
E00093849,83.6,12,4.3
E00093850,88.6,9.1,2.3
E00093851,82.3,13.2,4.5
E00093852,88.2,10,1.8
E00093885,91.1,7.3,1.6
E00093886,88.6,8.8,2.6
E00093933,87.5,9.8,2.7
E00093934,87.3,8.8,3.9
E00093935,79.8,13.1,7.1
E00093936,76,16.6,7.4
E00093937,84.9,10.2,4.8
E00093938,78.9,15.5,5.7
E00093939,84.5,10.8,4.7
E00093940,87.2,10.3,2.5
E00093941,84.2,13.3,2.5
E00093942,73.3,20.5,6.2
E00094139,88.4,8.5,3.2
E00094141,89.9,8.6,1.5
E00094142,93,5.8,1.2
E00094143,91.9,7,1.1
E00094150,84.4,10.7,4.8
E00174341,84.7,10.7,4.5
E00174342,75.3,13.7,11.1
E00174371,59.4,21.4,19.2
E00174372,94.4,3.5,2.1
E00174403,80.7,15.9,3.4
E00175901,88.8,8.3,2.9
E00175902,80.9,12,7
E00175977,89.7,7.9,2.5
E00175981,80.6,10.8,8.6
E00175982,83.7,11.7,4.5
E00177718,90.6,5.5,3.9
E00177750,93.8,4.5,1.7
E00180784,73.4,17.3,9.3
E00180808,83.5,12.5,4
E00180894,80.9,14.8,4.3
