geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00025651,14.3,32.1,43.6,10
E00025654,12,29.3,50.7,8
E00025727,6.3,13.3,74.1,6.3
E00025730,6.3,4.9,77.6,11.2
E00025756,4.1,32.1,60.2,3.6
E00025758,15.8,20.9,50.4,12.9
E00025759,12.9,10,65.7,11.4
E00026788,23.3,20.3,48.1,8.3
E00026789,31.7,39.8,0,28.5
E00026790,25.4,31.2,22.5,21
E00026791,12.2,20.3,62.6,4.9
E00026792,14.2,5.8,73.3,6.7
E00026793,14.8,15.6,60.2,9.4
E00026795,16.7,18.1,57.2,8
E00026796,20.6,15.3,56.5,7.6
E00026797,29.3,28.5,34.1,8.1
E00026798,12.9,11.5,69.8,5.8
E00026799,0,0,99.4,0.6
E00026800,49.2,38.6,0.8,11.4
E00026801,48.7,39.8,2.7,8.8
E00026802,32.4,49.3,1.5,16.9
E00026803,53.9,39.8,0,6.3
E00026804,50.8,34.1,7.1,7.9
E00026812,16.3,19.9,52.5,11.3
E00026818,14.5,19.4,56.5,9.7
E00026819,7.5,17.3,57.9,17.3
E00026906,22.5,22.5,38.7,16.2
E00026907,21.9,22.8,49.1,6.1
E00026909,15.6,11.9,58.5,14.1
E00026910,18.3,23.2,41.5,16.9
E00026912,14.2,9.7,65.7,10.4
E00026913,8.3,7.6,77.1,6.9
E00026914,19.2,26.4,40.8,13.6
E00026915,21,16.8,52.1,10.1
E00026916,13.9,43.4,0,42.6
E00026917,18.6,21.8,37.2,22.4
E00026918,14.8,16.7,57.4,11.1
E00026919,20,16.4,44.5,19.1
E00026920,9.7,32.8,34.3,23.1
E00026921,15.3,20.8,18.1,45.8
E00026922,14.5,15.2,60.9,9.4
E00026923,7.2,10.1,74.6,8
E00026924,23,18.9,44.3,13.9
E00026925,3.4,19.9,72.6,4.1
E00026926,25.4,23.8,43.8,6.9
E00026927,19.1,26.1,43.5,11.3
E00026928,9.6,17,61.5,11.9
E00026929,21.4,23.9,41.9,12.8
E00026930,22.8,18.1,48,11
E00026931,10.9,21.7,55.8,11.6
E00026932,20,24.8,40.8,14.4
E00026934,13.5,16.5,63.9,6
E00026935,13.6,20.4,40.8,25.2
E00026936,14.4,18.9,53,13.6
E00026937,13.9,32,20.9,33.2
E00026938,29.4,31.2,26.6,12.8
E00026939,16.1,21.3,47.7,14.8
E00026940,11.5,19.8,47.3,21.4
E00026941,22.1,19.5,47.8,10.6
E00026942,12.8,23.3,54.9,9
E00026943,22.2,28.6,40.5,8.7
E00029219,59.3,37,0,3.7
E00029220,63.7,25.8,0.8,9.7
E00029258,67.7,24.4,0,7.9
E00029266,48.2,36,3.5,12.3
E00029268,21.1,26.3,44.3,8.2
E00029276,36.8,36.1,16.1,11
E00029278,33.9,38.3,20.9,7
E00029279,33.3,36.5,13.2,17
E00029280,51.3,40.3,0,8.4
E00029282,54,25,10.5,10.5
E00029307,46.8,42.9,1.3,9.1
E00029316,41,20.5,8.2,30.3
E00029320,54.1,35.2,0.8,9.8
E00029335,51.7,36.7,0,11.7
E00029338,25.2,28.8,36,10.1
E00029341,48.4,50.8,0.8,0
E00029343,20,13.3,56.2,10.5
E00029344,37,47.4,7.4,8.1
E00029347,52.2,41,1.5,5.2
E00029350,53.8,39.5,0,6.7
E00029353,49.6,50.4,0,0
E00029591,54.9,35.3,0,9.8
E00029592,53.1,38.1,0,8.8
E00029593,36.8,45.9,0.8,16.5
E00029594,50,42.8,0.7,6.5
E00029595,49.6,41.9,0.8,7.8
E00029596,59.3,37.4,0.8,2.4
E00029597,52.5,42.5,0.8,4.2
E00029598,55,44.3,0.8,0
E00029599,44.7,40.7,4.1,10.6
E00029600,28.2,50.9,1.8,19.1
E00029601,44.3,35.9,1.5,18.3
E00029602,30,20.8,33.3,15.8
E00029603,64.5,33.9,0,1.7
E00029605,15.8,28.7,39.6,15.8
E00029606,34.4,40.8,6.4,18.4
E00029607,39.4,51.3,0,9.4
E00029608,37.5,34.2,15.8,12.5
E00029609,39.1,39.9,3.6,17.4
E00029610,45.8,24.4,19.1,10.7
E00029611,41.5,46.9,0,11.5
E00029612,45.9,35.6,1.4,17.1
E00029613,45.9,47.5,1.6,4.9
E00029614,45.2,40.5,0,14.3
E00029615,47.2,43.9,1.6,7.3
E00029616,58.3,34.3,0.9,6.5
E00029617,57,34.1,0.7,8.1
E00029618,45.5,41.3,0.8,12.4
E00029619,44.8,43.1,3.4,8.6
E00029620,46.6,46.6,2.9,3.9
E00029621,53.4,37.3,0.8,8.5
E00029622,38.9,42.5,0.9,17.7
E00029623,49.6,35.5,1.7,13.2
E00029624,40.6,46.1,0,13.3
E00029625,45.3,40.3,8.6,5.8
E00029626,51.1,43.7,0.7,4.4
E00029627,34.1,37.9,10.6,17.4
E00029628,46.6,41.2,0,12.2
E00029629,45,37.4,2.3,15.3
E00029630,37.1,37.1,21.9,4
E00093765,40.4,35.3,11,13.2
E00093766,31.1,45.3,4.1,19.6
E00093767,33.1,50.4,0.8,15.8
E00093768,55,37.4,0,7.6
E00093769,38.4,44.9,0,16.8
E00093770,45.1,37.9,0.7,16.3
E00093771,48,39.8,1.6,10.6
E00093773,13.9,6.5,6.5,73.1
E00093774,17.2,45.9,0,36.9
E00093775,34.2,44.2,2.5,19.2
E00093776,20.9,42.8,3.2,33.2
E00093778,28.2,31.7,1.4,38.7
E00093781,47.4,45.2,0,7.4
E00093782,40.9,33.1,17.3,8.7
E00093823,18.4,21.1,40.8,19.7
E00093824,33.1,29.4,22.8,14.7
E00093825,56.9,26,0.8,16.3
E00093826,53,38.1,0.7,8.2
E00093827,18.3,25.2,44.3,12.2
E00093828,26.7,30.2,29.3,13.8
E00093829,28.6,31.4,15,25
E00093830,62.1,34.6,1.3,2
E00093831,15.6,26.6,50.5,7.3
E00093832,11.7,19.2,60,9.2
E00093834,9.9,15.6,61,13.5
E00093835,9.4,10.9,75.4,4.3
E00093836,12.2,25.2,51.8,10.8
E00093837,10.4,14.6,61,14
E00093838,26.2,27.6,34.5,11.7
E00093839,37.7,21.5,21.5,19.2
E00093840,46,32.2,8,13.8
E00093841,13.9,35.4,38.2,12.5
E00093842,36.1,56.6,0.8,6.6
E00093843,43.8,29.2,18.8,8.3
E00093844,18.9,21.3,40.9,18.9
E00093845,48.8,48,1.6,1.6
E00093846,59.1,32.2,1.7,7
E00093847,36.7,40,15.8,7.5
E00093848,17.4,13.2,45.5,24
E00093849,33.3,32.6,11.3,22.7
E00093850,44,39.7,5,11.3
E00093851,22.3,21.6,30.2,25.9
E00093852,47.6,40.3,5.6,6.5
E00093885,59,39.3,0,1.7
E00093886,40.5,47.3,1.5,10.7
E00093933,45.9,45.9,0.6,7.6
E00093934,46.6,42,2.3,9.2
E00093935,18.4,15,37.4,29.3
E00093936,22.2,28.6,38.1,11.1
E00093937,20.7,24.7,38.7,16
E00093938,17.6,31.2,35.2,16
E00093939,29,22.1,35.1,13.7
E00093940,29.4,32.4,19.1,19.1
E00093941,25.6,33.6,25.6,15.2
E00093942,24.4,34.4,25.6,15.6
E00094139,50,32.5,0,17.5
E00094141,45.1,44.2,0.9,9.7
E00094142,57,40.5,0.8,1.7
E00094143,54.5,42.5,0,3
E00094150,55.1,32.3,1.6,11
E00174341,15,24,10,51
E00174342,13.2,8.8,47.3,30.8
E00174371,11.1,20.2,40.4,28.3
E00174372,34.8,52.2,2.2,10.9
E00174403,8.1,45.9,21.6,24.3
E00175901,0.9,17.4,8.7,73
E00175902,20.2,21,43.5,15.3
E00175977,4.3,25.5,3.2,67
E00175981,14.5,29.8,39.5,16.1
E00175982,11.3,29.9,13.4,45.4
E00177718,65.7,32.9,0,1.4
E00177750,23.3,51.9,5.8,18.9
E00180784,24.3,17.1,41.4,17.1
E00180808,21.9,38.8,6.2,33.1
E00180894,45.5,35.1,1.3,18.2
