geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00025651,31.8,68.2
E00025654,32.2,67.8
E00025727,22.2,77.8
E00025730,25.7,74.3
E00025756,20.5,79.5
E00025758,29.9,70.1
E00025759,37.2,62.8
E00026788,36.4,63.6
E00026789,42.4,57.6
E00026790,34.9,65.1
E00026791,28.7,71.3
E00026792,29.8,70.2
E00026793,30,70
E00026795,25.3,74.7
E00026796,24.8,75.2
E00026797,42.6,57.4
E00026798,23.4,76.6
E00026799,12.4,87.6
E00026800,39.9,60.1
E00026801,52.7,47.3
E00026802,50.7,49.3
E00026803,58.1,41.9
E00026804,50.2,49.8
E00026812,31.8,68.2
E00026818,27.1,72.9
E00026819,24.1,75.9
E00026906,25.6,74.4
E00026907,30.8,69.2
E00026909,21.3,78.7
E00026910,28.6,71.4
E00026912,29.1,70.9
E00026913,29.8,70.2
E00026914,27.8,72.2
E00026915,30.5,69.5
E00026916,45.8,54.2
E00026917,32.4,67.6
E00026918,24.1,75.9
E00026919,24.2,75.8
E00026920,31,69
E00026921,37.4,62.6
E00026922,35,65
E00026923,19.1,80.9
E00026924,26.2,73.8
E00026925,24.5,75.5
E00026926,27.5,72.5
E00026927,29.2,70.8
E00026928,31.5,68.5
E00026929,33.8,66.2
E00026930,30.1,69.9
E00026931,26.8,73.2
E00026932,32,68
E00026934,29.2,70.8
E00026935,25,75
E00026936,24.5,75.5
E00026937,31.6,68.4
E00026938,41.9,58.1
E00026939,27.3,72.7
E00026940,22.8,77.2
E00026941,33,67
E00026942,23.5,76.5
E00026943,25.8,74.2
E00029219,62.4,37.6
E00029220,62.5,37.5
E00029258,65.4,34.6
E00029266,51.4,48.6
E00029268,32.9,67.1
E00029276,51.3,48.7
E00029278,47.5,52.5
E00029279,35.7,64.3
E00029280,54.1,45.9
E00029282,37.3,62.7
E00029307,61.6,38.4
E00029316,39.7,60.3
E00029320,68.2,31.8
E00029335,62.1,37.9
E00029338,36.5,63.5
E00029341,66.1,33.9
E00029343,25.2,74.8
E00029344,60.9,39.1
E00029347,57.9,42.1
E00029350,64.7,35.3
E00029353,73.2,26.8
E00029591,60.9,39.1
E00029592,58,42
E00029593,42.8,57.2
E00029594,61.1,38.9
E00029595,57.5,42.5
E00029596,64.4,35.6
E00029597,63.7,36.3
E00029598,59.7,40.3
E00029599,51.7,48.3
E00029600,52.7,47.3
E00029601,46.1,53.9
E00029602,38.5,61.5
E00029603,59.6,40.4
E00029605,32.8,67.2
E00029606,38.1,61.9
E00029607,37.9,62.1
E00029608,47.1,52.9
E00029609,59.1,40.9
E00029610,44.6,55.4
E00029611,59.3,40.7
E00029612,47.9,52.1
E00029613,57.1,42.9
E00029614,56.4,43.6
E00029615,64.9,35.1
E00029616,60.3,39.7
E00029617,56.3,43.8
E00029618,62.7,37.3
E00029619,56.9,43.1
E00029620,52.1,47.9
E00029621,62,38
E00029622,47.1,52.9
E00029623,47.1,52.9
E00029624,49,51
E00029625,49.7,50.3
E00029626,63,37
E00029627,54,46
E00029628,51.3,48.7
E00029629,50.9,49.1
E00029630,54.3,45.7
E00093765,52.9,47.1
E00093766,45.4,54.6
E00093767,47,53
E00093768,62.4,37.6
E00093769,60.4,39.6
E00093770,59.5,40.5
E00093771,64.1,35.9
E00093773,20.9,79.1
E00093774,28.6,71.4
E00093775,46,54
E00093776,44.6,55.4
E00093778,45.1,54.9
E00093781,61.4,38.6
E00093782,49.8,50.2
E00093823,32.9,67.1
E00093824,48.2,51.8
E00093825,53.4,46.6
E00093826,51.2,48.8
E00093827,49.3,50.7
E00093828,50.9,49.1
E00093829,34.5,65.5
E00093830,64.4,35.6
E00093831,25.8,74.2
E00093832,31.9,68.1
E00093834,28.2,71.8
E00093835,23.7,76.3
E00093836,33.5,66.5
E00093837,26.1,73.9
E00093838,31.3,68.7
E00093839,46,54
E00093840,36.1,63.9
E00093841,27.5,72.5
E00093842,60.6,39.4
E00093843,49.1,50.9
E00093844,32.1,67.9
E00093845,49.4,50.6
E00093846,60.4,39.6
E00093847,49.8,50.2
E00093848,28,72
E00093849,45.7,54.3
E00093850,58.6,41.4
E00093851,33.6,66.4
E00093852,64.9,35.1
E00093885,68.8,31.2
E00093886,69.9,30.1
E00093933,59.3,40.7
E00093934,62.1,37.9
E00093935,22,78
E00093936,32.3,67.7
E00093937,35.1,64.9
E00093938,28.9,71.1
E00093939,36.7,63.3
E00093940,40.4,59.6
E00093941,45,55
E00093942,22.1,77.9
E00094139,49.6,50.4
E00094141,54.6,45.4
E00094142,71.9,28.1
E00094143,62.3,37.7
E00094150,62.2,37.8
E00174341,31.4,68.6
E00174342,21.1,78.9
E00174371,25.2,74.8
E00174372,67.7,32.3
E00174403,23.6,76.4
E00175901,59.9,40.1
E00175902,34,66
E00175977,51.4,48.6
E00175981,29.8,70.2
E00175982,32.5,67.5
E00177718,63.5,36.5
E00177750,55.1,44.9
E00180784,28.4,71.6
E00180808,33.2,66.8
E00180894,43.7,56.3
