areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00087782,93,6.6,0.3
E00087783,95,4.7,0.4
E00087784,98.2,1.5,0.3
E00087785,92.5,6.1,1.4
E00087786,95.2,4.8,0
E00087787,97.2,2.2,0.6
E00087788,100,0,0
E00087789,97.1,2.6,0.4
E00087790,97.8,2.2,0
E00087791,96.5,3.5,0
E00087792,99.7,0.3,0
E00087793,93,6.2,0.9
E00087794,99.3,0.3,0.3
E00087795,94.8,3.8,1.4
E00087796,96.2,3.1,0.8
E00087797,96.6,3.4,0
E00087799,96.1,2.8,1.1
E00087800,96.6,1.7,1.7
E00087801,97.6,2.4,0
E00087802,91,6,3
E00087803,97.5,2,0.6
E00087804,98.8,0.8,0.4
E00087805,90.3,9.4,0.4
E00087806,97.2,2.1,0.7
E00087807,97.5,2.5,0
E00087808,98.1,1.9,0
E00087809,95.2,4.1,0.7
E00087810,99,1,0
E00087811,98.4,0.9,0.6
E00087813,97.8,2.2,0
E00087814,98.8,0.6,0.6
E00087815,97.9,1.8,0.3
E00087816,99.3,0.7,0
E00087817,98.3,1.7,0
E00087818,92.7,6.8,0.5
E00087819,96.5,3.2,0.4
E00087820,96.5,2.8,0.7
E00087821,98.3,1.7,0
E00087822,97.4,2.3,0.3
E00087823,97.6,2.4,0
E00087824,95.3,4.4,0.3
E00087825,96.5,3.5,0
E00087826,98.5,1.5,0
E00087827,97.9,2.1,0
E00087829,96.2,3.4,0.4
E00087830,96.9,3.1,0
E00087831,97.3,2.7,0
E00087929,98.4,1.6,0
E00087930,100,0,0
E00087931,98.1,1.3,0.6
E00087932,97.8,2.2,0
E00087933,99.7,0,0.3
E00087943,99.3,0.7,0
E00087944,99.7,0.3,0
E00087945,99.1,0.3,0.6
E00087946,99.3,0.7,0
E00087947,99,0.7,0.3
E00087981,99.4,0.6,0
E00087982,95.9,2.2,1.9
E00087983,98.5,0.7,0.7
E00087984,99.4,0.6,0
E00087985,99.4,0.6,0
E00087986,97.4,2.6,0
E00087987,98.4,1.1,0.5
E00087988,99.4,0.6,0
E00087989,99.7,0.3,0
E00087990,98.6,1.2,0.3
E00087991,95.3,4.7,0
E00087992,99,0.6,0.3
E00087993,98.5,1.5,0
E00087994,98.7,1.3,0
E00087995,99.5,0.5,0
E00087996,97.2,2.2,0.6
E00087997,99.6,0.4,0
E00087998,98.3,1.7,0
E00087999,98.6,1.1,0.4
E00088001,98.4,0.7,0.9
E00088002,98.9,1.1,0
E00088003,98.1,1.9,0
E00088004,96.6,3.4,0
E00088005,97.1,2.2,0.6
E00088006,99.4,0.6,0
E00088007,99.6,0.4,0
E00088008,96.9,3.1,0
E00088009,99.2,0.4,0.4
E00088010,99.4,0.6,0
E00088011,96.6,0.6,2.8
E00088012,98.2,1.8,0
E00088013,95,4.2,0.8
E00088014,99,1,0
E00088015,100,0,0
E00088016,99.6,0.4,0
E00088017,98.2,1.8,0
E00088018,97,2.1,0.9
E00088019,98.4,1.6,0
E00088020,98.6,1.1,0.3
E00088021,99,0.7,0.3
E00088022,97.9,2.1,0
E00088023,98,2,0
