areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00087782,83.1,13.3,3.7
E00087783,86.2,10,3.7
E00087784,83.9,10.9,5.2
E00087785,90.7,8.9,0.3
E00087786,86.2,11,2.8
E00087787,82.4,13.9,3.6
E00087788,86,11.9,2
E00087789,80.9,14.4,4.7
E00087790,71.8,19.7,8.4
E00087791,81,13.6,5.4
E00087792,86.1,13.1,0.8
E00087793,87.8,8.4,3.8
E00087794,86.5,10.9,2.6
E00087795,81.3,11.6,7.1
E00087796,68.1,21.5,10.4
E00087797,77.5,16,6.5
E00087799,72.9,20.1,6.9
E00087800,88.6,8.5,2.8
E00087801,77.7,16.7,5.6
E00087802,84.7,13.2,2.1
E00087803,81.4,14.4,4.2
E00087804,78.9,16.8,4.3
E00087805,83.4,11.4,5.2
E00087806,80.1,16.6,3.3
E00087807,66.3,20.9,12.9
E00087808,87.1,10.3,2.6
E00087809,87.5,9.8,2.7
E00087810,83.3,13.5,3.2
E00087811,87.4,10.8,1.8
E00087813,79.1,14.3,6.6
E00087814,84.8,11.7,3.5
E00087815,77.8,16.7,5.6
E00087816,82.1,13,4.9
E00087817,73.9,17.3,8.8
E00087818,82.2,13.9,3.9
E00087819,83.2,12.1,4.7
E00087820,74.9,16.8,8.3
E00087821,81,15.1,3.8
E00087822,86.1,9.9,4
E00087823,87.8,8.9,3.3
E00087824,80.7,13.6,5.6
E00087825,68.2,21.9,9.9
E00087826,73.1,17.3,9.6
E00087827,85.8,10.5,3.7
E00087829,75.3,18.5,6.2
E00087830,76.9,14.6,8.5
E00087831,88.8,9.2,2.1
E00087929,88.2,9.3,2.5
E00087930,85,10.9,4
E00087931,81.6,12.5,5.9
E00087932,77.6,14.8,7.6
E00087933,83.5,12.1,4.4
E00087943,85.4,11.8,2.7
E00087944,79,18,3
E00087945,83.1,12.4,4.4
E00087946,85,11,4
E00087947,88.1,9.7,2.2
E00087981,81.4,11.7,6.9
E00087982,86.5,12.3,1.2
E00087983,88.7,9.5,1.8
E00087984,78.6,16.2,5.2
E00087985,80.4,15,4.6
E00087986,81.6,14.2,4.2
E00087987,84.5,13.4,2.1
E00087988,85.2,11.9,2.8
E00087989,83.4,14.3,2.2
E00087990,84.4,12.5,3.1
E00087991,80.8,15.9,3.3
E00087992,84.9,12.5,2.6
E00087993,77.7,14.8,7.4
E00087994,90,7.5,2.5
E00087995,84.9,12.1,3
E00087996,84.5,11.4,4.1
E00087997,82.2,13.2,4.7
E00087998,83.7,13,3.3
E00087999,81.2,15.8,3.1
E00088001,84.6,11.6,3.7
E00088002,87.2,10.8,2
E00088003,83.2,12,4.8
