areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00087782,4.1,43.2,52.7
E00087783,4.1,30.1,65.9
E00087784,4.2,21.7,74.1
E00087785,6.4,32.9,60.7
E00087786,3.1,29.9,66.9
E00087787,5.5,22.8,71.7
E00087788,2.5,22.5,75
E00087789,8.5,23.7,67.8
E00087790,2.5,30.5,66.9
E00087791,4.2,37.4,58.4
E00087792,4.4,29.6,66
E00087793,3.6,36.9,59.5
E00087794,1.7,15.4,82.9
E00087795,7.8,21.7,70.4
E00087796,4.2,34.5,61.3
E00087797,4.9,22,73.2
E00087799,4,56.5,39.5
E00087800,1.9,19.2,78.8
E00087801,1.6,22.1,76.2
E00087802,9.2,49,41.8
E00087803,7.9,13.4,78.7
E00087804,2.1,56.4,41.4
E00087805,5.7,34.3,60
E00087806,6.7,23,70.4
E00087807,0.8,48.9,50.4
E00087808,0.6,26.1,73.3
E00087809,5.4,25.4,69.2
E00087810,7.4,24.8,67.8
E00087811,5.6,18.3,76.2
E00087813,0.9,17.9,81.2
E00087814,3.1,14.6,82.3
E00087815,9.9,26,64.1
E00087816,5.6,21.6,72.8
E00087817,2.1,37,61
E00087818,4.1,51.6,44.3
E00087819,2.5,21.8,75.6
E00087820,2.9,45,52.1
E00087821,6.1,39.8,54.1
E00087822,3.6,26.8,69.6
E00087823,2.5,22.4,75.2
E00087824,7.4,13.1,79.5
E00087825,3.2,27.4,69.4
E00087826,4.5,24.3,71.2
E00087827,3.2,25.4,71.4
E00087829,4.7,36.2,59.1
E00087830,3.9,37,59.1
E00087831,0,18.3,81.7
E00087929,6.1,20.9,73
E00087930,6.3,28.6,65.1
E00087931,6.3,26.2,67.5
E00087932,8.8,25.4,65.8
E00087933,4.8,20.2,75
E00087943,3.7,23.9,72.3
E00087944,2.8,23.8,73.4
E00087945,3.8,23.5,72.7
E00087946,1.4,31.8,66.8
E00087947,7,27.9,65.1
E00087981,5.1,29,65.9
E00087982,4.5,25.6,69.9
E00087983,3.2,15.3,81.5
E00087984,6.5,26.6,66.9
E00087985,2,26.2,71.8
E00087986,6,26.3,67.7
E00087987,7.1,17.3,75.6
E00087988,6.4,27.1,66.4
E00087989,7.8,14.8,77.3
E00087990,3.9,23.4,72.7
E00087991,4.1,25.6,70.3
E00087992,4,17.5,78.6
E00087993,5.5,19.3,75.2
E00087994,7.1,17.3,75.6
E00087995,3.7,20.4,75.9
E00087996,3.3,16,80.7
E00087997,4.6,22.9,72.5
E00087998,7.8,17.5,74.8
E00087999,1.4,46.1,52.5
E00088001,3.3,23.1,73.6
E00088002,2.2,22.8,75
E00088003,8.8,20.3,70.9
E00088004,3.9,33,63.1
E00088005,5.6,27,67.5
E00088006,2.3,23.3,74.4
E00088007,2.3,27.7,70
E00088008,2.9,47.1,50
E00088009,3.3,30.3,66.4
E00088010,4.8,25.3,69.9
E00088011,5,25.2,69.8
E00088012,3.5,26.8,69.7
E00088013,3.7,27,69.3
E00088014,4.3,19.1,76.5
E00088015,4.6,22.2,73.2
E00088016,0,25.5,74.5
E00088017,9.4,17.2,73.4
E00088018,2.6,31,66.5
E00088019,2.3,21.7,76
E00088020,3.8,29.3,66.9
E00088021,5.5,25.8,68.8
E00088022,5.7,16.1,78.2
E00088023,6.3,30,63.8
E00088024,6.3,19.8,73.8
E00088025,6.2,32.9,60.9
E00088026,3.7,25.2,71.1
E00088027,0.8,25,74.2
E00088028,7,26.3,66.7
E00088029,4.6,37,58.3
E00088030,4.2,43.1,52.8
E00088031,2.9,34.5,62.6
E00088032,3.9,14.8,81.3
E00088033,3.7,51.5,44.9
E00088034,0.9,21.7,77.4
E00088035,3.7,32.8,63.4
E00088036,3.5,38.6,57.9
E00088037,2.1,17.5,80.4
E00088038,9.2,18.5,72.3
E00088039,4.9,19.7,75.4
E00088040,3.1,52.3,44.6
E00088041,5.6,24.3,70.1
E00088042,6.6,17.4,76
E00088043,4.8,28,67.2
E00088044,3.8,31.5,64.6
E00088045,4.8,17.7,77.4
E00088046,6.3,30.2,63.5
E00088047,1.6,19.5,78.9
E00088048,0.6,20.1,79.3
E00088049,2.7,19.6,77.8
E00088050,1.8,22.8,75.4
E00088051,5,21.3,73.8
E00088052,11.7,21.9,66.4
E00088327,1.9,21.7,76.4
E00088329,8.2,18.7,73.1
E00088332,3.2,25.4,71.4
E00088555,6.7,24.2,69.2
E00088556,12.4,22.1,65.5
E00088557,7.8,16.8,75.4
E00088558,5.1,32.1,62.8
E00088559,4.2,28.9,66.9
E00091426,7.3,19.9,72.8
E00091497,1.7,25,73.3
E00091498,2.3,19.2,78.5
E00091499,4.8,16,79.2
E00091500,4.8,21.4,73.8
E00091501,0.8,15.3,84
E00091502,4.3,27,68.8
E00091503,5.6,13.6,80.8
E00091509,0.8,21.3,77.9
E00091510,2.9,21.1,76
E00091580,3.7,22.2,74.1
E00091581,0,24.1,75.9
E00091582,1.6,20.9,77.5
E00091589,1.3,39.7,58.9
E00091590,8.8,18.4,72.8
E00091591,2.5,31.3,66.3
E00091592,4.3,27,68.7
E00091593,0.9,26.1,73
E00091595,3.8,21.5,74.6
E00091596,1.6,32.8,65.6
E00091597,5.6,27.8,66.7
E00091598,2.4,25.4,72.2
E00091679,3.5,30.3,66.2
E00091680,3.5,16.8,79.8
E00091681,3.4,15.4,81.2
E00091682,2.4,13.7,83.9
E00091683,2.3,11.4,86.4
E00091684,4.1,20.5,75.4
E00091685,4.5,31.4,64.1
E00091686,3.2,59.1,37.6
E00091687,3.8,17.1,79
E00091688,4.8,13.7,81.5
E00091689,2.3,13.7,84
E00091690,7,21.1,71.9
E00091691,1.3,49,49.7
E00091692,5.3,30.3,64.4
E00091693,0,41.4,58.6
E00091694,5,36.7,58.3
E00091695,5.8,39.9,54.3
E00091696,3.5,19.1,77.3
E00091697,4.2,31.5,64.3
E00091698,5.8,13,81.2
E00091699,2.7,41.1,56.2
E00091700,2.2,23.9,73.9
E00091701,5.5,26,68.5
E00091702,3.7,18.4,77.9
E00091703,4.5,34.6,60.9
E00091704,7,25.2,67.8
E00091705,4.5,31.3,64.2
E00091706,0.9,55.2,44
E00091707,8.4,31.9,59.7
E00091708,0.7,27.3,72
E00091709,3.2,17.7,79.1
E00091710,4.2,40.1,55.6
E00091711,7.8,20.9,71.3
E00091712,6.4,44,49.5
E00091713,8.3,35,56.7
E00091714,1.4,40.1,58.5
E00091715,5.4,29.3,65.3
E00091716,1.6,20.8,77.6
E00091717,9.3,38.4,52.3
E00091718,2.5,34.5,63
E00091720,5.5,48,46.5
E00091721,4.8,26.6,68.5
E00091722,6.6,39.7,53.7
E00091723,2.6,43.1,54.3
E00091724,3.4,23.7,72.9
E00091725,4.9,27.9,67.2
E00091726,9.4,27.3,63.3
E00091727,1.6,31.3,67.2
E00091728,6.7,27.6,65.7
E00091729,8.1,28.9,63.1
E00091730,7.3,19,73.7
E00091731,2.9,27.7,69.4
E00091732,1.5,29.5,68.9
E00091733,7.5,22.6,69.8
E00091734,2.5,22,75.4
E00091735,6.3,12.6,81.1
E00091736,1,48,51
E00091737,8.4,21.5,70.1
E00091738,4.9,36.1,59
E00091739,3.8,35.7,60.5
E00091740,6.7,31.9,61.5
E00091741,4.6,18.3,77.1
E00091742,7,34.3,58.7
E00091743,6.9,35,58.1
E00091744,4.7,36.7,58.6
E00091745,3.4,34.9,61.7
E00091746,5.8,28.3,65.8
E00091747,4.4,39.3,56.3
E00091749,1.8,62.9,35.3
E00091750,2.5,21.7,75.8
E00091751,0.8,11,88.2
E00091752,2.4,17.6,80
E00091753,2.3,15.2,82.6
E00091754,8.9,25,66.1
E00091755,0.8,28.3,70.9
E00091756,6.3,28.3,65.4
E00091757,7.1,27,66
E00091758,5.6,22.2,72.2
E00091759,5,38.5,56.5
E00091760,5,34.5,60.5
E00091761,4.5,29.3,66.2
E00091763,2.9,50,47.1
E00091764,4.3,20.3,75.4
E00091765,2.3,75.7,22
E00091766,1.6,28.1,70.3
E00091767,3.4,55.9,40.7
E00091923,4.3,22.3,73.4
E00091936,1.9,19.5,78.6
E00091937,12,30,58
E00091938,6.8,27.4,65.8
E00091939,1.6,48.4,50
E00091940,3.1,12.3,84.6
E00091941,3.7,19.8,76.5
E00091942,7.3,17.1,75.6
E00091943,5.1,23.2,71.7
E00091944,3.2,22.2,74.6
E00091945,6.3,21.1,72.7
E00091946,5.1,16.9,78
E00091947,0,23.1,76.9
E00091948,4.8,30.5,64.8
E00091949,5.3,15.9,78.8
E00091950,2.5,21.3,76.2
E00091951,2.4,16.7,81
E00091952,3.9,14.3,81.8
E00091953,4.2,29.6,66.2
E00091954,5.2,29.4,65.4
E00091957,4.2,21.7,74.1
E00091958,3.5,18.2,78.3
E00091960,1.6,17.9,80.5
E00091962,1.5,22.1,76.5
E00091963,5.2,25.4,69.4
E00091965,2.4,17.1,80.6
E00091966,3.7,18.3,78
E00091967,8.4,15.8,75.8
E00091968,3.8,23.6,72.6
E00091969,5.8,28.9,65.3
E00092032,2.4,23.4,74.3
E00092033,3.6,16.7,79.8
E00092034,3.5,29.9,66.7
E00092035,4.5,32.6,62.9
E00092036,4.7,20.9,74.3
E00092037,4,30.2,65.9
E00092038,3.3,19.2,77.5
E00092039,6.1,20.6,73.3
E00092040,6.7,32.1,61.2
E00092041,2.8,32.4,64.8
E00092042,4.1,22.8,73.1
E00092043,4,17.2,78.8
E00092044,2.9,42.3,54.7
E00092045,6.5,19.5,74
E00092046,1.5,25.2,73.3
E00092047,4.7,21.2,74.1
E00092074,4.3,20.2,75.5
E00092176,2,19.8,78.2
E00092177,5.6,34.9,59.5
E00092178,0,29.5,70.5
E00092179,4.2,18.5,77.3
E00092180,3.5,8.8,87.6
E00092182,1.9,25.2,72.9
E00092183,4.5,29.9,65.7
E00092184,2.7,21.4,75.9
E00092188,5.2,20.7,74.1
E00092189,2.3,30.5,67.2
E00092190,6.4,19.1,74.5
E00092193,4,24.8,71.3
E00092194,4.8,10.3,84.9
E00092246,3.3,21.7,75
E00092247,6.6,13.9,79.5
E00092248,0.8,18.5,80.8
E00092249,3.5,22.9,73.6
E00092250,4.3,25,70.7
E00092251,10.4,17.7,71.9
E00092252,7.9,28.9,63.2
E00092253,0,21.9,78.1
E00092254,4.1,16.2,79.7
E00120132,4.7,20.9,74.4
E00120134,5.7,22.5,71.7
E00120135,4.7,45.3,50
E00120142,3.7,27.3,68.9
E00120143,3.7,21.1,75.2
E00120155,8.6,19.4,71.9
E00120157,10.5,20.2,69.3
E00120158,4.8,19.4,75.8
E00120160,6,18.5,75.5
E00120161,3.1,43.1,53.8
E00120162,3.6,17.1,79.3
E00120163,3.5,44.5,52
E00120164,0.8,13.5,85.7
E00120165,4.7,28.9,66.4
E00120166,4,28.9,67.1
E00120167,2.7,28.7,68.7
E00120168,5.7,45.9,48.4
E00120169,4,36,60
E00169668,0.8,31.8,67.4
E00169669,3.9,27.2,68.9
E00169670,1.8,25,73.2
E00169671,1.6,20.5,78
E00170791,6.3,41.4,52.3
E00170792,3.4,25.9,70.7
E00170793,5.5,17.1,77.4
E00170794,5.4,27.9,66.7
E00170799,5.1,17.9,76.9
E00170800,2.4,43.5,54
E00170801,9.5,12.1,78.4
E00170802,5.8,18.3,75.8
E00170803,8.3,13.1,78.6
E00170804,2.5,22,75.4
E00170805,2.7,19.6,77.7
E00170806,4.8,26.6,68.5
E00170807,5,12.9,82.1
E00170808,5,20.8,74.2
E00170810,3.9,16.3,79.8
E00170811,5.3,21.2,73.5
E00170813,6.6,21.8,71.6
E00170814,4.3,22.1,73.6
E00170815,3.3,23.1,73.6
E00170816,3.3,20.7,76
E00170817,4.8,27,68.3
E00170818,8.8,16.7,74.6
E00170819,9.1,20.5,70.5
E00170820,1.6,15.4,82.9
E00170833,10.2,31.3,58.6
E00170834,5.8,20.5,73.7
E00170835,0.9,10.4,88.7
E00170836,3.4,18.5,78.2
E00170837,3.8,18.3,77.9
E00173812,4.9,23.9,71.2
E00173813,5.5,20.7,73.8
E00173816,2.6,31.3,66.1
E00173817,10,23.6,66.4
E00173819,6.1,14.8,79.1
E00173820,5,23.8,71.3
E00173821,3,22.2,74.8
E00173822,2.8,15.7,81.6
E00177035,3.5,45.1,51.4
E00177037,6.4,13.8,79.8
E00177038,4.7,28.1,67.2
E00177039,3.3,22.7,74
E00177041,0.9,24.3,74.8
E00177045,15.7,35.7,48.6
E00177051,5.8,16.7,77.5
E00177052,1.5,13.7,84.7
E00177055,4.9,7.8,87.4
E00177059,2.4,15.3,82.4
E00177060,1.9,24.5,73.6
E00177064,3.7,12.2,84.1
E00177091,5.7,17.2,77
E00177094,1.7,30.5,67.8
E00177098,8.1,13.9,78
E00177119,7.8,13.7,78.4
E00177138,1.3,23.1,75.5
E00177168,2.3,41.7,56.1
E00177171,1.9,22.5,75.6
E00177174,6.7,17.8,75.6
E00177179,1.9,20,78.1
E00177195,6.8,20.8,72.5
E00177199,4.5,12.1,83.3
E00177214,4.5,15.5,80
E00177223,5,13.3,81.7
E00177226,0,16.3,83.7
E00177229,0,52.4,47.6
E00177231,6.1,24.4,69.5
E00183543,5.6,48.2,46.2
E00183544,0,23.8,76.2
E00183545,3,37.3,59.7
E00183546,9.8,15.7,74.5
E00183547,6.5,25.8,67.7
E00183557,6.6,47.9,45.5
E00183558,6.1,59.8,34.1
E00183559,5.3,46.2,48.5
E00183560,5.7,46,48.3
E00183613,4.9,19,76.1
E00183614,1.2,9.5,89.3
E00183615,4.3,17.2,78.5
E00183616,4.5,30.3,65.2
E00183617,7,11.6,81.4
E00183618,2.9,19,78.2
E00183619,3,22.7,74.2
E00183620,4.5,8.9,86.6
E00183621,0,14.3,85.7
E00183622,0,21.4,78.6
E00183623,3.3,30,66.7
E00183624,4.8,49,46.2
E00187631,4.1,17,78.9
E00187644,9.9,15.5,74.6
E00187670,5.1,20.7,74.2
E00187674,6.4,73.6,20
E00187680,7.6,14.3,78.1
E00187685,5.4,8,86.6
E00187689,2.3,9.3,88.4
E00187730,1.4,21.7,76.8
E00187735,5.7,7.6,86.7
E00187742,8.2,16.3,75.5
E00187747,6.4,18.7,74.9
E00187787,2.7,9.4,87.9
E00187812,3,23.9,73.1
E00187815,11.8,11.8,76.4
E00187827,4.8,19,76.2
E00187844,4.8,12.1,83.1
E00189331,3.3,12.5,84.2
