areacd,sex-001,sex-002
E00070587,47.9,52.1
E00070588,52.7,47.3
E00070589,60.1,39.9
E00070590,47.5,52.5
E00070591,52.8,47.2
E00070592,49.5,50.5
E00070593,55.8,44.2
E00070594,47.1,52.9
E00070595,48.6,51.4
E00070596,51.3,48.7
E00070597,49.5,50.5
E00070598,47.4,52.6
E00070599,50,50
E00070600,50.2,49.8
E00070601,49.5,50.5
E00070602,51.9,48.1
E00070603,49.1,50.9
E00070604,53,47
E00070605,53.5,46.5
E00070606,54.1,45.9
E00070607,50,50
E00070608,51.9,48.1
E00070614,56.6,43.4
E00070617,51.2,48.8
E00070618,55.9,44.1
E00070619,48.7,51.3
E00070661,52.3,47.7
E00070663,51.5,48.5
E00070664,47.9,52.1
E00070665,46.6,53.4
E00070667,53.1,46.9
E00070668,49.5,50.5
E00070669,47.5,52.5
E00070670,54.3,45.7
E00070673,50,50
E00070674,50.7,49.3
E00070675,53.8,46.2
E00070676,52.3,47.7
E00070678,48.1,51.9
E00070680,56,44
E00070681,53.6,46.4
E00070682,56,44
E00070684,52.1,47.9
E00070685,50.3,49.7
E00070686,47.6,52.4
E00070687,51.1,48.9
E00070688,50,50
E00070689,53.3,46.7
E00070691,50.6,49.4
E00070692,52.7,47.3
E00070693,50.3,49.7
E00070694,58,42
E00070695,47.5,52.5
E00070696,51.1,48.9
E00070697,52.4,47.6
E00070698,48,52
E00070699,49.8,50.2
E00070700,50,50
E00070701,49.5,50.5
E00070702,48.6,51.4
E00070703,49.2,50.8
E00070706,50.8,49.2
E00070720,50.4,49.6
E00070721,48.8,51.2
E00070724,44.6,55.4
E00070726,49.6,50.4
E00070727,47.7,52.3
E00070728,52.2,47.8
E00070729,51.3,48.7
E00070730,47.8,52.2
E00070731,50.6,49.4
E00070732,52.9,47.1
E00070733,50.5,49.5
E00070735,52.5,47.5
E00070736,52.4,47.6
E00070737,54.5,45.5
E00070738,55.2,44.8
E00070739,56.8,43.2
E00070740,50.8,49.2
E00070742,52.2,47.8
E00070744,51.7,48.3
E00070745,52.5,47.5
E00070746,50.7,49.3
E00070747,51.8,48.2
E00070749,52.2,47.8
E00070750,44.8,55.2
E00070753,53.7,46.3
E00070754,49.3,50.7
E00070755,49.1,50.9
E00070761,53.1,46.9
E00070791,51.4,48.6
E00070792,48.4,51.6
E00070793,50.6,49.4
E00070794,49.3,50.7
E00070795,48.9,51.1
E00070796,50.2,49.8
E00070797,48.1,51.9
E00070798,48.1,51.9
E00070799,53,47
E00070800,49.6,50.4
E00070801,49.5,50.5
E00070802,48.9,51.1
E00070803,49.8,50.2
E00070804,50.5,49.5
E00070805,53.2,46.8
E00070806,44.6,55.4
E00070807,49.1,50.9
E00070808,51.5,48.5
E00070809,50.8,49.2
E00070810,47.7,52.3
E00070811,53.8,46.2
E00070812,51.6,48.4
E00070821,49.8,50.2
E00070894,50.6,49.4
E00070895,52.1,47.9
E00070896,50.1,49.9
E00070897,50.6,49.4
E00070898,53.7,46.3
E00070899,51.5,48.5
E00070900,50.7,49.3
E00070901,46.3,53.7
E00070902,52.7,47.3
E00070903,51.3,48.7
E00070904,59.5,40.5
E00070905,54.2,45.8
E00070906,48.1,51.9
E00070907,53.3,46.7
E00070908,58.3,41.7
E00070909,54.6,45.4
E00070910,52.8,47.2
E00070911,51.7,48.3
E00070912,49.4,50.6
E00070913,50,50
E00070914,53.9,46.1
E00070916,52.3,47.7
E00070917,51.7,48.3
E00070918,50.5,49.5
E00070919,50.6,49.4
E00070920,51.6,48.4
E00070921,49.9,50.1
E00070922,48.4,51.6
E00070923,54,46
E00070924,55.2,44.8
E00070925,48.8,51.2
E00070926,52.6,47.4
E00070927,47,53
E00070928,51.7,48.3
E00070929,52.2,47.8
E00070931,54.6,45.4
E00070932,54.9,45.1
E00071073,50.8,49.2
E00071074,50.3,49.7
E00071075,49.6,50.4
E00071076,51.1,48.9
E00071077,50.5,49.5
E00071078,48.8,51.2
E00071079,51.3,48.7
E00071080,47.8,52.2
E00071081,49.8,50.2
E00071082,47.7,52.3
E00071083,45.7,54.3
E00071084,48.8,51.2
E00071085,53.4,46.6
E00071086,49.1,50.9
E00071087,49.4,50.6
E00071088,50.1,49.9
E00071089,50.8,49.2
E00071090,50,50
E00071091,51.8,48.2
E00071092,48.3,51.7
E00071093,54.2,45.8
E00071094,52.3,47.7
E00071103,50.4,49.6
E00071104,49.7,50.3
E00071105,48.9,51.1
E00071106,47.9,52.1
E00071107,52.8,47.2
E00071108,51.4,48.6
E00071109,52.3,47.7
E00071110,49.7,50.3
E00071111,52.7,47.3
E00071112,51.6,48.4
E00071113,52.2,47.8
E00071114,54.9,45.1
E00071115,57.1,42.9
E00071116,54.7,45.3
E00071117,52.6,47.4
E00071118,47.7,52.3
E00071119,45.3,54.7
E00071120,49.2,50.8
E00071121,50.8,49.2
E00071122,52.6,47.4
E00071123,50.6,49.4
E00071124,54.3,45.7
E00071125,45.4,54.6
E00071126,45.9,54.1
E00071127,48.4,51.6
E00071128,53.6,46.4
E00071129,58.9,41.1
E00071130,48,52
E00071131,47.5,52.5
E00071132,46.1,53.9
E00071133,52.7,47.3
E00071134,49.4,50.6
E00071135,50,50
E00071136,51.7,48.3
E00071137,53.4,46.6
E00071138,45.5,54.5
E00071139,48.9,51.1
E00071140,51.6,48.4
E00071141,46.7,53.3
E00071142,53.7,46.3
E00071143,51.1,48.9
E00071144,52,48
E00071145,50.4,49.6
E00071146,47.8,52.2
E00071147,45.8,54.2
E00071148,49.1,50.9
E00071149,51.6,48.4
E00071150,55,45
E00071151,54.1,45.9
E00071152,51.4,48.6
E00071153,56,44
E00071156,50.4,49.6
E00071157,49.8,50.2
E00071158,51.8,48.2
E00071159,51.7,48.3
E00071160,50.7,49.3
E00071161,52.5,47.5
E00071162,55.1,44.9
E00071163,54.3,45.7
E00071164,49.7,50.3
E00071165,51.3,48.7
E00071166,50.2,49.8
E00071167,48.2,51.8
E00071177,51.6,48.4
E00071178,54,46
E00071179,50,50
E00071180,52.4,47.6
E00071181,50.6,49.4
E00071182,54.7,45.3
E00071183,53.1,46.9
E00071187,51.3,48.7
E00071188,49.2,50.8
E00071189,50.6,49.4
E00071190,52.5,47.5
E00071192,53.3,46.7
E00071193,54.2,45.8
E00071212,53.4,46.6
E00071213,52.9,47.1
E00071216,50.6,49.4
E00071217,48.5,51.5
E00071218,47.7,52.3
E00164311,52.8,47.2
E00164315,53,47
E00164318,49.1,50.9
E00168510,51.7,48.3
E00168516,47.8,52.2
E00168534,47.1,52.9
E00168536,34.6,65.4
E00187154,54.1,45.9
E00187187,52.4,47.6
E00187201,49.6,50.4
E00187224,50.8,49.2
E00187227,49.4,50.6
E00187232,49.2,50.8
E00187238,51.6,48.4
E00187245,49.2,50.8
E00187284,51.9,48.1
E00187291,53.7,46.3
E00187292,44,56
E00187298,52.5,47.5
E00187303,43.3,56.7
