areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00070587,3.3,0.5,0,94.9,1.4
E00070588,8.6,1.4,0.3,89.7,0
E00070589,1.1,4.3,1.4,92.9,0.4
E00070590,3.8,0.3,0,95.9,0
E00070591,1.9,1.1,1.9,95.1,0
E00070592,0.3,0.3,1.9,96.5,0.9
E00070593,1.5,0.3,0,97.2,1
E00070594,4.1,1.7,2.4,90.8,1
E00070595,3.4,0,0.3,94.8,1.5
E00070596,3.7,0.7,1.8,91.7,2.2
E00070597,5.6,1.3,0,93.1,0
E00070598,4.1,1.5,1.8,92.5,0
E00070599,2.9,0.4,0.7,94.2,1.8
E00070600,13.8,3.2,1.4,81.2,0.5
E00070601,11.3,0.3,2.3,82.8,3.3
E00070602,3.2,2.4,1.8,90.8,1.8
E00070603,5.8,0,1.8,90.1,2.3
E00070604,3.6,2.5,1.4,92.1,0.4
E00070605,1.4,0,0,98.6,0
E00070606,2.5,0.7,3.2,93.6,0
E00070607,4.5,0,1.2,92.5,1.8
E00070608,1.1,0,0.4,98.5,0
E00070614,7.9,1,1.2,89,1
E00070617,0,0.4,1.1,98.6,0
E00070618,0,0,1.2,98.8,0
E00070619,0,0,0.9,98.7,0.4
E00070661,0,0,1.5,96.9,1.5
E00070663,0.5,0,1,98.5,0
E00070664,1,0,1.7,97.3,0
E00070665,0.4,0,1.2,98.4,0
E00070667,0,0.4,1.7,97.5,0.4
E00070668,0,0,0,100,0
E00070669,0,0,1.2,98.8,0
E00070670,2,0,0,98,0
E00070673,0.4,0,0,99.6,0
E00070674,0.6,0,0.6,98.8,0
E00070675,3.3,0.3,1.2,94.9,0.3
E00070676,0.7,0,0.4,98.5,0.4
E00070678,0.6,1.3,1.3,96.2,0.6
E00070680,0,0,2.1,97.9,0
E00070681,0,0.4,0.4,97.8,1.3
E00070682,0.5,0,1,98.6,0
E00070684,0,0.7,0.4,98.9,0
E00070685,1,0,3.1,95.8,0
E00070686,2.5,0,1,92.1,4.4
E00070687,1,0,1.3,97.7,0
E00070688,3.1,0,1.4,95.5,0
E00070689,1,0,0,99,0
E00070691,1.5,1.3,1,96.2,0
E00070692,0,0,0,99.1,0.9
E00070693,0,0,0.3,99.1,0.6
E00070694,0.3,0,0.3,99.1,0.3
E00070695,0,0.2,0,99.5,0.2
E00070696,0,0,0.4,98.1,1.5
E00070697,1.2,2.4,0.6,95.9,0
E00070698,0.4,0,1.8,97.8,0
E00070699,0.8,0,0,98.1,1.1
E00070700,1.2,0,1.5,97,0.3
