areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00070587,1.3,69.4,29.4
E00070588,9.7,25.7,64.6
E00070589,5.9,36.1,58
E00070590,5.4,45.5,49.1
E00070591,5.8,35.8,58.3
E00070592,4.5,30.8,64.7
E00070593,4.5,51.1,44.4
E00070594,4.1,23,73
E00070595,5.1,23.7,71.2
E00070596,7.4,33.2,59.4
E00070597,5.8,34.1,60.1
E00070598,7.5,37,55.5
E00070599,1.5,32.1,66.4
E00070600,3.9,39.2,56.9
E00070601,6.8,22,71.2
E00070602,4.2,21.1,74.6
E00070603,6.8,47.7,45.5
E00070604,4.3,27.6,68.1
E00070605,3.4,51.4,45.2
E00070606,9.8,25.4,64.8
E00070607,9.6,31.8,58.6
E00070608,7,23.5,69.6
E00070614,3.4,25.7,70.9
E00070617,4.3,16.4,79.3
E00070618,4.6,36.7,58.7
E00070619,12.9,21.2,65.9
E00070661,10.2,25.4,64.4
E00070663,4.4,23.3,72.2
E00070664,6.2,32,61.8
E00070665,5.8,23.3,70.8
E00070667,4.9,25.4,69.7
E00070668,10.3,19.5,70.1
E00070669,6,18.6,75.4
E00070670,3.9,15.7,80.4
E00070673,7.1,24.2,68.7
E00070674,5.2,20.7,74.1
E00070675,3.1,52.3,44.6
E00070676,4.3,38.4,57.2
E00070678,7.8,18.8,73.4
E00070680,3.1,36.7,60.2
E00070681,0,38.9,61.1
E00070682,0.9,46.2,53
E00070684,5.4,32.6,62
E00070685,3.6,58.9,37.5
E00070686,4.8,59.2,36
E00070687,0,22.8,77.2
E00070688,7,22.6,70.4
E00070689,0.8,23.3,75.8
E00070691,8,24.5,67.6
E00070692,6.1,20.4,73.5
E00070693,4,22.5,73.5
E00070694,5,27.7,67.4
E00070695,3.7,22.3,73.9
E00070696,7.9,21.1,71.1
E00070697,3.2,43,53.8
E00070698,4.8,29.4,65.9
E00070699,4.1,16.6,79.3
E00070700,4.9,18.8,76.4
E00070701,0.8,20.5,78.7
E00070702,10.6,12.8,76.6
E00070703,2.5,12.7,84.7
E00070706,9.5,24.8,65.7
E00070720,5.7,50.4,43.9
E00070721,6.6,52.1,41.3
E00070724,11.4,48.3,40.3
E00070726,9.6,25.9,64.4
E00070727,4.5,61.2,34.3
E00070728,2.5,33.3,64.2
E00070729,5.7,56.8,37.5
E00070730,1.2,32.6,66.3
E00070731,5,29.3,65.7
E00070732,2.5,26.3,71.3
E00070733,5.1,28,66.9
E00070735,3.4,23.9,72.6
E00070736,1.7,15.7,82.6
E00070737,9.9,19,71.1
E00070738,3.4,37,59.7
E00070739,4.1,37.8,58.2
E00070740,6.7,33.3,60
E00070742,7.4,21.3,71.3
E00070744,2,22.8,75.2
E00070745,3.1,17.5,79.4
E00070746,1,29.8,69.2
E00070747,5.4,17.8,76.7
E00070749,2.4,21.5,76.1
E00070750,8,23.9,68.1
E00070753,7.3,29.3,63.4
E00070754,6.6,19.9,73.5
E00070755,6.1,20.5,73.5
E00070761,8.8,17.5,73.8
E00070791,3.5,24.8,71.8
E00070792,3.8,22.5,73.7
E00070793,2.6,26.8,70.6
E00070794,3.8,15.1,81.1
E00070795,4.8,29.8,65.5
E00070796,0.8,20.8,78.4
E00070797,4.9,16.4,78.7
E00070798,13.4,13.4,73.1
E00070799,2.9,25.5,71.6
E00070800,4.9,16.4,78.7
E00070801,4.5,24.7,70.8
E00070802,4.9,24.9,70.3
E00070803,4.3,23.4,72.2
E00070804,5.7,24.6,69.7
E00070805,3.7,41.3,55
E00070806,10.3,22.1,67.6
E00070807,5.8,30.8,63.5
E00070808,4,27.3,68.8
E00070809,2.3,29.9,67.8
E00070810,7.6,18.8,73.6
E00070811,6.4,18.4,75.2
E00070812,8.8,13.8,77.5
E00070821,11.3,20,68.7
E00070894,4.9,41,54.1
E00070895,4.7,31.5,63.8
E00070896,5.2,21.5,73.3
E00070897,2.3,24.8,72.9
E00070898,2.4,56.1,41.5
E00070899,6.6,20.4,73
E00070900,0.9,36,63.1
E00070901,3.7,54.1,42.2
E00070902,2.4,45.2,52.4
E00070903,3.2,27,69.8
E00070904,5.3,45.4,49.3
E00070905,4.3,30.4,65.2
E00070906,4,32.8,63.2
E00070907,6.3,18.1,75.7
E00070908,0,40.5,59.5
E00070909,3.3,24,72.7
E00070910,2.7,21.2,76.1
E00070911,1.6,36.7,61.7
E00070912,3.7,16.4,79.9
E00070913,1.7,36.2,62.1
E00070914,3.1,55.2,41.7
E00070916,7.1,39.4,53.5
E00070917,2.1,57.5,40.4
E00070918,1.4,29.2,69.4
E00070919,2.7,24.5,72.7
E00070920,2.3,32.3,65.4
E00070921,6.7,23.7,69.6
E00070922,2.6,37.1,60.3
E00070923,3.3,38.6,58.2
E00070924,0.8,43.5,55.7
E00070925,4.5,32,63.5
E00070926,2.3,40.8,56.9
E00070927,5.5,29.7,64.8
E00070928,4.3,67.9,27.9
E00070929,6.7,19.2,74.2
E00070931,4.3,26.2,69.5
E00070932,4.4,33.3,62.3
E00071073,3.7,35.5,60.7
E00071074,7.1,18.3,74.6
E00071075,4.1,42.9,53.1
E00071076,4.8,32.3,62.9
E00071077,3.9,26.6,69.5
E00071078,8.1,33.9,58.1
E00071079,2.9,33.3,63.8
E00071080,10.7,21.4,68
E00071081,2.5,38.5,59
E00071082,6.1,46.3,47.6
E00071083,3.9,43.3,52.8
E00071084,7.7,21.4,70.9
E00071085,3.3,15,81.7
E00071086,5.7,41,53.3
E00071087,10.6,35,54.5
E00071088,6.5,62.4,31
E00071089,11.2,32,56.8
E00071090,10.7,33.6,55.7
E00071091,5.7,41,53.3
E00071092,11.5,29.7,58.8
E00071093,0,50,50
E00071094,2.5,33.9,63.6
E00071103,3,34.2,62.9
E00071104,11.4,26,62.6
E00071105,5.3,18.1,76.6
E00071106,7.1,32.7,60.1
E00071107,3.7,23.9,72.4
E00071108,4,20.2,75.8
E00071109,5.6,29.9,64.5
E00071110,3.6,24.3,72.1
E00071111,4.9,46.3,48.8
E00071112,4.4,19.4,76.3
E00071113,7.5,24.2,68.3
E00071114,9.4,22.6,67.9
E00071115,4.1,59.3,36.6
E00071116,5.6,29.6,64.8
E00071117,3.8,26.7,69.5
E00071118,5,52.1,42.9
E00071119,5.9,41.2,52.9
E00071120,6.3,30.1,63.6
E00071121,2.8,46.7,50.5
E00071122,2.2,43.3,54.4
E00071123,0.7,47.1,52.2
E00071124,3.5,57.9,38.6
E00071125,4.7,22.7,72.7
E00071126,5.8,47.5,46.7
E00071127,2.5,47.5,50
E00071128,6.8,24.3,68.9
E00071129,1,37.5,61.5
E00071130,3.4,37.3,59.3
E00071131,2.6,41.7,55.7
E00071132,4.2,48.7,47.1
E00071133,6.8,25.6,67.5
E00071134,1.2,27.3,71.5
E00071135,5.3,16.5,78.2
E00071136,2.5,20.8,76.7
E00071137,3.5,20.2,76.3
E00071138,8.3,24.8,66.9
E00071139,5.2,34.8,60
E00071140,5.3,31.6,63.2
E00071141,6.8,45.2,47.9
E00071142,6.3,33.9,59.8
E00071143,7.3,20.9,71.8
E00071144,5.7,36.2,58.1
E00071145,4.8,26.7,68.6
E00071146,5.4,49.2,45.4
E00071147,7.7,41.9,50.4
E00071148,6.5,52.8,40.7
E00071149,8.7,43.5,47.8
E00071150,2.2,52.7,45.2
E00071151,0,26,74
E00071152,5.1,63.6,31.3
E00071153,0.9,26.1,73
E00071156,5.1,19.2,75.8
E00071157,7.8,17.4,74.8
E00071158,5.3,24.6,70.2
E00071159,4.8,18.3,76.9
E00071160,4.2,24.2,71.7
E00071161,2.3,27.7,70
E00071162,3.6,32.6,63.8
E00071163,4.9,22.1,73
E00071164,6.7,25.2,68.1
E00071165,5.9,36.8,57.4
E00071166,7.5,39.5,53.1
E00071167,7.4,40.7,51.9
E00071177,7.8,29.4,62.7
E00071178,4.3,29.3,66.4
E00071179,9.7,24.2,66.1
E00071180,5.6,18.3,76.2
E00071181,4,24,72
E00071182,0,25.2,74.8
E00071183,3.3,23.3,73.3
E00071187,12.2,18.4,69.4
E00071188,3.9,33,63.1
E00071189,3.4,24.6,72
E00071190,8.6,22.4,69
E00071192,0,28.4,71.6
E00071193,4.8,25.6,69.6
E00071212,5.9,22.7,71.4
E00071213,5.8,20.7,73.6
E00071216,0.6,21,78.4
E00071217,2.1,31.4,66.4
E00071218,3.1,21.9,75
E00164311,5.3,21.1,73.7
E00164315,8.1,20.9,70.9
E00164318,2.1,19.8,78.1
E00168510,2.6,31,66.5
E00168516,2.7,36.2,61.1
E00168534,1.1,5.3,93.7
E00168536,6.4,18.3,75.2
E00187154,2.1,46.6,51.3
E00187187,6.8,21.7,71.4
E00187201,5.1,50.8,44.1
E00187224,9.7,46,44.4
E00187227,3.7,34.2,62.1
E00187232,4.9,25.9,69.1
E00187238,6,20.7,73.3
E00187245,14.6,31.7,53.7
E00187284,0.8,25.2,74
E00187291,0,29.4,70.6
E00187292,9.1,61.8,29.1
E00187298,3.4,26.1,70.6
E00187303,4,65.6,30.5
