areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00070587,88.9,11.1
E00070588,87,13
E00070589,93.6,6.4
E00070590,83,17
E00070591,92.9,7.1
E00070592,94,6
E00070593,90.6,9.4
E00070594,88,12
E00070595,89.5,10.5
E00070596,86.7,13.3
E00070597,92.2,7.8
E00070598,89.7,10.3
E00070599,87.5,12.5
E00070600,77.4,22.6
E00070601,84.1,15.9
E00070602,89.9,10.1
E00070603,81.5,18.5
E00070604,89.2,10.8
E00070605,94.3,5.7
E00070606,90.1,9.9
E00070607,84.4,15.6
E00070608,95.9,4.1
E00070614,90.4,9.6
E00070617,92.2,7.8
E00070618,95.5,4.5
E00070619,95.6,4.4
E00070661,90.8,9.2
E00070663,93.3,6.7
E00070664,93,7
E00070665,96.4,3.6
E00070667,95,5
E00070668,94.6,5.4
E00070669,96.2,3.8
E00070670,90.5,9.5
E00070673,97.5,2.5
E00070674,92,8
E00070675,91.3,8.7
E00070676,90.3,9.7
E00070678,93,7
E00070680,95.3,4.7
E00070681,92,8
E00070682,94.2,5.8
E00070684,91.6,8.4
E00070685,92.7,7.3
E00070686,79.4,20.6
E00070687,98.3,1.7
E00070688,92.7,7.3
E00070689,94,6
E00070691,93.3,6.7
E00070692,93.6,6.4
E00070693,97.3,2.7
E00070694,94,6
E00070695,96.4,3.6
E00070696,89.7,10.3
E00070697,88.2,11.8
E00070698,96,4
E00070699,93,7
E00070700,97.3,2.7
E00070701,95.1,4.9
E00070702,92.9,7.1
E00070703,92.1,7.9
E00070706,94,6
E00070720,86,14
E00070721,76.6,23.4
E00070724,68.2,31.8
E00070726,77.9,22.1
E00070727,73,27
E00070728,89.4,10.6
E00070729,76.6,23.4
E00070730,96.1,3.9
E00070731,96.8,3.2
E00070732,89.1,10.9
E00070733,92.8,7.2
E00070735,96.7,3.3
E00070736,94.5,5.5
E00070737,96.1,3.9
E00070738,93.9,6.1
E00070739,93.9,6.1
E00070740,93.9,6.1
E00070742,98.4,1.6
E00070744,92.5,7.5
E00070745,97.5,2.5
E00070746,91.3,8.7
E00070747,92,8
E00070749,97.9,2.1
E00070750,84.3,15.7
E00070753,87.7,12.3
