geography_code,disability_3a-001,disability_3a-002
E00049398,19.4,80.6
E00049399,25.6,74.4
E00049400,23.3,76.7
E00049401,23,77
E00049402,28.7,71.3
E00049403,15.6,84.4
E00049404,21.3,78.7
E00049405,24.6,75.4
E00049406,23.2,76.8
E00049407,18.2,81.8
E00049409,19.3,80.7
E00049410,15.8,84.2
E00049411,20.5,79.5
E00049412,19.1,80.9
E00049413,20.7,79.3
E00049414,16.1,83.9
E00049415,17.7,82.3
E00049416,16.5,83.5
E00049417,22.4,77.6
E00049418,25.8,74.2
E00049419,18.6,81.4
E00049420,20.9,79.1
E00049421,18.1,81.9
E00049422,18.5,81.5
E00049423,21.6,78.4
E00049424,16.4,83.6
E00049425,15.3,84.7
E00049426,27.1,72.9
E00049427,14,86
E00049428,18.3,81.7
E00049429,30,70
E00049430,25.2,74.8
E00049431,18,82
E00049432,16.4,83.6
E00049433,18.4,81.6
E00049434,23.5,76.5
E00049435,19.7,80.3
E00049436,21,79
E00049437,18.4,81.6
E00049439,18.8,81.2
E00049440,21.2,78.8
E00049460,16.1,83.9
E00049461,31.1,68.9
E00049463,23.8,76.2
E00049467,21.1,78.9
E00050481,13.6,86.4
E00050482,21.5,78.5
E00050483,20.6,79.4
E00050484,16.9,83.1
E00050485,18.3,81.7
E00050486,23.7,76.3
E00050487,22.7,77.3
E00050489,16.6,83.4
E00050490,23.4,76.6
E00050491,33.6,66.4
E00050492,23,77
E00050729,19.7,80.3
E00050731,20.7,79.3
E00050732,20.7,79.3
E00050733,13.7,86.3
E00050734,21.2,78.8
E00050735,17,83
E00050736,12.9,87.1
E00050737,9.8,90.2
E00050738,21.3,78.7
E00050739,22.7,77.3
E00050740,15.7,84.3
E00050741,19,81
E00050742,16,84
E00050743,14.3,85.7
E00050744,17.9,82.1
E00050745,25.4,74.6
E00050746,25.9,74.1
E00050747,20.3,79.7
E00050748,21.2,78.8
E00050750,23.1,76.9
E00050751,21.1,78.9
E00050752,15.5,84.5
E00050753,22.1,77.9
E00050754,20.6,79.4
E00050755,21.1,78.9
E00050757,24.3,75.7
E00050758,14.7,85.3
E00050759,20.7,79.3
E00050760,30.6,69.4
E00050761,36.6,63.4
E00050762,20.7,79.3
E00050763,27.5,72.5
E00050764,24.9,75.1
E00050765,20.7,79.3
E00050766,19.1,80.9
E00050767,17.2,82.8
E00050768,20.4,79.6
E00050769,14.1,85.9
E00051006,18.4,81.6
E00051010,27.6,72.4
E00051011,21.4,78.6
E00051014,20.8,79.2
E00051016,16.9,83.1
E00051019,12.5,87.5
E00051023,20.6,79.4
E00051025,18.1,81.9
E00051032,21.4,78.6
E00051035,18.7,81.3
E00051059,30,70
E00051061,21.1,78.9
E00051062,24.9,75.1
E00051063,15.3,84.7
E00051064,34.4,65.6
E00051843,18.5,81.5
E00051844,15.6,84.4
E00051845,13.4,86.6
E00051846,18.6,81.4
E00051850,16.1,83.9
E00051851,20.7,79.3
E00051852,15.3,84.7
E00051853,14.4,85.6
E00051864,25.3,74.7
E00051865,19.4,80.6
E00051868,25.4,74.6
E00051869,20.6,79.4
E00051870,17.4,82.6
E00051871,23.7,76.3
E00051873,21.2,78.8
E00051874,21.7,78.3
E00051875,13.9,86.1
E00051876,19.3,80.7
E00051877,19.4,80.6
E00051878,13.8,86.2
E00051879,21.5,78.5
E00051880,28.2,71.8
E00051881,27,73
E00051882,22.2,77.8
E00051883,22.3,77.7
E00052097,19.3,80.7
E00052098,20.2,79.8
E00052099,21.6,78.4
E00052100,30.5,69.5
E00052101,24.2,75.8
E00052102,25.2,74.8
E00052103,21,79
E00052104,24.5,75.5
E00052106,17.8,82.2
E00052107,23.1,76.9
E00052108,24.7,75.3
E00052110,18.7,81.3
E00052111,23.2,76.8
E00052112,26.9,73.1
E00052113,22,78
E00052114,21.3,78.7
E00052115,24.5,75.5
E00052116,26,74
E00052117,17,83
E00052118,19.1,80.9
E00052121,17.3,82.7
E00052122,24.5,75.5
E00052123,22.3,77.7
E00052124,19.2,80.8
E00052125,21.2,78.8
E00052127,29,71
E00052129,29.6,70.4
E00052131,19.8,80.2
E00052132,19.1,80.9
E00052134,26.7,73.3
E00052535,20.4,79.6
E00052536,20.7,79.3
E00052537,14.3,85.7
E00052538,22.5,77.5
E00052539,27.5,72.5
E00052540,15.2,84.8
E00052541,23.2,76.8
E00052542,22.2,77.8
E00052543,15.9,84.1
E00052544,17.4,82.6
E00052545,13.7,86.3
E00052546,18.1,81.9
E00052547,15.1,84.9
E00052548,21.7,78.3
E00052549,24.6,75.4
E00052550,9.3,90.7
E00052551,18.4,81.6
E00052552,18.9,81.1
E00052553,26.4,73.6
E00052554,22.1,77.9
E00052555,24.5,75.5
E00052565,22,78
E00052566,28,72
E00052567,22.3,77.7
E00052569,21.6,78.4
E00052570,17.9,82.1
E00052571,18.6,81.4
E00052572,18.9,81.1
E00052573,19.3,80.7
E00052574,19.5,80.5
E00052575,25.4,74.6
E00052576,20.2,79.8
E00052577,20.7,79.3
E00052578,19.5,80.5
E00052579,19.2,80.8
E00052580,18.1,81.9
E00052581,21.1,78.9
E00052582,17.1,82.9
E00052583,16.8,83.2
E00052585,23.5,76.5
E00052587,20.7,79.3
E00052588,20.4,79.6
E00052589,19.9,80.1
E00052590,15,85
E00052591,23.9,76.1
E00052592,18.5,81.5
E00052593,25.9,74.1
E00052594,26.9,73.1
E00052595,20.5,79.5
E00052596,24.6,75.4
E00052597,17.1,82.9
E00052599,31.5,68.5
E00052600,22.5,77.5
E00052601,19.6,80.4
E00052602,18.2,81.8
E00052603,17.3,82.7
E00052604,14,86
E00052605,20.9,79.1
E00052606,23,77
E00052607,23.4,76.6
E00052608,20.5,79.5
E00052609,20.1,79.9
E00052611,17.9,82.1
E00052612,24.2,75.8
E00052613,25.4,74.6
E00052614,11.4,88.6
E00052615,22.8,77.2
E00052616,25.3,74.7
E00052617,18.1,81.9
E00052618,20.6,79.4
E00052619,20.2,79.8
E00052620,9.8,90.2
E00052621,17.1,82.9
E00052622,15.4,84.6
E00052623,23.2,76.8
E00052624,31.3,68.7
E00052625,13.6,86.4
E00052626,23.6,76.4
E00052627,24.6,75.4
E00052628,19.4,80.6
E00052629,19.6,80.4
E00052630,24.1,75.9
E00052631,15.9,84.1
E00052632,23.9,76.1
E00052633,18.2,81.8
E00052634,20,80
E00052635,18.3,81.7
E00052636,22.6,77.4
E00052637,20.4,79.6
E00052638,16.5,83.5
E00052639,20.4,79.6
E00052640,16,84
E00052641,31.3,68.8
E00052642,16.6,83.4
E00052643,20.5,79.5
E00052644,32.2,67.8
E00052645,19.5,80.5
E00052646,22.5,77.5
E00052647,12.9,87.1
E00052648,13.8,86.2
E00052649,22.5,77.5
E00052650,20.2,79.8
E00052651,19.2,80.8
E00052652,16.2,83.8
E00052653,19.7,80.3
E00052654,15.5,84.5
E00052655,16.7,83.3
E00052656,24,76
E00052726,19.8,80.2
E00052727,23.6,76.4
E00052728,19.8,80.2
E00052729,38.1,61.9
E00052730,20.2,79.8
E00052733,21.4,78.6
E00052735,16.7,83.3
E00052736,19.7,80.3
E00052737,18.4,81.6
E00052738,21.8,78.2
E00052739,24.7,75.3
E00052740,19.4,80.6
E00052741,21.1,78.9
E00052742,21.2,78.8
E00052743,28.3,71.7
E00052744,24.7,75.3
E00052745,17.8,82.2
E00052746,20.3,79.7
E00052747,16.8,83.2
E00052748,22.2,77.8
E00052749,19.1,80.9
E00052750,16.9,83.1
E00052751,20.9,79.1
E00052752,22.5,77.5
E00052753,21.6,78.4
E00052754,33,67
E00052755,25.5,74.5
E00052756,20.9,79.1
E00052757,25.7,74.3
E00052758,24.3,75.7
E00052759,21.3,78.7
E00052760,18.4,81.6
E00052761,9.3,90.7
E00052763,29.8,70.2
E00052767,9.7,90.3
E00052768,21,79
E00052771,10.8,89.2
E00052773,13.2,86.8
E00052774,17.3,82.7
E00052776,16,84
E00052778,17,83
E00052779,33.4,66.6
E00052780,19.5,80.5
E00052781,21.6,78.4
E00052782,17.2,82.8
E00052784,21.5,78.5
E00052785,32.1,67.9
E00052786,19.8,80.2
E00052787,13,87
E00052795,19.3,80.7
E00052796,19.5,80.5
E00053159,14.8,85.2
E00053160,25.7,74.3
E00053161,15.3,84.7
E00053162,23.4,76.6
E00053163,15.4,84.6
E00053170,17.9,82.1
E00053171,18.7,81.3
E00053172,19.8,80.2
E00053176,12.1,87.9
E00053177,17.2,82.8
E00053178,15.6,84.4
E00053179,23,77
E00053181,19.5,80.5
E00053182,19,81
E00053183,17.2,82.8
E00053185,29.7,70.3
E00053186,23.1,76.9
E00053188,24.5,75.5
E00053191,22.8,77.2
E00053193,21.7,78.3
E00053194,25.3,74.7
E00053195,30.6,69.4
E00053196,37.7,62.3
E00053197,21.4,78.6
E00053198,24.1,75.9
E00053199,24.5,75.5
E00167320,17.4,82.6
E00167332,14.2,85.8
E00167334,10.4,89.6
E00167335,42.1,57.9
E00167343,22.1,77.9
E00167345,11.4,88.6
E00168252,13.8,86.2
E00168253,11.8,88.2
E00168254,22.9,77.1
E00168264,10.7,89.3
E00168265,7.6,92.4
E00177373,12.9,87.1
E00177375,16.6,83.4
E00177379,7.4,92.6
E00177381,4.7,95.3
E00177386,14.9,85.1
E00177390,20.2,79.8
E00177393,23,77
E00177396,26.5,73.5
E00177403,24.4,75.6
E00177408,14.4,85.6
E00177419,22.7,77.3
E00177429,21.4,78.6
E00177430,10.2,89.8
E00177436,26.4,73.6
E00177438,15.8,84.2
E00177444,21,79
E00177452,15.2,84.8
E00177454,8.1,91.9
E00177462,11.3,88.7
E00177465,13.2,86.8
E00177469,14.4,85.6
E00177471,11.1,88.9
E00177478,14.4,85.6
E00177480,13.2,86.8
E00181851,8.7,91.3
E00181853,11.2,88.8
E00181857,14.5,85.5
E00181860,13.6,86.4
E00181865,24.6,75.4
E00181868,7.5,92.5
E00181872,12,88
E00181878,5.6,94.4
E00181880,10.8,89.2
E00181882,10.7,89.3
E00181883,14.6,85.4
E00181895,8.3,91.7
E00181896,10.5,89.5
E00181904,13.5,86.5
E00181905,14.5,85.5
E00181914,12.6,87.4
E00181920,26.1,73.9
E00181925,16.7,83.3
