geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00049398,5.4,2,2,88.3,2.3
E00049399,1.7,0.3,2.4,94.1,1.4
E00049400,2.5,2.5,3.6,91.4,0
E00049401,9.3,0,7.4,81.4,2
E00049402,0,1.1,10.4,88.5,0
E00049403,13.3,4.4,2.2,77.3,2.7
E00049404,1.9,5.8,6.6,85.6,0
E00049405,4.9,3.8,4.5,86.4,0.3
E00049406,0,0.4,2.6,96.1,0.9
E00049407,11.9,1.1,0.7,86.3,0
E00049409,12.8,0,0.6,85.6,0.9
E00049410,10.6,0,0.5,88.9,0
E00049411,6.1,1.4,1,91.6,0
E00049412,5.9,9.7,5.4,79,0
E00049413,1.2,0,3,93.7,2.1
E00049414,10.3,0.6,1.2,85,2.9
E00049415,5.7,4.4,5.4,83.2,1.3
E00049416,4.4,0.6,2.2,92.1,0.6
E00049417,5.1,1.7,2.7,89.9,0.7
E00049418,5.1,2.1,1.8,91,0
E00049419,5.4,10.3,5.7,74.5,4.1
E00049420,6.7,0,2.5,88,2.8
E00049421,1.9,0.3,2.4,95.5,0
E00049422,5.9,0.9,4.7,88.4,0
E00049423,4,4.7,1.1,89.9,0.4
E00049424,6.5,3.3,2.4,86.9,0.9
E00049425,2.3,2,2.9,92.8,0
E00049426,2,0.6,4.4,92.1,0.9
E00049427,3,4,4.7,87.3,1
E00049428,4.5,2.9,1.6,89,1.9
E00049429,5,10.9,3.1,80.9,0
E00049430,9.4,4.1,4.5,80.3,1.6
E00049431,3.6,2.6,6.2,87.5,0
E00049432,2.3,12.8,4.3,79.8,0.9
E00049433,2.9,3.5,2.6,90.6,0.3
E00049434,6.8,4.3,4.6,84.3,0
E00049435,2.3,3,2.3,91.3,1.1
E00049436,2,2.9,2.6,89.6,2.9
E00049437,8.9,3.8,2.8,84.2,0.3
E00049439,6.7,2.7,2.3,88.3,0
E00049440,1,0,0,98.6,0.3
E00049460,7.1,3.4,3.7,84.8,0.9
E00049461,0.3,1,1.3,96.6,0.7
E00049463,4.4,1.2,3.5,90.4,0.6
E00049467,0,0.4,1.5,97.7,0.4
E00050481,27,2.7,0,67.4,2.9
E00050482,14.5,6.3,4.4,71.6,3.3
