geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00049398,12.5,64.2,23.3
E00049399,9.4,62.3,28.3
E00049400,6.3,60.4,33.3
E00049401,12.3,65.8,21.9
E00049402,10.1,71.6,18.2
E00049403,13.5,55.4,31.1
E00049404,11,52,37
E00049405,11.8,57.1,31.1
E00049406,6.6,74.6,18.9
E00049407,7.8,60.3,31.9
E00049409,5.8,79.9,14.4
E00049410,12.2,79.6,8.2
E00049411,14.9,57,28.1
E00049412,10.2,44.5,45.3
E00049413,6,74.6,19.4
E00049414,15.8,60,24.2
E00049415,11.5,57.4,31.1
E00049416,5.1,76.3,18.6
E00049417,10.8,57.7,31.5
E00049418,7,65.9,27.1
E00049419,3.8,51.1,45.1
E00049420,8.8,71.2,20
E00049421,7.4,71.6,21.1
E00049422,8.8,69,22.1
E00049423,11.1,71.7,17.2
E00049424,9.8,63.1,27
E00049425,12.3,72.8,14.8
E00049426,11,61.5,27.5
E00049427,10.5,59.2,30.3
E00049428,5.5,72.5,22
E00049429,5.8,60.5,33.7
E00049430,10.9,54.3,34.8
E00049431,10.2,68.5,21.3
E00049432,12.1,59.1,28.8
E00049433,8.5,56.6,34.9
E00049434,7.2,58.4,34.4
E00049435,9.8,50.9,39.3
E00049436,18,51.1,30.8
E00049437,9.8,60.8,29.4
E00049439,6.6,70.8,22.6
E00049440,6.1,80.6,13.3
E00049460,11,69.5,19.5
E00049461,4.5,66.9,28.7
E00049463,3.3,50,46.7
E00049467,11.2,81.3,7.5
E00050481,13.1,65.7,21.2
E00050482,9.8,50.4,39.8
E00050483,19.2,47.7,33.1
E00050484,11.7,38,50.3
E00050485,17.7,35.5,46.8
E00050486,11.4,48.5,40.2
E00050487,10,55.4,34.6
E00050489,11.6,47.3,41.1
E00050490,9,57.8,33.1
E00050491,8.4,56.6,35
E00050492,4.2,49.3,46.5
E00050729,10.9,38.5,50.6
E00050731,8.9,77.2,13.9
E00050732,9.1,75.2,15.7
E00050733,23.6,55.5,20.9
E00050734,10.8,53.2,36
E00050735,15.5,61.9,22.6
E00050736,10.3,46,43.7
E00050737,16.3,62.5,21.3
E00050738,6.1,75.5,18.4
E00050739,12.1,46.7,41.2
E00050740,5.9,76.5,17.6
E00050741,12.8,65.6,21.6
E00050742,18.4,59.2,22.4
E00050743,20.7,39.1,40.2
E00050744,11.4,45.9,42.7
E00050745,18.5,43.5,37.9
E00050746,4.3,68.7,27
E00050747,18,44.6,37.4
E00050748,9.6,49.3,41.1
E00050750,10.1,49.3,40.6
E00050751,13.9,52.5,33.6
E00050752,7.3,50.4,42.3
E00050753,7.8,42.8,49.4
E00050754,11,59.3,29.7
E00050755,12.6,57.1,30.3
E00050757,12.5,46.3,41.2
E00050758,6.9,53.4,39.7
E00050759,11.7,38.7,49.5
E00050760,5.7,61.9,32.4
E00050761,7.4,72.1,20.6
E00050762,10,51.7,38.3
E00050763,3.2,58.4,38.4
E00050764,7.8,44,48.3
E00050765,6.9,61.1,31.9
E00050766,18.6,40.7,40.7
E00050767,12.2,39.6,48.2
E00050768,11.8,43.4,44.7
E00050769,8.6,34.3,57.1
E00051006,15.6,56,28.4
E00051010,7.8,39.2,53.1
E00051011,15.6,57,27.3
E00051014,14.8,47.1,38.1
E00051016,37.2,37.2,25.6
E00051019,26.1,47.9,26.1
E00051023,13.4,45.2,41.4
E00051025,2.7,65.8,31.5
E00051032,14,55,31
E00051035,8.8,64.9,26.3
E00051059,4.9,58.6,36.5
E00051061,8.3,67.5,24.2
E00051062,2.3,82.7,15
E00051063,12.1,62.1,25.9
E00051064,1.3,60.4,38.3
E00051843,9.2,42.6,48.2
E00051844,12.2,32,55.8
E00051845,7.2,40.6,52.2
E00051846,9,34.2,56.8
E00051850,13.3,45.8,40.8
E00051851,13.2,54.7,32.1
E00051852,9.6,48.4,42
E00051853,6.6,33,60.4
E00051864,9.6,68.8,21.6
E00051865,5,60.7,34.3
E00051868,10.6,56.3,33.1
E00051869,10.7,64.1,25.2
E00051870,15.6,56.9,27.5
E00051871,8.4,43,48.6
E00051873,11.5,50.8,37.7
E00051874,10.2,44.9,44.9
E00051875,14.1,67.4,18.5
E00051876,9.7,58.3,32
E00051877,13.5,62.2,24.3
E00051878,13.1,54.9,32
E00051879,12.4,47.2,40.4
E00051880,5.9,39.9,54.2
E00051881,8.6,62.9,28.6
E00051882,11.5,52.7,35.9
E00051883,11.9,59.5,28.6
E00052097,8.6,65.7,25.7
E00052098,9.4,44.4,46.2
E00052099,9.9,53.7,36.4
E00052100,9.6,56.8,33.6
E00052101,4.6,61.6,33.8
E00052102,11.8,52.9,35.3
E00052103,12.3,53.1,34.6
E00052104,7.4,49.7,43
E00052106,11.3,52.6,36.1
E00052107,4.3,59.5,36.2
E00052108,10.1,68.2,21.6
E00052110,10.3,67.8,21.8
E00052111,11.9,40.4,47.7
E00052112,7.5,59.2,33.3
E00052113,7.8,56.6,35.7
E00052114,10.6,51.9,37.5
E00052115,8.7,49.2,42.1
E00052116,10.4,48.1,41.5
E00052117,15,49.7,35.3
E00052118,12.4,61.9,25.7
E00052121,10.7,54.1,35.2
E00052122,11.3,41.4,47.4
E00052123,13,48.7,38.3
E00052124,16.3,51.2,32.5
E00052125,11.9,60.6,27.5
E00052127,9.9,52.7,37.4
E00052129,9.1,60.2,30.7
E00052131,16.9,49.2,33.9
E00052132,8.5,56.2,35.4
E00052134,10.3,61.1,28.6
E00052535,13,41.7,45.4
E00052536,11,56.6,32.4
E00052537,9.7,45.2,45.2
E00052538,9.3,45.4,45.4
E00052539,6.9,59,34
E00052540,16.8,46.6,36.6
E00052541,9.5,53.7,36.8
E00052542,12,40.9,47.1
E00052543,14,56.2,29.8
E00052544,15.3,48.4,36.3
E00052545,11.5,55.2,33.3
E00052546,18,41.6,40.4
E00052547,17,58.5,24.5
E00052548,13.8,56.1,30.1
E00052549,20.2,42.9,36.9
E00052550,12.5,60.4,27.1
E00052551,9.2,60.8,30
E00052552,12.3,51.3,36.4
E00052553,15.7,54.3,29.9
E00052554,14.4,54.8,30.8
E00052555,11.7,46.8,41.6
E00052565,9.6,53.5,36.8
E00052566,11.1,66.7,22.2
E00052567,11.4,56.8,31.8
E00052569,10.2,71.3,18.5
E00052570,10.1,48.7,41.2
E00052571,12.9,54.8,32.3
E00052572,12.9,50.8,36.4
E00052573,8.3,50.8,40.8
E00052574,13.2,64.5,22.3
E00052575,11.2,60.3,28.4
E00052576,10.5,46.8,42.7
E00052577,18.1,48.4,33.5
E00052578,9.6,55.8,34.6
E00052579,4,69,27
E00052580,4.2,50.8,44.9
E00052581,6.8,56.1,37.1
E00052582,14.9,47.1,38
E00052583,18.4,42.1,39.5
E00052585,17.9,53.7,28.5
E00052587,15.1,47.7,37.2
E00052588,6.7,60.7,32.6
E00052589,15,48.3,36.7
E00052590,12.2,55.1,32.7
E00052591,10.8,54.8,34.3
E00052592,9.5,60.3,30.2
E00052593,12.6,62.2,25.2
E00052594,4.8,48.3,46.9
E00052595,10.7,53.7,35.5
E00052596,5.6,64.5,29.9
E00052597,8.5,67,24.5
E00052599,6,65.3,28.7
E00052600,13.2,55.1,31.6
E00052601,10.5,57.1,32.3
E00052602,8.5,58.2,33.3
E00052603,14.5,41.6,43.9
E00052604,15.5,38.7,45.8
E00052605,8.7,57.5,33.9
E00052606,7.7,43,49.3
E00052607,5.4,49.3,45.3
E00052608,7.8,49.7,42.5
E00052609,14.4,47.5,38.1
E00052611,5.4,46.2,48.5
E00052612,11.7,45.8,42.5
E00052613,8,39.8,52.2
E00052614,13.3,64.3,22.4
E00052615,14.9,46.3,38.8
E00052616,11.1,65.3,23.6
E00052617,10.7,51,38.3
E00052618,13.9,48.8,37.3
E00052619,9.7,43.4,46.9
E00052620,13,54.3,32.6
E00052621,13.7,69.6,16.7
E00052622,11.1,54.9,34
E00052623,8.9,56.9,34.1
E00052624,8.2,51.6,40.3
E00052625,9.2,61.3,29.4
E00052626,10.7,62,27.3
E00052627,9,56.4,34.6
E00052628,16.7,56.8,26.5
E00052629,9.9,58,32.1
E00052630,11.8,38.2,50
E00052631,11.4,53.4,35.2
E00052632,7.4,64.4,28.2
E00052633,7.8,71.9,20.3
E00052634,9,60.9,30.1
E00052635,11,43.5,45.5
E00052636,9.9,47.1,43
E00052637,8.1,49.5,42.4
E00052638,14.1,59.1,26.8
E00052639,6.8,53,40.2
E00052640,14.6,48.8,36.6
E00052641,5.1,47.2,47.7
E00052642,11.9,51.7,36.4
E00052643,14.9,55.2,29.9
E00052644,8.8,59.9,31.4
E00052645,12.4,57.9,29.8
E00052646,9.8,62.7,27.5
E00052647,14.5,38.7,46.8
E00052648,15.7,47.1,37.2
E00052649,11.7,57.5,30.8
E00052650,10.2,76.3,13.6
E00052651,15.4,51,33.7
E00052652,7.8,64.3,27.8
E00052653,7.2,51.2,41.6
E00052654,8.9,58.9,32.1
E00052655,8.3,61.7,30
E00052656,7.4,66.9,25.6
E00052726,11.5,59.7,28.8
E00052727,12.5,58.6,28.9
E00052728,12.1,68.5,19.4
E00052729,9,64.2,26.9
E00052730,8.8,71.3,19.9
