geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00049398,8.3,13.9,63.9,13.9
E00049399,4,22.2,67.7,6.1
E00049400,10.1,26.1,57.1,6.7
E00049401,8.7,19.6,60.9,10.9
E00049402,10,13.8,67.5,8.8
E00049403,7.4,22.9,57.7,12
E00049404,9.7,22.3,62.1,5.8
E00049405,9.1,22.3,61.2,7.4
E00049406,10.6,22.4,63.5,3.5
E00049407,10.7,15.7,67.8,5.8
E00049409,10.3,19.2,60.3,10.3
E00049410,4.9,22,64.2,8.9
E00049411,5.3,21.1,63.2,10.5
E00049412,11.9,29.6,48.9,9.6
E00049413,6.3,21,64.3,8.4
E00049414,4,17.1,63.4,15.4
E00049415,19.4,20,54.2,6.5
E00049416,10.1,16.9,65.5,7.4
E00049417,6.5,16.5,64.7,12.2
E00049418,9,20.1,63.4,7.5
E00049419,8.6,18.7,54.5,18.2
E00049420,14,14.6,62.8,8.5
E00049421,8.6,32.1,52.9,6.3
E00049422,7.1,22.7,59.1,11
E00049423,5.3,21.1,61.7,12
E00049424,5.6,18.2,72,4.2
E00049425,7.5,19.1,67.1,6.4
E00049426,9.9,26.7,56.5,6.8
E00049427,8.1,19.2,65.1,7.6
E00049428,8.2,19.9,62.3,9.6
E00049429,1.8,22.1,70.8,5.3
E00049430,8.2,19.1,62.7,10
E00049431,7.3,19.2,68.9,4.6
E00049432,9.8,24.2,55.3,10.6
E00049433,8.7,17.3,67.3,6.7
E00049434,12.8,23.9,55.6,7.7
E00049435,10.3,19.6,60.8,9.3
E00049436,13.3,23.9,58.4,4.4
E00049437,6.9,30.3,57.2,5.5
E00049439,8.1,19.6,62.2,10.1
E00049440,8.2,20.4,63.9,7.5
E00049460,4.4,15,70,10.6
E00049461,9.6,22.8,59.6,7.9
E00049463,14.3,17.1,62.9,5.7
E00049467,5,20.2,59.7,15.1
E00050481,6.3,18.5,62,13.2
E00050482,6.6,18.5,64.2,10.6
E00050483,7.5,22.6,57.1,12.8
E00050484,10.9,27.6,55.1,6.4
E00050485,9.1,22.2,59.1,9.7
E00050486,7.9,19.3,66.4,6.4
E00050487,10.2,21.9,57.7,10.2
E00050489,9.2,24.8,61,5
E00050490,7.7,25,60.3,7.1
E00050491,6,19.3,65.1,9.6
E00050492,13.5,21.6,56.1,8.8
E00050729,5.5,25.7,58.7,10.1
E00050731,11.4,19.3,58.8,10.5
E00050732,13.5,25.6,60.9,0
E00050733,5.5,21,65.8,7.8
E00050734,10.2,25.4,55.9,8.5
E00050735,6.8,18.3,67,7.9
E00050736,10.3,22.1,60.5,7.2
E00050737,8.9,19.5,58,13.6
E00050738,8.9,17.8,62.4,10.9
E00050739,6.7,18.1,68.5,6.7
E00050740,5,20.2,64.7,10.1
E00050741,7.7,19,61.3,12
E00050742,8.3,18.6,66.9,6.2
E00050743,8.2,20.8,57.4,13.7
E00050744,5.4,24.3,59.8,10.5
E00050745,10.9,19.1,61.8,8.2
E00050746,11.3,19.1,65.2,4.3
E00050747,12.7,34.8,48.1,4.4
E00050748,5.8,24,62.5,7.7
E00050750,9.4,18.1,68.1,4.3
E00050751,3.6,17.1,71.2,8.1
E00050752,10.9,15.5,60.5,13.2
E00050753,9.2,26.1,55.5,9.2
E00050754,3.3,25,66.3,5.4
E00050755,6.3,25.2,62.2,6.3
E00050757,0,24.2,71.9,3.9
