geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00049398,44.1,14.7,19.6,21.7
E00049399,54.9,13.7,16.7,14.7
E00049400,54.7,14.5,8.5,22.2
E00049401,45.1,18.7,23.1,13.2
E00049402,57,11.4,3.8,27.8
E00049403,52,20,8.6,19.4
E00049404,55.3,9.7,13.6,21.4
E00049405,49.6,13.2,16.5,20.7
E00049406,57.1,9.5,17.9,15.5
E00049407,58.8,14.3,13.4,13.4
E00049409,52.1,13.2,20.1,14.6
E00049410,48.8,20.8,17.6,12.8
E00049411,39.1,20.3,20.3,20.3
E00049412,54.4,13.2,12.5,19.9
E00049413,49.7,11.9,20.3,18.2
E00049414,43.9,16.8,21.4,17.9
E00049415,64.3,9.1,14.3,12.3
E00049416,48.6,12.2,23,16.2
E00049417,54.4,16.2,15.4,14
E00049418,55.4,8.5,20,16.2
E00049419,49.7,14.3,21.2,14.8
E00049420,48.4,9.9,23,18.6
E00049421,55.6,7.4,17.1,19.9
E00049422,56.9,11.1,18.3,13.7
E00049423,54.9,9,20.3,15.8
E00049424,50.7,8.6,19.3,21.4
E00049425,45.3,9.4,26.5,18.8
E00049426,51.9,11.1,19.8,17.3
E00049427,52.3,16.9,11.6,19.2
E00049428,45,17.4,15.4,22.1
E00049429,55.3,17.5,11.4,15.8
E00049430,57.8,11.9,14.7,15.6
E00049431,55,8.6,22.5,13.9
E00049432,63.2,17.3,6.8,12.8
E00049433,55.3,10,14.7,20
E00049434,51.7,11.2,14.7,22.4
E00049435,54.1,9.2,15.3,21.4
E00049436,61.7,7.8,9.6,20.9
E00049437,58.6,14.5,8.3,18.6
E00049439,46.3,13.6,21.8,18.4
E00049440,47.2,17.4,16,19.4
E00049460,45.6,10,26.1,18.3
E00049461,45.9,21.6,15.3,17.1
E00049463,56.4,14.3,10.7,18.6
E00049467,49.2,25.4,12.7,12.7
E00050481,49,11.8,20.1,19.1
E00050482,56.7,10,17.3,16
E00050483,63.4,9.7,11.9,14.9
E00050484,64.9,7.8,7.1,20.1
E00050485,55.4,16.9,13.6,14.1
E00050486,59,12.9,10.8,17.3
E00050487,56.6,11.8,12.5,19.1
E00050489,53.1,13.8,15.9,17.2
E00050490,65.4,12.2,9,13.5
E00050491,59.8,14.6,11,14.6
E00050492,49.3,7.4,16.2,27
E00050729,68.8,8.9,5.4,17
E00050731,49.1,18.4,14,18.4
E00050732,55.3,18.9,15.2,10.6
E00050733,56,12.8,17.4,13.8
E00050734,74.1,4.3,4.3,17.2
E00050735,54.8,13.3,17,14.9
E00050736,50,21.1,15.6,13.3
E00050737,51.5,14.6,16.4,17.5
E00050738,60.2,16.3,10.2,13.3
E00050739,60.1,14.9,6.8,18.2
E00050740,56,9.5,15.5,19
E00050741,48.9,12.2,18,20.9
E00050742,59.7,8.3,18.1,13.9
E00050743,44.8,17.5,18.6,19.1
E00050744,54.2,17.5,12.9,15.4
E00050745,73,8.1,6.3,12.6
E00050746,56.8,16.1,14.4,12.7
E00050747,65.4,11.9,8.2,14.5
E00050748,75.7,9.7,3.9,10.7
E00050750,63,12.3,10.9,13.8
E00050751,67.5,14.9,5.3,12.3
E00050752,47.2,22,10.2,20.5
E00050753,75.2,8.3,8.3,8.3
E00050754,56.5,13,10.9,19.6
E00050755,68.8,12.5,6.3,12.5
E00050757,60.2,16.3,8.1,15.4
E00050758,67.7,11,9.4,11.8
E00050759,66.3,15,8.8,10
E00050760,48.8,14.6,12.2,24.4
E00050761,63.3,10.1,12.7,13.9
E00050762,62.6,15.2,7.1,15.2
E00050763,62.6,12.1,8.8,16.5
E00050764,72.6,10.4,8.1,8.9
E00050765,69.2,11.5,7.7,11.5
E00050766,57.9,14.3,9.5,18.3
E00050767,63.8,10.8,11.5,13.8
E00050768,69.7,12.8,6.4,11
E00050769,66.7,11.9,8.8,12.6
E00051006,59.1,13.9,9.5,17.5
E00051010,56.3,15.9,15.1,12.7
E00051011,44.6,17.7,16.2,21.5
E00051014,50,11.7,14.9,23.4
E00051016,58.1,12.3,12.8,16.8
E00051019,48.1,15,22.5,14.4
E00051023,49.3,17.7,17.7,15.3
E00051025,56.5,22.2,7.4,13.9
E00051032,50.9,15.1,17.5,16.5
E00051035,55,19.5,16.1,9.4
E00051059,60.4,11.9,17,10.7
E00051061,57.3,10.9,20.9,10.9
E00051062,55.4,12.2,14.9,17.6
E00051063,46.2,17.3,21.8,14.7
E00051064,51.4,13.5,16.2,18.9
E00051843,52.4,17.1,15.2,15.2
E00051844,45.8,17.6,15.3,21.4
E00051845,48.5,14.7,20.6,16.2
E00051846,45.1,14.3,17.3,23.3
E00051850,55.9,15.5,6.2,22.4
E00051851,51.4,18.8,12.3,17.4
E00051852,57.1,16.7,14.1,12.1
E00051853,50,16.9,18,15.2
E00051864,59.8,17,8.9,14.3
E00051865,60.5,21.9,7.9,9.6
E00051868,58.8,13.8,15,12.5
E00051869,36.4,28.9,10.7,24
E00051870,49.3,15.9,15.2,19.6
E00051871,55.9,18.3,6.5,19.4
E00051873,55.3,16.8,15.5,12.4
E00051874,54.4,19.2,8.8,17.6
