areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00084364,66.1,21.2,12.7
E00084380,69.3,14.7,16
E00084381,67,23.4,9.6
E00084382,67.4,25.5,7.1
E00084383,56,27.4,16.6
E00084384,63.5,20.6,16
E00084390,64.4,11.4,24.2
E00084568,88.7,1,10.3
E00084569,88.9,4.1,7
E00084570,81.1,2.2,16.7
E00084571,89.7,4.1,6.2
E00084572,78.3,5.1,16.6
E00084573,82.3,1.9,15.8
E00084575,84.2,1.8,13.9
E00084576,79.9,5,15.1
E00084577,94.8,2.7,2.4
E00084578,88.8,3,8.2
E00084579,82.9,6.8,10.4
E00084580,84.1,4.7,11.1
E00084582,83.4,9.3,7.3
E00084583,67,12.5,20.4
E00084584,64.3,17.6,18.2
E00084585,82.2,10.1,7.7
E00084586,76,6.9,17.2
E00084587,67.2,20.3,12.4
E00084588,74.6,20.4,5
E00084589,88.8,7,4.2
E00084590,70.2,10.6,19.2
E00084591,83.7,11.6,4.7
E00084592,91.1,4.4,4.4
E00084593,83.7,9,7.3
E00084594,79.6,8.6,11.8
E00084595,83.2,6.2,10.6
E00084596,85.7,2,12.3
E00084597,87.4,5,7.6
E00084598,74.3,15.8,10
E00084599,73.2,8.6,18.2
E00084600,76.3,14.8,8.9
E00084601,78,15.1,6.9
E00084602,80.8,9.8,9.4
E00084603,76.1,11,13
E00084604,87.2,4.9,7.9
E00084605,67.1,8.2,24.7
E00084606,76.6,13.5,9.9
E00084607,80,8.2,11.8
E00084608,80.4,5.8,13.8
E00084609,63,25.4,11.7
E00084610,61.9,25.4,12.7
E00084611,64.2,26.7,9.1
E00084612,67.8,24.5,7.7
E00084613,71.3,14.4,14.4
E00084615,74,18.4,7.6
E00084616,83.1,14.4,2.5
E00084617,78.5,13.4,8.1
E00084618,63.5,28.8,7.7
E00084619,82.5,11.9,5.6
E00084620,64.3,26.1,9.6
E00084621,53.2,25.9,20.9
E00084622,57.4,29.8,12.8
E00084623,65,21.1,13.8
E00084626,65,13.3,21.8
E00084627,72.5,15.3,12.3
E00084628,80.9,13.9,5.2
E00084629,77.8,16.6,5.6
E00084630,85.6,9.6,4.8
E00084631,81.3,12,6.7
E00084632,89.3,5.1,5.5
E00084633,85.2,7.6,7.2
E00084635,78.7,9.2,12.1
E00084691,82.8,4.9,12.2
E00084692,65.4,8.1,26.5
E00084693,87.8,5.2,6.9
E00084694,88.4,7,4.7
E00084695,87.3,2.6,10.1
E00084696,82.8,5.5,11.7
E00084697,84.5,3.2,12.3
E00084698,80.3,4.7,15.1
E00084699,88.3,1.7,10
E00084700,86.9,1.5,11.7
E00084701,87.6,2.3,10.1
E00084702,87.8,4.7,7.5
E00084703,76.5,2.6,21
E00084704,84.4,4.3,11.3
E00084705,81.1,5.3,13.6
E00084706,80.7,7.2,12.1
E00084707,83.1,5.4,11.5
E00084708,72.3,8,19.7
E00084709,73.1,10.3,16.6
E00084710,93.5,3.7,2.8
E00084711,85.3,2.2,12.5
E00084712,78.1,8.3,13.6
E00084713,88.9,3.7,7.4
E00084715,84.2,1.8,14
E00084716,86.7,1.8,11.5
E00084717,83.3,8,8.7
E00084718,79.2,10.9,9.9
E00084719,87.8,3.1,9.1
E00084720,83.4,2.4,14.2
E00084721,75,9.7,15.3
E00084722,88.7,4,7.3
E00084723,85,6.1,8.9
E00084724,87.1,5.7,7.2
E00084725,81,10.5,8.5
E00084726,83.3,3.6,13.1
E00084727,82.9,10.3,6.8
E00084728,80.1,9.3,10.6
E00084729,76,8.1,15.9
E00084730,84.1,9.6,6.3
E00084731,87,6.8,6.2
E00084732,80.8,8.8,10.4
E00084733,82,6.7,11.3
E00084734,82.4,9,8.6
E00084735,78.9,7.6,13.6
E00084736,86,3.4,10.6
E00084737,85.7,2.8,11.5
E00084745,92.6,3.9,3.6
E00084746,86.6,5.4,8
E00084747,90,1.6,8.4
E00084748,85,4.2,10.8
E00084751,90.7,3.8,5.5
E00084752,74,2.3,23.8
E00084756,85.8,4.8,9.4
E00084757,80.2,3.6,16.2
E00084758,92.1,2.2,5.7
E00084760,83.6,8.5,7.8
E00084763,91.1,1.5,7.4
E00084764,75.8,7.9,16.3
E00084765,93.3,0.8,5.9
E00084766,88.7,3.5,7.8
E00084769,86.5,2.6,10.9
E00084771,87.2,5.6,7.2
E00084772,86.7,2.8,10.5
E00084778,89.7,2.8,7.5
E00084780,93.1,1.2,5.6
E00084781,83.8,2.8,13.4
E00084782,84.4,5.3,10.2
E00084783,75.8,12.5,11.7
E00084784,69.3,21.2,9.5
E00084785,86,7.9,6.1
E00084786,78.1,14.4,7.5
E00084787,84.9,6.4,8.7
E00084788,69.8,16.3,13.9
E00084789,73.6,14,12.4
E00084790,63.4,29.5,7.2
E00084791,64.2,17,18.8
E00084792,71,18.4,10.6
E00084793,56.9,22.3,20.8
E00084794,61.6,12.8,25.6
E00084795,72.2,10.7,17.1
E00084796,71.9,9.2,18.9
E00084797,70,8.9,21.1
E00084798,64.8,22,13.2
E00084799,62.2,13.2,24.6
E00084800,62.2,24.8,13
E00084801,66.2,15.7,18.1
E00084802,50,31.3,18.8
E00084803,66.7,19.4,14
E00084804,78.1,15.9,6
E00084805,72,13.9,14.1
E00084806,72.9,15.3,11.8
E00084807,71.9,16.4,11.6
E00084808,65.2,21.2,13.6
E00084809,71,18.5,10.5
E00084810,84.3,6.2,9.5
E00084811,80.8,13.5,5.6
E00084815,59.3,21.6,19.1
E00084831,75,12,13
E00084832,63.8,20.4,15.8
E00084833,66.9,18.5,14.6
E00084836,79.7,5.2,15.1
E00084839,79.8,7.9,12.3
E00084847,84.1,4.9,11
E00084848,72.3,6.6,21.1
E00084849,78.4,9.7,11.9
E00084850,85.7,3.8,10.5
E00084851,80.8,7.7,11.5
E00084852,87.6,6.6,5.8
E00084853,84.8,5.4,9.7
E00084854,77.8,6.8,15.4
E00084855,77.2,4,18.8
E00084856,78.6,9.9,11.5
E00084857,77.2,9.2,13.6
E00084858,85.3,6.8,7.9
E00084859,71.2,13.2,15.6
E00084860,67.1,15.3,17.6
E00084932,66.4,9.7,23.9
E00084933,74.8,13.5,11.7
E00084934,71.4,12.1,16.5
E00084935,70.3,13.4,16.3
E00084936,76.9,12.9,10.2
E00084937,77,11.3,11.7
E00084938,66.8,15.1,18.1
E00084939,67.7,16.4,15.9
E00084940,68.8,20.5,10.6
E00084941,52.7,15.5,31.8
E00084942,76.1,9.7,14.2
E00084944,57.6,17.6,24.8
E00084945,77.2,8.5,14.3
E00084946,81,9.5,9.5
E00084947,72.5,16.9,10.6
E00084948,76.6,5.5,17.9
