areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00084364,68.8,17.9,6.8,3.9,2.6
E00084380,77.7,15.6,2.2,4.1,0.3
E00084381,59,24.6,6.2,5.1,5.1
E00084382,67.1,19.8,8.5,1.8,2.8
E00084383,66.5,16.8,10.8,3.9,2.1
E00084384,73.6,13.6,6.1,6.1,0.7
E00084390,79.1,14.2,3,3.2,0.5
E00084568,96.1,2.6,1,0.3,0
E00084569,92.3,6.4,0.8,0.5,0
E00084570,95.2,3.3,1.5,0,0
E00084571,91.7,6.3,2.1,0,0
E00084572,91.4,6.4,1.9,0.3,0
E00084573,93.7,5.4,0.6,0.3,0
E00084575,96,2.6,1.5,0,0
E00084576,95.3,4,0,0,0.7
E00084577,91.8,5.8,1.2,0.6,0.6
E00084578,92.2,6.6,0.5,0.7,0
E00084579,87.6,9.6,2.1,0.4,0.4
E00084580,90.6,6.7,1.7,0.3,0.7
E00084582,84.4,12.5,2.4,0.7,0
E00084583,80.6,11.9,2.2,3.5,1.8
E00084584,74.7,16.6,3.1,3.1,2.5
E00084585,77.3,18.3,2,1.4,1
E00084586,83.2,13.4,2.6,0.9,0
E00084587,69,18.3,8.2,2.3,2.3
E00084588,69.4,18.1,5.5,4.4,2.6
E00084589,80.4,16.5,1.9,0,1.3
E00084590,84.5,6.4,5.3,2.7,1.1
E00084591,79.4,15.1,2,3.2,0.3
E00084592,80.5,17.1,1.4,0.7,0.3
E00084593,83.9,10.4,1.3,3.3,1
E00084594,82.2,11.4,2.9,0.3,3.2
E00084595,86.8,9.9,1.5,1.2,0.6
E00084596,89.2,10.2,0,0.6,0
E00084597,85.9,10.9,1.6,1.6,0
E00084598,76.9,15.8,3.6,2,1.6
E00084599,78.7,15.8,3.6,0.5,1.4
E00084600,79,11.7,4.9,3.1,1.2
E00084601,78,13.5,6.3,1,1.3
E00084602,82,9.8,5.3,0.8,2.3
E00084603,82.7,11.3,2.3,0.7,3
E00084604,84,13.1,2.6,0,0.3
E00084605,84.1,11.9,2.7,0.7,0.5
E00084606,84.8,8,4.8,2,0.4
E00084607,82.1,14.6,3,0.3,0
E00084608,90.4,8.3,1.3,0,0
E00084609,63,20.7,9.8,5,1.5
E00084610,67.8,24.3,4.5,2,1.4
E00084611,60,22.2,9.3,6.3,2.2
E00084612,63.1,23.9,5.6,5.6,1.9
E00084613,75.1,17.5,5.5,1.5,0.3
E00084615,75.3,12.2,5.9,3.8,2.8
E00084616,76.3,13.2,4.5,3.5,2.4
E00084617,75.8,15.9,3.6,2.2,2.5
E00084618,57.7,22.8,10.9,5.6,3
E00084619,70.1,20.8,4.5,1.1,3.5
E00084620,57,22.5,12,6,2.5
E00084621,59.8,25.9,6.7,4.4,3.2
E00084622,58,20.2,7.7,9.5,4.6
E00084623,68,19.4,4.9,2,5.7
E00084626,75.9,18,4.4,1.7,0
E00084627,71.4,17.8,3.3,6.2,1.2
E00084628,75.1,19,1,2.1,2.8
E00084629,72.8,17,3.8,3.8,2.7
E00084630,81.8,12.7,2.7,1.7,1
E00084631,73.6,18.7,2,4,1.7
E00084632,81.4,15.3,1.8,1.1,0.4
E00084633,84.8,11.4,1.5,0.4,1.9
E00084635,82.5,13.1,1,1,2.4
E00084691,90.7,7.5,0,1.6,0.3
E00084692,84.7,11.6,1.4,2.4,0
E00084693,91.3,4.9,3.5,0,0.3
E00084694,92.3,5.8,1.2,0.4,0.4
E00084695,92.2,6.5,0,1,0.3
E00084696,88.9,4.6,3.1,2.5,0.9
E00084697,94.4,2.9,0.9,0.3,1.5
E00084698,92.1,4.9,1.1,1.6,0.3
E00084699,93.9,5.9,0.2,0,0
E00084700,95.6,4.4,0,0,0
E00084701,91.9,7.1,1,0,0
E00084702,93.1,4.7,0.9,1.3,0
E00084703,89.8,5.1,2.6,1.5,1.1
E00084704,92.2,4.8,2.5,0.5,0
E00084705,88.8,8.3,1.3,1,0.7
E00084706,89.1,6.4,1.1,2.6,0.8
E00084707,90.9,6.4,2.4,0.3,0
E00084708,87.4,9.6,2.3,0.7,0
E00084709,86.8,7.8,2.8,2.2,0.3
E00084710,92.6,6.2,0.6,0.6,0
E00084711,95.9,3.4,0.6,0,0
