areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00084364,47.2,13.6,23.8,15.4
E00084380,51.6,10.9,21.9,15.6
E00084381,42,15.9,26.7,15.3
E00084382,48.3,16.3,21.8,13.6
E00084383,52.6,12.7,22,12.7
E00084384,51,7.4,29.5,12.1
E00084390,57.1,12.2,17.3,13.5
E00084568,17.8,22.4,52,7.9
E00084569,23.6,17.2,48.3,10.8
E00084570,29.6,19.7,38.7,12
E00084571,19.3,19.3,53,8.4
E00084572,17,20.6,41.2,21.2
E00084573,8.3,24.8,48.3,18.6
E00084575,21.4,16.5,44.7,17.5
E00084576,20.6,26.7,37.4,15.3
E00084577,12.7,21.5,58.9,7
E00084578,10.7,23.8,55.4,10.1
E00084579,34,10.7,42.7,12.7
E00084580,28.7,15.4,41.3,14.7
E00084582,39.1,10.6,35.1,15.2
E00084583,52.3,11.8,24.2,11.8
E00084584,53.5,12.9,22.6,11
E00084585,34.4,12.5,39.4,13.8
E00084586,47.7,8.1,31.4,12.8
E00084587,45.9,10.1,31.1,12.8
E00084588,42.9,13.1,35.4,8.6
E00084589,31.7,9,44.9,14.4
E00084590,51.2,7.4,28.1,13.2
E00084591,35.6,8.5,47.5,8.5
E00084592,28.2,11,47.2,13.5
E00084593,43.9,14.2,35.8,6.1
E00084594,39.3,10,37.3,13.3
E00084595,40.1,7.8,39.1,13
E00084596,36.1,8.2,46.9,8.8
E00084597,33.5,10.1,45.6,10.8
E00084598,42.3,12.5,26,19.2
E00084599,38.9,13,37,11.1
E00084600,46.3,10.1,32.2,11.4
E00084601,34.7,12.9,40.8,11.6
E00084602,28.4,12.7,44.8,14.2
E00084603,45.2,7.9,37.3,9.5
E00084604,18.3,2.8,70.6,8.3
E00084605,47.8,7.5,23,21.7
E00084606,41.4,10.9,36.7,10.9
E00084607,40.1,8,34.6,17.3
E00084608,33.6,7.3,45.3,13.9
E00084609,52.7,13.3,21.2,12.7
E00084610,53.2,6.9,27.2,12.7
E00084611,39.8,14.9,24.9,20.4
E00084612,45,7.9,31.7,15.3
E00084613,39.1,9.5,39.6,11.8
E00084615,38,17,35.7,9.4
E00084616,29.9,11,42.9,16.2
E00084617,44.2,12.7,36,7.1
E00084618,44.8,12.6,27.3,15.3
E00084619,37.8,15.1,36.8,10.3
E00084620,49.7,14.8,22.4,13.1
E00084621,56.6,14.5,21.1,7.8
E00084622,42.2,13.7,32.3,11.8
E00084623,48.1,21.2,15.4,15.4
E00084626,39.8,11.2,33.7,15.3
E00084627,41.4,10.8,39.6,8.1
E00084628,32,7.8,47.7,12.4
E00084629,36.2,9.7,44.9,9.2
E00084630,40.5,10.7,35.1,13.7
E00084631,32.4,16.5,39.4,11.8
E00084632,28.7,15.3,47.1,8.9
E00084633,26.1,9,60.4,4.5
E00084635,46.7,12,34.8,6.5
E00084691,34.2,11,40,14.8
E00084692,47.6,14.3,22.9,15.2
E00084693,31.7,11,42.1,15.2
E00084694,28.7,11.6,46.5,13.2
E00084695,31,7.9,35.7,25.4
E00084696,42.9,9.4,37.7,9.9
E00084697,33,14.8,39.2,13.1
E00084698,36.6,7.5,48.5,7.5
E00084699,31.7,13.2,41.3,13.8
E00084700,35.9,17.1,34.7,12.4
E00084701,33.1,14.3,31.6,21.1
E00084702,33.5,9.2,42.7,14.6
E00084703,40.7,14.6,31.7,13
E00084704,33.5,12.6,45.5,8.4
E00084705,32.8,13.6,42.4,11.2
E00084706,34.6,14,41.1,10.3
E00084707,37,13.4,33.9,15.7
E00084708,41.9,15.6,25.7,16.8
E00084709,43.5,8.7,34.2,13.7
E00084710,25.2,14.5,54.1,6.3
E00084711,32.6,13.8,39.9,13.8
E00084712,41.2,15.6,28.6,14.6
E00084713,37.5,10.9,43.5,8.2
E00084715,31.9,12.1,44,12.1
E00084716,38.6,10.8,41,9.6
E00084717,33.7,14,39,13.4
E00084718,35.6,14.1,38,12.3
E00084719,36,14,37.2,12.8
E00084720,32.4,9,44.1,14.5
E00084721,43.2,10.1,30.2,16.5
E00084722,38,9.9,42.7,9.4
E00084723,38.5,10.8,37.7,13.1
E00084724,36.1,8.2,44.3,11.5
E00084725,38.9,11.7,36.4,13
E00084726,36.6,10.9,37.7,14.9
E00084727,32.7,10.7,47,9.5
E00084728,35.4,16.2,45.4,3.1
E00084729,32.2,13.8,38.2,15.8
E00084730,37.8,12.4,38.4,11.4
E00084731,36.6,10.8,40.9,11.8
E00084732,33.2,9.6,45.4,11.8
E00084733,47.2,9.4,28.9,14.5
E00084734,28.4,11.4,46.4,13.7
E00084735,34.4,9.8,41.1,14.7
E00084736,33.9,13.4,36,16.7
E00084737,29.4,14.4,43.9,12.2
E00084745,13.7,24.2,54,8.1
E00084746,9.2,44.7,35.5,10.6
E00084747,18.5,30.1,43.8,7.5
E00084748,18,22.7,45.9,13.4
E00084751,19.4,19.4,55.5,5.8
E00084752,28.2,28.2,26.6,16.9
E00084756,16.8,22,48.4,12.8
E00084757,11.5,33.3,46.1,9.1
E00084758,14,33.1,45.9,7
E00084760,12.6,30.2,40.3,17
E00084763,12,25.6,51.3,11.1
E00084764,21,31.1,40.3,7.6
E00084765,9.2,26.1,58.8,5.9
E00084766,7,27.3,54.7,10.9
E00084769,14.2,22,52.5,11.3
E00084771,26.1,20.3,37.7,15.9
E00084772,30.8,16.9,38.5,13.8
E00084778,20.1,16.7,51.7,11.5
E00084780,10,18.6,62.9,8.6
E00084781,26.4,27.5,33,13.2
E00084782,18.3,19.2,51,11.5
E00084783,40.9,9.1,34.8,15.2
E00084784,39,14.4,32.1,14.4
E00084785,35.7,8.5,48.1,7.8
E00084786,32.7,14,40,13.3
E00084787,29.1,8.8,52.7,9.5
E00084788,46,9.1,34.7,10.2
E00084789,47.8,12.4,24.7,15.1
E00084790,38.8,15.7,29.2,16.3
E00084791,47.4,12.3,28.6,11.7
E00084792,40.8,8.9,38.9,11.5
E00084793,57.6,10.8,14.6,17.1
E00084794,53.5,10.3,19.4,16.8
E00084795,42.6,17.6,27.8,11.9
E00084796,49.4,9.4,23.5,17.6
E00084797,48.9,12.9,20.6,17.6
E00084798,54.4,12.1,18.7,14.8
E00084799,55.1,12.3,18.2,14.4
E00084800,60.6,10,15,14.4
E00084801,50,12,22.2,15.7
E00084802,58.2,9.6,23.3,8.9
E00084803,54.7,16.2,16.9,12.2
E00084804,35.3,13.2,38.2,13.2
E00084805,44.5,12.8,28.4,14.2
E00084806,51.4,9.7,31.3,7.6
E00084807,44.6,9.4,28.8,17.3
E00084808,55.8,9.2,22.7,12.3
E00084809,41.4,12.1,26.3,20.2
E00084810,36.3,13.8,42.5,7.5
E00084811,39.5,10.3,35.9,14.4
E00084815,59.6,12.4,13.5,14.6
E00084831,55.6,6.3,17.5,20.6
E00084832,47.7,10.2,21.1,21.1
E00084833,58,3.6,17,21.4
E00084836,26.6,6.5,54.8,12.1
E00084839,31.3,16.7,40,12
E00084847,33.8,13.2,37.7,15.2
E00084848,35.5,15.1,39.8,9.7
E00084849,27.9,19,46.3,6.8
E00084850,23.7,15.3,55.9,5.1
E00084851,33.1,18.1,37.3,11.4
E00084852,24.5,15.3,50.3,9.8
E00084853,23.2,16.2,49.3,11.3
E00084854,38.5,16.9,30.8,13.8
E00084855,33.9,15.3,38.7,12.1
E00084856,28.9,13.2,49.3,8.6
E00084857,30.2,16.1,40.3,13.4
E00084858,25.6,10.8,49.7,13.8
E00084859,35.9,14.1,32.4,17.6
E00084860,27.9,23,31.1,18
E00084932,39.8,13,28.6,18.6
E00084933,40.1,6.1,40.1,13.6
E00084934,37.1,14.9,37.1,10.8
E00084935,36.9,12.1,40.1,10.8
E00084936,37,11.1,39.2,12.7
E00084937,35,8.9,43.9,12.2
E00084938,50,13.8,22.4,13.8
E00084939,48.5,11.4,25.7,14.4
E00084940,39.6,13.5,35.1,11.8
E00084941,39.8,21.2,21.2,17.8
E00084942,49.1,9.5,26.7,14.7
E00084944,43.8,17.8,18.5,19.9
E00084945,41.3,11,26.5,21.3
E00084946,42.9,12,28.6,16.5
E00084947,42.4,15.7,23.3,18.6
E00084948,56,11.9,19,13.1
E00084949,50.7,11.2,23.7,14.5
E00084950,46.8,14.4,22.3,16.5
E00084954,38.9,10.5,34.9,15.7
E00084955,35.4,12.6,38.4,13.6
E00084957,34.8,8.2,39.9,17.1
E00084958,39.7,11.4,33.3,15.5
E00084959,40.3,14.2,34.1,11.5
E00084960,36.1,8.3,44.4,11.2
E00084961,39.7,11.3,35.8,13.2
E00084962,29.6,13,44.4,13
E00084963,43.5,8,31.9,16.7
E00084964,37.7,12.6,40,9.7
E00084965,39.6,14.1,36.2,10.1
E00084966,34.7,13.9,41,10.4
E00084967,36.1,17.6,27.7,18.5
E00138749,12.7,17.3,50.7,19.3
E00138750,20.2,25.8,39.3,14.6
E00138751,22.5,24.8,37.2,15.5
E00138752,18.6,21.9,53.3,6.2
E00138753,21.2,21.6,45.9,11.3
E00138754,21.3,27.6,37.5,13.6
E00138853,12.7,34.2,32.9,20.3
E00138854,13.7,32.1,37.5,16.7
E00138855,16.7,34.3,35.3,13.7
E00138856,15.1,25.3,47,12.6
E00138857,16.6,28.6,42.9,12
E00138858,24.4,26,27.6,22
E00169282,14.9,22.8,52.1,10.2
E00169283,17.8,26.2,44.9,11.2
E00169284,17.7,31.6,39.2,11.4
E00175374,29.1,11.3,46.4,13.2
E00175404,34.6,16,35.5,13.9
E00175405,16.1,24.5,44.8,14.6
E00175410,33.6,18,36.7,11.7
E00175411,36.7,11.7,43,8.6
E00175412,32.4,12.4,44.4,10.7
E00175455,27.1,12.4,50.9,9.6
E00175459,38.5,13.5,40.4,7.7
E00175460,37.2,12.4,34.1,16.3
E00175461,46.8,12.1,29.8,11.3
E00175462,33,17,38,12
E00175463,34.7,17.1,37.8,10.4
E00175464,31.2,20.4,42,6.4
E00175465,26.1,15.1,49.3,9.6
E00175466,39.5,18.5,30.9,11.1
E00183451,14.3,19.5,51.1,15
E00183452,17.4,23.2,40.1,19.3
E00183627,29.6,15.3,47.6,7.4
E00183669,38.1,13.6,37.4,10.9
E00183670,23.6,16.7,48.6,11.1
E00183671,30.8,13.3,46.2,9.7
E00183672,28,5.6,53.3,13.1
E00183673,32.2,11.2,42.4,14.1
E00183674,32.4,7,45.1,15.5
E00183675,34.9,11.9,44.8,8.3
E00183676,25.4,16.2,47.2,11.3
E00183677,32.8,14.5,42,10.7
E00183678,27.1,15.4,49.5,8
E00183679,32.7,18.3,40.3,8.6
E00183708,60,20,20,0
