areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00084364,11.9,30.2,57.9
E00084380,7,30.2,62.8
E00084381,10.7,26,63.4
E00084382,7.4,27.9,64.8
E00084383,14.6,24.6,60.8
E00084384,7.3,34.1,58.5
E00084390,7.2,37.3,55.4
E00084568,4.3,30.9,64.7
E00084569,3.7,22.1,74.2
E00084570,4.6,22.9,72.5
E00084571,3.8,21.2,75
E00084572,2.2,28.8,69.1
E00084573,2.8,33.1,64.1
E00084575,1.5,39.4,59.1
E00084576,2.9,27.9,69.1
E00084577,1.3,27.9,70.8
E00084578,5.9,20.1,74
E00084579,6.5,14,79.4
E00084580,4.4,14.2,81.4
E00084582,6.5,29.3,64.2
E00084583,10.2,24.2,65.6
E00084584,14.4,34.5,51.1
E00084585,5.5,29.9,64.6
E00084586,1.6,50.8,47.6
E00084587,6.2,15.4,78.5
E00084588,14.7,19.9,65.4
E00084589,9.2,20.6,70.2
E00084590,12.7,46.3,41
E00084591,3.7,11.9,84.3
E00084592,6.2,21.7,72.1
E00084593,9.2,23.7,67.2
E00084594,9.2,22.3,68.5
E00084595,5.3,21.9,72.8
E00084596,7.4,19.3,73.3
E00084597,9.9,19.1,71
E00084598,7.8,39.5,52.7
E00084599,1.6,55.5,43
E00084600,7.3,25.5,67.2
E00084601,8.3,24.2,67.5
E00084602,4.9,27,68
E00084603,7.7,28.5,63.8
E00084604,6.9,18.5,74.6
E00084605,11.3,24.6,64.1
E00084606,4.2,35,60.8
E00084607,7.9,25.2,66.9
E00084608,8.6,25,66.4
E00084609,15.8,25.8,58.3
E00084610,9.2,24.4,66.4
E00084611,16,26.4,57.6
E00084612,16.7,15.1,68.3
E00084613,9.2,27.5,63.4
E00084615,7,25.6,67.4
E00084616,5.5,24.4,70.1
E00084617,7.6,32.3,60.1
E00084618,14.3,26.3,59.4
E00084619,6.7,14.9,78.4
E00084620,11.6,26.4,62
E00084621,12.2,28.5,59.3
E00084622,13.5,19.8,66.7
E00084623,4.3,37.6,58.1
E00084626,7.9,49.2,42.9
E00084627,5.9,27.7,66.3
E00084628,4.5,20.5,75
E00084629,8.7,18.1,73.2
E00084630,8,24.1,67.9
E00084631,6.6,23.1,70.2
E00084632,2.6,21.9,75.4
E00084633,5.3,23.7,71.1
E00084635,6.8,55.6,37.6
E00084691,6.1,27.9,66
E00084692,3.9,38.6,57.5
E00084693,7,22.6,70.4
E00084694,2.7,30.1,67.3
E00084695,6.3,26.8,66.9
E00084696,3.5,26.2,70.2
E00084697,6.7,14.3,79
E00084698,4,44.7,51.3
E00084699,7.1,28.2,64.7
E00084700,3,14.3,82.7
E00084701,4.9,20.5,74.6
E00084702,3.5,14.9,81.6
E00084703,2.6,32.8,64.7
E00084704,6.6,20.5,72.8
E00084705,5.8,30.2,64
E00084706,2.4,30.1,67.5
E00084707,5.3,26.7,67.9
E00084708,9.7,24.2,66.1
E00084709,8.5,23.1,68.5
E00084710,2.6,7,90.4
E00084711,4,20.8,75.2
E00084712,5.9,17.6,76.5
E00084713,3.5,18.4,78
E00084715,0.9,43.4,55.7
E00084716,1.9,43.9,54.2
E00084717,3.8,22.3,73.8
E00084718,3.3,23,73.8
E00084719,4.5,12.9,82.6
E00084720,4.2,23.8,72
E00084721,7.3,22.7,70
E00084722,4.1,28.1,67.8
E00084723,0.9,18.8,80.4
E00084724,4.2,17.6,78.2
E00084725,6.6,32,61.5
E00084726,4.3,29.5,66.2
E00084727,5.7,22.1,72.1
E00084728,2.3,50.8,46.9
E00084729,2.9,55.9,41.2
E00084730,5.9,22.2,71.9
E00084731,4.4,30.6,65
E00084732,2.8,30.4,66.8
E00084733,7.5,40.3,52.2
E00084734,4.5,34.4,61.1
E00084735,5,25.5,69.5
E00084736,2.3,22.6,75.2
E00084737,7.4,22.2,70.4
E00084745,5,15.1,79.8
E00084746,0.8,36.6,62.6
E00084747,2.4,20.5,77.2
E00084748,1,51.5,47.5
E00084751,5.4,19.8,74.8
E00084752,6,22.4,71.6
E00084756,4.7,30,65.2
E00084757,6.4,23.6,70
E00084758,1.6,15.3,83.1
E00084760,3.7,32.6,63.7
E00084763,0.8,23.5,75.6
E00084764,0,40.2,59.8
E00084765,5.1,20.2,74.7
E00084766,2.9,27.2,69.9
E00084769,3,25,72
E00084771,1.8,15.8,82.5
E00084772,9.8,15.7,74.5
E00084778,3.7,21.6,74.7
E00084780,4.5,21.2,74.2
E00084781,6.5,42.3,51.2
E00084782,5.7,23,71.3
E00084783,8.5,12.8,78.7
E00084784,7.4,20,72.6
E00084785,3.1,30.8,66.2
E00084786,9.5,25.4,65.1
E00084787,5.3,19.1,75.6
E00084788,11.9,25.4,62.7
E00084789,10.8,19.4,69.8
E00084790,12.8,19.5,67.7
E00084791,9.1,32.6,58.3
E00084792,4.6,41.7,53.6
E00084793,13.4,27.7,58.9
E00084794,8.7,19.8,71.4
E00084795,9.5,22.6,67.9
E00084796,3.6,52.7,43.8
E00084797,12.9,33.3,53.7
E00084798,16.8,22.9,60.3
E00084799,9.2,22.5,68.3
E00084800,14,31.5,54.5
E00084801,14.2,14.8,71
E00084802,5.2,22.4,72.4
E00084803,13.4,27.7,58.9
E00084804,6.4,36.4,57.3
E00084805,10.3,19.1,70.6
E00084806,1.6,36.3,62.1
E00084807,8.6,22.9,68.6
E00084808,3.9,27.9,68.2
E00084809,4.9,33.6,61.5
E00084810,3.4,28.4,68.1
E00084811,13.5,23.4,63.1
E00084815,0.8,77,22.2
E00084831,5.7,35.2,59.1
E00084832,14.1,33.3,52.6
E00084833,10,33.3,56.7
E00084836,4.8,31.2,64
E00084839,6.2,33.3,60.5
E00084847,5.4,23.8,70.8
E00084848,2.5,50.9,46.6
E00084849,1.4,46.2,52.4
E00084850,3.7,46.7,49.6
E00084851,3.2,33.3,63.5
E00084852,3.2,38.6,58.2
E00084853,1.6,31.5,66.9
E00084854,4.6,24.6,70.8
E00084855,5.9,41.2,52.9
E00084856,4.7,41.1,54.3
E00084857,3.8,31.6,64.7
E00084858,3.8,36.4,59.8
E00084859,8.2,32.7,59.2
E00084860,5.4,33.3,61.2
E00084932,7.4,28.7,64
E00084933,4.7,32.8,62.5
E00084934,11.8,23.5,64.7
E00084935,3.9,32.6,63.6
E00084936,9,21.1,69.9
E00084937,7.3,37.1,55.6
E00084938,7.2,21.5,71.3
E00084939,8.7,25.5,65.8
E00084940,11.6,26.3,62.1
E00084941,9.4,34.5,56.1
E00084942,3.8,34.9,61.3
E00084944,14.3,20.2,65.5
E00084945,7.8,17.2,75
E00084946,7,27.8,65.2
E00084947,11,20.3,68.6
E00084948,9.9,18.3,71.8
E00084949,9.5,27,63.5
E00084950,8.1,24.3,67.6
E00084954,13.1,29.7,57.1
E00084955,14.6,22.6,62.8
E00084957,12.3,34.4,53.3
E00084958,8.4,27.7,63.9
E00084959,14.5,21.4,64.1
E00084960,5.7,27,67.2
E00084961,12,24.7,63.3
E00084962,10.9,16.3,72.8
E00084963,7.7,35,57.3
E00084964,10.3,12.8,76.9
E00084965,7.7,15.4,76.9
E00084966,12.5,18.8,68.8
E00084967,8.3,28.3,63.3
E00138749,6.1,26.4,67.6
E00138750,2.9,26.4,70.7
E00138751,2.8,50,47.2
E00138752,6.5,18.5,75
E00138753,1.8,14.8,83.4
E00138754,4.7,23.9,71.4
E00138853,5.2,18.1,76.7
E00138854,2.2,22.8,75
E00138855,1.9,22.1,76
E00138856,2,18.1,79.9
E00138857,3.1,22.9,74
E00138858,6.6,22.6,70.8
E00169282,2.9,15.4,81.6
E00169283,2.4,22.9,74.7
E00169284,0,37.5,62.5
E00175374,11.9,14.7,73.4
E00175404,6.5,34.2,59.3
E00175405,4.7,21.5,73.8
E00175410,4.4,15.6,80
E00175411,1,37.4,61.6
E00175412,4,27.4,68.6
E00175455,7.9,18,74.1
E00175459,4.3,29.8,66
E00175460,11,27,62
E00175461,7.2,31.2,61.6
E00175462,7.6,38,54.4
E00175463,7.2,40.7,52.1
E00175464,8.2,21.4,70.4
E00175465,6.3,24.2,69.6
E00175466,8.2,23.5,68.4
E00183451,5.3,11.7,83
E00183452,3.9,23.2,72.9
E00183627,8.8,27.7,63.5
E00183669,6.5,47.4,46
E00183670,19.3,35.1,45.6
E00183671,3.8,16.7,79.6
E00183672,6.8,20.5,72.6
E00183673,9.3,22.8,67.9
E00183674,14.6,9.8,75.6
E00183675,6,18.6,75.4
E00183676,6.3,29.5,64.2
E00183677,8.3,21.4,70.2
E00183678,9.5,22.2,68.3
E00183679,8.4,19.6,72.1
E00183708,0,74,26
