areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00084364,26.2,73.8
E00084380,21.9,78.1
E00084381,24.9,75.1
E00084382,23.7,76.3
E00084383,23.7,76.3
E00084384,25.5,74.5
E00084390,30.6,69.4
E00084568,27.3,72.7
E00084569,24.6,75.4
E00084570,25.5,74.5
E00084571,32.1,67.9
E00084572,23.6,76.4
E00084573,26.2,73.8
E00084575,28.8,71.2
E00084576,26,74
E00084577,23.3,76.7
E00084578,29.9,70.1
E00084579,31.1,68.9
E00084580,23.1,76.9
E00084582,29.6,70.4
E00084583,30.9,69.1
E00084584,35,65
E00084585,24.8,75.2
E00084586,32.9,67.1
E00084587,34.5,65.5
E00084588,30.9,69.1
E00084589,30.4,69.6
E00084590,20.3,79.7
E00084591,29.8,70.2
E00084592,30.7,69.3
E00084593,24.3,75.7
E00084594,23.5,76.5
E00084595,24.5,75.5
E00084596,31.7,68.3
E00084597,28,72
E00084598,26.2,73.8
E00084599,29.1,70.9
E00084600,24.3,75.7
E00084601,25.3,74.7
E00084602,21.6,78.4
E00084603,30.2,69.8
E00084604,30.6,69.4
E00084605,26.8,73.2
E00084606,25.2,74.8
E00084607,23.3,76.7
E00084608,22.9,77.1
E00084609,29.9,70.1
E00084610,30.3,69.7
E00084611,29.4,70.6
E00084612,24.9,75.1
E00084613,25.3,74.7
E00084615,28.1,71.9
E00084616,23.2,76.8
E00084617,24.7,75.3
E00084618,24.2,75.8
E00084619,31.6,68.4
E00084620,27.9,72.1
E00084621,25.5,74.5
E00084622,23.8,76.3
E00084623,26.2,73.8
E00084626,31.3,68.7
E00084627,30,70
E00084628,32.5,67.5
E00084629,24.5,75.5
E00084630,20.5,79.5
E00084631,25.7,74.3
E00084632,26.1,73.9
E00084633,23,77
E00084635,25.8,74.2
E00084691,23.9,76.1
E00084692,38.8,61.2
E00084693,22.9,77.1
E00084694,21.7,78.3
E00084695,25,75
E00084696,22.5,77.5
E00084697,28,72
E00084698,29.3,70.7
E00084699,28.7,71.3
E00084700,27.4,72.6
E00084701,29.6,70.4
E00084702,23.5,76.5
E00084703,26.6,73.4
E00084704,23.7,76.3
E00084705,31.7,68.3
E00084706,22.5,77.5
E00084707,24.6,75.4
E00084708,30.4,69.6
E00084709,24.4,75.6
E00084710,29.9,70.1
E00084711,35,65
E00084712,20.9,79.1
E00084713,25.4,74.6
E00084715,31.9,68.1
E00084716,31.3,68.7
E00084717,26.9,73.1
E00084718,32.3,67.7
E00084719,27.4,72.6
E00084720,33.3,66.7
E00084721,26.8,73.2
E00084722,26.7,73.3
E00084723,31.3,68.7
E00084724,24,76
E00084725,24.8,75.2
E00084726,27,73
E00084727,23.5,76.5
E00084728,15.9,84.1
E00084729,27.6,72.4
E00084730,28,72
E00084731,27.3,72.7
E00084732,24,76
E00084733,29.4,70.6
E00084734,25.9,74.1
E00084735,23.5,76.5
E00084736,28.7,71.3
E00084737,28.2,71.8
E00084745,28.2,71.8
E00084746,27.1,72.9
E00084747,31.1,68.9
E00084748,31.6,68.4
E00084751,30.1,69.9
E00084752,29.8,70.2
E00084756,25.7,74.3
E00084757,33.8,66.3
E00084758,29.7,70.3
E00084760,31.6,68.4
E00084763,35.6,64.4
E00084764,30.8,69.2
E00084765,34.5,65.5
E00084766,28.1,71.9
E00084769,31,69
E00084771,22.4,77.6
E00084772,36.4,63.6
E00084778,28,72
E00084780,29.4,70.6
E00084781,41.1,58.9
E00084782,31.7,68.3
E00084783,32.1,67.9
E00084784,27.8,72.2
E00084785,20.8,79.2
E00084786,32.7,67.3
E00084787,23.6,76.4
E00084788,23.6,76.4
E00084789,32.4,67.6
E00084790,23.7,76.3
E00084791,29.1,70.9
E00084792,18.2,81.8
E00084793,30.2,69.8
E00084794,30.1,69.9
E00084795,30.9,69.1
E00084796,18.9,81.1
E00084797,29.5,70.5
E00084798,30.9,69.1
E00084799,33.2,66.8
E00084800,25.7,74.3
E00084801,29.8,70.2
E00084802,29.3,70.7
E00084803,25.3,74.7
E00084804,21.9,78.1
E00084805,25.1,74.9
E00084806,23.1,76.9
E00084807,26.6,73.4
E00084808,29.4,70.6
E00084809,25.7,74.3
E00084810,22.8,77.2
E00084811,21.1,78.9
E00084815,19.6,80.4
E00084831,38.5,61.5
E00084832,38.5,61.5
E00084833,33.3,66.7
E00084836,31.7,68.3
E00084839,20.4,79.6
E00084847,39.1,60.9
E00084848,33,67
E00084849,22.6,77.4
E00084850,30.8,69.2
E00084851,35.5,64.5
E00084852,25.8,74.2
E00084853,26.8,73.2
E00084854,24.1,75.9
E00084855,25.8,74.2
E00084856,28.9,71.1
E00084857,17.8,82.2
E00084858,23.6,76.4
E00084859,28.9,71.1
E00084860,28.1,71.9
E00084932,24.8,75.2
E00084933,29.3,70.7
E00084934,15.3,84.7
E00084935,16.1,83.9
E00084936,20.3,79.7
E00084937,19.5,80.5
E00084938,33.6,66.4
E00084939,30.1,69.9
E00084940,24.5,75.5
E00084941,31.1,68.9
E00084942,31.9,68.1
E00084944,33.6,66.4
E00084945,32.3,67.7
E00084946,29.5,70.5
E00084947,35.1,64.9
E00084948,32.5,67.5
E00084949,34.2,65.8
E00084950,32.1,67.9
E00084954,27.4,72.6
E00084955,28.3,71.7
E00084957,31.8,68.2
E00084958,30.9,69.1
E00084959,21.7,78.3
E00084960,30.4,69.6
E00084961,28,72
E00084962,31.9,68.1
E00084963,30.7,69.3
E00084964,32.6,67.4
E00084965,29.6,70.4
E00084966,29.7,70.3
E00084967,21.8,78.2
E00138749,23.5,76.5
E00138750,26.4,73.6
E00138751,19.7,80.3
E00138752,23.6,76.4
E00138753,27.1,72.9
E00138754,26.6,73.4
E00138853,27.7,72.3
E00138854,29.3,70.7
E00138855,29.5,70.5
E00138856,21,79
E00138857,22.9,77.1
E00138858,22.5,77.5
E00169282,22.3,77.7
E00169283,29.4,70.6
E00169284,32.9,67.1
E00175374,27.5,72.5
E00175404,21.6,78.4
E00175405,28.3,71.7
E00175410,18.6,81.4
E00175411,14.2,85.8
E00175412,26.4,73.6
E00175455,21.9,78.1
E00175459,27.2,72.8
E00175460,25.4,74.6
E00175461,26.6,73.4
E00175462,21.3,78.7
E00175463,20.5,79.5
E00175464,29.7,70.3
E00175465,22.6,77.4
E00175466,17.7,82.3
E00183451,27.6,72.4
E00183452,22.1,77.9
E00183627,21.7,78.3
E00183669,11,89
E00183670,7,93
E00183671,20.8,79.2
E00183672,18.3,81.7
E00183673,22.7,77.3
E00183674,18.3,81.7
E00183675,15.4,84.6
E00183676,17,83
E00183677,30.9,69.1
E00183678,18.1,81.9
E00183679,22.3,77.7
E00183708,25,75
