areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00060255,35.8,35.4,6.7,19.8,2.2
E00060256,27.9,44.3,7.6,16.8,3.4
E00060257,21.1,46.1,3.4,23.7,5.6
E00060258,19.7,49.3,4.6,25.7,0.7
E00060259,22.2,53,6.5,15.7,2.7
E00060260,23.8,46.3,7.3,22.6,0
E00060261,19.7,50.7,9.9,16.4,3.3
E00060262,23.4,45.5,7.2,19.8,4.2
E00060263,19.4,52.9,2.9,20,4.7
E00060264,28.4,42.3,8.7,18.3,2.4
E00060265,23.9,46.2,7.7,18.8,3.4
E00060266,34.3,48.3,2.9,13,1.4
E00060267,32.1,44,7.3,15.6,0.9
E00060268,32.1,45.3,5.7,14.2,2.8
E00060269,28.8,44.7,7.1,17.6,1.8
E00060270,20.7,52.5,7.2,18.1,1.4
E00060271,30.4,50.6,2.4,15.4,1.2
E00060272,36.3,29.7,1.1,28.6,4.4
E00060273,30.9,46.9,5.9,14.5,2
E00060274,32.3,41.1,7.8,14.6,4.2
E00060275,23,50.7,6.3,18.4,1.6
E00060276,26.2,41.6,12.1,17.8,2.3
E00060277,25.5,47.6,9.1,16.3,1.4
E00060278,32.7,45.6,3.7,18,0
E00060279,21.7,52,7.2,16.3,2.7
E00060280,18.2,49.3,5.4,25.4,1.7
E00060281,30.6,48.1,3.4,14.9,3
E00060282,30,48.9,5.9,10.7,4.4
E00060283,27,45.6,7.7,18.5,1.2
E00060284,33.2,45.9,4.1,13.4,3.4
E00060285,26.8,49.1,6.9,14.4,2.7
E00060286,39.9,36.5,6.4,14.3,3
E00060287,52,24,5.7,8.1,10.2
E00060288,24.8,46.3,6.1,19.9,2.8
E00060289,28.1,48.5,7.2,15.7,0.4
E00060290,28.1,42.9,7.6,17.6,3.8
E00060291,30.7,43.8,5.2,20.3,0
E00060292,42.9,31.4,9.9,14.1,1.6
E00060293,30,45.9,6.4,15.9,1.8
E00060294,22.5,46.6,6.9,21.1,2.9
E00060295,34.4,43.8,5.8,14.7,1.3
E00060296,31.9,38.1,11.1,16.8,2.2
E00060297,18.7,50.3,7.3,23.8,0
E00060298,33.1,45,3,16,3
E00060299,28.7,44.8,4.4,18.2,3.9
E00060302,25.8,46.4,6,18.9,3
E00060303,29.2,45.8,3.5,18.8,2.8
E00060304,36.7,38.7,5.3,16.7,2.7
E00060305,32.7,43,5.6,14.7,4
E00060306,30.6,42.2,8.6,16.8,1.7
E00060307,33.3,43.9,6.9,15.3,0.5
E00060308,34.7,49.4,5.9,7.1,2.9
E00060309,30.8,48,3.6,15.8,1.8
E00060310,30.3,45.4,6.4,13.3,4.6
E00060311,15.2,39.6,6.3,36.7,2.2
E00060312,8.3,38.7,5.1,47.4,0.4
E00060313,23.1,31.3,7.5,34.4,3.8
E00060315,14.3,34.5,9.9,39.9,1.3
E00060316,13.8,35.9,7,41.3,2.1
E00060317,35.8,41.7,5.9,12.8,3.7
E00060318,31.2,48.8,5.4,11.7,2.9
E00060319,28.8,50.8,3.8,16.7,0
E00060320,24.4,40.2,9.4,24.4,1.7
E00060321,13.8,43.6,9.1,29.1,4.4
E00060322,26.5,42.9,9.7,20.6,0.4
E00060323,18.8,41.5,11,26.5,2.2
E00060324,22.9,36.5,8.8,26.5,5.2
E00060325,28.1,42.9,5.4,20.1,3.6
E00060326,20.8,40.7,9.3,29.2,0
E00060327,22.2,41,10.7,23.1,3
E00060328,31.5,47.6,1.2,17.3,2.4
E00060329,23.4,42,10.2,20.5,3.9
E00060330,19.7,39.4,9.7,26.6,4.6
E00060331,23.4,35.7,11.1,26.6,3.3
E00060332,22.8,41.4,9.3,23.6,3
E00060333,19.8,42.5,9.9,23.1,4.7
E00060334,21.4,41.5,10.5,24.5,2.2
E00060335,25.5,36.5,11.5,20.2,6.3
E00060336,29,46.9,5.4,15.2,3.6
E00060337,18.2,48.2,7.7,24.1,1.8
E00060338,15.9,38.9,8.5,34.8,1.9
E00060339,10.3,40.9,8.3,38.9,1.6
E00060340,15.6,46.9,6.5,29.1,1.8
E00060341,11.4,44.5,6.8,33.9,3.4
E00060342,13,39.1,7.8,37.4,2.6
E00060343,27.5,34.9,8.1,27.5,2
E00060344,13.3,43.8,7,32.4,3.5
E00060345,23.6,47.1,7.6,18.2,3.6
E00060346,25.9,48.5,4.2,19.2,2.1
E00060347,7.3,38.5,8.8,42.4,3.1
E00060348,11.3,40.8,6.3,39.8,1.8
E00060349,10.7,34.5,7.9,45.2,1.6
E00060350,20.1,44.5,5.1,28.1,2.2
E00060351,19.1,36.7,3.2,37.8,3.2
E00060352,14.1,36.9,6.7,42,0.3
E00060353,12.4,46.2,3.2,36.2,2.1
E00060354,13.7,48.6,4.7,31.8,1.2
E00060355,23,43.5,9.2,22.2,2.1
E00060356,14.3,40.2,9.8,32.4,3.3
E00060357,18.9,44.8,6.9,25.9,3.5
E00060358,29.2,37.6,5.5,23.6,4.1
E00060359,27.8,38.5,8.7,21.4,3.6
E00060360,15.6,45.2,5.6,32,1.6
E00060361,27.7,37.3,6.8,25.5,2.7
E00060362,17.8,42,8,29.3,2.9
E00060363,12.4,45.7,8.1,29.1,4.7
E00060364,23.8,43.4,9.4,21.7,1.6
E00060365,19.3,32.6,8.8,35.9,3.3
E00060366,17.8,40.9,8.9,29.6,2.8
E00060367,21.2,34.4,15.6,25.2,3.6
E00060368,22,42.6,14.3,18.4,2.7
E00060369,16,45.3,10.3,26.3,2.1
E00060370,15.2,47.3,6.8,26.9,3.8
E00060371,22.3,40.4,11.7,23.4,2.1
E00060372,9,49.1,8.2,31.1,2.6
E00060373,20.6,42.5,10.5,22.8,3.5
E00060374,7.5,45.5,6.2,38.3,2.6
E00060375,23.6,42.6,9.1,22.7,2.1
E00060376,10.4,46.9,6.2,34.4,2.1
E00060377,45.7,33.3,2.9,13.8,4.3
E00060379,36,38.9,5.1,17.7,2.3
E00060381,28.5,40.1,5.1,23.4,2.9
E00060382,40.3,41.2,5,12.6,0.8
E00060383,29.5,42.6,6,18,3.8
E00060384,34,41.7,6.8,14.1,3.4
E00060385,22,48.3,8.3,21.5,0
E00060386,38.6,40.9,5.3,15.2,0
E00060387,21.7,48.9,3.3,20.7,5.4
E00060388,18.6,44.1,8.5,28.8,0
E00060390,32.2,45.7,3,15.6,3.5
E00060391,18.8,43.8,4.9,28.5,4.2
E00060392,26.7,42.7,6.1,23.7,0.8
E00060393,29.2,40.4,6.8,21.1,2.5
E00060394,26.7,33.5,3.1,36.6,0
E00060395,18.8,45.8,10.4,25,0
E00060396,23.6,40.8,5.2,25.7,4.7
E00060397,25.4,41.8,8.2,21.6,3
E00060398,28.4,38.7,8.4,20,4.5
E00060399,38.9,38.3,7.8,12.6,2.4
E00060400,32.2,48.6,3.4,14.9,1
E00060401,27.6,44.3,10.5,15.8,1.8
E00060402,30.9,49.5,4.3,12.8,2.7
E00060403,29.6,40.4,7.4,18.7,3.9
E00060404,31,45.1,6.1,16,1.9
E00060405,31.9,45.7,5.6,13.8,3
E00060406,25,51.3,6.6,14,3.1
E00060407,27.2,48,4,17.8,3
E00060408,25.7,41.6,6.6,23.8,2.3
E00060409,30.2,51.2,3.7,13,1.9
E00060410,27.2,45.6,3.8,20.1,3.3
E00060411,49.4,35.2,4.5,10.5,0.4
E00060412,38.3,39.4,5.1,13.7,3.4
E00060413,30.1,43.4,7.1,18.6,0.9
E00060414,29.5,46,4.5,17,3
E00060415,38.5,40.8,4.6,13.3,2.8
E00060416,28.4,48.4,7.1,13.8,2.2
E00060417,20.1,31.7,8.4,38.2,1.6
E00060418,11.2,38.1,3.3,45.2,2.2
E00060419,21.2,50.4,5.6,20,2.8
E00060420,30.6,38.4,5.6,23.7,1.7
E00060421,27.5,45.9,8.7,16.4,1.4
