areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00060255,35.5,43.2,16.8,4.5
E00060256,31.9,43,17,8.1
E00060257,21.1,45.3,25.8,7.8
E00060258,45.3,43.4,8.5,2.8
E00060259,42.1,45.8,10.3,1.9
E00060260,33.7,48.1,10.6,7.7
E00060261,63.8,32.4,1.9,1.9
E00060262,50.9,34.9,9.4,4.7
E00060263,47.7,36.9,11.7,3.6
E00060264,38.9,30.1,22.1,8.8
E00060265,68,26.7,4,1.3
E00060266,45.5,41.8,10,2.7
E00060267,61,28.6,10.4,0
E00060268,61,33.8,5.2,0
E00060269,47.5,34.3,12.1,6.1
E00060270,22.6,40.1,27.7,9.5
E00060271,36.2,46.2,11.5,6.2
E00060272,68.1,23.6,4.2,4.2
E00060273,37.3,42,16.7,4
E00060274,46.4,32.1,16.1,5.4
E00060275,29.7,36.7,30.4,3.2
E00060276,38.3,42.6,13.9,5.2
E00060277,35.8,38.2,18.7,7.3
E00060278,48.8,31.5,14.2,5.5
E00060279,27.3,44.6,24,4.1
E00060280,18.9,47.5,24.9,8.8
E00060281,42.6,40.4,11.8,5.1
E00060282,42.9,41.4,11.4,4.3
E00060283,23.8,36.9,31.1,8.2
E00060284,48.8,41.3,10,0
E00060285,47.6,34.3,13.3,4.9
E00060286,60.3,32.8,4.6,2.3
E00060287,67.4,28.8,1.5,2.3
E00060288,43.7,34.8,19.3,2.2
E00060289,21.7,53,18.3,7
E00060290,38.8,35.3,17.2,8.6
E00060291,45.3,38.9,11.6,4.2
E00060292,65.2,29.5,5.3,0
E00060293,41.1,39.5,14,5.4
E00060294,28.7,50.4,15.7,5.2
E00060295,45.3,38.1,14.4,2.2
E00060296,31.7,52.5,11.7,4.2
E00060297,29.4,44,22,4.6
E00060298,56.4,34.5,6.4,2.7
E00060299,43.6,42.6,13.9,0
E00060302,30.2,52.7,14,3.1
E00060303,50.6,39.8,6,3.6
E00060304,39.5,38.3,17.3,4.9
E00060305,50,37.5,11.2,1.3
E00060306,29.9,46.2,19.7,4.3
E00060307,47.3,40.2,11.6,0.9
E00060308,49.5,42.4,7.1,1
E00060309,34.4,43.4,18.9,3.3
E00060310,43.1,47.4,8.6,0.9
E00060311,5.7,30.1,39.8,24.4
E00060312,6.9,38.2,38.2,16.8
E00060313,10.4,52.1,27.1,10.4
E00060315,6.6,55.4,22.3,15.7
E00060316,6.4,38.9,36.8,17.9
E00060317,51.2,37.2,9.1,2.5
E00060318,49.6,38.4,11.2,0.8
E00060319,41.8,41.8,13.4,3
E00060320,21.5,43.7,25.2,9.6
E00060321,9.6,37.6,32,20.8
E00060322,29.6,48,14.4,8
E00060323,13.9,47.2,29.2,9.7
E00060324,21.4,45.8,24.4,8.4
E00060325,35.2,43.2,16.8,4.8
E00060326,11.1,45.2,36.5,7.1
E00060327,19.5,45.3,22.7,12.5
E00060328,58.7,26.9,12.5,1.9
E00060329,31.1,41,20.5,7.4
E00060330,9.9,42.7,39.7,7.6
E00060331,9.8,47.2,35,8.1
E00060332,16.8,49.6,23.7,9.9
