areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00060255,97.7,2.3
E00060256,95.5,4.5
E00060257,97.2,2.8
E00060258,96.3,3.7
E00060259,96.1,3.9
E00060260,97.8,2.2
E00060261,88.6,11.4
E00060262,96.9,3.1
E00060263,94.6,5.4
E00060264,97.1,2.9
E00060265,84.5,15.5
E00060266,94.7,5.3
E00060267,89.8,10.2
E00060268,84.8,15.2
E00060269,95.3,4.7
E00060270,92.8,7.2
E00060271,96.5,3.5
E00060272,73,27
E00060273,98.2,1.8
E00060274,99.3,0.7
E00060275,97.6,2.4
E00060276,98.8,1.2
E00060277,95.3,4.7
E00060278,98.7,1.3
E00060279,97.8,2.2
E00060280,98.6,1.4
E00060281,95.7,4.3
E00060282,96.7,3.3
E00060283,99.4,0.6
E00060284,96.4,3.6
E00060285,97.6,2.4
E00060286,96.2,3.8
E00060287,95.9,4.1
E00060288,93.9,6.1
E00060289,98.9,1.1
E00060290,96.2,3.8
E00060291,90.6,9.4
E00060292,90.1,9.9
E00060293,95.5,4.5
E00060294,93.6,6.4
E00060295,94.3,5.7
E00060296,96.3,3.7
E00060297,93,7
E00060298,96.4,3.6
E00060299,92,8
E00060302,97.9,2.1
E00060303,86.3,13.7
E00060304,86.4,13.6
E00060305,94.5,5.5
E00060306,95.4,4.6
E00060307,99.2,0.8
E00060308,95.6,4.4
E00060309,96.6,3.4
E00060310,94.2,5.8
E00060311,98.1,1.9
E00060312,98,2
E00060313,96.9,3.1
E00060315,95.9,4.1
E00060316,97.7,2.3
E00060317,98.3,1.7
E00060318,98.2,1.8
E00060319,98.2,1.8
E00060320,97,3
E00060321,99.7,0.3
E00060322,98.6,1.4
E00060323,99.4,0.6
E00060324,97.9,2.1
E00060325,96.8,3.2
E00060326,98.9,1.1
E00060327,99.2,0.8
E00060328,98.2,1.8
E00060329,95.8,4.2
E00060330,99.3,0.7
E00060331,98.5,1.5
E00060332,99.2,0.8
E00060333,98.8,1.2
E00060334,99.2,0.8
E00060335,98.7,1.3
E00060336,97.1,2.9
E00060337,94.6,5.4
E00060338,97.6,2.4
E00060339,92.4,7.6
E00060340,99.4,0.6
E00060341,97.6,2.4
E00060342,97.5,2.5
E00060343,97.7,2.3
E00060344,96.4,3.6
E00060345,92.7,7.3
E00060346,85.4,14.6
E00060347,98.7,1.3
E00060348,96.5,3.5
E00060349,97.4,2.6
E00060350,88,12
E00060351,90.7,9.3
E00060352,94.8,5.2
E00060353,98.8,1.2
E00060354,99.1,0.9
E00060355,98.1,1.9
E00060356,95.8,4.2
E00060357,98,2
E00060358,98,2
E00060359,98.9,1.1
E00060360,99.6,0.4
E00060361,98.4,1.6
E00060362,96.8,3.2
E00060363,97.4,2.6
E00060364,98.9,1.1
E00060365,99.5,0.5
E00060366,99.3,0.7
E00060367,96.9,3.1
E00060368,100,0
E00060369,98.5,1.5
E00060370,98.2,1.8
E00060371,98.2,1.8
E00060372,99.7,0.3
E00060373,98.6,1.4
E00060374,99.7,0.3
E00060375,98,2
E00060376,98.6,1.4
E00060377,99.4,0.6
E00060379,87,13
E00060381,90.2,9.8
E00060382,92.1,7.9
E00060383,84.8,15.2
E00060384,81.6,18.4
E00060385,95.4,4.6
E00060386,86.3,13.7
E00060387,80.6,19.4
E00060388,93.6,6.4
E00060390,84.4,15.6
E00060391,93.6,6.4
E00060392,98.8,1.2
E00060393,95.3,4.7
E00060394,88.4,11.6
E00060395,79.2,20.8
E00060396,93.3,6.7
E00060397,96.1,3.9
E00060398,73.9,26.1
E00060399,80.8,19.2
E00060400,98.2,1.8
E00060401,98.4,1.6
E00060402,95.7,4.3
E00060403,96.2,3.8
E00060404,98.3,1.7
E00060405,96.5,3.5
E00060406,97.8,2.2
E00060407,98.5,1.5
E00060408,99,1
E00060409,99.1,0.9
E00060410,98.4,1.6
E00060411,99.4,0.6
E00060412,96.2,3.8
E00060413,93.7,6.3
E00060414,97.6,2.4
E00060415,97.7,2.3
E00060416,97.6,2.4
E00060417,99,1
E00060418,95.4,4.6
E00060419,98.1,1.9
E00060420,99.4,0.6
E00060421,98.8,1.2
E00060422,88.9,11.1
E00060423,98.2,1.8
E00060424,91.2,8.8
E00060426,99,1
E00060428,95.8,4.2
E00060429,98.3,1.7
E00060430,95.4,4.6
E00060431,98.7,1.3
E00060432,94.9,5.1
E00060433,96.2,3.8
E00060434,97.7,2.3
E00060435,97.6,2.4
E00060436,100,0
E00060437,96.5,3.5
E00060438,98.6,1.4
E00060439,96.4,3.6
E00060440,96.3,3.7
E00060441,99,1
E00060442,98,2
E00060443,98.8,1.2
E00060444,98.6,1.4
E00060445,95.6,4.4
E00060446,96.7,3.3
