areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00060255,45.2,37.4,8.4,9
E00060256,20.1,34.3,20.9,24.6
E00060257,26.8,37,20.5,15.7
E00060258,53.2,22,13.8,11
E00060259,38,25,25,12
E00060260,55.3,25.2,14.6,4.9
E00060261,48.6,29.5,13.3,8.6
E00060262,54.6,25.9,9.3,10.2
E00060263,51.4,24.3,14.4,9.9
E00060264,38.3,31.3,18.3,12.2
E00060265,53.3,26.7,6.7,13.3
E00060266,30.1,31.9,15,23
E00060267,52.6,34.2,10.5,2.6
E00060268,63.2,18.4,9.2,9.2
E00060269,41.4,31.3,12.1,15.2
E00060270,34.5,30.2,15.1,20.1
E00060271,26,29,18.3,26.7
E00060272,73.2,19.7,4.2,2.8
E00060273,36,30.7,15.3,18
E00060274,25.9,32.1,23.2,18.8
E00060275,21.7,33.8,19.1,25.5
E00060276,28.2,41,13.7,17.1
E00060277,33.9,30.6,14.9,20.7
E00060278,29.2,33.1,20,17.7
E00060279,28.3,35.8,22.5,13.3
E00060280,25.8,35.9,19.4,18.9
E00060281,28.1,32.6,15.6,23.7
E00060282,22.1,30.9,21.3,25.7
E00060283,24,38,19.8,18.2
E00060284,35.8,32.1,14.5,17.6
E00060285,30.3,29.7,27.6,12.4
E00060286,45.3,31.3,10.9,12.5
E00060287,75,14.4,6.1,4.5
E00060288,15.2,31.1,24.2,29.5
E00060289,20,40,22.6,17.4
E00060290,31,32.8,19.8,16.4
E00060291,51.5,16.5,17.5,14.4
E00060292,53,20.1,10.4,16.4
E00060293,34.6,26.9,18.5,20
E00060294,32.2,36.5,20,11.3
E00060295,25.9,38.8,21.6,13.7
E00060296,25.8,30.8,20,23.3
E00060297,30.9,32.7,20.9,15.5
E00060298,37.4,34.6,20.6,7.5
E00060299,28.7,32.7,22.8,15.8
E00060302,31.5,38.6,16.5,13.4
E00060303,42.2,22.9,15.7,19.3
E00060304,37.3,36.1,10.8,15.7
E00060305,33.6,28.9,15.8,21.7
E00060306,22.6,35.7,15.7,26.1
E00060307,37.8,26.1,19.8,16.2
E00060308,27.3,26.3,26.3,20.2
E00060309,29.3,30.9,21.1,18.7
E00060310,28,28.8,21.2,22
E00060311,14.5,45.2,18.5,21.8
E00060312,24,44.2,16.3,15.5
E00060313,32.3,45.2,11.8,10.8
E00060315,30.8,46.7,12.5,10
E00060316,21.6,39,19,20.3
E00060317,45.8,28.3,11.7,14.2
E00060318,29.8,19.4,26.6,24.2
E00060319,25.4,35.1,17.2,22.4
E00060320,35.1,44.8,12.7,7.5
E00060321,19.2,38.4,19.2,23.2
E00060322,27,37.3,19,16.7
E00060323,28.2,39.4,17.6,14.8
E00060324,26.7,44.3,16,13
E00060325,30.6,36.3,17.7,15.3
E00060326,30.2,47.6,10.3,11.9
E00060327,34.1,39.5,14,12.4
E00060328,44.9,20.6,18.7,15.9
E00060329,38.5,40.2,9.8,11.5
E00060330,24.2,47.7,15.2,12.9
E00060331,24.6,49.2,16.4,9.8
E00060332,31.8,45.7,11.6,10.9
E00060333,24.3,45,18,12.6
E00060334,30.3,46.7,10.7,12.3
E00060335,36.1,46.2,6.7,10.9
E00060336,16.4,41,21.3,21.3
E00060337,27.3,29.5,13.7,29.5
E00060338,17.2,41.4,18.8,22.7
E00060339,26.8,36.2,19.7,17.3
E00060340,22.5,36.2,17.4,23.9
E00060341,18.6,41.6,16.8,23
E00060342,27.3,41.3,12.4,19
E00060343,61.5,22.1,6.7,9.6
E00060344,26.8,36.2,16.5,20.5
E00060345,43,38.7,10.6,7.7
E00060346,41.9,22.2,9.4,26.5
E00060347,28.7,43.4,14,14
E00060348,35.4,29.9,12.5,22.2
E00060349,18.9,48.4,11.5,21.3
E00060350,34.3,25.7,9.5,30.5
E00060351,22.1,32.8,17.6,27.5
E00060352,17,37.8,17,28.1
E00060353,14.6,33.1,23.8,28.5
E00060354,19.4,29.8,23.4,27.4
E00060355,36.4,40.9,12.9,9.8
E00060356,36.6,32.8,18.7,11.9
E00060357,27.3,42.4,15.9,14.4
E00060358,47.4,32.9,13.2,6.6
E00060359,31.4,50,15.7,2.9
E00060360,33.3,38.6,13.6,14.4
E00060361,41.5,33.1,13.8,11.5
E00060362,19.4,48.9,18.7,12.9
E00060363,30.5,38.3,25.8,5.5
E00060364,24,40.5,18.2,17.4
E00060365,28.7,41.5,16,13.8
E00060366,23.6,46.3,17.1,13
E00060367,21.4,51.1,16.8,10.7
E00060368,26.3,37.3,19.5,16.9
E00060369,23.5,41.2,21.8,13.4
E00060370,18.9,42.4,17.4,21.2
E00060371,37.3,39.1,15.5,8.2
E00060372,25.2,29.1,23.6,22
E00060373,18.9,37.7,18.9,24.5
E00060374,13.8,31.9,28.3,26.1
E00060375,23.6,35.4,21.3,19.7
E00060376,23.3,38.3,21.7,16.7
E00060377,70.9,19.1,8.2,1.8
E00060379,43.8,31.4,12.4,12.4
E00060381,44.3,33,12.5,10.2
E00060382,49.4,33.8,7.8,9.1
E00060383,36.7,24.5,20.4,18.4
E00060384,50.9,25,9.5,14.7
E00060385,33.6,33.6,20.9,11.8
E00060386,80,12.4,3.8,3.8
E00060387,48.5,20.2,12.1,19.2
E00060388,37.3,36,10.7,16
E00060390,29.1,25.5,24.5,20.9
E00060391,37.8,38.9,17.8,5.6
E00060392,34.9,36.1,20.5,8.4
E00060393,45.5,31.7,14.9,7.9
E00060394,25.6,38.9,12.2,23.3
E00060395,51.5,30.3,7.6,10.6
E00060396,48.7,28.6,13.4,9.2
E00060397,39,39,11.7,10.4
E00060398,56.8,22.1,7.4,13.7
E00060399,47.2,26.4,9.4,17
E00060400,30.2,39.7,14.3,15.9
E00060401,19.8,38,19,23.1
E00060402,41.9,24.8,21.7,11.6
E00060403,37.1,29.8,16.1,16.9
E00060404,25,35.8,20.8,18.3
E00060405,35.6,22.2,25.9,16.3
