areacd,disability_3a-001,disability_3a-002
E00060255,28.8,71.2
E00060256,29.1,70.9
E00060257,22.3,77.7
E00060258,25.5,74.5
E00060259,23.5,76.5
E00060260,32.1,67.9
E00060261,25,75
E00060262,26.3,73.7
E00060263,25.9,74.1
E00060264,29.4,70.6
E00060265,30.8,69.2
E00060266,31.6,68.4
E00060267,29.1,70.9
E00060268,30.5,69.5
E00060269,24.2,75.8
E00060270,20.6,79.4
E00060271,24.9,75.1
E00060272,29.5,70.5
E00060273,25.4,74.6
E00060274,26.5,73.5
E00060275,18.1,81.9
E00060276,26.6,73.4
E00060277,20.2,79.8
E00060278,23.3,76.7
E00060279,20.7,79.3
E00060280,19,81
E00060281,26.6,73.4
E00060282,26.6,73.4
E00060283,25.2,74.8
E00060284,28.7,71.3
E00060285,33.3,66.7
E00060286,35.5,64.5
E00060287,60.3,39.7
E00060288,24.1,75.9
E00060289,23.9,76.1
E00060290,30.8,69.2
E00060291,26.6,73.4
E00060292,35.2,64.8
E00060293,26.6,73.4
E00060294,20.4,79.6
E00060295,22.8,77.2
E00060296,19.5,80.5
E00060297,17.2,82.8
E00060298,28.1,71.9
E00060299,25.4,74.6
E00060302,24,76
E00060303,24.5,75.5
E00060304,35.4,64.6
E00060305,28.5,71.5
E00060306,28.7,71.3
E00060307,32.2,67.8
E00060308,22.8,77.2
E00060309,25.1,74.9
E00060310,28.4,71.6
E00060311,14.5,85.5
E00060312,15,85
E00060313,25.5,74.5
E00060315,18.9,81.1
E00060316,15.5,84.5
E00060317,31.3,68.7
E00060318,24.4,75.6
E00060319,27.6,72.4
E00060320,22.6,77.4
E00060321,18,82
E00060322,23.9,76.1
E00060323,16.5,83.5
E00060324,24.7,75.3
E00060325,23.2,76.8
E00060326,15.3,84.7
E00060327,22.1,77.9
E00060328,26.2,73.8
E00060329,23.6,76.4
E00060330,17.2,82.8
E00060331,17.9,82.1
E00060332,21.7,78.3
E00060333,26.7,73.3
E00060334,23.5,76.5
E00060335,23.5,76.5
E00060336,22.9,77.1
E00060337,19.2,80.8
E00060338,16.7,83.3
E00060339,20.9,79.1
E00060340,20.6,79.4
E00060341,16,84
E00060342,17.2,82.8
E00060343,27.2,72.8
E00060344,12.9,87.1
E00060345,28.6,71.4
E00060346,22.6,77.4
E00060347,16.1,83.9
E00060348,21.3,78.7
E00060349,15.9,84.1
E00060350,25,75
E00060351,17.7,82.3
E00060352,18.9,81.1
E00060353,27.3,72.7
E00060354,13,87
E00060355,17.9,82.1
E00060356,18,82
E00060357,17.8,82.2
E00060358,35.5,64.5
E00060359,25.2,74.8
E00060360,17.5,82.5
E00060361,30.1,69.9
E00060362,18,82
E00060363,16.5,83.5
E00060364,16.5,83.5
E00060365,25.7,74.3
E00060366,17.8,82.2
E00060367,23,77
E00060368,18.4,81.6
E00060369,17.2,82.8
E00060370,18.2,81.8
E00060371,22.9,77.1
E00060372,12.9,87.1
E00060373,19.5,80.5
E00060374,9.9,90.1
E00060375,18.6,81.4
E00060376,14.7,85.3
E00060377,45.2,54.8
E00060379,34.6,65.4
E00060381,26.8,73.2
E00060382,41.4,58.6
E00060383,30.7,69.3
E00060384,31.6,68.4
E00060385,23.7,76.3
E00060386,36.3,63.7
E00060387,29.1,70.9
E00060388,16,84
E00060390,25.3,74.7
E00060391,22.1,77.9
E00060392,26.9,73.1
E00060393,19.5,80.5
E00060394,23.7,76.3
E00060395,21.8,78.2
E00060396,25,75
E00060397,26.3,73.7
E00060398,29.1,70.9
E00060399,30.5,69.5
E00060400,24.6,75.4
E00060401,23.9,76.1
E00060402,32.6,67.4
E00060403,25.3,74.7
E00060404,27.1,72.9
E00060405,26.5,73.5
E00060406,22.8,77.2
E00060407,16.9,83.1
E00060408,28.1,71.9
E00060409,24.7,75.3
E00060410,33.9,66.1
E00060411,39.8,60.2
E00060412,40.7,59.3
E00060413,46,54
E00060414,24.4,75.6
E00060415,23.7,76.3
E00060416,21.9,78.1
E00060417,21.5,78.5
E00060418,12.6,87.4
E00060419,28,72
E00060420,24,76
E00060421,33.9,66.1
E00060422,24.2,75.8
E00060423,30.5,69.5
E00060424,25.3,74.7
E00060426,14.3,85.7
E00060428,12,88
E00060429,14,86
E00060430,15.1,84.9
E00060431,21.3,78.7
E00060432,23.2,76.8
E00060433,34.2,65.8
E00060434,43.7,56.3
E00060435,29,71
E00060436,29.2,70.8
E00060437,21.3,78.7
E00060438,25.2,74.8
E00060439,20.4,79.6
E00060440,36.8,63.2
E00060441,13.7,86.3
E00060442,16.4,83.6
E00060443,20,80
E00060444,22.6,77.4
E00060445,24.6,75.4
E00060446,22,78
E00060447,19,81
E00060448,20.5,79.5
E00060449,20.7,79.3
E00060450,22.4,77.6
E00060451,20.2,79.8
E00060452,19,81
E00060453,22,78
E00060454,35.9,64.1
E00060455,22.7,77.3
E00060456,25.9,74.1
E00060457,44.2,55.8
E00060458,24.2,75.8
E00060459,22.2,77.8
E00060460,30,70
E00060461,29.8,70.2
E00060463,22,78
E00060464,15,85
E00060465,23.4,76.6
E00060466,22.5,77.5
E00060467,20.1,79.9
E00060468,26.2,73.8
E00060469,28.5,71.5
E00060470,21.8,78.2
E00060471,20.3,79.7
E00060472,19.9,80.1
E00060473,44.7,55.3
E00060474,19.4,80.6
E00060475,38.9,61.1
E00060476,29.8,70.3
E00060478,34.5,65.5
E00060479,28.7,71.3
E00060480,33.3,66.7
E00060481,23.5,76.5
E00060482,29,71
E00060483,25,75
E00060484,17.3,82.7
E00060485,22.4,77.6
E00060486,21.7,78.3
E00060487,27.8,72.2
E00060488,37.9,62.1
E00060489,27,73
E00060490,26.2,73.8
E00060491,25.7,74.3
E00060492,32.7,67.3
E00060493,25,75
E00060494,26.7,73.3
E00060495,16.7,83.3
E00060496,30.8,69.2
E00060497,24.1,75.9
E00060498,19.9,80.1
E00060499,22.6,77.4
E00060500,29.7,70.3
E00060501,30.5,69.5
E00060502,22.5,77.5
E00060503,11.1,88.9
E00060504,13.6,86.4
E00060505,28.1,71.9
E00060507,18.6,81.4
E00060509,25.8,74.2
E00060512,24,76
E00060513,15.2,84.8
E00060514,35.5,64.5
E00060515,29.6,70.4
E00060516,24.5,75.5
E00060517,34.5,65.5
E00060518,46.6,53.4
E00060519,28.1,71.9
E00060521,28.5,71.5
E00060523,19,81
E00060524,33.3,66.7
E00060525,40.3,59.7
E00060526,33.9,66.1
E00060527,31.4,68.6
E00060528,25.6,74.4
E00060529,35,65
E00060530,27.6,72.4
E00060531,32.5,67.5
E00060532,41.8,58.2
E00060533,29.3,70.7
E00060534,22.3,77.7
E00060535,18.3,81.7
E00060536,16.6,83.4
E00060537,16.1,83.9
E00060540,21.4,78.6
E00060541,12.9,87.1
E00060542,24.3,75.7
E00060543,15.2,84.8
E00060544,17.7,82.3
E00060545,25.3,74.7
E00060546,22.3,77.7
E00060547,26.4,73.6
E00060548,22.3,77.7
E00060549,9.6,90.4
E00060550,28.6,71.4
E00060552,16.2,83.8
E00060553,10.2,89.8
E00060554,22.4,77.6
E00060555,50,50
E00060703,47.3,52.7
E00060722,38.6,61.4
E00060723,42.8,57.2
E00060725,31.6,68.4
E00060869,44.6,55.4
E00060871,45.1,54.9
E00060873,45.8,54.2
E00060874,25.2,74.8
E00060875,22.2,77.8
E00060878,22.5,77.5
E00061021,37,63
E00061022,32,68
E00061023,25.3,74.7
E00061024,38.8,61.2
E00061025,22.8,77.2
E00061026,22.9,77.1
E00061027,34.8,65.2
E00061028,49.4,50.6
E00061029,24.1,75.9
E00061030,21.7,78.3
E00061031,23.3,76.7
E00061032,25.3,74.7
E00061033,20.7,79.3
E00061034,32.2,67.8
E00061035,46.6,53.4
E00061036,33.4,66.6
E00061037,26.8,73.2
E00061038,21.2,78.8
E00061039,31.3,68.7
E00061040,19.4,80.6
E00061041,14.9,85.1
E00061042,20.5,79.5
E00061043,22.3,77.7
E00061044,23,77
E00061045,43.7,56.3
E00061046,19.8,80.2
E00061047,19.1,80.9
E00061048,25.2,74.8
E00061049,23.1,76.9
E00061050,32,68
E00061052,24.8,75.2
E00061053,18.9,81.1
E00061054,16.8,83.2
E00061055,15.9,84.1
E00061056,25.3,74.7
E00061057,15.3,84.7
E00061058,27.6,72.4
E00061059,15,85
E00061061,18.5,81.5
E00061062,33.5,66.5
E00061063,22.5,77.5
E00061064,35.3,64.7
E00061091,33,67
E00061096,20.4,79.6
E00061105,33.3,66.7
E00061106,31.4,68.6
E00061107,27.8,72.2
E00061108,20,80
E00061159,33.2,66.8
E00061161,38.5,61.5
E00061162,23.4,76.6
E00061163,23.5,76.5
E00061164,45.6,54.4
E00061165,22.4,77.6
E00061166,48.4,51.6
E00061167,24.1,75.9
E00061168,22.6,77.4
E00061169,33.5,66.5
E00061171,35.2,64.8
