areacd,heating_type_3a-001,heating_type_3a-002
E00060255,5.8,94.2
E00060256,0,100
E00060257,0,100
E00060258,0.9,99.1
E00060259,0.9,99.1
E00060260,1,99
E00060261,0,100
E00060262,1.9,98.1
E00060263,2.7,97.3
E00060264,0,100
E00060265,1.4,98.6
E00060266,0.9,99.1
E00060267,0,100
E00060268,7.9,92.1
E00060269,2,98
E00060270,2.2,97.8
E00060271,0.8,99.2
E00060272,5.6,94.4
E00060273,0.7,99.3
E00060274,0,100
E00060275,0,100
E00060276,0,100
E00060277,0.8,99.2
E00060278,0.8,99.2
E00060279,0.8,99.2
E00060280,0.9,99.1
E00060281,2.3,97.7
E00060282,0.7,99.3
E00060283,0,100
E00060284,0.6,99.4
E00060285,0.7,99.3
E00060286,0.8,99.2
E00060287,0,100
E00060288,2.2,97.8
E00060289,0,100
E00060290,0,100
E00060291,0,100
E00060292,0,100
E00060293,2.3,97.7
E00060294,3.4,96.6
E00060295,0.7,99.3
E00060296,1.7,98.3
E00060297,2.8,97.2
E00060298,1.8,98.2
E00060299,3,97
E00060302,0.8,99.2
E00060303,2.4,97.6
E00060304,0,100
E00060305,0,100
E00060306,0,100
E00060307,0.9,99.1
E00060308,0,100
E00060309,1.6,98.4
E00060310,0.9,99.1
E00060311,0,100
E00060312,0,100
E00060313,1.1,98.9
E00060315,0,100
E00060316,0,100
E00060317,3.3,96.7
E00060318,1.6,98.4
E00060319,0.7,99.3
E00060320,0.7,99.3
E00060321,0.8,99.2
E00060322,0,100
E00060323,2.1,97.9
E00060324,0,100
E00060325,1.6,98.4
E00060326,0,100
E00060327,0,100
E00060328,0.9,99.1
E00060329,0,100
E00060330,1.5,98.5
E00060331,2.5,97.5
E00060332,0,100
E00060333,0,100
E00060334,0,100
E00060335,0,100
E00060336,2.5,97.5
E00060337,2.2,97.8
E00060338,0,100
E00060339,0.8,99.2
E00060340,0,100
E00060341,0,100
E00060342,0,100
E00060343,2.9,97.1
E00060344,1.6,98.4
E00060345,0.7,99.3
E00060346,0.9,99.1
E00060347,0.7,99.3
E00060348,0.7,99.3
E00060349,0.8,99.2
E00060350,1,99
E00060351,0,100
E00060352,0,100
E00060353,1.5,98.5
E00060354,0,100
E00060355,0,100
E00060356,0,100
E00060357,1.5,98.5
E00060358,0,100
E00060359,0,100
E00060360,0,100
E00060361,0,100
E00060362,2.9,97.1
E00060363,3.1,96.9
E00060364,0,100
E00060365,1,99
E00060366,0.8,99.2
E00060367,0.8,99.2
E00060368,2.6,97.4
E00060369,0.8,99.2
E00060370,0,100
E00060371,0,100
E00060372,0,100
E00060373,0,100
E00060374,0,100
E00060375,0,100
E00060376,0,100
E00060377,0,100
E00060379,0,100
E00060381,2.2,97.8
E00060382,0,100
E00060383,2.1,97.9
E00060384,1.7,98.3
E00060385,2.8,97.2
E00060386,3.7,96.3
E00060387,4,96
E00060388,0,100
E00060390,0,100
E00060391,0,100
E00060392,1.2,98.8
E00060393,0,100
E00060394,2.3,97.7
E00060395,1.5,98.5
E00060396,2.5,97.5
E00060397,0,100
E00060398,3.2,96.8
E00060399,1.9,98.1
E00060400,0,100
E00060401,2.5,97.5
E00060402,1.6,98.4
