areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00060255,17.5,36.4,35.7,10.4
E00060256,0,8.9,83.7,7.4
E00060257,0,27.8,66.7,5.6
E00060258,4.7,49.1,39.6,6.6
E00060259,0,28.8,62.5,8.7
E00060260,2.9,52.9,30.8,13.5
E00060261,2.9,62.9,33.3,1
E00060262,24.1,46.3,18.5,11.1
E00060263,2.7,47.3,38.2,11.8
E00060264,9.4,42.7,43.6,4.3
E00060265,13.3,48,30.7,8
E00060266,0,19.1,77.3,3.6
E00060267,5.2,46.8,44.2,3.9
E00060268,2.6,71.4,19.5,6.5
E00060269,2,26.3,60.6,11.1
E00060270,1.4,20.9,70.5,7.2
E00060271,0,11.4,84.8,3.8
E00060272,7,57.7,26.8,8.5
E00060273,18,34.7,38.7,8.7
E00060274,8.1,31.5,58.6,1.8
E00060275,0.6,16.5,72.8,10.1
E00060276,4.3,33.3,53.8,8.5
E00060277,20.5,26.2,46.7,6.6
E00060278,15.1,34.9,41.3,8.7
E00060279,7.4,20.7,62,9.9
E00060280,2.3,27.6,58.1,12
E00060281,10.4,24.6,61.9,3
E00060282,10.7,39.3,42.9,7.1
E00060283,0,9.1,69.4,21.5
E00060284,9.2,39.9,41.1,9.8
E00060285,7.7,45.5,42.7,4.2
E00060286,14.4,48.5,32.6,4.5
E00060287,40.6,47.4,10.5,1.5
E00060288,0.7,6.7,87.3,5.2
E00060289,0.9,12.1,79.3,7.8
E00060290,8,22.1,62.8,7.1
E00060291,24.7,30.9,40.2,4.1
E00060292,19.7,32.6,40.9,6.8
E00060293,11.7,8.6,74.2,5.5
E00060294,4.3,37.9,51.7,6
E00060295,8.6,53.2,36.7,1.4
E00060296,3.3,28.1,64.5,4.1
E00060297,7.4,24.1,59.3,9.3
E00060298,2.8,42.2,45,10.1
E00060299,1,24,72,3
E00060302,1.6,16.4,78.9,3.1
E00060303,3.7,42.7,47.6,6.1
E00060304,7.2,54.2,30.1,8.4
E00060305,11.7,38.3,42.2,7.8
E00060306,1.7,27,45.2,26.1
E00060307,12.6,34.2,46.8,6.3
E00060308,17.2,18.2,52.5,12.1
E00060309,8.9,24.4,52,14.6
E00060310,14.8,19.1,56.5,9.6
E00060311,2.4,18.5,28.2,50.8
E00060312,0.8,13.7,38.9,46.6
E00060313,17.9,22.1,48.4,11.6
E00060315,1.7,24.8,38,35.5
E00060316,0.9,8.7,44.2,46.3
E00060317,16.2,41.9,40.2,1.7
E00060318,0.8,42.7,54,2.4
E00060319,0.7,41,56.7,1.5
E00060320,1.5,30.4,60.7,7.4
E00060321,0.8,8,65.6,25.6
E00060322,0.8,31,57.1,11.1
E00060323,3.5,28.9,52.8,14.8
E00060324,0.8,16.7,75,7.6
E00060325,4,48.8,42.4,4.8
E00060326,0,28,40,32
E00060327,0.8,49.2,46.8,3.2
E00060328,28,29.9,38.3,3.7
E00060329,8.2,45.9,41.8,4.1
E00060330,1.6,17.8,62.8,17.8
E00060331,1.6,14.8,64.8,18.9
E00060332,1.6,23.4,62.5,12.5
E00060333,1.8,16.1,67,15.2
E00060334,1.6,36.1,49.2,13.1
E00060335,0.8,38.1,50.8,10.2
E00060336,0,54.1,40.2,5.7
E00060337,3.6,18.1,50,28.3
E00060338,0.8,13.3,42.2,43.8
E00060339,1.6,6.3,54.7,37.5
E00060340,2.9,10.7,48.6,37.9
E00060341,0,6.2,69,24.8
E00060342,0.8,9.2,55.8,34.2
E00060343,30.8,36.5,16.3,16.3
E00060344,1.6,14.7,53.5,30.2
E00060345,2.8,53.8,37.1,6.3
E00060346,9.4,32.5,13.7,44.4
E00060347,0,4.5,63.9,31.6
E00060348,10.3,8.3,37.2,44.1
E00060349,0,3.2,51.2,45.6
E00060350,16.5,16.5,18.4,48.5
E00060351,2.3,7.6,29,61.1
E00060352,0,2.2,49.3,48.5
E00060353,5.3,3.1,42,49.6
E00060354,0.8,8.1,52.4,38.7
E00060355,0,42,39.7,18.3
E00060356,3,30.6,41.8,24.6
E00060357,0,26.3,55.6,18
E00060358,19.9,32.5,29.8,17.9
E00060359,2.1,41.5,29.6,26.8
E00060360,2.3,38.2,37.4,22.1
E00060361,15.9,40.5,35.7,7.9
E00060362,0,18,45.3,36.7
E00060363,0,28.9,50.8,20.3
E00060364,1.7,5.8,81.8,10.7
E00060365,2.1,41.2,25.8,30.9
E00060366,1.6,18.7,51.2,28.5
E00060367,0,12.3,78.5,9.2
E00060368,0.8,10.9,77.3,10.9
E00060369,0.8,10.8,64.2,24.2
E00060370,0,10.8,68.5,20.8
E00060371,0,43.1,50.5,6.4
E00060372,0.8,23.7,35.1,40.5
E00060373,0,1.9,86.8,11.3
E00060374,0,5.1,50.7,44.2
E00060375,0,27.2,67.2,5.6
E00060376,0,22.1,52.5,25.4
E00060377,35.8,50.5,11.9,1.8
E00060379,9.4,50.9,35.8,3.8
