areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00060255,31.1,68.9
E00060256,41,59
E00060257,44,56
E00060258,21.6,78.4
E00060259,36.1,63.9
E00060260,40.1,59.9
E00060261,24.3,75.7
E00060262,20.4,79.6
E00060263,22.1,77.9
E00060264,46.1,53.9
E00060265,23.5,76.5
E00060266,30.8,69.2
E00060267,20.9,79.1
E00060268,19.4,80.6
E00060269,32.9,67.1
E00060270,47.3,52.7
E00060271,30.9,69.1
E00060272,18.9,81.1
E00060273,29.5,70.5
E00060274,30.1,69.9
E00060275,34.4,65.6
E00060276,43.7,56.3
E00060277,36.8,63.2
E00060278,36.9,63.1
E00060279,41.5,58.5
E00060280,42.3,57.7
E00060281,30.4,69.6
E00060282,30,70
E00060283,47.2,52.8
E00060284,27.9,72.1
E00060285,22.2,77.8
E00060286,29.1,70.9
E00060287,15.8,84.2
E00060288,33.9,66.1
E00060289,44.9,55.1
E00060290,38.8,61.2
E00060291,28.3,71.7
E00060292,17,83
E00060293,34.1,65.9
E00060294,36.7,63.3
E00060295,31.1,68.9
E00060296,44.6,55.4
E00060297,38.7,61.3
E00060298,18.5,81.5
E00060299,30.2,69.8
E00060302,39.1,60.9
E00060303,34.3,65.7
E00060304,43.9,56.1
E00060305,30.6,69.4
E00060306,35,65
E00060307,29.1,70.9
E00060308,26.7,73.3
E00060309,32.6,67.4
E00060310,34.4,65.6
E00060311,59.1,40.9
E00060312,54.6,45.4
E00060313,52.5,47.5
E00060315,55.5,44.5
E00060316,52.1,47.9
E00060317,35.4,64.6
E00060318,22.2,77.8
E00060319,32.8,67.2
E00060320,53.4,46.6
E00060321,57.4,42.6
E00060322,41.9,58.1
E00060323,52.4,47.6
E00060324,57.7,42.3
E00060325,41.7,58.3
E00060326,60.9,39.1
E00060327,51.9,48.1
E00060328,30,70
E00060329,50,50
E00060330,59.2,40.8
E00060331,63.1,36.9
E00060332,55.5,44.5
E00060333,60.7,39.3
E00060334,58.3,41.7
E00060335,58.2,41.8
E00060336,40.2,59.8
E00060337,39.2,60.8
E00060338,56.9,43.1
E00060339,52,48
E00060340,47,53
E00060341,55.1,44.9
E00060342,50.9,49.1
E00060343,35.6,64.4
E00060344,50,50
E00060345,29.3,70.7
E00060346,38.7,61.3
E00060347,55,45
E00060348,44.1,55.9
E00060349,65.3,34.7
E00060350,29.1,70.9
E00060351,57.1,42.9
E00060352,55,45
E00060353,45.5,54.5
E00060354,45.1,54.9
E00060355,55.4,44.6
E00060356,49.6,50.4
E00060357,46.7,53.3
E00060358,43.8,56.3
E00060359,62.6,37.4
E00060360,52,48
E00060361,42.3,57.7
E00060362,60.9,39.1
E00060363,47.6,52.4
E00060364,51.7,48.3
E00060365,63,37
E00060366,58.9,41.1
E00060367,64.1,35.9
E00060368,56.1,43.9
E00060369,52.2,47.8
E00060370,55.8,44.2
E00060371,54.3,45.7
E00060372,53.2,46.8
E00060373,43.4,56.6
E00060374,50.6,49.4
E00060375,38.3,61.7
E00060376,49.8,50.2
E00060377,14.6,85.4
E00060379,25.3,74.7
E00060381,29.7,70.3
E00060382,26.9,73.1
E00060383,34.6,65.4
E00060384,33.8,66.2
E00060385,43,57
E00060386,12.9,87.1
E00060387,24.2,75.8
E00060388,21,79
E00060390,35,65
E00060391,25.9,74.1
E00060392,37.4,62.6
E00060393,44.6,55.4
E00060394,31.7,68.3
E00060395,30.2,69.8
E00060396,34.6,65.4
E00060397,44.1,55.9
E00060398,14.8,85.2
E00060399,28,72
E00060400,28.7,71.3
E00060401,32.2,67.8
E00060402,24.3,75.7
E00060403,29.6,70.4
E00060404,27.7,72.3
E00060405,26.5,73.5
E00060406,33.9,66.1
E00060407,25.5,74.5
E00060408,22.2,77.8
E00060409,25.3,74.7
E00060410,24.3,75.7
E00060411,20.8,79.2
E00060412,17.6,82.4
E00060413,17.7,82.3
E00060414,42,58
E00060415,27.5,72.5
E00060416,31.7,68.3
E00060417,56.2,43.8
E00060418,65,35
E00060419,44.6,55.4
E00060420,39,61
E00060421,28.2,71.8
E00060422,32.1,67.9
E00060423,32.7,67.3
E00060424,21.4,78.6
E00060426,59.8,40.2
E00060428,63.2,36.8
E00060429,65.5,34.5
E00060430,70.7,29.3
E00060431,29,71
E00060432,29.6,70.4
E00060433,30.8,69.2
E00060434,26.5,73.5
E00060435,37,63
E00060436,48.1,51.9
E00060437,46.1,53.9
E00060438,56,44
E00060439,53.6,46.4
E00060440,43.1,56.9
E00060441,57.9,42.1
E00060442,54.7,45.3
E00060443,49.6,50.4
E00060444,44.3,55.7
E00060445,42.9,57.1
E00060446,32.3,67.7
E00060447,42.1,57.9
E00060448,37.3,62.7
E00060449,45.2,54.8
E00060450,37.3,62.7
E00060451,40.1,59.9
E00060452,50.8,49.2
E00060453,60.9,39.1
E00060454,32.4,67.6
E00060455,37.5,62.5
E00060456,43.9,56.1
E00060457,19.3,80.7
E00060458,40.9,59.1
E00060459,46.3,53.7
E00060460,32.9,67.1
E00060461,23.5,76.5
E00060463,41.3,58.7
E00060464,55.8,44.2
E00060465,28.6,71.4
E00060466,35.8,64.2
E00060467,48.9,51.1
E00060468,48.3,51.7
E00060469,27.7,72.3
E00060470,47.2,52.8
E00060471,39.1,60.9
E00060472,36.1,63.9
E00060473,32.3,67.7
E00060474,46.2,53.8
E00060475,30.6,69.4
E00060476,34.1,65.9
E00060478,28,72
E00060479,32.1,67.9
E00060480,31.1,68.9
E00060481,29.1,70.9
E00060482,32.2,67.8
E00060483,26.9,73.1
E00060484,44.4,55.6
E00060485,44.3,55.7
E00060486,35.2,64.8
E00060487,24.2,75.8
E00060488,16.8,83.2
E00060489,40.6,59.4
E00060490,41.8,58.2
E00060491,44.4,55.6
E00060492,43.8,56.2
E00060493,45.6,54.4
E00060494,60.5,39.5
E00060495,51.8,48.2
E00060496,57.4,42.6
E00060497,28.2,71.8
E00060498,53.2,46.8
E00060499,54.7,45.3
E00060500,53.1,46.9
E00060501,43.5,56.5
E00060502,49.5,50.5
E00060503,55,45
E00060504,55.2,44.8
E00060505,56.7,43.3
E00060507,57.8,42.2
E00060509,48,52
E00060512,46.4,53.6
E00060513,42.5,57.5
E00060514,34.7,65.3
E00060515,29.1,70.9
E00060516,30.9,69.1
E00060517,18.8,81.3
E00060518,23.6,76.4
E00060519,27.6,72.4
E00060521,23.2,76.8
E00060523,25.8,74.2
E00060524,32.7,67.3
E00060525,17.2,82.8
E00060526,23.2,76.8
E00060527,30.7,69.3
E00060528,23.5,76.5
E00060529,19.6,80.4
E00060530,32.1,67.9
E00060531,25.8,74.2
E00060532,29.5,70.5
E00060533,37.2,62.8
E00060534,29.2,70.8
E00060535,59.5,40.5
E00060536,49.3,50.7
E00060537,59.2,40.8
E00060540,32.5,67.5
E00060541,49.8,50.2
E00060542,52.3,47.7
E00060543,47.2,52.8
E00060544,59.7,40.3
E00060545,57.1,42.9
E00060546,59.1,40.9
E00060547,45.1,54.9
E00060548,32,68
E00060549,66.8,33.2
E00060550,61.5,38.5
E00060552,54.2,45.8
E00060553,60.3,39.7
E00060554,34.3,65.7
E00060555,23.4,76.6
E00060703,23,77
E00060722,25.9,74.1
E00060723,17.7,82.3
E00060725,27.1,72.9
E00060869,12.5,87.5
E00060871,12.7,87.3
E00060873,17.5,82.5
E00060874,31.8,68.2
E00060875,18.1,81.9
E00060878,18.5,81.5
E00061021,33.7,66.3
E00061022,36.4,63.6
E00061023,34.2,65.8
E00061024,24.5,75.5
E00061025,37.3,62.7
E00061026,25.3,74.7
E00061027,23.2,76.8
E00061028,35.8,64.2
E00061029,28,72
E00061030,23.6,76.4
E00061031,28.7,71.3
E00061032,26.7,73.3
E00061033,30.9,69.1
E00061034,33.2,66.8
E00061035,12.1,87.9
E00061036,14.2,85.8
E00061037,31.1,68.9
E00061038,32.4,67.6
E00061039,17.5,82.5
E00061040,45.6,54.4
E00061041,48.7,51.3
E00061042,45.7,54.3
E00061043,54,46
E00061044,42.1,57.9
E00061045,24.6,75.4
E00061046,37.5,62.5
E00061047,42.6,57.4
E00061048,37.5,62.5
E00061049,52.1,47.9
E00061050,23.6,76.4
E00061052,31.1,68.9
E00061053,28.3,71.7
E00061054,36.2,63.8
E00061055,43.4,56.6
E00061056,24.9,75.1
E00061057,56.4,43.6
E00061058,38.9,61.1
E00061059,51.4,48.6
E00061061,42.9,57.1
E00061062,41.9,58.1
E00061063,55.1,44.9
E00061064,30.2,69.8
E00061091,21.3,78.7
E00061096,31.4,68.6
E00061105,23.4,76.6
E00061106,15,85
E00061107,20.8,79.2
E00061108,26.8,73.2
E00061159,33.3,66.7
E00061161,18.8,81.2
E00061162,55.2,44.8
E00061163,46.4,53.6
E00061164,21.4,78.6
E00061165,56,44
E00061166,19.6,80.4
E00061167,41.5,58.5
E00061168,25,75
E00061169,27.8,72.2
E00061171,26.8,73.2
E00061172,57.5,42.5
E00061173,24.6,75.4
E00061174,39.3,60.7
E00061175,22.5,77.5
E00061176,53.6,46.4
E00061178,61.7,38.3
E00061179,16,84
E00061180,51.2,48.8
E00061181,38.8,61.2
E00061182,59.2,40.8
E00061232,46.4,53.6
E00061233,27.8,72.2
E00061234,26.8,73.2
E00061235,38.6,61.4
E00061236,33.3,66.7
