geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00134325,93.3,3.3,1.3,2
E00134326,91.2,5.4,0,3.4
E00134327,90.2,5.7,1.9,2.3
E00134328,87.9,4.7,2.4,5
E00134658,92,4,2,2
E00134659,87.9,5.3,3.2,3.6
E00134661,90.9,6.5,1,1.6
E00134662,88.9,8.3,1,1.7
E00134663,90,6.5,0.8,2.7
E00134664,85.2,8.2,2.5,4.1
E00134665,88.4,7.6,0.8,3.2
E00134666,88.2,7.8,0.4,3.5
E00134668,88.6,6.8,2,2.6
E00134669,87.8,5,0.6,6.7
E00134670,92.2,5,0.4,2.3
E00134671,84.8,5.6,4.4,5.2
E00134672,92.1,3.2,0.7,3.9
E00134673,91,4.1,2,2.9
E00134674,90.2,4.8,2.3,2.8
E00134675,93.1,2.2,1.7,3
E00134676,91.4,4.7,0.4,3.4
E00134677,91.4,2.9,1.6,4.1
E00134678,91.4,5.7,1.9,1
E00134679,89.5,8.1,1.2,1.2
E00134680,90.1,3.9,2,3.9
E00134681,91.6,6.1,0,2.4
E00134682,84.2,6.8,3.8,5.3
E00134683,87.4,8.4,0.6,3.6
E00134730,89.9,6.9,0.5,2.7
E00134731,92.3,6.6,0,1.1
E00134732,90.4,6.1,1.3,2.2
E00134733,89.3,7.6,1.5,1.5
E00134734,92.2,5,0.8,2
E00134735,89,3.2,3.9,3.9
E00134736,89.1,6.6,1.7,2.6
E00134737,91,3.4,2.9,2.7
E00134738,89.9,4.5,1.1,4.5
E00134739,88.3,7.5,1.4,2.8
E00134740,86.5,9,2.3,2.3
E00134741,93.8,4.5,1.3,0.4
E00134742,91.3,6.9,1.3,0.6
E00134743,91.6,2.4,0.7,5.4
E00134744,89.5,5.6,1.5,3.4
E00134745,93,3,0,4
E00134746,87.4,7.3,2.1,3.2
E00134747,91.1,4.6,0.8,3.6
E00134767,89.3,5.7,2.4,2.6
E00134768,89.7,4,3.4,2.8
E00134769,89.9,4.4,2,3.7
E00134770,89.3,6.4,0.9,3.4
E00134771,91.5,2.8,2,3.6
E00134776,93.6,3.5,0.5,2.5
E00134777,89.6,7,1,2.5
E00134778,89.2,4.8,2.4,3.6
E00134779,91.1,5,1.5,2.5
E00134780,88,4.5,2.1,5.5
E00134781,92.6,5.2,0,2.2
E00134782,88.7,5.4,2.3,3.7
E00134785,92,4.7,1.2,2
E00134786,89.6,4.3,1.7,4.3
E00134826,92.3,4.1,1,2.6
E00134827,90.5,5,2,2.5
E00134828,89.7,6.8,2.3,1.3
E00134829,91.3,6.1,0.8,1.9
E00134830,91.1,4.3,0.6,4
E00134831,91.3,4.8,2.1,1.8
E00134832,91.1,4.9,2.8,1.2
E00134833,91.1,6.3,1.4,1.1
E00134834,90.2,3.1,1,5.7
E00134835,94.5,3,1.3,1.3
E00134836,91.8,2.7,1.4,4.1
E00134837,90.2,5.6,1.1,3.1
E00134838,93,4,0.5,2.4
E00134839,93.1,3.8,1.1,2
E00134840,90.8,4.9,2.1,2.1
E00134841,90.9,5.1,1.7,2.3
E00134842,88.9,3.7,2.2,5.2
E00134844,93.3,3.1,0.9,2.8
E00134845,93.2,3,2.6,1.3
E00134846,95.9,2.9,0,1.2
E00134847,88.9,6.8,1.1,3.2
E00134848,90.7,6.6,0.7,2.1
E00134893,91.3,6,0.8,1.9
E00134894,91.8,5.8,1.2,1.2
E00134895,92.9,2.4,1.6,3.1
E00134896,90.6,7.3,1.1,1.1
