geography_code,in_full_time_education-001,in_full_time_education-002
E00134325,25.6,74.4
E00134326,14.9,85.1
E00134327,15.2,84.8
E00134328,11.6,88.4
E00134658,5.9,94.1
E00134659,24.3,75.7
E00134661,17.2,82.8
E00134662,11.1,88.9
E00134663,14.1,85.9
E00134664,16.4,83.6
E00134665,12.4,87.6
E00134666,13.4,86.6
E00134668,18.3,81.7
E00134669,10,90
E00134670,14.6,85.4
E00134671,18.4,81.6
E00134672,12.9,87.1
E00134673,13.5,86.5
E00134674,9.8,90.2
E00134675,10.3,89.7
E00134676,18.1,81.9
E00134677,10.6,89.4
E00134678,9.2,90.8
E00134679,14,86
E00134680,20.1,79.9
E00134681,13.5,86.5
E00134682,27.3,72.7
E00134683,13.2,86.8
E00134730,13.2,86.8
E00134731,13.1,86.9
E00134732,17.3,82.7
E00134733,18.3,81.7
E00134734,15.3,84.7
E00134735,17.2,82.8
E00134736,15.8,84.2
E00134737,16.1,83.9
E00134738,20.2,79.8
E00134739,9.8,90.2
E00134740,15.8,84.2
E00134741,18.6,81.4
E00134742,11.9,88.1
E00134743,21.1,78.9
E00134744,14.6,85.4
E00134745,9,91
E00134746,10.9,89.1
E00134747,12.9,87.1
E00134767,17.5,82.5
E00134768,13.1,86.9
E00134769,16.5,83.5
E00134770,15.9,84.1
E00134771,14.3,85.7
E00134776,16.2,83.8
E00134777,16.3,83.7
E00134778,22,78
E00134779,14.9,85.1
E00134780,18.7,81.3
E00134781,12.2,87.8
E00134782,10.4,89.6
E00134785,12.8,87.3
E00134786,14.3,85.7
E00134826,14.7,85.3
E00134827,20.3,79.7
E00134828,12.1,87.9
E00134829,13.8,86.2
E00134830,25.2,74.8
E00134831,17.1,82.9
E00134832,22,78
E00134833,16.9,83.1
E00134834,2.1,97.9
E00134835,23.1,76.9
E00134836,11.6,88.4
E00134837,15.6,84.4
E00134838,21.9,78.1
E00134839,18.5,81.5
E00134840,17.3,82.7
E00134841,20.3,79.7
E00134842,10.8,89.2
E00134844,20.2,79.8
E00134845,27.8,72.2
E00134846,14.3,85.7
E00134847,15.9,84.1
E00134848,25,75
E00134893,16.7,83.3
E00134894,15.9,84.1
E00134895,15.7,84.3
E00134896,24.9,75.1
E00134897,16,84
E00134898,14.8,85.2
E00134899,16.4,83.6
E00134900,14.4,85.6
E00134901,14.1,85.9
E00135058,7.4,92.6
E00135059,4.8,95.2
E00135061,8.9,91.1
E00135062,11,89
E00135063,12.6,87.4
E00135064,20,80
E00135871,19.2,80.8
E00135872,16.4,83.6
E00135873,12.5,87.5
E00135876,10.6,89.4
E00135877,11,89
E00135882,14.6,85.4
E00135883,9.8,90.2
E00135884,14.4,85.6
E00135887,19.6,80.4
E00135889,19.7,80.3
E00135890,17.2,82.8
E00135891,17,83
E00135892,10.8,89.2
E00135893,17.6,82.4
E00135894,15,85
E00135895,17.4,82.6
E00135896,11.7,88.3
E00135912,12,88
E00135913,16.1,83.9
E00135914,17.2,82.8
E00135915,16.4,83.6
E00135916,11.6,88.4
E00135917,13.2,86.8
E00135918,12.9,87.1
E00135919,7.1,92.9
E00135920,17.8,82.2
E00135921,13.8,86.2
E00135922,13.9,86.1
E00135924,14.9,85.1
E00135925,9.2,90.8
E00135926,9.9,90.1
E00135927,12.6,87.4
E00135934,13.1,86.9
E00135935,10.9,89.1
E00135956,10.9,89.1
E00135957,19,81
E00135958,7.1,92.9
E00135959,15.6,84.4
E00135960,13.3,86.7
E00135961,13,87
E00135963,10,90
E00135965,14.9,85.1
E00135966,7.5,92.5
E00136017,17.9,82.1
E00136018,13.5,86.5
E00136020,6.9,93.1
E00136022,2.8,97.2
E00136023,10.9,89.1
E00136024,6.5,93.5
E00136025,7.7,92.3
E00136026,11.8,88.2
E00136027,12.2,87.8
E00136028,15.2,84.8
E00136029,22,78
E00136030,12,88
E00136031,28.5,71.5
E00136032,14.2,85.8
E00136033,11.7,88.3
E00136034,14,86
E00136035,22,78
E00136036,10.6,89.4
E00136037,18.1,81.9
E00136038,25.1,74.9
E00136039,2,98
E00136040,15.1,84.9
E00136041,11,89
E00136042,13.3,86.7
E00136043,12.9,87.1
E00136044,11.9,88.1
E00136045,11.3,88.7
E00136046,13.4,86.6
E00136047,13,87
E00136048,9.2,90.8
E00136049,21,79
E00136051,10.4,89.6
E00136052,14.2,85.8
E00136053,17.5,82.5
E00136054,18.4,81.6
E00136055,14.9,85.1
E00136056,15.4,84.6
E00136057,14.3,85.7
E00136058,22.6,77.4
E00136059,10.2,89.8
E00136060,17.3,82.7
E00136067,11.6,88.4
E00136068,6.7,93.3
E00136085,17.1,82.9
E00136086,18.1,81.9
E00136087,9.5,90.5
E00136089,13,87
E00136090,16.5,83.5
E00136091,17.6,82.4
E00136092,5.2,94.8
E00136093,9.8,90.2
E00136095,14.7,85.3
E00136096,18.6,81.4
E00136097,22,78
E00136101,17.7,82.3
E00136224,16.4,83.6
E00136225,14.9,85.1
E00136226,15.4,84.6
E00136227,7.4,92.6
E00136228,15.9,84.1
E00136229,13.7,86.3
E00169818,14.6,85.4
E00169872,3.1,96.9
E00169873,30.9,69.1
E00184648,13.2,86.8
E00184650,21.1,78.9
E00184651,5,95
E00184652,17.5,82.5
E00184663,19.8,80.2
E00184672,20.1,79.9
E00184674,16.5,83.5
E00184676,19.2,80.8
E00184678,26.1,73.9
E00184685,15.5,84.5
E00184690,17,83
E00184692,7.8,92.2
E00184694,23.3,76.7
E00184695,10.4,89.6
E00184697,9.9,90.1
E00184698,28.7,71.3
E00184703,9.1,90.9
