geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00134325,96.8,1.6,1.6
E00134326,96.3,0.7,3
E00134327,97.4,0.4,2.2
E00134328,95.2,1.3,3.6
E00134658,100,0,0
E00134659,99.6,0,0.4
E00134661,99.4,0.3,0.3
E00134662,93.3,1.3,5.4
E00134663,98.5,0.4,1.1
E00134664,98.8,0,1.2
E00134665,96.6,1.1,2.3
E00134666,97.7,0.4,2
E00134668,95.9,0,4.1
E00134669,98.9,0,1.1
E00134670,97.7,0.4,1.9
E00134671,99.6,0.4,0
E00134672,99,0,1
E00134673,96.1,2.4,1.6
E00134674,99.3,0,0.7
E00134675,96.2,0.8,2.9
E00134676,98.3,0.2,1.5
E00134677,98.4,0.3,1.2
E00134678,94.6,0.9,4.5
E00134679,92.5,5.5,2
E00134680,96.8,1.3,1.9
E00134681,97.7,1,1.3
E00134682,97.5,0,2.5
E00134683,97,1.8,1.2
E00134730,98.5,1,0.5
E00134731,97.2,0.3,2.4
E00134732,97.8,0.3,1.9
E00134733,98.9,0.3,0.9
E00134734,96.2,1.1,2.7
E00134735,98.7,0,1.3
E00134736,99.6,0.4,0
E00134737,97.6,0.9,1.4
E00134738,98.9,0,1.1
E00134739,98.2,0.9,0.9
E00134740,96.1,0.9,3
E00134741,98.7,0.4,0.9
E00134742,94.7,1.2,4.1
E00134743,99.4,0,0.6
E00134744,96.5,0,3.5
E00134745,99,0.5,0.5
E00134746,95.7,0,4.3
E00134747,95.7,1.7,2.6
E00134767,95.9,1.4,2.8
E00134768,97.8,1.7,0.6
E00134769,99.7,0,0.3
E00134770,96.3,0,3.7
E00134771,97.3,0.4,2.3
E00134776,95.3,2.4,2.4
E00134777,91.9,1.9,6.2
E00134778,98.1,0,1.9
E00134779,92,3.3,4.7
E00134780,99.3,0,0.7
E00134781,97.4,0.4,2.1
E00134782,98.1,0.3,1.6
E00134785,98.6,1.4,0
E00134786,95.8,1.3,2.9
E00134826,98.5,0.2,1.2
E00134827,93.9,2.8,3.3
E00134828,96.9,1.2,1.9
E00134829,97.8,0,2.2
E00134830,98.3,1.7,0
E00134831,99.7,0,0.3
E00134832,98.5,0.6,0.9
E00134833,95.6,0.3,4.2
E00134834,99,1,0
E00134835,98,0,2
