areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00048921,58.6,2.9,38.6
E00048932,40.2,4.3,55.5
E00048936,51.9,0.5,47.7
E00048938,60.8,3,36.2
E00048939,50.4,5.7,43.9
E00158772,50.3,5.5,44.2
E00158773,61.9,4.6,33.5
E00158938,69.1,2.2,28.7
E00158939,53.7,3.1,43.2
E00158940,55.1,0.4,44.5
E00158941,57.6,5.9,36.6
E00158942,64.3,2.2,33.6
E00159358,58.6,2.8,38.6
E00159359,51.1,0.5,48.4
E00159360,57.3,5,37.7
E00159362,57.3,1,41.7
E00159368,59.4,0.4,40.2
E00159369,62.5,0.9,36.6
E00159372,67.7,5.4,26.9
E00159373,55.5,2.3,42.3
E00159374,70,2.5,27.4
E00159375,53.7,1.7,44.5
E00159376,57.1,2.2,40.7
E00159377,33.3,0,66.7
E00159378,54.8,1.9,43.3
E00159390,45.6,2.1,52.3
E00159391,51.2,9.1,39.7
E00159392,52.3,5.5,42.1
E00159393,45.1,3.5,51.4
E00159394,76.8,3.4,19.8
E00159395,42.6,5,52.4
E00159396,56.8,0,43.2
E00159397,63.1,3.1,33.8
E00159398,56.1,6.2,37.7
E00159399,44.1,4.7,51.2
E00159400,60.6,4.3,35.1
E00159401,60.8,3.1,36.1
E00159402,55,5.7,39.3
E00159403,62.4,4.6,33.1
E00159404,66.3,2.4,31.3
E00159405,51.7,2.9,45.4
E00159406,67.2,1.5,31.3
E00159407,58.5,1.5,40
E00159408,62.2,4.2,33.7
E00159409,38.7,6.1,55.2
E00159410,27.6,7.3,65.1
E00159411,58.5,5.7,35.8
E00159413,68.5,5.6,25.9
E00159414,54.5,3.5,42
E00159415,46.5,3.2,50.2
E00159416,50.4,2.7,47
E00159417,46.3,4.2,49.5
E00159418,52.7,3.4,43.9
E00159419,57.1,4.3,38.6
E00159439,61.9,4.2,33.9
E00159440,55.1,2.8,42.2
E00159441,57,3.6,39.4
E00159442,54.9,0.9,44.2
E00159443,71.1,2.6,26.4
E00159444,64.1,0,35.9
E00159445,56.8,1.9,41.3
E00159446,35.3,2.2,62.5
E00159447,64.3,1.1,34.6
E00159449,52.7,5.8,41.5
E00159450,62.4,2.2,35.4
E00159451,50.4,6.4,43.2
E00159453,64.7,1.2,34.1
E00159454,62.5,0.4,37.1
E00159455,60.9,0.5,38.6
E00159456,58.7,3.5,37.8
E00159457,54.4,2.4,43.3
