areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00048921,89.2,8.4,2.3
E00048932,77.7,15.1,7.2
E00048936,80.2,15.8,4
E00048938,84.6,10.9,4.4
E00048939,82.6,10.8,6.6
E00158772,78,15.8,6.2
E00158773,87.4,8.3,4.3
E00158938,85.2,11.1,3.8
E00158939,83.6,13.7,2.7
E00158940,78.8,17,4.2
E00158941,79.6,13.8,6.6
E00158942,87.6,10,2.4
E00159358,87.5,10.2,2.4
E00159359,76.8,15.5,7.7
E00159360,87.6,10.1,2.3
E00159362,90.4,8.3,1.3
E00159368,91.1,7.9,1
E00159369,82.9,13.8,3.3
E00159372,86.2,9.2,4.6
E00159373,81.5,12.2,6.3
E00159374,85.6,11.9,2.5
E00159375,87.1,9.2,3.7
E00159376,75.5,11.1,13.4
E00159377,69.6,21.2,9.2
E00159378,83,13.2,3.8
E00159390,88.3,9.4,2.3
E00159391,82.6,11.3,6.1
E00159392,84.2,11.1,4.7
E00159393,85.9,10.4,3.7
E00159394,78.5,16,5.5
E00159395,83.4,14.2,2.5
E00159396,75.8,17.9,6.3
E00159397,81.4,12.4,6.2
E00159398,86.5,10.7,2.8
E00159399,92.5,6.5,0.9
E00159400,80.9,13.9,5.3
E00159401,88.9,8,3.1
E00159402,83.5,13.6,2.9
E00159403,81,11.9,7.1
E00159404,89.7,8.8,1.5
E00159405,74.5,15.5,10.1
E00159406,85.5,11,3.5
E00159407,78.6,16.7,4.8
E00159408,79.2,15.7,5.1
E00159409,86.5,9.6,3.9
E00159410,88.6,7.5,4
E00159411,78.6,14.9,6.4
E00159413,94.1,4.5,1.4
E00159414,81,11.9,7.1
E00159415,77,14.1,8.9
E00159416,91.9,4.9,3.2
E00159417,65.9,23.8,10.2
E00159418,85.5,10.5,4
E00159419,90,7.5,2.5
E00159439,92.7,5.8,1.5
E00159440,83.1,12.8,4.2
E00159441,86.6,8.9,4.5
E00159442,88.3,9.2,2.6
