areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00048921,6.7,15.3,68.7,9.2
E00048932,6.9,16.7,67.6,8.8
E00048936,16.1,10.7,60.7,12.5
E00048938,9.2,20.9,60.7,9.2
E00048939,9,16.4,64.2,10.4
E00158772,8.2,22.4,51.8,17.6
E00158773,8.3,12.5,65.8,13.3
E00158938,9.6,16.9,56.6,16.9
E00158939,9.6,17.6,62.5,10.3
E00158940,13.1,13.1,63.5,10.2
E00158941,7.1,13.6,67.9,11.4
E00158942,7.5,12.8,68,11.7
E00159358,14.7,14.7,55.8,14.7
E00159359,12.6,10.5,63.2,13.7
E00159360,14.9,14.3,55.4,15.4
E00159362,12.6,20,54.9,12.6
E00159368,8,13.3,61.3,17.3
E00159369,8.4,21.7,63.6,6.3
E00159372,13.7,16.3,63.2,6.8
E00159373,15.6,21.3,57.4,5.7
E00159374,7.4,14.2,70.4,8
E00159375,11.5,18,59.8,10.7
E00159376,10.1,22.3,58.1,9.5
E00159377,16,14.7,52,17.3
E00159378,13,15.7,58.3,13
E00159390,20.6,9.3,65.4,4.7
E00159391,11.7,17.5,65,5.8
E00159392,11.5,19.7,63.9,4.9
E00159393,17.4,15.9,58.3,8.3
E00159394,13.7,19.3,59.6,7.5
E00159395,16.7,14.6,63.9,4.9
E00159396,15,9.3,72,3.7
E00159397,10.5,24.3,58,7.2
E00159398,13.6,23.7,56.8,5.9
E00159399,20.8,14.6,54.6,10
E00159400,10,17.2,66.1,6.7
E00159401,13.4,14.9,64.9,6.7
E00159402,6.7,27,63.2,3.1
E00159403,12.1,18.2,65.5,4.2
E00159404,10.3,14.9,67.7,7.2
E00159405,10.2,18.5,67.6,3.7
E00159406,8.7,10.4,74.6,6.4
E00159407,6.7,25.8,61.7,5.8
E00159408,15.6,17.9,60.9,5.6
E00159409,14.6,17.1,62.8,5.5
E00159410,39.1,14.1,46.1,0.8
E00159411,12,22.3,59.4,6.3
E00159413,9.4,7.6,79.5,3.5
E00159414,10.8,19.1,63.1,7
E00159415,6,13,74,7
E00159416,16.5,9.8,66.9,6.8
E00159417,14.2,23.9,53.7,8.2
E00159418,12,13.6,67.4,7.1
E00159419,11.9,13,64.4,10.7
E00159439,8.8,10.1,66.2,14.9
E00159440,10.8,15.2,60.8,13.3
E00159441,10.6,15.6,64.5,9.2
E00159442,7.3,9.7,64.5,18.5
E00159443,8.2,9.7,63.6,18.5
E00159444,11.6,7,64.3,17.1
E00159445,13.6,15.3,59.3,11.9
E00159446,16.1,9.9,64.6,9.3
E00159447,13.2,16.5,63.6,6.6
E00159449,14.4,15.2,60.8,9.6
E00159450,7.8,17.4,67.8,7
E00159451,16.4,12.1,55.7,15.7
E00159453,8.9,13.8,64.9,12.4
E00159454,9.2,9.8,66.7,14.4
E00159455,9.8,8.9,69.9,11.4
E00159456,8.5,12.7,67.8,11
E00159457,12.8,20.3,58.6,8.3
E00159458,10.2,13.6,63.6,12.7
E00159459,11.3,21.7,63.2,3.8
E00159460,11.9,20.9,64.2,3
E00159461,8.7,14.3,66.7,10.3
E00159462,5.7,25.2,61.8,7.3
E00159463,11.8,20,56.5,11.8
E00159464,12.1,14.5,65.3,8.1
E00159465,14.3,22.1,55.8,7.8
E00159466,16.9,25,54.4,3.7
E00159467,9.6,21.7,61.1,7.6
E00159468,7.2,27.9,54.1,10.8
E00159469,6.1,20.6,64.1,9.2
E00159470,5.1,16.9,66.1,11.9
E00159471,9.5,33.3,50.3,6.8
E00159472,11.7,15.3,59.5,13.5
E00159473,14.5,17.9,60.7,6.9
E00159474,10.1,19.6,65.9,4.3
E00159475,9.6,19.2,58.4,12.8
E00159476,11,19.8,58.1,11
E00159477,10.7,20.7,60,8.6
E00159478,9.1,15.2,56.1,19.7
E00159479,11.7,19.8,57.7,10.8
E00159480,12.8,19.4,56.1,11.7
E00159481,9.3,22.2,57.4,11.1
E00159482,15.7,21.4,55.3,7.5
E00159483,7,22.8,60.1,10.1
E00159484,13.1,27,56.2,3.6
E00159485,14.8,21.3,53.3,10.7
E00159486,7.8,27,51.8,13.5
E00159487,15.1,18.1,57.2,9.6
E00159488,18,18,56.1,7.9
E00159489,11.9,16.8,64.3,7
E00159490,9.3,12.1,66.4,12.1
E00159491,8.4,20.6,59.8,11.2
E00159492,3.8,20.2,67.3,8.7
E00159493,7.2,16.3,67.3,9.2
E00159494,6.9,18.6,48,26.5
E00159495,6,23.9,58.2,11.9
E00159496,10.3,21.2,50.2,18.2
E00159497,11.2,15.7,52.5,20.7
E00159510,14.6,18.9,48.1,18.4
E00159511,14.3,22.5,47.8,15.4
E00159512,15.3,25.2,43.5,16
E00159517,6,14.9,70.1,9
E00159518,18.5,13.9,52,15.6
E00159519,9.7,10.8,61.4,18.2
E00159520,9.7,13.3,71.7,5.3
E00159521,11.2,21.6,62.4,4.8
E00159522,2.7,7.5,78.8,11
E00159523,8.3,13.2,65.3,13.2
E00159524,8.3,19.1,57.3,15.3
E00159525,6.4,15.1,67.4,11
E00159526,10.1,19.5,55.7,14.8
E00159527,9,21.8,57.1,12
E00159528,6.9,11,67.6,14.5
E00159529,7.9,20.7,61.4,10
E00159530,9.4,20.8,58.4,11.4
E00159531,11.1,16.4,62.4,10.1
E00159532,8.1,23.8,56.9,11.3
E00159533,12.4,18.3,60.1,9.2
E00159534,9.7,10.3,64.3,15.7
E00159535,11.7,21.6,53.8,12.9
