areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00048921,51.7,43.2,0.8,4.2
E00048932,67.2,21.2,3.6,8
E00048936,66.7,28.1,0,5.2
E00048938,50.8,40.8,2.5,5.8
E00048939,61.5,32.1,1.8,4.6
E00158772,51.8,16.5,5.9,25.9
E00158773,36,37,18,9
E00158938,37,46.7,7.9,8.5
E00158939,53.8,34.8,2.3,9.1
E00158940,49.3,29.9,9,11.9
E00158941,13,37,42.8,7.2
E00158942,39.4,46,6.6,8
E00159358,37.1,29.3,10.3,23.3
E00159359,15.8,17.5,28.3,38.3
E00159360,35.6,15,3.3,46.1
E00159362,46.2,30.8,1.2,21.9
E00159368,39.7,31.9,2.1,26.2
E00159369,39.3,23,8.1,29.6
E00159372,29.5,31.7,17.3,21.6
E00159373,16,21.6,39.2,23.2
E00159374,23.6,47.9,4.9,23.6
E00159375,35,22.6,11.7,30.7
E00159376,34.7,37.1,3.2,25
E00159377,55.2,14.5,14.5,15.9
E00159378,50.4,25.2,0,24.4
E00159390,12.4,21.2,23,43.4
E00159391,7.7,19.2,52.9,20.2
E00159392,13.3,18.1,43.8,24.8
E00159393,12.3,21.9,28.9,36.8
E00159394,13.9,29.6,34.8,21.7
E00159395,13.5,15.6,21.3,49.6
E00159396,14.3,17.6,29.4,38.7
E00159397,24.8,31.2,25.6,18.4
E00159398,22.6,26,35.6,15.8
E00159399,21,20.2,1.7,57.1
E00159400,13.3,40.6,32.8,13.3
E00159401,27,30.2,0,42.9
E00159402,18.2,25.5,32.1,24.1
E00159403,15.6,26.7,40.7,17
E00159404,23.4,30.5,3.9,42.2
E00159405,6.7,12.6,73.1,7.6
E00159406,25.8,33.3,5,35.8
E00159407,16.4,21.8,53.6,8.2
E00159408,24,20.9,38.8,16.3
E00159409,14.3,16.1,32.7,36.9
E00159410,4.6,2.6,27,65.8
E00159411,17.5,19.7,46.7,16.1
E00159413,2.7,13.7,7.5,76
E00159414,22.4,28,18.4,31.2
E00159415,12.4,12.4,46.3,28.9
E00159416,9.1,13.6,3,74.2
E00159417,8.8,9.9,74.3,7
E00159418,25,18.6,12.1,44.3
E00159419,22,22.7,13.6,41.7
E00159439,38.5,28.7,5.7,27
E00159440,22.4,22.4,26.5,28.6
E00159441,10.2,15.6,27.3,46.9
E00159442,36.8,28,2.4,32.8
E00159443,6.3,16.8,17.9,58.9
E00159444,28.8,20.3,11,39.8
E00159445,44.7,25.2,4.1,26
E00159446,9.9,11.7,26.1,52.3
E00159447,29.5,18.6,4.7,47.3
E00159449,47,27,6.1,20
E00159450,34.3,36.3,0,29.4
E00159451,26.9,17.9,9,46.3
E00159453,28.7,30.4,0,40.9
E00159454,25.4,32.8,2.5,39.3
E00159455,50,37.5,2.7,9.8
E00159456,9.6,14,63.2,13.2
E00159457,11.5,13.3,62.4,12.7
E00159458,40.1,13.1,5.1,41.6
E00159459,4.2,3.4,86.6,5.9
E00159460,56.7,33.3,6.7,3.3
E00159461,32.3,37.9,17.7,12.1
E00159462,18.9,15.7,56.7,8.7
E00159463,42.4,38.4,9.6,9.6
E00159464,31.8,31.8,10.3,26.2
E00159465,1.8,4.5,85.6,8.1
E00159466,20.8,22.5,44.2,12.5
E00159467,18.5,30.4,36.3,14.8
E00159468,13.6,15.2,59.2,12
E00159469,15.6,24.2,54.7,5.5
E00159470,36.4,49.6,1.6,12.4
E00159471,17.7,23.8,54.6,3.8
E00159472,25,25,39.7,10.3
E00159473,14.6,28.5,46.7,10.2
E00159474,20.7,26.1,36,17.1
E00159475,68.7,24.6,0.7,6
E00159476,45.8,41.2,3.1,9.9
E00159477,48.2,24.8,18.2,8.8
E00159478,35.2,27.8,1.9,35.2
E00159479,52,27.6,14.2,6.3
E00159480,58.9,30.5,1.4,9.2
E00159481,56.3,25.4,7.1,11.1
E00159482,39.2,35.2,16.8,8.8
E00159483,58,38.9,0,3.1
E00159484,32.8,32,25.4,9.8
E00159485,50.3,38.8,0,10.9
E00159486,27.8,45.2,17.4,9.6
E00159487,50.4,47.2,0.8,1.6
E00159488,51.1,35.6,1.5,11.9
E00159489,58.1,33.9,0.8,7.3
E00159490,46.5,36,0.9,16.7
E00159491,53.4,31.9,7.8,6.9
E00159492,63.1,24.6,3.3,9
E00159493,52.8,39.4,1.6,6.3
E00159494,35.8,49.4,1.2,13.6
E00159495,57.8,40.6,0,1.6
E00159496,29.2,39,11,20.8
E00159497,36.8,42.7,14,6.4
E00159510,56.5,32.7,0,10.7
E00159511,55.6,37.3,0,7.2
E00159512,48.4,33.3,12.9,5.4
E00159517,58.6,8.6,14.3,18.6
E00159518,70.8,25.2,0.5,3.5
E00159519,34.3,29.2,2.2,34.3
E00159520,16.3,19.2,13.5,51
E00159521,15.5,25.5,50,9.1
E00159522,33.9,33,1.7,31.3
E00159523,50,16.5,2.8,30.7
E00159524,37,40.3,3.4,19.3
E00159525,34.7,51.6,1.6,12.1
E00159526,44,45.9,2.8,7.3
E00159527,49.1,41.8,3.6,5.5
E00159528,47,50.4,0.9,1.7
E00159529,48,44.1,0,7.8
E00159530,55.2,37.6,4,3.2
E00159531,34.6,50.4,3,12
E00159532,44.2,47.8,0,8
E00159533,44.8,42.9,3.8,8.6
E00159534,39.2,30.7,1.2,28.9
E00159535,42.5,50.4,2.7,4.4
E00159536,43,48.4,3.9,4.7
E00159537,54.5,42.4,0.8,2.3
E00159538,28.1,25,24,22.9
E00159539,48,36.4,0,15.6
E00159540,31.2,46.8,9.9,12.1
E00159541,13,7.4,77.8,1.9
E00159542,35.3,23.7,4.3,36.7
E00159543,48.2,18.7,6.5,26.6
E00159544,33.1,33.1,3.2,30.6
E00159545,8,7.2,74.4,10.4
E00159546,62.8,30.6,1.7,5
E00159547,22,22,8.3,47.7
E00159548,26.9,40.3,3.4,29.4
E00159549,36.7,26.6,21.9,14.8
E00159550,37.8,22.4,1,38.8
E00159551,33.6,26.6,9.4,30.5
E00159553,16.9,9.7,21.6,51.7
E00159554,51.4,30.6,0.7,17.4
E00159555,62.8,31,0,6.2
E00159556,66.4,31,0,2.7
E00159557,45.4,30.3,1.7,22.7
E00159558,26.7,24.1,0,49.1
E00159559,53.1,39.2,0.8,6.9
E00159560,27.7,28.6,18.5,25.2
E00159561,50.7,38.4,1.4,9.6
E00159562,35.8,49,4,11.3
E00159563,22.3,26.4,20.7,30.6
E00159564,23.7,34.7,0,41.5
E00159565,23.1,40,3.1,33.8
E00159566,38.4,21,12.3,28.3
E00159567,42.5,39.2,0,18.3
E00159568,8,17,67,8
E00159569,16.7,20.3,29.7,33.3
E00159570,27.1,45,0.8,27.1
E00159571,39,31.7,0.8,28.5
E00159572,9.9,18.9,46.8,24.3
E00159573,27,19.1,5.9,48
E00159574,32.4,26.8,9.2,31.7
E00159575,25.8,19.5,3.1,51.6
E00159576,44.1,37.1,0.7,18.2
E00159577,51.4,40.8,1.4,6.3
E00159578,69.4,27.1,0,3.5
E00159579,59.6,23.9,2.8,13.8
E00159580,19.9,36.3,11.1,32.7
E00159582,40.5,42.1,0.8,16.5
E00159583,32.3,40.3,0,27.4
E00159584,56.3,28.1,1,14.6
E00159585,22.2,33.3,31.1,13.3
E00159586,25.7,31.4,17.1,25.7
E00159587,21.8,24.8,36.1,17.3
E00159588,30.4,34.8,8.7,26.1
E00159589,49.2,34.4,2.5,13.9
E00159590,58.9,34.1,0.8,6.2
E00159591,53.6,32,0,14.4
E00159592,59.3,33.1,0.8,6.8
E00159593,36.6,33,1.8,28.6
E00159594,71.4,18.4,1,9.2
E00159595,51.2,35.4,2.4,11
E00159596,52.5,36.9,0,10.6
E00159597,67.4,31.1,0,1.5
E00159598,63.2,33.1,1.5,2.3
E00159599,38.6,44.8,0.7,15.9
E00159600,39,51.4,4.8,4.8
E00159601,73.6,19.5,3.4,3.4
E00159602,54.9,29.3,0,15.8
E00159603,46.7,45.8,4.7,2.8
