areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00048921,92.2,3.2,4.6
E00048932,87.2,2.4,10.3
E00048936,92.2,5.5,2.4
E00048938,86.5,7.1,6.5
E00048939,92.8,2.6,4.6
E00158772,83.7,2.8,13.5
E00158773,86.6,2,11.5
E00158938,92,2.3,5.6
E00158939,84.5,2.4,13.1
E00158940,77.9,4.5,17.6
E00158941,73.3,3.8,23
E00158942,88,3.4,8.6
E00159358,80.9,10.1,8.9
E00159359,76.5,11.3,12.3
E00159360,80.2,12.1,7.6
E00159362,87.1,6.4,6.4
E00159368,86.1,9.9,4.1
E00159369,84.4,6.5,9.1
E00159372,73.9,6.3,19.8
E00159373,67.6,12.1,20.2
E00159374,79.9,5.2,14.9
E00159375,79.4,11,9.6
E00159376,78.4,11,10.6
E00159377,79.4,7.3,13.3
E00159378,75.2,13.2,11.5
E00159390,70.4,22.2,7.4
E00159391,54.1,28.9,17.1
E00159392,62.7,28.7,8.6
E00159393,63.9,19.6,16.5
E00159394,63.2,19,17.8
E00159395,64.6,26.4,9
E00159396,63.3,26.6,10.1
E00159397,68.8,16,15.2
E00159398,69.3,13.7,17
E00159399,78,14.9,7.1
E00159400,69.4,14,16.5
E00159401,70.4,24.2,5.4
E00159402,57.7,22.5,19.8
E00159403,63.1,13.1,23.8
E00159404,70.3,23.8,5.9
E00159405,62.5,12.6,24.9
E00159406,72.1,18.4,9.5
E00159407,59,17.2,23.8
E00159408,60.2,17.9,21.9
E00159409,56.1,25.9,18
E00159410,56.7,37.5,5.8
E00159411,56.5,15.4,28.1
E00159413,40.1,55.7,4.2
E00159414,65,17.8,17.2
E00159415,44.5,42.9,12.6
E00159416,68,29.2,2.8
E00159417,63,16.5,20.5
E00159418,59.2,33.5,7.3
E00159419,57,31.3,11.7
E00159439,81.6,13.6,4.8
E00159440,72.5,16.4,11
E00159441,63.6,24.4,12
E00159442,79.5,12.5,8.1
E00159443,58.8,32.6,8.6
E00159444,74.5,20,5.5
E00159445,79.7,14.4,5.9
E00159446,59.1,36.1,4.7
E00159447,81.7,14.1,4.2
E00159449,76.1,9.2,14.7
E00159450,76,17.5,6.5
E00159451,72.5,19.5,8.1
E00159453,78.1,19,2.9
E00159454,75.5,21.3,3.1
E00159455,83.9,10.3,5.8
E00159456,49.8,28.8,21.4
E00159457,73.1,10.5,16.4
E00159458,69.6,21.2,9.2
E00159459,46.1,24.1,29.8
E00159460,83.4,5,11.6
E00159461,70.9,15.3,13.8
E00159462,57.1,9.4,33.5
E00159463,82.8,4.2,13
E00159464,79.3,10.7,10
E00159465,44.6,18.2,37.2
E00159466,69.3,8.9,21.8
E00159467,65.3,16.1,18.6
E00159468,57.4,10.8,31.8
E00159469,68,6.4,25.6
E00159470,78.1,8.4,13.5
E00159471,62.1,3.5,34.4
E00159472,73.7,7.6,18.7
E00159473,65,11.1,24
E00159474,65.1,13.8,21.2
E00159475,87,3.4,9.6
E00159476,85.7,7.1,7.1
E00159477,77.4,7.2,15.4
E00159478,87.2,5.8,7
E00159479,84.8,1.1,14.1
E00159480,90.5,6.2,3.2
E00159481,72.7,6.1,21.2
E00159482,82.6,3.5,13.9
E00159483,85.6,3.7,10.8
E00159484,82.3,1.8,15.9
E00159485,83.8,10.2,6
E00159486,81.2,3.6,15.2
E00159487,83.2,3.8,13
E00159488,79.2,2.8,18
E00159489,89.3,4.7,6
E00159490,87.5,6.5,6.1
E00159491,83,3,14
E00159492,86.1,3.3,10.7
E00159493,89.6,0.3,10.1
E00159494,91.5,6.9,1.6
E00159495,90.7,5,4.3
E00159496,82.1,6,12
E00159497,85.9,3.7,10.4
E00159510,92.5,4,3.5
E00159511,94.3,1.3,4.4
E00159512,85.6,3.3,11.1
E00159517,69.7,10.6,19.7
E00159518,92.3,2.4,5.3
E00159519,85.4,10.5,4.2
E00159520,69.5,23.5,7
E00159521,76.2,7.9,15.9
E00159522,78.6,16.3,5.1
E00159523,73.4,21.6,5
E00159524,82.3,9,8.7
E00159525,89.3,5.8,4.8
E00159526,86.7,5.3,8
E00159527,89.1,3.4,7.5
E00159528,91.4,2.9,5.7
E00159529,84,6.6,9.4
E00159530,87.8,3,9.2
E00159531,80.7,8.8,10.5
E00159532,91.4,4.3,4.3
E00159533,87.8,2,10.2
E00159534,87.7,5.5,6.9
E00159535,91,3.7,5.3
E00159536,86.5,6.6,6.9
E00159537,92.9,4.3,2.9
E00159538,80.8,12.1,7
E00159539,88,5.9,6.1
E00159540,80.3,6,13.7
E00159541,59.7,11.3,28.9
E00159542,67.1,26.7,6.2
E00159543,73.9,14.8,11.3
E00159544,84.1,12.8,3.1
E00159545,62.6,7.8,29.6
E00159546,94.7,3.9,1.3
E00159547,78.8,15.1,6.1
E00159548,84.5,12.1,3.4
E00159549,76.4,9.5,14.1
E00159550,75.1,19.5,5.4
E00159551,76.7,15.3,7.9
E00159553,61.2,33.9,4.9
E00159554,85.1,11,3.9
E00159555,87.2,8.7,4.2
E00159556,91.9,3.3,4.8
E00159557,78.8,14.4,6.8
E00159558,67.2,27.9,4.9
E00159559,90.5,6.5,3
E00159560,81.4,8.6,10
E00159561,88.9,6.3,4.7
E00159562,83.9,7.4,8.7
E00159563,74.9,16.5,8.6
E00159564,69.8,22.7,7.6
E00159565,80,7.8,12.2
E00159566,77.3,14.4,8.3
E00159567,91.8,5.1,3.1
E00159568,69.5,9.2,21.3
E00159569,67.7,22.3,9.9
E00159570,90.9,8.7,0.4
E00159571,87.8,8.9,3.3
E00159572,63,21.8,15.2
E00159573,75.1,20.6,4.3
E00159574,81.5,12.3,6.2
E00159575,75.5,17.5,7
E00159576,89.5,3.1,7.4
E00159577,86.4,8.1,5.5
E00159578,93.8,2.4,3.8
E00159579,84.7,4.6,10.6
E00159580,79,10.5,10.5
E00159582,83.6,7.6,8.9
E00159583,80,10.8,9.2
E00159584,85.4,8.3,6.3
E00159585,66.7,6.9,26.4
E00159586,83.6,8,8.5
E00159587,72.1,5.1,22.9
E00159588,80.1,9.2,10.7
E00159589,77.9,6,16.1
E00159590,89,2.9,8.1
E00159591,83.9,8,8
E00159592,93.1,1.8,5.1
E00159593,87,6.8,6.3
E00159594,77,2.9,20.1
E00159595,81.8,6.8,11.5
E00159596,89.2,7.5,3.3
E00159597,94.4,1.5,4
E00159598,91.1,2.1,6.7
E00159599,90.4,3.3,6.3
E00159600,87.7,4.8,7.5
E00159601,89.2,4.4,6.4
E00159602,86.7,7.4,6
E00159603,88.3,7.1,4.5
E00159604,88.1,4.8,7.1
E00159605,88,4,8
E00159606,76.5,8.3,15.2
E00159607,89.1,5.6,5.3
E00159609,76.6,6.8,16.7
E00159611,89.4,2.6,8
E00159612,73.3,7.1,19.6
E00159613,84.1,7.6,8.3
E00159614,89.1,2.5,8.4
E00159615,75.2,4.2,20.6
E00159616,74.2,5.7,20.1
E00159617,93.3,2.9,3.8
E00159618,90.3,3,6.7
E00159619,88.3,4.9,6.7
E00159621,85.1,2.9,12
E00159622,77.5,2.8,19.8
E00159623,89.7,1.1,9.2
E00159624,93.4,3.7,3
E00159625,93.3,1.8,4.9
E00159626,85.3,3.5,11.2
E00159627,83.6,8,8.4
E00159629,84.7,2.7,12.6
E00159630,84,5.7,10.3
E00159632,80.3,11.4,8.3
E00159633,86.4,5.9,7.6
E00159634,73.2,9.1,17.7
E00159637,79.9,7.8,12.3
E00159639,95,1.4,3.5
E00159640,83.1,4.2,12.7
E00159641,92.5,1.4,6.1
E00159642,80.4,1.3,18.3
E00159645,90,3.7,6.3
E00159646,58.7,13.1,28.2
E00159647,60.4,5.6,34
E00159648,75.4,9.6,15
E00159649,86.3,4.4,9.2
E00159651,83.4,6.3,10.3
E00159658,78.2,6.1,15.7
E00159660,85,6.4,8.5
E00159662,67.6,14.6,17.8
E00159667,86.6,3.4,10
E00159668,65.1,9.1,25.9
E00159669,86.8,4,9.3
E00159670,88.1,3.1,8.8
E00159671,81.9,6.3,11.8
E00159672,79.3,9.3,11.4
E00159673,71.5,16.7,11.8
E00159674,66.4,16.4,17.3
E00159675,70.2,12.1,17.7
E00159676,78.5,10.3,11.2
E00159677,69,28.1,2.9
E00159679,80.3,11.9,7.8
E00159680,80.7,6.4,12.9
E00159681,91.3,3.7,5
E00159682,70.3,11.9,17.8
E00159683,90,3.5,6.6
E00159684,68.7,7.7,23.6
E00159687,90,6.7,3.3
E00159688,92.6,4.9,2.5
E00159689,86,11.2,2.8
E00159694,87.8,10,2.1
E00159700,82.7,2.7,14.5
E00159701,67.5,12.9,19.6
E00159702,84.7,4.5,10.8
E00159703,83.8,11.5,4.7
E00159704,76,12.2,11.8
E00159714,78.5,12.5,9
E00159729,82.5,10.4,7
E00159730,72.4,15.4,12.2
E00159739,73.7,10.2,16.2
E00159740,73.6,12.5,13.9
E00159741,77.7,12.5,9.8
E00159742,81.6,8.4,10
E00159743,81.1,9.6,9.3
E00159744,86.1,8.6,5.3
E00159745,72.3,13.8,13.8
E00159760,70.3,21.8,7.8
E00159761,72,14.5,13.5
E00159762,52.6,24.8,22.5
E00159763,74.5,13.5,12
E00159764,75.7,21.1,3.2
E00159765,80.7,11,8.3
E00159766,59.1,36.9,4
