areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00048921,61,29.7,6.8,2.5,0
E00048932,46,35,16.1,2.2,0.7
E00048936,60.6,33,6.4,0,0
E00048938,54.5,32.2,12.4,0.8,0
E00048939,50,39.1,9.1,1.8,0
E00158772,43.5,43.5,11.8,1.2,0
E00158773,52.5,33.3,14.1,0,0
E00158938,53.9,35.2,10.3,0.6,0
E00158939,48.9,39.1,12,0,0
E00158940,52.2,35.1,11.9,0.7,0
E00158941,49.3,27.5,21.8,1.4,0
E00158942,60.8,28.8,9.9,0.5,0
E00159358,63.9,27.7,8.4,0,0
E00159359,42.4,37.3,16.9,3.4,0
E00159360,56.3,35.2,6.8,1.7,0
E00159362,71.4,24.4,4.2,0,0
E00159368,70.2,26.2,3.5,0,0
E00159369,62.2,31.9,5.9,0,0
E00159372,47.9,39.3,10,2.9,0
E00159373,47.6,30.2,15.1,6.3,0.8
E00159374,66.9,27.5,5.6,0,0
E00159375,59.9,29.2,10.2,0.7,0
E00159376,60,32.8,6.4,0.8,0
E00159377,46.1,41.1,12.1,0.7,0
E00159378,52.8,40.8,5.6,0.8,0
E00159390,53.1,26.5,9.7,10.6,0
E00159391,37.1,34.3,18.1,10.5,0
E00159392,33.7,44.2,19.2,2.9,0
E00159393,42.9,34.8,16.1,5.4,0.9
E00159394,47.9,32.8,12.6,6.7,0
E00159395,44.4,37.3,14.8,2.8,0.7
E00159396,52.1,30.3,13.4,4.2,0
E00159397,42.7,33.9,17.7,5.6,0
E00159398,43.9,37.8,15.6,2.2,0.6
E00159399,55.5,35.3,9.2,0,0
E00159400,41.5,37.4,14.6,6.5,0
E00159401,57.6,29.6,11.2,0.8,0.8
E00159402,41.5,36.9,13.8,6.9,0.8
E00159403,44.8,30.6,15.7,9,0
E00159404,63.3,26.6,9.4,0.8,0
E00159405,31.7,33.3,20.8,9.2,5
E00159406,60.8,26.7,11.7,0.8,0
E00159407,41.3,27.5,24.8,6.4,0
E00159408,38.6,31.8,26.5,3,0
E00159409,44.3,33.5,15.6,5.4,1.2
E00159410,36.8,35.5,19.1,8.6,0
E00159411,32.4,39,20.6,7.4,0.7
E00159413,67.8,28.1,2.1,1.4,0.7
E00159414,47.2,34.6,14.2,3.9,0
E00159415,37.2,35.5,17.4,9.9,0
E00159416,54.2,35.1,8.4,2.3,0
E00159417,26.2,34.9,29.1,8.1,1.7
E00159418,41.8,39,15.6,3.5,0
E00159419,54.9,27.8,15,1.5,0.8
E00159439,65.8,32.5,1.7,0,0
E00159440,43,40.4,11.3,5.3,0
E00159441,52.3,31.3,10.2,5.5,0.8
E00159442,66.1,29.8,4,0,0
E00159443,53.7,32.1,11.1,3.2,0
E00159444,69,22.4,5.2,2.6,0.9
E00159445,62.6,32.5,4.9,0,0
E00159446,56.1,29.1,12.1,2.2,0.4
E00159447,49.6,40.3,9.3,0.8,0
E00159449,52.6,29.3,16.4,1.7,0
E00159450,63.7,22.5,11.8,2,0
E00159451,56.7,31.3,9,3,0
E00159453,74.7,21.4,3.8,0,0
E00159454,69.1,22.8,8.1,0,0
E00159455,70.8,23.9,4.4,0.9,0
E00159456,43.1,23.3,24.1,7.8,1.7
