areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00048921,98.3,1.7,0
E00048932,74.8,25.2,0
E00048936,99,1,0
E00048938,100,0,0
E00048939,98.1,1.9,0
E00158772,49.4,2.3,48.3
E00158773,96,4,0
E00158938,94.6,2.4,3
E00158939,96.3,3.7,0
E00158940,78.9,6.8,14.3
E00158941,98.6,1.4,0
E00158942,98.1,1.9,0
E00159358,73.5,26.5,0
E00159359,30.5,69.5,0
E00159360,51.7,48.3,0
E00159362,83,17,0
E00159368,74.1,25.9,0
E00159369,68.1,31.9,0
E00159372,90,10,0
E00159373,50.8,49.2,0
E00159374,99.3,0.7,0
E00159375,37,63,0
E00159376,82.7,17.3,0
E00159377,38.4,61.6,0
E00159378,100,0,0
E00159390,49.6,50.4,0
E00159391,52.9,47.1,0
E00159392,38.8,61.2,0
E00159393,82.1,17.9,0
E00159394,79.2,20.8,0
E00159395,63.1,36.9,0
E00159396,37.8,62.2,0
E00159397,99.2,0.8,0
E00159398,89.4,10.6,0
E00159399,86.6,13.4,0
E00159400,98.4,1.6,0
E00159401,92.1,7.9,0
E00159402,98.5,0.7,0.7
E00159403,90.3,9.7,0
E00159404,88.9,11.1,0
E00159405,61.3,38.7,0
E00159406,78.2,21.8,0
E00159407,68.8,31.2,0
E00159408,89.4,10.6,0
E00159409,68.7,31.3,0
E00159410,10.5,89.5,0
E00159411,98.5,1.5,0
E00159413,24,76,0
E00159414,98.4,1.6,0
E00159415,2.5,97.5,0
E00159416,27.3,72.7,0
E00159417,37.9,62.1,0
E00159418,90.4,9.6,0
E00159419,88.7,11.3,0
E00159439,81.8,18.2,0
E00159440,79.1,20.9,0
E00159441,44.9,55.1,0
E00159442,55.7,44.3,0
E00159443,7.9,92.1,0
E00159444,51.3,48.7,0
E00159445,57.3,42.7,0
E00159446,8.5,91.5,0
E00159447,16.9,83.1,0
E00159449,99.1,0.9,0
E00159450,82,18,0
E00159451,36.4,62.9,0.8
E00159453,67.8,31.6,0.6
E00159454,95.1,4.9,0
E00159455,90.2,9.8,0
E00159456,13.8,86.2,0
E00159457,37.7,62.3,0
E00159458,41.9,58.1,0
E00159459,14.4,85.6,0
E00159460,97.5,2.5,0
E00159461,99.2,0.8,0
E00159462,70.1,29.9,0
E00159463,100,0,0
E00159464,74.1,25.9,0
E00159465,3.5,96.5,0
E00159466,57.1,42.9,0
E00159467,91.1,8.9,0
E00159468,60.3,39.7,0
E00159469,84.6,15.4,0
E00159470,99.2,0.8,0
E00159471,85.8,14.2,0
E00159472,77.7,22.3,0
E00159473,81.6,18.4,0
E00159474,85.3,14.7,0
E00159475,100,0,0
E00159476,99.2,0.8,0
E00159477,99.3,0.7,0
E00159478,79.2,20.8,0
E00159479,98.4,1.6,0
E00159480,90.9,8.4,0.7
E00159481,92.1,7.9,0
E00159482,99.2,0.8,0
E00159483,100,0,0
E00159484,87.6,12.4,0
E00159485,93,7,0
E00159486,78.6,21.4,0
E00159487,100,0,0
E00159488,91.9,8.1,0
E00159489,99.2,0.8,0
E00159490,97.4,1.7,0.9
E00159491,99.1,0.9,0
E00159492,92.5,7.5,0
E00159493,99.2,0.8,0
E00159494,87.8,12.2,0
E00159495,98.4,0,1.6
E00159496,81.6,18.4,0
E00159497,97.1,2.4,0.6
E00159510,92.1,7.9,0
E00159511,97.4,1.9,0.6
E00159512,96.8,3.2,0
E00159517,5.6,94.4,0
E00159518,64.9,35.1,0
E00159519,64,36,0
E00159520,18.3,81.7,0
E00159521,92.8,7.2,0
E00159522,98.3,1.7,0
E00159523,33.9,66.1,0
E00159524,100,0,0
E00159525,100,0,0
E00159526,99.1,0.9,0
E00159527,100,0,0
E00159528,100,0,0
E00159529,100,0,0
E00159530,100,0,0
E00159531,92.5,7.5,0
E00159532,99.1,0,0.9
E00159533,99.1,0.9,0
E00159534,73.5,26.5,0
E00159535,100,0,0
E00159536,99.2,0.8,0
E00159537,100,0,0
E00159538,36.1,63.9,0
E00159539,82.2,17.8,0
E00159540,88.9,11.1,0
E00159541,59,40,1
E00159542,49.6,50.4,0
E00159543,18.7,80.6,0.7
E00159544,44.8,55.2,0
E00159545,38.7,61.3,0
E00159546,93.4,6.6,0
E00159547,41,59,0
