areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00048921,1.7,6.8,21.2,70.3
E00048932,7.2,42,25.4,25.4
E00048936,1,0,13.5,85.4
E00048938,0,5,47.9,47.1
E00048939,0.9,1.9,8.4,88.8
E00158772,14,47.7,18.6,19.8
E00158773,6,19,43,32
E00158938,1.8,9.1,33.3,55.8
E00158939,2.3,19.5,65.4,12.8
E00158940,8.2,26.9,47,17.9
E00158941,0.7,51.1,43.9,4.3
E00158942,1.4,14.6,40.1,43.9
E00159358,15.3,24.6,35.6,24.6
E00159359,49.2,22,13.6,15.3
E00159360,23.6,30.9,23,22.5
E00159362,9.4,19.9,41.5,29.2
E00159368,9.2,36.6,20.4,33.8
E00159369,16.7,30.3,30.3,22.7
E00159372,7.1,30.7,53.6,8.6
E00159373,26.2,34.1,29.4,10.3
E00159374,3.5,58.5,32.4,5.6
E00159375,13.8,49.3,11.6,25.4
E00159376,4.8,54.4,31.2,9.6
E00159377,25,43.1,11.8,20.1
E00159378,2.4,59.2,33.6,4.8
E00159390,28.7,36.5,19.1,15.7
E00159391,27.9,37.5,21.2,13.5
E00159392,20.4,42.7,7.8,29.1
E00159393,5.4,24.1,49.1,21.4
E00159394,14.4,54.2,28.8,2.5
E00159395,17,35.5,29.1,18.4
E00159396,44.9,30.5,13.6,11
E00159397,0,13.7,73.4,12.9
E00159398,5.6,21.8,52,20.7
E00159399,5.1,21.2,43.2,30.5
E00159400,1.6,21.6,60.8,16
E00159401,5.6,12.7,55.6,26.2
E00159402,1.5,30.8,49.6,18
E00159403,7.5,42.5,42.5,7.5
E00159404,0,45.3,26.6,28.1
E00159405,35,34.2,25,5.8
E00159406,7.5,25.8,31.7,35
E00159407,6.3,41.4,45,7.2
E00159408,5.3,28.8,43.9,22
E00159409,6.6,16.3,51.2,25.9
E00159410,34.2,32.2,12.5,21.1
E00159411,0.7,6.6,82.4,10.3
E00159413,13.7,71.9,5.5,8.9
E00159414,0,17.6,66.4,16
E00159415,27.3,64.5,1.7,6.6
E00159416,40.5,32.1,9.9,17.6
E00159417,25.1,45.6,20.5,8.8
E00159418,4.2,13.4,57.7,24.6
E00159419,3.8,46.6,27.8,21.8
E00159439,6.6,33.6,18,41.8
E00159440,20.8,29.5,36.2,13.4
E00159441,24.2,45.3,16.4,14.1
E00159442,9.5,34.1,18.3,38.1
E00159443,54.7,36.3,4.7,4.2
E00159444,19.8,31,31,18.1
E00159445,15.4,34.1,24.4,26
E00159446,45,26.6,9,19.4
E00159447,43.4,41.1,6.2,9.3
E00159449,0,14.7,64.7,20.7
E00159450,1,34.3,52.5,12.1
E00159451,21.2,35.6,28,15.2
E00159453,19,28.5,18.4,34.1
E00159454,0.8,52.8,27.6,18.7
E00159455,3.5,22.1,50.4,23.9
E00159456,37.6,33.3,19.7,9.4
