geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00003252,75.5,4.7,19.7
E00003280,79.7,5.7,14.6
E00003283,90.1,3.1,6.8
E00003378,80,3.6,16.4
E00003379,84.2,4.3,11.5
E00003380,80,6.1,13.9
E00003381,87.2,2.4,10.4
E00003382,87.9,1.1,11
E00003383,86.6,4.2,9.2
E00003384,86.5,3.3,10.2
E00003385,86.6,4.6,8.8
E00003386,85.5,2.4,12.1
E00003387,81.5,4.2,14.3
E00003388,86.6,2.5,10.8
E00003389,92.2,1.9,6
E00003390,85.9,3.7,10.4
E00003391,85.3,4.2,10.4
E00003392,79.3,1.9,18.9
E00003393,89.8,3,7.3
E00003394,76.7,2.1,21.2
E00003395,81.3,4.5,14.2
E00003396,85.2,4.3,10.4
E00003397,81.7,3.2,15.1
E00003398,84,3.2,12.8
E00003399,82.5,3.8,13.7
E00003400,88.5,1.3,10.2
E00003401,87.3,3.5,9.2
E00003402,92.4,2,5.6
E00003403,85.9,2.9,11.3
E00003404,77.6,5.7,16.7
E00003405,89.2,3.3,7.6
E00003406,78.7,5.6,15.7
E00003407,81.8,5.2,13.1
E00003408,83.8,2.1,14.1
E00003409,87,2.2,10.8
E00003410,88.5,1.9,9.6
E00003411,90.6,2.3,7.1
E00003412,91.6,3.6,4.9
E00003413,86.8,2.6,10.6
E00003414,84.2,2.7,13.1
E00003415,78.4,7.9,13.7
E00003416,85.2,1.5,13.3
E00003417,79,5.5,15.5
E00003418,74.4,7.1,18.5
E00003419,83,4.2,12.8
E00003420,84,3.3,12.8
E00003421,86.5,4.7,8.7
E00003422,78.6,2.4,19
E00003423,75.9,6.1,18
E00003424,74.6,5,20.4
E00003425,82.7,4.8,12.5
E00003426,80.6,4.5,14.9
E00003427,78.4,3.7,18
E00003428,79.8,4.6,15.6
E00003429,87.6,3.1,9.3
E00003430,84.7,6.3,9
E00003431,81,5.9,13.1
E00003432,76,3.4,20.7
E00003433,74.6,7.7,17.7
E00003434,82.9,5,12.1
E00003435,83,5.8,11.2
E00003436,71.8,6.6,21.6
E00003437,85.6,2.4,12
E00003438,76.8,3.4,19.8
E00003439,81.5,2.3,16.2
E00003440,83.4,6.8,9.8
E00003441,82.9,4,13.1
E00003442,80.7,7,12.3
E00003443,79.4,4.4,16.1
E00003444,86.5,2.6,10.9
E00003445,81.3,2.1,16.6
E00003446,75.4,2.7,21.9
E00003447,82.3,4.7,13
E00003448,75.9,4.1,19.9
E00003449,76.6,6.5,16.9
E00003450,80.4,6.3,13.2
E00003451,81.5,2.6,16
E00003452,80.8,4.2,15.1
E00003453,83.9,3.3,12.8
E00003454,76.2,7.8,16
E00003455,84.6,0.4,15
E00003456,80.1,2.8,17.1
E00003457,82.7,2.1,15.2
E00003458,89.2,4.8,6
E00003459,81.2,4.7,14.1
E00003460,84.4,5.2,10.4
E00003461,80,3.6,16.4
E00003462,89.3,1.8,8.9
E00003463,81.8,3.4,14.8
E00003465,79,2.7,18.3
E00003466,79.6,4,16.4
E00003467,71,8.1,21
E00003468,83.1,3.5,13.5
E00003469,76.6,7,16.4
E00003470,79.8,1.5,18.7
E00003471,83.1,2.2,14.7
E00003472,78.7,6.2,15.1
E00003474,77.5,5,17.5
E00003475,84.4,3.8,11.7
E00003476,81.9,1.6,16.5
E00003477,81.4,3.8,14.8
E00003478,72.1,2.5,25.4
E00003479,74.5,6.4,19.1
E00003480,68.8,3.3,27.9
E00003481,77.5,6.4,16.2
E00003482,82.2,1.2,16.6
E00003483,88.1,0.7,11.2
E00003484,85.8,2.8,11.3
E00003485,91.5,1.3,7.2
E00003486,84.5,6.2,9.3
E00003487,71.7,4,24.3
E00003488,88.5,3.7,7.8
E00003489,71,6,23
E00003490,81.5,3,15.6
E00003491,80.8,6,13.2
E00003492,64.2,5.6,30.2
