areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00012149,12.7,18.4,58.9,10.1
E00012150,15.1,18.2,50.9,15.7
E00012151,9.5,16.3,59.7,14.5
E00012152,9.6,17.5,56.3,16.6
E00012153,6.8,14.4,69.9,8.9
E00012154,11.3,16.7,64,8
E00012155,12.5,12.5,52.8,22.2
E00012156,4.8,14.4,66,14.8
E00012157,15.1,17.4,60.5,7
E00012158,10.9,21,58,10.1
E00012159,13.2,11.3,55.7,19.8
E00012160,10.5,11.8,68.6,9.2
E00012161,11.1,15.7,62.7,10.5
E00012162,5.7,24.8,63.1,6.4
E00012163,12.9,15.7,59.6,11.8
E00012164,8.9,20.6,62.2,8.3
E00012165,10.3,16.6,66.3,6.9
E00012166,10.2,17,56.5,16.3
E00012167,11,12.4,59,17.6
E00012168,11.4,14.3,68.6,5.7
E00012169,11.3,23.3,58,7.3
E00012170,12,19.3,62.7,6
E00012171,11.2,17.9,60.3,10.6
E00012172,5.9,21.1,65.8,7.2
E00012173,7.4,18.4,58.3,16
E00012245,10,15.6,62.5,11.9
E00012246,16,21.1,52,10.9
E00012247,7.9,13.4,59.1,19.5
E00012248,15.2,16.6,55.9,12.4
E00012249,10.1,14.8,58.4,16.8
E00012250,9.8,19.6,56.6,14
E00012251,17,17.6,54,11.4
E00012253,9.8,20.8,57.4,12
E00012254,15.8,19.2,54.2,10.8
E00012255,10.2,13.3,64.3,12.2
E00012257,7.7,17.9,60.3,14.1
E00012261,14.7,16.6,50.2,18.5
E00012311,15.1,14.3,49.2,21.4
E00012315,13.7,15.3,56.3,14.7
E00012329,15.4,16.5,46.3,21.8
E00012336,6,10,74.7,9.3
E00012337,9.7,24.7,57,8.6
E00012609,5.7,11.4,68.6,14.3
E00012610,9.1,16.7,67.4,6.8
E00012618,12.6,16.9,60.1,10.4
E00012622,10.9,15.5,58.2,15.5
E00012624,7.7,21.8,57.1,13.5
E00012627,12.7,19.4,61.2,6.7
E00012628,5.8,14.1,69.9,10.3
E00012630,6.3,18.2,64.2,11.3
E00089864,14.2,17.9,56.7,11.2
E00089865,11.3,19.9,57,11.9
E00089866,14.2,9.5,64.2,12.2
E00089867,9.3,17.4,60.9,12.4
E00089868,10.3,13.7,58.2,17.8
E00089869,13.2,23.6,49.3,13.9
E00089870,9.3,18.5,57.6,14.6
E00089871,15.5,19.1,49.1,16.4
E00089872,12,16.7,59.3,12
E00089875,7.5,18.8,60,13.8
E00089876,8.4,18.5,53.9,19.1
E00089877,14.2,19.4,51,15.5
E00089878,9.5,14.9,64.9,10.7
E00089879,10.6,14.6,59.6,15.2
E00089882,8.1,18.4,57.3,16.2
E00089883,11.4,20.5,48.8,19.3
E00089905,11.3,13.3,51.3,24.1
E00121041,13,13,59.7,14.3
E00178360,6.6,17.9,52.8,22.6
E00178429,0,17.9,76.9,5.1
E00178439,9.7,14.6,62.5,13.2
E00184487,1.8,19.6,58.9,19.6
